PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi & B:[10]MAX_Pos001_1202204_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1391,1441,-1.098710179,0.3810873032,1
1391,1473,-1.429427624,1.264916897,1
1391,1505,-1.026571512,3.088276386,1
1391,1537,-0.5550085306,2.437705994,1
1391,1569,-0.4055003524,-0.01621358469,1
1391,1601,-0.2854577601,-0.3938256204,1
1391,1633,-0.2461345196,-0.03327797353,1
1391,1665,-0.5064715147,0.1782732457,1
1391,1697,-0.2684271336,0.1278582215,1
1391,1729,-0.07510693371,-0.3303509057,1
1391,1761,-0.02721601725,-0.1394864321,1
1391,1793,-0.2224832475,-0.0793992728,1
1391,1825,0.05898098648,-0.07205529511,1
1391,1857,0.4861704111,-0.2243473977,1
1391,1889,0.1970633417,-0.3026300669,1
1391,1921,-0.05342578143,-0.02911069617,1
1391,1953,-0.001628570259,0.09153361619,1
1391,1985,-0.05766281486,0.1495468169,1
1391,2017,0.03176766634,-0.111251235,1
1423,33,-0.2260305882,0.3305779696,1
1423,65,-0.6841427088,2.889098406,1
1423,97,-1.21736002,4.623251915,1
1423,129,-1.494004965,4.441153526,1
1423,161,-1.749072313,3.04509306,1
1423,193,-2.688242197,4.19877243,1
1423,225,-2.119078159,3.679602623,1
1423,257,-2.658270597,3.712028503,1
1423,289,-0.007203817368,-8.673674583,1
1423,321,-1.582454681,3.769785404,1
1423,353,-1.976020098,3.64396143,1
1423,385,-3.444108963,3.512198448,1
1423,417,-7.260411263,-9.120267868,1
1423,449,-3.944288015,3.263945103,1
1423,481,-4.597054958,3.009418726,1
1423,513,-4.250910282,2.263830662,1
1423,545,-3.39026165,2.171271324,1
1423,577,-0.7152798176,4.05815506,1
1423,609,0.2581505775,4.166609287,1
1423,641,-1.263585329,2.121096134,1
1423,673,-0.9565709829,1.545419693,1
1423,705,-3.40496397,2.188111305,1
1423,737,-4.179987431,0.8135453463,1
1423,769,-2.738565922,-0.192528069,1
1423,801,-2.397164345,1.045513153,1
1423,833,-1.696661353,2.418888569,1
1423,865,-0.5503795147,2.356123924,1
1423,897,0.1753360033,2.296158791,1
1423,929,0.152484417,2.356209755,1
1423,961,-0.4379101396,1.637807846,1
1423,993,-0.5312278271,1.40657413,1
1423,1025,-0.2808184624,1.322952747,1
1423,1057,-1.508680582,0.7834451795,1
1423,1089,-1.95555377,0.4612697363,1
1423,1121,-1.848247409,0.06028452516,1
1423,1153,-1.940453053,-0.9023557901,1
1423,1185,-3.737605095,-0.8979905844,1
1423,1217,-5.709153175,-0.1129947752,1
1423,1249,-4.782265663,1.131806493,1
1423,1281,-3.971729517,1.032292485,1
1423,1313,-2.98110795,-0.1835361421,1
1423,1345,-1.09594655,-1.17673254,1
1423,1377,-0.7619388103,-0.6395607591,1
1423,1409,-1.442275882,0.2811603248,1
1423,1441,-0.7618544102,0.526478529,1
1423,1473,-1.527366042,0.9299202561,1
1423,1505,-4.951879501,2.549899578,1
1423,1537,-2.939874887,2.626629353,1
1423,1569,-1.286126375,-0.2201141864,1
1423,1601,-0.4338128567,-0.2872540653,1
1423,1633,-0.5198692083,0.2217626572,1
1423,1665,-1.954354882,-0.0154723078,1
1423,1697,-1.797616959,0.03767774999,1
1423,1729,-0.2890130579,-0.3983048797,1
1423,1761,-0.08113878965,-0.3683335185,1
1423,1793,-0.1283796877,-0.1780314147,1
1423,1825,-0.09133930504,0.01048627496,1
1423,1857,-0.05161144584,-0.1793447733,1
1423,1889,-0.2122548074,-0.1527392864,1
1423,1921,0.01230636239,-0.04304176942,1
1423,1953,0.1797909439,0.009219370782,1
1423,1985,0.122015141,0.1604632437,1
1423,2017,0.09517652541,-0.01328199357,1
1455,33,-0.5455079079,0.2750310898,1
1455,65,-0.6583075523,2.874917984,1
1455,97,-0.7384082079,4.808826447,1
1455,129,-1.202924252,4.970362663,1
1455,161,-0.5189497471,2.128409863,1
1455,193,-0.7199015617,2.337004662,1
1455,225,-2.384065866,3.041926622,1
1455,257,-15.54329491,-4.790734291,1
1455,289,-4.873853683,4.353291512,1
1455,321,-4.182902336,4.446308613,1
1455,353,-3.591216564,4.30862093,1
1455,385,-3.484333277,4.392703056,1
1455,417,-3.335416794,3.745329857,1
1455,449,-3.83129406,3.621693134,1
1455,481,-5.25328064,2.13412714,1
1455,513,-5.779408932,0.9143919945,1
1455,545,-3.117547274,1.797373772,1
1455,577,0.05839061737,4.375553131,1
1455,609,0.08975183964,5.147315502,1
1455,641,-1.638644814,4.469738007,1
1455,673,-0.723674655,3.077379704,1
1455,705,-3.378850698,3.694214821,1
1455,737,-4.247491837,1.199430823,1
1455,769,-3.634558678,0.6124677658,1
1455,801,-3.700137615,0.8576974869,1
1455,833,-2.104464769,1.000756264,1
1455,865,-0.7098786831,1.49785924,1
1455,897,-0.2639148831,1.780100226,1
1455,929,-0.1386823654,1.902425051,1
1455,961,0.07181733847,1.18312943,1
1455,993,-0.1759721041,0.9144378901,1
1455,1025,-0.6176530719,0.8644068837,1
1455,1057,-1.375092268,0.2045906186,1
1455,1089,-1.8726753,0.06544823945,1
1455,1121,-1.570639491,-0.01051208749,1
1455,1153,-1.652749658,-0.9594293237,1
1455,1185,-2.913563013,-0.406014353,1
1455,1217,-3.44350338,0.02194129676,1
1455,1249,-3.058456659,0.8944193721,1
1455,1281,-2.52761507,1.053900123,1
1455,1313,-1.178656816,-0.4758709669,1
1455,1345,0.09419488907,-1.102738261,1
1455,1377,0.2442374825,-0.4972119927,1
1455,1409,-0.08634305,0.1230861545,1
1455,1441,-0.5252461433,1.863269091,1
1455,1473,-1.447052717,4.372696877,1
1455,1505,-6.402200222,1.451746941,1
1455,1537,-5.954528809,1.635173798,1
1455,1569,-3.752930403,0.07361443341,1
1455,1601,-0.9395244718,-0.8753269911,1
1455,1633,-0.9524837732,-0.427976191,1
1455,1665,-1.313277125,0.1216657609,1
1455,1697,-1.155203819,-0.1258344501,1
1455,1729,-0.248547554,-0.3873295486,1
1455,1761,0.2032639682,-0.3333063424,1
1455,1793,0.2586471438,-0.4598289728,1
1455,1825,0.06870388985,-0.1915116906,1
1455,1857,-0.2696485817,-0.095986031,1
1455,1889,-0.5142428279,-0.05877237767,1
1455,1921,-0.04073959589,-0.138156876,1
1455,1953,0.215123862,-0.03462280706,1
1455,1985,0.1656707823,-0.04275057837,1
1455,2017,0.05126558244,0.008676829748,1
1487,33,-0.7260529995,-0.2072527409,1
1487,65,-16.12178421,6.376739979,1
1487,97,-1.929584742,5.515164375,1
1487,129,-0.5745993853,1.345359087,1
1487,161,0.468531251,1.253351927,1
1487,193,0.4617739916,1.740296721,1
1487,225,-0.9702820778,2.06608057,1
1487,257,-13.89160919,-3.555251598,1
1487,289,-2.601839066,5.947424889,1
1487,321,-2.076817513,7.73886919,1
1487,353,-3.88356638,4.457092285,1
1487,385,-3.882139444,4.200951099,1
1487,417,-4.116770744,4.862268448,1
1487,449,-4.147390842,3.715022564,1
1487,481,-5.069227219,2.182779074,1
1487,513,-5.741968155,0.734834671,1
1487,545,-3.658924341,1.640781641,1
1487,577,-1.492196798,3.257139206,1
1487,609,-0.9492034912,4.397842407,1
1487,641,-1.605325699,6.921291828,1
1487,673,-1.291098833,3.954292536,1
1487,705,-3.080903053,1.939867735,1
1487,737,-2.537067413,0.9886113405,1
1487,769,-2.139937878,0.8176293373,1
1487,801,-1.853480816,0.6121218801,1
1487,833,-1.632336736,0.4373220205,1
1487,865,-1.509523511,0.4874584675,1
1487,897,-0.9668595195,0.5894855857,1
1487,929,-0.6949833035,0.7763754725,1
1487,961,-0.2976378798,0.4698463678,1
1487,993,-0.4898106456,0.1941862702,1
1487,1025,-1.13703382,0.8620422482,1
1487,1057,-1.391113639,0.4469243288,1
1487,1089,-1.659354329,-0.155115664,1
1487,1121,-1.538645267,-0.1235580221,1
1487,1153,-1.570482254,-0.3580662608,1
1487,1185,-1.712396741,-0.07812526822,1
1487,1217,-1.906264782,0.03378481418,1
1487,1249,-2.45445919,0.08213809133,1
1487,1281,-1.814842224,0.1173611879,1
1487,1313,-0.6035557985,-0.1193604469,1
1487,1345,0.1964883208,0.1162194908,1
1487,1377,0.5272932649,0.0876134038,1
1487,1409,0.5358996987,-0.09405837953,1
1487,1441,0.2325288951,1.578522444,1
1487,1473,-2.298823357,2.721557856,1
1487,1505,-21.21590042,2.4062047,1
1487,1537,-6.421737671,1.394220114,1
1487,1569,-3.967614889,1.08227694,1
1487,1601,-0.6555501819,-0.1096876562,1
1487,1633,-0.6031027436,-0.7190605998,1
1487,1665,-1.268802404,-0.2008659393,1
1487,1697,-0.6498871446,0.1073309928,1
1487,1729,-0.2369571626,-0.04612989724,1
1487,1761,-0.06274694204,-0.0767647028,1
1487,1793,-0.05017158762,-0.2984736562,1
1487,1825,0.001462604851,-0.1923088282,1
1487,1857,-0.2913994193,-0.04824200273,1
1487,1889,-0.4592193067,-0.09993693233,1
1487,1921,-0.260068655,-0.1459047347,1
1487,1953,-0.1063906401,0.05224459991,1
1487,1985,0.07558889687,-0.07209542394,1
1487,2017,-0.03722162917,-0.0973835513,1
1519,33,-0.4243277311,0.4077980518,1
1519,65,-0.6636673808,1.193789959,1
1519,97,-2.829690218,3.863682508,1
1519,129,-1.470174551,2.451361656,1
1519,161,-0.02668987215,1.363332987,1
1519,193,0.6200806499,0.9930446148,1
1519,225,0.07566136122,1.465433598,1
1519,257,0.4786387682,2.872835159,1
1519,289,-0.4490782022,5.556055546,1
1519,321,-1.232367277,6.391272545,1
1519,353,-3.462790251,3.79753089,1
1519,385,-3.831716776,3.756215334,1
1519,417,-4.09762907,4.331498146,1
1519,449,-4.009590149,3.293868303,1
1519,481,-4.066973686,1.655008554,1
1519,513,-3.150048256,1.432879925,1
1519,545,-2.146721125,2.250280619,1
1519,577,-1.374122024,2.774644852,1
1519,609,-0.4577991366,3.499156475,1
1519,641,-0.4268808365,6.590910912,1
1519,673,-1.038419604,2.918943405,1
1519,705,-0.7369039059,0.02729487419,1
1519,737,-0.9157085419,-0.4037956595,1
1519,769,-1.065907478,-0.4877316356,1
1519,801,-1.633373737,0.0549082756,1
1519,833,-1.82373023,0.2208148837,1
1519,865,-2.119358063,-0.0206117928,1
1519,897,-1.471740961,-0.09135714173,1
1519,929,-0.8642395735,-0.08371597528,1
1519,961,-0.7898706198,-0.3389737904,1
1519,993,-0.8040661216,0.07440018654,1
1519,1025,-1.369584918,0.8755754828,1
1519,1057,-2.35712719,1.040550113,1
1519,1089,-3.05550766,0.4520345628,1
1519,1121,-3.027268887,0.1913444102,1
1519,1153,-2.402440548,0.352319628,1
1519,1185,-1.197787762,0.05694096163,1
1519,1217,-1.191520095,-0.1082513258,1
1519,1249,-1.800700307,-0.5160633922,1
1519,1281,-1.232571006,-0.7224187255,1
1519,1313,-0.2082606852,-0.6621726155,1
1519,1345,0.2559049726,0.01764053106,1
1519,1377,0.2338719517,0.5192785859,1
1519,1409,0.6291734576,-0.002634737641,1
1519,1441,1.014196038,0.4209136367,1
1519,1473,-0.7493926883,1.729964852,1
1519,1505,-2.706993818,2.100913048,1
1519,1537,-3.105350018,0.6289036274,1
1519,1569,-0.4573223591,0.3031047583,1
1519,1601,-0.3682034612,0.5886543393,1
1519,1633,-0.2418758273,-0.2055675387,1
1519,1665,0.1072670817,-0.3216367364,1
1519,1697,0.09080520272,-0.2440062761,1
1519,1729,0.03454709053,-0.1335823834,1
1519,1761,-0.1987837553,0.03663480282,1
1519,1793,-0.1806545854,0.1187984124,1
1519,1825,-0.1533917785,-0.02389425039,1
1519,1857,-0.1952184737,-0.1196473911,1
1519,1889,-0.1286135316,0.07158051431,1
1519,1921,-0.2159300447,0.1901741624,1
1519,1953,-0.3361642957,0.2452578694,1
1519,1985,-0.2549131513,0.1307902634,1
1519,2017,-0.2030329704,-0.1455004662,1
1551,33,-0.7000170946,0.6590561867,1
1551,65,-0.7933592796,0.8485047817,1
1551,97,-1.139341593,1.053411961,1
1551,129,-0.7286353111,1.69639802,1
1551,161,-0.1178943515,1.068090439,1
1551,193,-0.1829827428,0.4602920413,1
1551,225,-0.2121512294,0.813587904,1
1551,257,9.561869621,18.59260368,1
1551,289,0.3411567211,4.345598698,1
1551,321,-1.012132168,3.422094107,1
1551,353,-2.796540499,3.15162921,1
1551,385,-3.397704601,3.210103512,1
1551,417,-3.451860905,3.385520458,1
1551,449,-3.212893248,2.600478649,1
1551,481,-2.987524271,1.681665421,1
1551,513,-1.925859928,1.776040316,1
1551,545,-1.067025304,2.781991959,1
1551,577,-0.8742878437,3.185910702,1
1551,609,-0.3658370972,3.158962727,1
1551,641,-0.4576406479,3.977338314,1
1551,673,-0.8208274841,2.283768654,1
1551,705,-0.119120121,0.1928086281,1
1551,737,-0.4035429955,-0.7399421334,1
1551,769,3.769774437,16.24524117,1
1551,801,-2.50619173,1.230177879,1
1551,833,-1.964419723,0.5053935051,1
1551,865,-1.85892415,0.1327626705,1
1551,897,-1.268674731,-0.2412415147,1
1551,929,-0.9747491479,-0.517701447,1
1551,961,-1.204072475,-0.6502407789,1
1551,993,-1.046308517,-0.3115727007,1
1551,1025,-1.336237192,0.4128422141,1
1551,1057,-1.924906015,0.4846040308,1
1551,1089,-2.597806215,0.2554504871,1
1551,1121,-4.788520813,-1.00825882,1
1551,1153,-3.01761961,0.1737695634,1
1551,1185,-1.195119023,0.6493520737,1
1551,1217,-0.6391246319,0.2420465648,1
1551,1249,-0.5124927163,0.1018547714,1
1551,1281,-0.05147922039,-0.4100958109,1
1551,1313,0.38213709,-0.6134763956,1
1551,1345,-0.08319922537,0.09109595418,1
1551,1377,-0.408718735,0.2248762101,1
1551,1409,0.199524343,-0.8469878435,1
1551,1441,1.177747607,-0.8178679943,1
1551,1473,0.8152000904,-0.06520521641,1
1551,1505,-1.829215527,0.6278733611,1
1551,1537,-2.911349297,0.2672370672,1
1551,1569,-0.8208816051,0.09413778782,1
1551,1601,0.6802791953,0.134591192,1
1551,1633,0.2148018181,-0.0113234669,1
1551,1665,0.1991021931,-0.3343804777,1
1551,1697,0.2105330229,-0.3350356519,1
1551,1729,0.04232169688,-0.1491904855,1
1551,1761,-0.02283212543,0.03130274266,1
1551,1793,0.05100036412,0.1779581308,1
1551,1825,-0.08992761374,-0.04576067254,1
1551,1857,-0.1171840578,-0.2837435603,1
1551,1889,-0.07972225547,0.09133738279,1
1551,1921,-0.1093974933,0.3569314778,1
1551,1953,-0.1954918653,0.2104617506,1
1551,1985,-0.3075082898,0.003346757963,1
1551,2017,-0.2714369297,-0.1376271993,1
1583,33,-0.5983108282,1.056439638,1
1583,65,-0.8298844099,0.7344135046,1
1583,97,-2.73696208,4.901700974,1
1583,129,-0.5089861155,0.8131745458,1
1583,161,-0.5343885422,0.743186295,1
1583,193,-0.6394257545,0.4646985531,1
1583,225,-0.5650687218,0.444267571,1
1583,257,-1.0528754,1.615153551,1
1583,289,-1.761392951,3.423274517,1
1583,321,-1.975662231,3.5280478,1
1583,353,-2.550489664,2.492871284,1
1583,385,-2.910948992,2.515504599,1
1583,417,-2.975012302,2.965415716,1
1583,449,-2.858550787,2.275941372,1
1583,481,-2.249828815,2.095873833,1
1583,513,-1.34660244,2.174851179,1
1583,545,-1.146959901,2.54502964,1
1583,577,-0.8918004036,3.262445211,1
1583,609,0.2374587655,2.494261742,1
1583,641,0.2954075336,2.717211246,1
1583,673,-0.9005047083,2.018219709,1
1583,705,-1.840524793,0.8337469101,1
1583,737,17.69410324,0.5727568269,1
1583,769,17.03880692,-1.139395952,1
1583,801,-2.244622231,2.151656151,1
1583,833,-1.828179717,0.8625395894,1
1583,865,-1.691581011,0.7195358276,1
1583,897,-0.9051280022,-0.0402816385,1
1583,929,-0.7453491688,-0.9330247641,1
1583,961,-0.9025907516,-1.138323665,1
1583,993,-1.05728066,-0.8066768646,1
1583,1025,-0.8872164488,0.1635311395,1
1583,1057,-0.6518690586,0.4206354022,1
1583,1089,-1.741741419,-0.0298357904,1
1583,1121,-4.055659294,-2.013694286,1
1583,1153,-2.858653545,-0.8868732452,1
1583,1185,-1.872936964,0.4378561974,1
1583,1217,-1.735492945,-0.2948533893,1
1583,1249,-0.7717691064,-0.3088183105,1
1583,1281,0.01016527414,-0.4742939174,1
1583,1313,0.3981295824,-0.1065047681,1
1583,1345,0.2588587403,0.2110252678,1
1583,1377,-0.5144769549,-0.3373645842,1
1583,1409,-0.09754545987,-1.217661858,1
1583,1441,1.167202711,-2.209738016,1
1583,1473,1.09106493,-1.604939938,1
1583,1505,-1.549769878,-0.3536458015,1
1583,1537,-3.03143239,0.052726008,1
1583,1569,-1.209399581,0.4911434054,1
1583,1601,-0.05158528686,0.06667149067,1
1583,1633,0.0002431795001,-0.1357629001,1
1583,1665,-0.3169238567,-0.1207958907,1
1583,1697,-0.1224767566,0.007470153272,1
1583,1729,-0.1855161637,0.2129125893,1
1583,1761,-0.1920719147,0.1797004044,1
1583,1793,-0.1025320739,0.1121637672,1
1583,1825,0.009928680956,-0.05075697973,1
1583,1857,0.07591228932,-0.04036171734,1
1583,1889,-0.01176702604,0.1650911272,1
1583,1921,-0.01661874726,0.0260816589,1
1583,1953,0.1436715573,-0.1945012212,1
1583,1985,-0.09561151266,-0.1723595709,1
1583,2017,-0.2737928033,-0.04785230011,1
1615,33,-0.4652758241,0.4889372289,1
1615,65,-0.9103435278,0.7222117186,1
1615,97,-2.740727425,5.261566639,1
1615,129,8.164482117,-11.34963608,1
1615,161,-1.21103394,1.068128586,1
1615,193,-0.9762029648,0.4662547112,1
1615,225,-0.445994854,0.09863197803,1
1615,257,-1.193043113,0.7408695221,1
1615,289,-1.86104846,0.9596045017,1
1615,321,-3.298232317,3.040158987,1
1615,353,-3.711871386,2.609533548,1
1615,385,-1.954348803,2.323658228,1
1615,417,-2.787178516,2.392838478,1
1615,449,-2.543314219,1.731529713,1
1615,481,-1.382051229,1.386813283,1
1615,513,-1.389969349,1.465443373,1
1615,545,-1.278164268,1.922146559,1
1615,577,-0.7319860458,1.929541349,1
1615,609,0.02738285065,1.007837296,1
1615,641,0.1189437509,1.650700808,1
1615,673,-0.7893680334,1.877417803,1
1615,705,-2.248831034,1.200733066,1
1615,737,-3.049365997,0.6158217192,1
1615,769,-2.351552725,0.5077686906,1
1615,801,-1.891450763,0.594204843,1
1615,833,-1.936400414,0.2606194615,1
1615,865,-1.657467008,0.1490690708,1
1615,897,-1.168582201,0.1335553974,1
1615,929,-0.6031974554,-0.7902883291,1
1615,961,-0.7312589884,-1.817796946,1
1615,993,-1.267614126,-0.8151376247,1
1615,1025,-1.802380443,-0.2529907823,1
1615,1057,-2.003169775,-0.03561197221,1
1615,1089,-2.212547302,-0.32224828,1
1615,1121,-2.303768396,-0.5800293684,1
1615,1153,-1.04323411,-1.755865455,1
1615,1185,-1.874819398,-1.184379101,1
1615,1217,-2.647614002,-1.162330389,1
1615,1249,-0.8454537988,-0.9410619736,1
1615,1281,0.4767430127,-0.2178680301,1
1615,1313,0.6619403362,0.1492051035,1
1615,1345,0.3192220628,-0.003132402897,1
1615,1377,0.2791206837,-0.3164461255,1
1615,1409,0.01083634794,-0.2916153073,1
1615,1441,-0.01316894591,-1.383893847,1
1615,1473,-0.4295551777,-0.9908750057,1
1615,1505,-1.627367616,-0.3196049333,1
1615,1537,-1.721101046,-0.1652597189,1
1615,1569,0.1058415771,5.026829243,1
1615,1601,-0.0796186924,-0.2897958755,1
1615,1633,-0.1521115899,0.01736105978,1
1615,1665,-0.4302692413,0.007259167731,1
1615,1697,-0.3078425229,0.03766984493,1
1615,1729,-0.08577800542,0.2049816847,1
1615,1761,-0.02975209057,-0.002129778266,1
1615,1793,-0.07938152552,-0.03377985582,1
1615,1825,0.01966693252,-0.0953130573,1
1615,1857,-0.02405831963,0.1712011993,1
1615,1889,-0.151534304,0.3290354013,1
1615,1921,0.01269640028,-0.06885895133,1
1615,1953,0.1917526275,-0.1409358531,1
1615,1985,-0.02854537219,-0.1046597362,1
1615,2017,-0.1127886176,0.03589152545,1
1647,33,-0.8115904331,0.3941753805,1
1647,65,-1.213306546,1.263242483,1
1647,97,-1.494071841,4.870309353,1
1647,129,-5.493861198,-11.76568699,1
1647,161,-1.670627117,1.680514455,1
1647,193,-1.568419218,1.304149032,1
1647,225,-1.533968568,1.199935913,1
1647,257,-1.461249352,1.287757039,1
1647,289,-1.462435961,1.049276829,1
1647,321,-2.784156561,3.463071346,1
1647,353,-4.042178154,3.240139484,1
1647,385,-4.549592972,2.48554039,1
1647,417,-3.343387604,2.240592241,1
1647,449,-1.656913638,1.44914782,1
1647,481,-0.8488535881,0.373550415,1
1647,513,-1.72834754,0.9200237989,1
1647,545,-1.540645719,1.184317589,1
1647,577,-0.8477700949,1.680267572,1
1647,609,-0.6222543716,1.223327994,1
1647,641,-0.5481644869,1.171990752,1
1647,673,-0.8679002523,1.263722897,1
1647,705,-1.669609308,1.292192221,1
1647,737,-2.165024042,1.151550293,1
1647,769,-2.097307682,0.5611554384,1
1647,801,-2.191255093,0.3529384732,1
1647,833,-2.378678799,0.3676204681,1
1647,865,-0.9043447971,0.5076993108,1
1647,897,-0.4635318518,1.545217991,1
1647,929,-0.6937110424,-0.07300172746,1
1647,961,-0.9440948367,-0.8822418451,1
1647,993,-1.59963274,-0.8557159305,1
1647,1025,-2.810822487,-0.8767713308,1
1647,1057,-2.342054605,-0.6550332308,1
1647,1089,-2.104438543,-0.2108593881,1
1647,1121,-1.445683002,-0.1571674943,1
1647,1153,-0.9790344238,-1.13791132,1
1647,1185,-0.4952573776,-1.432528853,1
1647,1217,-0.5876742601,-1.016661406,1
1647,1249,-0.5715851784,-0.2895799875,1
1647,1281,0.234694913,-0.1049295664,1
1647,1313,0.5168187618,-0.181150496,1
1647,1345,0.4117282033,0.2511409223,1
1647,1377,1.088881254,-0.3039706349,1
1647,1409,0.7504357696,-1.05370307,1
1647,1441,-0.07085476816,-1.196435928,1
1647,1473,-0.7419463396,-0.6058954,1
1647,1505,-0.8193693161,0.1406507194,1
1647,1537,-0.5068885684,0.5748977661,1
1647,1569,-0.1988350749,1.158412457,1
1647,1601,-0.1136660725,-0.0698787272,1
1647,1633,-0.04582443833,0.06260963529,1
1647,1665,-0.1511113346,-0.112862967,1
1647,1697,-0.07424242049,-0.1297904402,1
1647,1729,0.2038851231,-0.08153945208,1
1647,1761,0.4444902539,-0.1447198391,1
1647,1793,0.076360479,-0.09610188007,1
1647,1825,-0.09916464984,-0.04793859646,1
1647,1857,-0.1267000288,0.08378077298,1
1647,1889,-0.3487119675,0.1686756909,1
1647,1921,-0.1061404943,0.08207274973,1
1647,1953,0.1635481864,0.06397125125,1
1647,1985,0.09905598313,-0.1866679639,1
1647,2017,0.03339782357,0.001463159919,1
1679,33,-3.641943693,1.101422429,1
1679,65,-3.643769264,4.13758564,1
1679,97,-3.914944887,20.92314529,1
1679,129,15.33798981,0.9192280769,1
1679,161,-2.634654522,3.168241739,1
1679,193,-3.187453747,2.706027031,1
1679,225,-2.726243019,2.336865902,1
1679,257,-1.906388521,1.209882259,1
1679,289,-0.7989828587,2.272025108,1
1679,321,-3.023007393,3.582538128,1
1679,353,-4.489710808,3.838992596,1
1679,385,-3.941457033,2.267075062,1
1679,417,-3.443683386,1.777697802,1
1679,449,-3.678406715,1.628736615,1
1679,481,-1.51383245,0.6744692326,1
1679,513,-1.452958465,0.2023968697,1
1679,545,-1.40067637,0.4209727049,1
1679,577,-0.649106741,0.9210630059,1
1679,609,-0.345656693,0.9826954007,1
1679,641,-0.6269521713,0.9963944554,1
1679,673,-1.295678496,1.160183787,1
1679,705,-1.86640799,1.379308701,1
1679,737,-2.166444302,1.396736264,1
1679,769,-1.874865055,0.8351283669,1
1679,801,-1.829636216,0.7210544348,1
1679,833,-1.620306015,1.213921547,1
1679,865,0.2458363175,2.599735975,1
1679,897,0.789309144,3.214792013,1
1679,929,-0.3646711111,0.1002358645,1
1679,961,-0.8780038953,-0.6460078955,1
1679,993,-1.003571868,-0.5364832282,1
1679,1025,-0.6424322128,-0.2475279272,1
1679,1057,-1.114329576,-0.1870819926,1
1679,1089,-2.079469204,0.3579649627,1
1679,1121,-1.764478445,-0.2790189385,1
1679,1153,-1.234666109,-1.45986104,1
1679,1185,-0.8984023333,-1.310996056,1
1679,1217,0.07473737001,-1.031895876,1
1679,1249,-0.5011271238,-0.7120038271,1
1679,1281,-0.1541405618,-1.09281826,1
1679,1313,-0.3190706372,-1.144127965,1
1679,1345,-10.10673046,-17.30172348,1
1679,1377,1.64022553,-0.74247545,1
1679,1409,1.714851618,-1.117671847,1
1679,1441,0.3835669756,-1.364427567,1
1679,1473,-0.1428510547,-0.3949722052,1
1679,1505,-0.1303861141,0.6430076957,1
1679,1537,-0.03070271015,0.1111849844,1
1679,1569,-0.1273640096,-0.1078982949,1
1679,1601,-0.08869960159,-0.07917398214,1
1679,1633,0.1300187111,0.06039755046,1
1679,1665,-0.02024079114,0.1349536628,1
1679,1697,-0.08379998803,-0.06652957201,1
1679,1729,0.07872841507,-0.1568571031,1
1679,1761,0.2961425185,-0.0441352725,1
1679,1793,0.243173629,-0.1104982048,1
1679,1825,-0.04852414876,0.04870441556,1
1679,1857,-0.3606037498,0.08567291498,1
1679,1889,-0.4010420144,-0.002332039177,1
1679,1921,-0.09513279796,0.03028017282,1
1679,1953,0.06858755648,-0.03857292607,1
1679,1985,0.09147004783,-0.2856986821,1
1679,2017,-0.03126458824,-0.05991910398,1
1711,33,-1.8337816,0.9778541327,1
1711,65,-4.122466087,5.944922447,1
1711,97,0.2973325849,1.206304431,1
1711,129,-1.680848122,4.625780106,1
1711,161,-4.280473709,4.319076061,1
1711,193,-5.541446686,2.724900723,1
1711,225,-5.828216553,2.730799913,1
1711,257,-3.30366087,3.098036528,1
1711,289,-3.874620438,5.297621727,1
1711,321,-4.065448761,3.685512304,1
1711,353,-4.699159622,3.650955915,1
1711,385,-4.443220139,3.126989603,1
1711,417,-4.396989822,3.122068405,1
1711,449,-4.135338783,3.677598,1
1711,481,-2.39702034,1.355495095,1
1711,513,-1.662001133,0.4994415641,1
1711,545,-0.7188309431,0.1198704243,1
1711,577,0.1053809524,-0.09926968813,1
1711,609,-0.1920997798,0.186950177,1
1711,641,-0.9774532914,0.6092793941,1
1711,673,-2.106524706,1.237590551,1
1711,705,-4.487109184,1.740572572,1
1711,737,-2.710207701,1.431766748,1
1711,769,-1.75646162,1.082484603,1
1711,801,-1.689148188,0.9137814045,1
1711,833,-1.394036531,1.199120879,1
1711,865,-0.6679769754,2.152469635,1
1711,897,-0.1745918393,0.7790313959,1
1711,929,-0.1060934663,-0.339951992,1
1711,961,-0.2908163667,-0.4773824513,1
1711,993,-0.4164826274,0.05351510644,1
1711,1025,-0.5824924707,0.4024178684,1
1711,1057,-1.218555093,0.5043881536,1
1711,1089,-2.455400467,0.5781326294,1
1711,1121,-2.970200539,0.1657246947,1
1711,1153,-1.599775314,-0.5118454695,1
1711,1185,-0.8665443659,-0.6839253902,1
1711,1217,-0.4563843012,-0.8935009837,1
1711,1249,-0.3299699426,-1.408846617,1
1711,1281,-0.1802690029,-1.609053373,1
1711,1313,-2.334513664,-1.962221861,1
1711,1345,-2.826057434,-3.078823566,1
1711,1377,0.4466263056,-1.396983862,1
1711,1409,0.9876997471,-0.2729091644,1
1711,1441,0.6594918966,-0.7146134377,1
1711,1473,0.3639982045,-0.21281299,1
1711,1505,0.1848989874,0.5843634605,1
1711,1537,0.05518755317,0.08413035423,1
1711,1569,0.01770331711,0.01130026579,1
1711,1601,-0.07343639433,-0.01190799102,1
1711,1633,-0.1287755817,-0.04251942039,1
