PIVlab, ASCII chart output - 25-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi & B:[10]MAX_Pos0007pos00008_TgUtrmcherry_K4K8Mutant-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
133,69,-6.022238731,-5.417949677,1
133,85,-5.75740242,-5.769021034,1
133,101,-5.369496346,-6.043430328,1
133,117,-5.254377365,-5.840159416,1
133,133,-5.643649578,-5.573311806,1
133,149,-6.046350002,-5.54809618,1
133,165,-6.409849644,-5.761757851,1
133,181,-6.369441986,-5.881712914,1
133,197,-6.010496616,-6.135308743,1
133,213,-5.860193729,-6.466738224,1
133,229,-5.863798141,-6.302541256,1
133,245,-5.824178696,-6.34514761,1
133,261,-5.746552467,-6.029091358,1
133,277,-5.206882954,-6.013083935,1
133,293,-4.587244511,-6.074565411,1
133,309,-4.13279295,-5.935059071,1
133,325,-4.175508976,-5.571948051,1
133,341,-4.890676975,-5.640966892,1
133,357,-5.277877331,-4.844594479,1
133,373,-4.69448185,-4.432103157,1
133,389,-3.726532459,-5.000684738,1
133,405,-3.405816317,-6.136908054,1
133,421,-3.633154869,-6.173190117,1
133,437,1.951775074,-11.84708881,1
133,453,-0.5363969803,-13.61126518,1
133,469,-7.135869503,-5.213184357,1
133,485,-5.35071516,-4.784054279,1
133,501,-5.408674717,-4.835422993,1
133,517,-5.023925304,-5.089484692,1
133,533,-4.195870876,-5.039783001,1
133,549,-2.778909922,-5.682646275,1
133,565,-3.310984612,-5.318573952,1
133,581,-3.911317825,-4.594727993,1
133,597,-4.393492222,-4.28553009,1
133,613,-4.328400612,-3.656194925,1
133,629,-4.113400459,-4.119432926,1
133,645,-3.984195232,-4.876490116,1
133,661,-4.484856606,-4.766399384,1
133,677,-5.37160635,-4.265434265,1
133,693,-5.677854538,-3.64950943,1
133,709,-5.545583248,-3.326499939,1
133,725,-5.167680264,-3.66601634,1
133,741,-5.204713345,-3.85956955,1
133,757,-5.51589489,-4.797214508,1
133,773,-5.335995674,-5.415141106,1
133,789,-3.907088041,-5.383852005,1
133,805,-3.620767117,-5.539448261,1
133,821,-3.538542509,-4.215777397,1
133,837,-3.192485809,-3.425419331,1
133,853,-2.84404397,-3.545084476,1
133,869,-2.659944057,-3.665351391,1
133,885,-2.908259869,-2.880834341,1
133,901,-3.567460299,-2.493753433,1
133,917,-2.874356985,-2.851717472,1
133,933,-2.579952002,-2.817423582,1
133,949,-2.362866163,-2.752887249,1
133,965,-1.890922546,-2.846777439,1
133,981,-0.4130063057,-2.28216958,1
133,997,-0.3480734825,-2.402930737,1
133,1013,-0.9253361225,-3.025737762,1
133,1029,0.2543854117,-3.233823061,1
133,1045,-0.575586319,-2.944292784,1
133,1061,-1.30811131,-2.801342249,1
133,1077,-1.766754031,-2.834301233,1
133,1093,-1.611685634,-2.760980606,1
133,1109,-1.09236598,-2.602810383,1
133,1125,-1.318010449,-2.64568615,1
133,1141,-1.707382321,-2.714171171,1
133,1157,-1.375304461,-2.660492897,1
133,1173,-1.331371903,-2.506015539,1
133,1189,-1.540488839,-2.656413555,1
133,1205,-2.291832924,-2.015780449,1
133,1221,-2.314714909,-2.177545071,1
133,1237,-2.089189053,-2.267781496,1
133,1253,-2.298605919,-2.421711922,1
133,1269,-1.962415576,-2.560472965,1
133,1285,-0.8031510115,-1.551886916,1
133,1301,-1.123014808,-1.563562393,1
133,1317,-1.264690161,-1.502586722,1
133,1333,-1.308054686,-1.784851193,1
133,1349,-1.982246995,-2.36692071,1
133,1365,-1.373919368,-0.9917930365,1
133,1381,-1.113577366,-1.140459299,1
133,1397,-1.326731801,-1.536235809,1
133,1413,-1.364756584,-1.469919801,1
133,1429,-1.070612669,-0.7284581661,1
133,1445,-0.6652719975,-0.6253606677,1
133,1461,-1.247186661,-0.8772081137,1
133,1477,-1.849018812,-1.430129528,1
133,1493,-2.106928349,-1.38059032,1
133,1509,-1.889121532,-0.8304194808,1
133,1525,-1.604266763,0.3469779491,1
149,21,-4.724087238,-6.289596558,1
149,37,-4.560357571,-5.803416252,1
149,53,-6.687029839,-5.904087067,1
149,69,-6.211058617,-5.608047009,1
149,85,-5.362810135,-5.958096504,1
149,101,-4.832095623,-5.975243568,1
149,117,-4.54624176,-5.905946732,1
149,133,-5.166110992,-5.753980637,1
149,149,-5.88835001,-5.778178692,1
149,165,-6.223707199,-5.881208897,1
149,181,-6.167323112,-5.885540009,1
149,197,-6.121359825,-5.720321655,1
149,213,-5.957306385,-5.994112968,1
149,229,-5.654266834,-5.93020916,1
149,245,-5.651919365,-6.052684307,1
149,261,-5.841136932,-6.12732029,1
149,277,-5.663457394,-5.938411236,1
149,293,-5.341709614,-5.728303909,1
149,309,-4.484669685,-5.326264381,1
149,325,-4.319395065,-5.120576382,1
149,341,-4.355823994,-5.154559612,1
149,357,-4.390861034,-6.006545067,1
149,373,-4.715571404,-4.418661118,1
149,389,-3.927045584,-4.963347435,1
149,405,-3.488323212,-5.912617683,1
149,421,-3.622171402,-6.443423271,1
149,437,-4.786682129,-6.589726448,1
149,453,-5.356047153,-6.598549366,1
149,469,-5.653059483,-6.231410503,1
149,485,-5.634207726,-5.335550308,1
149,501,-5.472427368,-5.222229004,1
149,517,-4.636129856,-5.062445164,1
149,533,-3.692493439,-4.757804394,1
149,549,-3.038302422,-4.372412205,1
149,565,-3.531659126,-4.656286716,1
149,581,-3.882164955,-4.099060535,1
149,597,-4.717954159,-3.748033762,1
149,613,-4.915370464,-3.420923471,1
149,629,-4.838372231,-3.887191534,1
149,645,-4.935286999,-4.468110561,1
149,661,-5.262578487,-4.155616283,1
149,677,-5.823627949,-3.604357243,1
149,693,-5.912831783,-3.20980835,1
149,709,-6.067249775,-2.984188557,1
149,725,-6.094826698,-3.287845373,1
149,741,-5.649494171,-3.408492327,1
149,757,-5.195223331,-4.134683609,1
149,773,-4.546775818,-5.114428043,1
149,789,-4.046016693,-4.633251667,1
149,805,-3.601189375,-3.26042223,1
149,821,-2.907696724,-2.722635269,1
149,837,-2.406961679,-2.969022751,1
149,853,-2.495042801,-3.53329134,1
149,869,-2.514191628,-3.783339739,1
149,885,-2.778838873,-3.4234128,1
149,901,-2.710078478,-2.814635992,1
149,917,-2.49163723,-3.240057945,1
149,933,-2.582670212,-3.346620321,1
149,949,-2.417615175,-2.729617119,1
149,965,-2.314172029,-2.601357937,1
149,981,-2.434452534,-2.748715162,1
149,997,-2.224229813,-3.181349516,1
149,1013,-1.639362693,-3.352228403,1
149,1029,-1.059399366,-2.974913597,1
149,1045,-0.8389568329,-3.096491337,1
149,1061,-1.170006871,-2.498103142,1
149,1077,-1.493726015,-2.303745985,1
149,1093,-1.318085313,-2.402837515,1
149,1109,-1.06183672,-2.209642887,1
149,1125,-1.147368431,-2.46814847,1
149,1141,-1.297565579,-2.809561014,1
149,1157,-1.447180867,-3.075628757,1
149,1173,-1.458187819,-2.991029024,1
149,1189,-2.133367538,-3.059103966,1
149,1205,-1.622091055,-2.288955688,1
149,1221,-1.198958635,-2.070621252,1
149,1237,-1.299300551,-2.361596346,1
149,1253,-1.155892134,-1.83364296,1
149,1269,-0.9503597021,-1.736937046,1
149,1285,-0.9552397132,-1.005914688,1
149,1301,-1.586186647,-1.396064997,1
149,1317,-1.109425306,-1.552046776,1
149,1333,-1.404501081,-1.413776875,1
149,1349,-2.322780132,-1.857927322,1
149,1365,-1.451671124,-1.136040211,1
149,1381,-1.052596092,-1.512582898,1
149,1397,-0.9064340591,-1.734163046,1
149,1413,-0.6694902182,-1.661689878,1
149,1429,-0.04243671894,-0.8026000857,1
149,1445,-0.6539650559,-1.892957687,1
149,1461,-1.1293329,-1.787893772,1
149,1477,-1.389284849,-1.763574123,1
149,1493,-1.757096648,-1.546947837,1
149,1509,-1.766067982,-0.859087348,1
149,1525,-0.06723919511,1.347705007,1
165,21,-5.454467773,-6.3912673,1
165,37,-5.156058311,-5.313450813,1
165,53,-5.213241577,-6.453520775,1
165,69,-5.256366253,-5.907849789,1
165,85,-4.838908195,-6.0625,1
165,101,-4.397295475,-5.897416115,1
165,117,-4.341659546,-5.744916916,1
165,133,-4.800954819,-5.766860008,1
165,149,-5.626577854,-5.980380058,1
165,165,-6.184738636,-5.868744373,1
165,181,-6.068546772,-5.7351408,1
165,197,-5.844625473,-5.605928421,1
165,213,-5.686488152,-5.422142029,1
165,229,-5.642038822,-5.499307156,1
165,245,-5.483219147,-5.606834412,1
165,261,-5.136219978,-6.054504395,1
165,277,-5.014924526,-5.87428236,1
165,293,-4.833119392,-5.776154041,1
165,309,-4.549206257,-5.430879593,1
165,325,-4.284294605,-5.092931271,1
165,341,-4.096399307,-4.856399536,1
165,357,-4.221669674,-6.532278538,1
165,373,-4.819114208,-5.256896496,1
165,389,-4.735108376,-4.825472355,1
165,405,-4.473168373,-4.705760956,1
165,421,-4.439423084,-5.499473095,1
165,437,-4.796357155,-6.182322502,1
165,453,-5.644273758,-6.461343765,1
165,469,-5.603268623,-6.249349117,1
165,485,-5.155678272,-5.288946629,1
165,501,-4.663171768,-5.120222569,1
165,517,-3.750697613,-3.819804668,1
165,533,-4.23367548,-5.492414474,1
165,549,-4.160395145,-5.178807735,1
165,565,-4.591650963,-4.699132919,1
165,581,-4.369985104,-3.872419596,1
165,597,-4.583390713,-2.951755285,1
165,613,-4.948343754,-3.398419619,1
165,629,-5.144816875,-4.068171978,1
165,645,-5.350356579,-4.515495777,1
165,661,-5.56705904,-3.845252514,1
165,677,-6.119782925,-3.070767641,1
165,693,-5.940218449,-3.013816595,1
165,709,-6.563073635,-3.25338006,1
165,725,-7.509108067,-3.284850121,1
165,741,-6.301947594,-3.449073315,1
165,757,-5.001577377,-4.435527802,1
165,773,-3.740871668,-4.438455582,1
165,789,-4.163412571,-3.393826485,1
165,805,-2.987134695,-1.77558279,1
165,821,-2.42851615,-1.646821022,1
165,837,-2.020603418,-2.345741749,1
165,853,-2.33829236,-2.666594028,1
165,869,-2.714582205,-3.196540594,1
165,885,-3.047757149,-3.116829872,1
165,901,-3.031156778,-3.253200769,1
165,917,-2.874946594,-3.882771254,1
165,933,-2.644575357,-4.021434307,1
165,949,-2.581873417,-3.1891644,1
165,965,-2.666169882,-2.800705433,1
165,981,-3.35980463,-2.541038036,1
165,997,-2.746079445,-3.107160091,1
165,1013,-2.154627323,-3.605663776,1
165,1029,-1.908313394,-3.043504238,1
165,1045,-1.419237852,-2.913473606,1
165,1061,-1.198083758,-2.722240925,1
165,1077,-0.9746623039,-2.220509768,1
165,1093,-0.9692574143,-2.512876511,1
165,1109,-1.175595284,-2.669856787,1
165,1125,-1.306233644,-2.677404165,1
165,1141,-1.135741472,-3.04228282,1
165,1157,-0.5732177496,-4.965929031,1
165,1173,-1.442241073,-3.81986618,1
165,1189,-1.783415556,-3.082818747,1
165,1205,-1.466151714,-2.282943249,1
165,1221,-0.9706295729,-2.03519845,1
165,1237,-2.070099354,-2.395836592,1
165,1253,-1.664350152,-2.064005613,1
165,1269,-0.7896798849,-1.385356307,1
165,1285,-0.9983991981,-0.8018232584,1
165,1301,-1.126438379,-1.133649707,1
165,1317,-0.8935065269,-1.504741788,1
165,1333,-1.328359485,-1.244328976,1
165,1349,-1.577006459,-0.8692604303,1
165,1365,-1.244296312,-1.180221796,1
165,1381,-1.005697489,-1.84065938,1
165,1397,-0.6199581027,-1.845222592,1
165,1413,-0.3835697472,-2.322315216,1
165,1429,0.01774889231,-1.287658453,1
165,1445,0.06611841917,-0.7003633976,1
165,1461,-2.404164791,-2.978337288,1
165,1477,-1.004483461,-2.299622536,1
165,1493,-0.8789083958,-2.032727003,1
165,1509,-1.060101986,-1.420361757,1
165,1525,2.166579962,3.121329784,1
181,21,-6.113442421,-6.854523659,1
181,37,-5.466647148,-6.294284344,1
181,53,-5.365439892,-6.536215782,1
181,69,-5.670688152,-6.043341637,1
181,85,-5.491094589,-6.060055733,1
181,101,-5.048531532,-5.792069435,1
181,117,-4.846934795,-5.730379581,1
181,133,-4.844666958,-5.690739155,1
181,149,-5.379684925,-5.67648077,1
181,165,-5.845201969,-5.871601582,1
181,181,-5.896235943,-6.076596737,1
181,197,-5.626966476,-5.595126629,1
181,213,-5.163752556,-5.078687668,1
181,229,-4.938991547,-4.91212225,1
181,245,-4.990712643,-4.703711987,1
181,261,-4.709579468,-5.075474739,1
181,277,-4.090790749,-5.200318813,1
181,293,-4.249877453,-5.697188854,1
181,309,-4.265281677,-5.918301105,1
181,325,-4.137158871,-5.234536648,1
181,341,-3.952411175,-4.940045834,1
181,357,-3.482860565,-5.091048717,1
181,373,-4.882774353,-4.594038963,1
181,389,-4.769307613,-4.717300892,1
181,405,-5.029263496,-4.668441772,1
181,421,-4.670893669,-4.954834938,1
181,437,-4.607289314,-5.708940506,1
181,453,-5.136843681,-6.493556976,1
181,469,-5.513633728,-6.357849598,1
181,485,-5.154473305,-5.531697273,1
181,501,-4.516699791,-4.972044945,1
181,517,-4.378437042,-4.994556904,1
181,533,-4.709135056,-4.704196453,1
181,549,-4.671453476,-4.712584019,1
181,565,-4.437932491,-3.894454479,1
181,581,-4.12277174,-3.606367826,1
181,597,-4.689338207,-3.013595343,1
181,613,-4.860862255,-3.46970892,1
181,629,-4.975432396,-4.108973503,1
181,645,-5.373855591,-4.379927635,1
181,661,-5.924227238,-3.509731054,1
181,677,-5.386367321,-2.820559978,1
181,693,-6.179401875,-2.939101458,1
181,709,-6.964283466,-3.365296602,1
181,725,-7.323857307,-3.49369359,1
181,741,-5.682900906,-5.179719448,1
181,757,-4.140045166,-4.345740318,1
181,773,-2.572638988,-3.440412045,1
181,789,-2.588498116,-2.469813585,1
181,805,-2.188895226,-2.249168634,1
181,821,-2.028878212,-2.108586788,1
181,837,-2.124583006,-2.572613478,1
181,853,-2.42988658,-2.701245785,1
181,869,-2.93337822,-2.993912458,1
181,885,-3.051584721,-3.062503099,1
181,901,-3.055328131,-3.390964746,1
181,917,-2.741140366,-4.015086174,1
181,933,-1.984011889,-4.37967205,1
181,949,-1.437525749,-4.120677471,1
181,965,-2.623270512,-2.847836733,1
181,981,-2.640151978,-2.23372817,1
181,997,-2.59650898,-2.930116415,1
181,1013,-2.336374044,-3.434646368,1
181,1029,-1.806578755,-3.290612936,1
181,1045,-1.401780605,-2.944747686,1
181,1061,-1.229809046,-2.971204996,1
181,1077,-0.6738736033,-2.740223885,1
181,1093,-0.6439294219,-2.786890507,1
181,1109,-0.9017006159,-3.204465866,1
181,1125,-1.260656714,-3.301351786,1
181,1141,-1.633864045,-3.22077775,1
181,1157,-1.431094527,-3.917832136,1
181,1173,-1.45250833,-3.288215399,1
181,1189,-1.643870711,-2.754716158,1
181,1205,-2.277346134,-2.42878437,1
181,1221,-2.588929176,-2.68454361,1
181,1237,-2.846392632,-2.804969311,1
181,1253,-2.089189053,-2.111859798,1
181,1269,-1.248537302,-1.089716673,1
181,1285,-1.40754652,-1.264108419,1
181,1301,-0.8043113947,-1.698514938,1
181,1317,-0.6620452404,-1.817520976,1
181,1333,-1.086480379,-1.318166733,1
181,1349,-1.180877328,-1.020026803,1
181,1365,-0.931981504,-1.371265411,1
181,1381,-1.0128088,-2.159399986,1
181,1397,-0.8897330165,-2.128294468,1
181,1413,-0.746362865,-2.494445086,1
181,1429,-0.5794022679,-2.116735458,1
181,1445,-0.3335241079,0.4095938206,1
181,1461,-0.5518903732,-3.381976128,1
181,1477,-0.6813287735,-3.148323536,1
181,1493,-0.6036993265,-2.560112238,1
181,1509,-0.6684658527,-2.324510098,1
181,1525,-0.7158911228,-1.372694016,1
197,21,-5.502240181,-7.040005684,1
197,37,-5.607820034,-6.460000515,1
197,53,-6.047795773,-6.346086979,1
197,69,-6.917194366,-5.995107651,1
197,85,-6.481126308,-5.914694786,1
197,101,-5.658596039,-5.805513859,1
197,117,-5.398474216,-5.844358444,1
197,133,-5.215191364,-5.614497662,1
197,149,-5.655038834,-5.446362495,1
197,165,-5.981314659,-5.609889507,1
197,181,-5.78433609,-5.616140366,1
197,197,-5.330695629,-5.041287422,1
197,213,-5.248504639,-4.860863686,1
197,229,-5.0254879,-5.004846573,1
197,245,-4.588303566,-4.367995739,1
197,261,-4.191055298,-4.55962944,1
197,277,-4.229066372,-4.709457874,1
197,293,-3.966805935,-5.215270042,1
197,309,-3.734021902,-5.797546864,1
197,325,-3.973049164,-4.997125149,1
197,341,-2.876242638,-5.462726593,1
197,357,-5.984083652,-4.294043064,1
197,373,-5.640965462,-3.881414413,1
197,389,-5.01300478,-4.407744884,1
197,405,-4.864764214,-5.026411533,1
197,421,-4.924080849,-5.040896416,1
197,437,-5.129529953,-5.31643343,1
197,453,-5.368863583,-5.88620615,1
197,469,-5.385851383,-5.842606544,1
197,485,-5.17480135,-6.407720089,1
197,501,-4.344052792,-4.746823311,1
197,517,-4.212910175,-4.840411186,1
197,533,-4.644502163,-4.228207588,1
197,549,-4.522435665,-4.17385149,1
197,565,-3.973601818,-4.008047104,1
197,581,-3.6686728,-4.113815308,1
197,597,-3.87868166,-4.319635868,1
197,613,-4.04863596,-3.845576286,1
197,629,-4.788671494,-3.445858955,1
197,645,-5.134810448,-3.70904851,1
197,661,-5.1979146,-3.101466179,1
197,677,-4.835015774,-2.307914257,1
197,693,-7.227202892,-2.540798664,1
197,709,-7.770732403,-3.059077024,1
197,725,-6.47487545,-3.810841799,1
197,741,-5.587912083,-4.459943771,1
197,757,-4.236190796,-4.944830894,1
197,773,-1.766271114,-2.478979826,1
197,789,-1.511119366,-3.137794018,1
197,805,-2.279853582,-4.002047539,1
197,821,-1.669409275,-3.363945246,1
197,837,-1.520765305,-4.338877678,1
197,853,-2.496197939,-3.20481801,1
197,869,-2.880850077,-3.15153861,1
197,885,-2.886915445,-3.00868082,1
197,901,-2.586282969,-3.085388184,1
197,917,-2.29795146,-3.43661499,1
197,933,-1.771593809,-3.584966421,1
197,949,-1.662503719,-3.750457048,1
197,965,-2.079791546,-3.042041302,1
197,981,-2.48812604,-2.896500587,1
197,997,-3.296272516,-3.232853889,1
197,1013,-2.308772564,-3.060265541,1
197,1029,-1.369968414,-3.240225077,1
197,1045,-0.9677238464,-2.773138046,1
197,1061,-2.144855499,-2.792148829,1
197,1077,-0.839523077,-2.770672083,1
197,1093,-0.4833049178,-2.803736925,1
197,1109,-0.8669784665,-3.361242294,1
197,1125,-1.469372749,-3.518987179,1
197,1141,-1.638953924,-3.010151148,1
197,1157,-1.284866452,-3.277045012,1
197,1173,-1.295080662,-3.032341719,1
197,1189,-1.216483235,-2.775213003,1
197,1205,-1.549749017,-2.453039646,1
197,1221,-2.278184414,-2.593122482,1
197,1237,-1.795871139,-3.094121933,1
197,1253,-1.432372451,-1.939058781,1
197,1269,-1.125198364,-1.3193959,1
197,1285,-1.040087223,-1.710551858,1
197,1301,-0.7952315807,-2.228562593,1
197,1317,-0.675101161,-2.190205097,1
197,1333,-0.7309867144,-1.732222319,1
197,1349,-0.6683397889,-1.554317117,1
197,1365,-0.5864889026,-1.625273705,1
197,1381,-0.6542282104,-2.536592007,1
197,1397,-0.6010867357,-3.618359804,1
197,1413,-1.018015504,-3.135739326,1
197,1429,-1.315329909,-3.235087633,1
197,1445,-0.8630494475,-2.718672752,1
197,1461,-0.4197141528,-1.886749029,1
197,1477,-0.08713194728,-2.745923758,1
197,1493,-0.2154839039,-2.474804163,1
197,1509,-0.7067203522,-2.508964539,1
197,1525,-0.8470555544,-2.045711756,1
213,21,-3.960588932,-6.615673542,1
213,37,-4.818202496,-5.725870609,1
213,53,-5.433111668,-5.848901749,1
213,69,-5.75041914,-5.681715012,1
213,85,-5.746906757,-5.873628616,1
213,101,-5.361163139,-6.020431995,1
213,117,-5.185281277,-5.409766674,1
213,133,-5.209036827,-5.232526302,1
213,149,-6.090732098,-4.995360374,1
213,165,-6.025846958,-4.768354893,1
213,181,-5.321584702,-4.548352242,1
213,197,-4.768984318,-4.689729691,1
213,213,-4.832755089,-4.845019817,1
213,229,-5.169431686,-4.498235226,1
213,245,-5.285079002,-4.162676334,1
213,261,-4.709904671,-3.900153637,1
213,277,-4.495910168,-3.951685429,1
213,293,-4.431610107,-4.214514256,1
213,309,-4.485517502,-3.928226471,1
213,325,-5.296903133,-4.737447262,1
213,341,-5.544393539,-4.772152901,1
213,357,-5.790940762,-4.184662819,1
213,373,-5.440157413,-4.211625576,1
213,389,-4.924393177,-5.022108078,1
213,405,-4.693817616,-4.964937687,1
213,421,-4.967874527,-5.40010643,1
213,437,-5.29615736,-5.486142635,1
213,453,-5.448546886,-5.304990768,1
213,469,-5.185991287,-5.287759304,1
213,485,-5.068283558,-5.229331493,1
213,501,-4.264761925,-4.580216408,1
213,517,-3.82408905,-4.370209694,1
213,533,-4.086201668,-4.431093216,1
213,549,-4.808238983,-4.215693951,1
213,565,-3.588742733,-4.973152161,1
213,581,-2.841704607,-4.554042816,1
213,597,-3.477541924,-4.718192101,1
213,613,-3.754537582,-3.953811884,1
213,629,-4.502859592,-3.512844324,1
213,645,-4.537703514,-3.184247494,1
213,661,-4.267118454,-2.569159269,1
213,677,-4.355836391,-2.348180056,1
213,693,-7.789329052,-3.289572716,1
213,709,-8.410108566,-3.706233501,1
213,725,-6.697110653,-4.205217361,1
213,741,-6.495724678,-4.48728466,1
213,757,-4.677568436,-5.212220192,1
213,773,-1.346743822,-3.733303308,1
213,789,-1.369682074,-3.357171297,1
213,805,-1.749751568,-3.484036922,1
213,821,-1.830029368,-3.656289577,1
213,837,-1.858348608,-4.252891064,1
213,853,-2.447842598,-3.785783768,1
213,869,-2.763051033,-3.403187752,1
213,885,-2.65484333,-2.838704586,1
213,901,-2.297177315,-2.688067675,1
213,917,-1.762260199,-3.049314022,1
213,933,-1.612043858,-3.008420467,1
213,949,-1.839715958,-2.841838837,1
213,965,-1.840263247,-2.769473076,1
213,981,-2.292367935,-2.838397741,1
213,997,-3.038417339,-3.528713942,1
213,1013,-2.702394247,-3.297868013,1
213,1029,-2.770067453,-3.744385719,1
213,1045,-2.182176113,-3.220145464,1
213,1061,-2.37752676,-2.855265379,1
213,1077,-0.9820504785,-2.606720924,1
213,1093,-0.320714891,-2.547692776,1
213,1109,-0.5410381556,-2.967887402,1
213,1125,-0.6907088161,-2.914764404,1
213,1141,-0.8490425348,-2.619512558,1
213,1157,-3.104176998,-3.117283583,1
213,1173,-3.269259453,-4.863751411,1
213,1189,-0.9556514025,-3.109749317,1
213,1205,-0.638892293,-2.446098566,1
213,1221,-0.8687062263,-1.820145965,1
