PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi & B:[10]MAX_Pos0nd_TimeSrs022_TgKrt18GFP_Myptonecell.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1455,577,4.865004063,2.503994465,1
1455,609,4.51954174,2.330941677,1
1455,641,4.370070934,2.844069004,1
1455,673,3.76187396,3.422231913,1
1455,705,2.521444559,3.630193949,1
1455,737,1.909088135,8.301370621,1
1455,769,1.20528841,9.922052383,1
1455,801,-1.025963664,5.870461464,1
1455,833,-1.422786355,7.973321915,1
1455,865,-3.77960372,7.825837612,1
1455,897,-5.89947319,9.456587791,1
1455,929,-6.223646641,9.364537239,1
1455,961,-5.369370937,7.849141598,1
1455,993,-21.82307816,5.828473091,1
1455,1025,-19.60416603,3.739583969,1
1455,1057,-13.89023209,5.488539696,1
1455,1089,-14.42983246,4.473442554,1
1455,1121,-13.87202263,3.025718451,1
1455,1153,14.81904602,3.551994085,1
1455,1185,11.35521507,-10.01257038,1
1455,1217,1.26600194,3.164974689,1
1455,1249,-0.8550852537,3.911156178,1
1455,1281,-0.2285739183,3.663662672,1
1455,1313,0.5733374357,2.467978477,1
1455,1345,1.76830399,2.598742247,1
1455,1377,2.425630331,2.584781408,1
1455,1409,2.935382366,3.630124092,1
1455,1441,3.241290808,5.700817585,1
1455,1473,2.356588125,5.481031895,1
1455,1505,2.54186821,6.134756565,1
1455,1537,3.303811312,5.224689484,1
1455,1569,3.904522657,4.619684219,1
1455,1601,4.312271595,3.941817522,1
1455,1633,4.666337013,2.669586897,1
1455,1665,4.878863811,2.22504878,1
1455,1697,5.482077599,1.238055348,1
1455,1729,5.241670609,-0.08010977507,1
1455,1761,4.425923347,-0.3997493088,1
1455,1793,4.435935497,-0.8485488296,1
1455,1825,4.573548317,-1.677892566,1
1455,1857,4.181770325,-1.653735757,1
1455,1889,3.263758659,-1.872136354,1
1455,1921,3.020635843,-1.742900491,1
1455,1953,3.024246454,-1.768978596,1
1455,1985,2.692420721,-3.140893698,1
1455,2017,1.995490551,-1.331532598,1
1487,33,5.218535423,1.702768564,1
1487,65,5.364208221,-1.986693144,1
1487,97,4.800285816,-2.510868073,1
1487,129,5.55639267,-2.739089251,1
1487,161,6.762933731,-3.080979824,1
1487,193,6.85768795,-3.278269053,1
1487,225,5.456082821,-4.592461586,1
1487,257,6.192240238,-4.822398186,1
1487,289,9.803375244,-6.645712376,1
1487,321,10.61907101,-3.963088751,1
1487,353,9.957453728,-2.431166649,1
1487,385,9.349932671,-2.979234219,1
1487,417,8.517881393,-1.540544987,1
1487,449,6.854571819,-0.809722662,1
1487,481,6.766329765,-0.3338185549,1
1487,513,6.450699806,-2.351608753,1
1487,545,5.241836071,0.3222074509,1
1487,577,5.132891655,1.664726496,1
1487,609,4.180001736,1.973307371,1
1487,641,4.645762444,2.95456934,1
1487,673,4.022247314,3.530977726,1
1487,705,2.984336138,3.768370152,1
1487,737,0.9123177528,7.847278595,1
1487,769,-0.03796362877,10.57827568,1
1487,801,-0.05810713768,6.27923584,1
1487,833,-3.596054554,8.308463097,1
1487,865,-5.202524662,8.392267227,1
1487,897,-4.652350426,8.894374847,1
1487,929,-4.378697395,9.598146439,1
1487,961,-12.09481049,8.431297302,1
1487,993,-18.33652115,0.05476474762,1
1487,1025,-18.87106895,-7.283885002,1
1487,1057,-11.5366869,7.113029003,1
1487,1089,-24.35650063,4.34974432,1
1487,1121,-6.521007538,2.033792019,1
1487,1153,-6.1147995,3.099311113,1
1487,1185,-5.242622375,4.846705437,1
1487,1217,-0.9560654163,4.400038719,1
1487,1249,1.165741205,4.161883831,1
1487,1281,0.4650094509,3.885579824,1
1487,1313,1.062208772,3.902720451,1
1487,1345,2.733601093,3.913617134,1
1487,1377,3.210261106,1.901910543,1
1487,1409,2.001984835,0.8661060333,1
1487,1441,1.978759527,3.857184887,1
1487,1473,1.988046169,4.797675133,1
1487,1505,2.294076204,5.621815681,1
1487,1537,3.070884705,5.411525726,1
1487,1569,3.491428375,4.522121429,1
1487,1601,3.933420658,3.906358242,1
1487,1633,4.430278778,3.518932581,1
1487,1665,4.676631451,3.149262428,1
1487,1697,5.125787735,1.98504138,1
1487,1729,4.993251801,0.8105683327,1
1487,1761,4.438364506,-0.09452164173,1
1487,1793,4.165316105,-0.9216111898,1
1487,1825,4.11260128,-1.685938239,1
1487,1857,3.892656565,-2.016909599,1
1487,1889,2.993066788,-2.37756443,1
1487,1921,2.349382401,-2.005106926,1
1487,1953,2.871397495,-1.528373957,1
1487,1985,2.435500622,-1.187563658,1
1487,2017,1.120710373,-0.8470281363,1
1519,33,7.256167889,0.5499434471,1
1519,65,6.637331486,-1.251770496,1
1519,97,6.225043297,-1.106684208,1
1519,129,6.224529266,-2.278820515,1
1519,161,8.31835556,-3.545785666,1
1519,193,8.328866005,-3.912401915,1
1519,225,4.485031128,-3.496935368,1
1519,257,8.357067108,-3.167979717,1
1519,289,11.80695915,-3.985767126,1
1519,321,10.28957367,-1.737016916,1
1519,353,9.507839203,-0.7926361561,1
1519,385,7.513563633,-2.557007551,1
1519,417,7.107711792,-0.5927092433,1
1519,449,8.033128738,0.0360737443,1
1519,481,8.781484604,-0.3567666113,1
1519,513,6.131753445,-0.7277010083,1
1519,545,5.453619957,1.06961453,1
1519,577,5.246500969,2.29552722,1
1519,609,5.403971672,2.312806368,1
1519,641,6.267116547,3.223293781,1
1519,673,3.89781642,3.907106876,1
1519,705,2.866340876,4.555158615,1
1519,737,1.962761402,5.527962208,1
1519,769,1.022050619,6.047475815,1
1519,801,0.02574601769,6.302992344,1
1519,833,-3.661685944,8.93708992,1
1519,865,-2.365839481,6.298039436,1
1519,897,-2.030815601,6.956104755,1
1519,929,-1.415958405,8.569924355,1
1519,961,-1.685776472,8.95279789,1
1519,993,-10.0288105,6.273950577,1
1519,1025,-8.011583328,3.029390335,1
1519,1057,-9.118730545,6.082907677,1
1519,1089,-7.518363476,4.349795341,1
1519,1121,-6.969621658,3.990180492,1
1519,1153,-7.104081154,3.588517189,1
1519,1185,-4.116603374,3.932009935,1
1519,1217,4.756910324,10.58620453,1
1519,1249,0.5328812599,1.455335617,1
1519,1281,0.1221132576,4.279280186,1
1519,1313,0.4203558564,4.561226368,1
1519,1345,2.716510057,4.566183567,1
1519,1377,2.826878786,-0.9416646957,1
1519,1409,2.387555361,-0.5622992516,1
1519,1441,14.90157223,-11.04821396,1
1519,1473,1.6709584,4.59757185,1
1519,1505,1.820032597,5.576267242,1
1519,1537,2.739740133,5.902586937,1
1519,1569,3.691191912,5.089559078,1
1519,1601,4.148154736,4.054720402,1
1519,1633,4.501722336,3.672221422,1
1519,1665,4.875369549,3.152429342,1
1519,1697,5.288823605,2.030106068,1
1519,1729,5.213449001,0.861084938,1
1519,1761,4.814993858,-0.0234015286,1
1519,1793,4.544854641,-1.52573514,1
1519,1825,4.107360363,-1.834763885,1
1519,1857,4.093344212,-2.146976948,1
1519,1889,3.579344749,-2.618777752,1
1519,1921,3.083388805,-1.821305275,1
1519,1953,3.35898304,-1.245039105,1
1519,1985,3.07222414,-0.2129364014,1
1519,2017,2.717440844,-0.6130752563,1
1551,33,8.37215519,-0.3988137245,1
1551,65,7.834295273,-1.94422102,1
1551,97,6.602225304,-0.8563220501,1
1551,129,5.717573166,-1.266012907,1
1551,161,6.81810379,-2.996121883,1
1551,193,6.829837322,-4.335326195,1
1551,225,6.145123959,-3.140267134,1
1551,257,6.972890377,-2.835933208,1
1551,289,8.369112015,-2.370201588,1
1551,321,8.074781418,-1.38193965,1
1551,353,6.43547821,-0.8879857063,1
1551,385,2.703667641,-0.8291914463,1
1551,417,5.000563622,-1.315345764,1
1551,449,6.824542999,-0.9352049828,1
1551,481,6.648416519,-0.6086761951,1
1551,513,5.198836327,0.4828434587,1
1551,545,3.505297661,2.350566864,1
1551,577,5.151404381,3.353714943,1
1551,609,4.657461166,3.084485531,1
1551,641,4.230578899,3.696827412,1
1551,673,3.54326725,4.393809795,1
1551,705,1.966974974,6.330663204,1
1551,737,1.873174667,6.238161564,1
1551,769,1.516565919,6.395345688,1
1551,801,0.3009608388,6.305323601,1
1551,833,-0.7136856318,6.493246078,1
1551,865,-0.7046787739,6.693189621,1
1551,897,-0.7592437267,6.366205692,1
1551,929,-0.0612988472,6.950102806,1
1551,961,0.02837610245,7.311022758,1
1551,993,-9.076128006,10.94428635,1
1551,1025,0.1793479919,-12.3422327,1
1551,1057,-6.966781616,3.789764404,1
1551,1089,-7.107834816,3.619290829,1
1551,1121,-8.412034988,4.312180996,1
1551,1153,-6.287968636,5.213363647,1
1551,1185,-4.527425766,4.014438629,1
1551,1217,-1.503722429,3.991985321,1
1551,1249,0.1390032768,1.356620789,1
1551,1281,-0.3944687247,3.510991573,1
1551,1313,0.2107475996,4.797757149,1
1551,1345,2.904741287,4.4621768,1
1551,1377,6.494596958,-0.5610370636,1
1551,1409,6.952220917,-0.05580663681,1
1551,1441,5.859654427,2.632533073,1
1551,1473,8.006996155,5.101142883,1
1551,1505,1.32624507,6.30354023,1
1551,1537,1.926725864,6.670855522,1
1551,1569,3.307714462,6.089723587,1
1551,1601,3.978384733,4.581289768,1
1551,1633,4.780724525,3.534173965,1
1551,1665,6.286079407,2.699224949,1
1551,1697,5.676455975,1.976668596,1
1551,1729,5.625879288,0.7125646472,1
1551,1761,5.202662468,-0.778614819,1
1551,1793,4.523840904,-2.379718781,1
1551,1825,4.531522751,-1.169041634,1
1551,1857,4.230135918,-1.302558661,1
1551,1889,3.571979046,-1.269990444,1
1551,1921,3.418550968,-1.02777338,1
1551,1953,4.088438034,-1.080459356,1
1551,1985,3.433186531,-0.002611517906,1
1551,2017,2.093518019,-0.4366906285,1
1583,33,8.880124092,-0.1081808805,1
1583,65,8.228235245,-1.361959219,1
1583,97,7.265436649,-1.875216246,1
1583,129,6.280237198,-1.260869622,1
1583,161,5.113526821,-1.807480693,1
1583,193,5.312071323,-2.790333748,1
1583,225,6.651064873,-2.265222788,1
1583,257,7.037837982,-3.938135147,1
1583,289,7.342176437,-3.362179279,1
1583,321,7.870827198,-1.071778178,1
1583,353,6.680651665,-0.002818524837,1
1583,385,4.059406281,-0.2260587811,1
1583,417,4.419495583,-3.165309906,1
1583,449,3.145724297,-0.5662384033,1
1583,481,3.918270111,-0.09944692254,1
1583,513,4.398596764,0.9501042366,1
1583,545,3.905402184,2.110566854,1
1583,577,4.813648701,2.94761157,1
1583,609,4.174826145,3.366636515,1
1583,641,2.477054119,4.007381916,1
1583,673,3.76059866,4.623225689,1
1583,705,3.312976837,5.916356564,1
1583,737,2.590694189,6.967677116,1
1583,769,1.707265735,6.942278385,1
1583,801,0.5393403172,6.736258507,1
1583,833,-0.8386734128,8.550314903,1
1583,865,-0.2682156563,5.637598515,1
1583,897,-0.5110055804,5.226315022,1
1583,929,-1.006416678,4.125864506,1
1583,961,-1.64807272,5.035372257,1
1583,993,-2.873435974,6.163459301,1
1583,1025,-6.409618378,7.498151779,1
1583,1057,14.12987709,-2.647695541,1
1583,1089,-5.337380409,3.040724277,1
1583,1121,-6.04554987,4.484945774,1
1583,1153,-5.602892399,4.808873177,1
1583,1185,-4.715649128,4.379725456,1
1583,1217,-4.076223373,4.465779305,1
1583,1249,-2.71878767,4.553070068,1
1583,1281,-1.361675262,5.086028576,1
1583,1313,-0.3336728811,4.923844337,1
1583,1345,1.140677691,4.301168919,1
1583,1377,-9.470783234,5.127456188,1
1583,1409,1.810898066,2.875408173,1
1583,1441,0.4934588671,3.574363708,1
1583,1473,0.8589245081,5.935648918,1
1583,1505,0.7459766865,6.895679951,1
1583,1537,1.497354984,8.797842026,1
1583,1569,2.79500699,7.316684723,1
1583,1601,3.477567673,5.134562016,1
1583,1633,4.301421165,3.318473339,1
1583,1665,5.288258076,1.943255901,1
1583,1697,5.16931057,1.724361181,1
1583,1729,5.290130138,0.3379611969,1
1583,1761,5.342638016,-1.277795911,1
1583,1793,5.358447552,-1.198812246,1
1583,1825,4.804289818,-0.6618636847,1
1583,1857,4.18696928,-0.7439908981,1
1583,1889,3.369989157,-1.189407587,1
1583,1921,3.463655233,-0.4449901581,1
1583,1953,3.817111015,-1.135852933,1
1583,1985,3.042817354,-0.7174320817,1
1583,2017,1.818622828,-0.1581759453,1
1615,33,11.02374935,0.6944116354,1
1615,65,9.488041878,1.521129608,1
1615,97,8.055173874,-0.2131755948,1
1615,129,7.37156105,-0.7958527803,1
1615,161,6.882425308,-0.549135685,1
1615,193,6.652828217,-1.126896381,1
1615,225,7.008042812,-1.410658479,1
1615,257,7.701928139,-4.8040905,1
1615,289,5.43520546,-3.798505068,1
1615,321,6.037414551,0.006456375122,1
1615,353,6.09597826,1.514937401,1
1615,385,6.637147903,0.5699779987,1
1615,417,6.315896511,-0.1384129524,1
1615,449,5.730897903,0.3726873994,1
1615,481,5.797412872,1.103926301,1
1615,513,5.810939312,1.142758846,1
1615,545,5.703177452,1.801244497,1
1615,577,5.085267544,2.591016769,1
1615,609,4.117344379,3.126585484,1
1615,641,3.937477589,4.078670502,1
1615,673,5.474928856,5.184408665,1
1615,705,6.978479862,6.394077301,1
1615,737,4.407935143,7.083672523,1
1615,769,2.540376663,6.278585434,1
1615,801,0.1537140608,9.263914108,1
1615,833,-0.9158747792,9.022550583,1
1615,865,-0.8577831984,5.402492046,1
1615,897,-0.7611318827,2.180336952,1
1615,929,-0.8436065912,2.313676834,1
1615,961,-1.100113869,4.469077587,1
1615,993,-1.209470749,0.1300706863,1
1615,1025,-7.810422897,6.753651142,1
1615,1057,-4.653919697,4.123433113,1
1615,1089,-5.495646954,3.703671455,1
1615,1121,-6.131637096,4.737032413,1
1615,1153,-5.26919651,4.739978313,1
1615,1185,-4.781119347,4.588186741,1
1615,1217,-4.903907299,4.366692543,1
1615,1249,-3.419905663,4.592444897,1
1615,1281,-1.600643396,4.623835564,1
1615,1313,-0.9938139319,4.224265099,1
1615,1345,0.2084843516,3.361550808,1
1615,1377,1.171483517,3.963195801,1
1615,1409,1.37871778,4.2637043,1
1615,1441,1.098142743,4.90764761,1
1615,1473,1.923351288,6.353442669,1
1615,1505,1.750238657,7.218014717,1
1615,1537,2.294271231,10.09161854,1
1615,1569,2.796491385,7.820866585,1
1615,1601,3.186211109,5.467833519,1
1615,1633,3.645945549,3.420381069,1
1615,1665,3.963086128,2.274309635,1
1615,1697,4.23153019,1.713534594,1
1615,1729,4.565350056,0.772102356,1
1615,1761,5.053752899,-0.1804376245,1
1615,1793,5.285576344,-0.3407572508,1
1615,1825,4.932485104,-0.8684027195,1
1615,1857,4.58856678,-1.41746366,1
1615,1889,4.281336308,-0.8448339105,1
1615,1921,3.075409174,-0.3820302486,1
1615,1953,2.663153648,-0.9240446091,1
1615,1985,2.772944689,-1.416386962,1
1615,2017,2.123532534,-0.1677646041,1
1647,33,11.30697632,0.6631922722,1
1647,65,9.472824097,3.225708961,1
1647,97,8.267457008,3.467331886,1
1647,129,8.071237564,3.04916954,1
1647,161,7.762254715,0.7547894716,1
1647,193,6.699672222,-0.2279551029,1
1647,225,6.643486023,-0.4643142819,1
1647,257,7.301042557,-0.3138451576,1
1647,289,6.015190125,-0.7770932317,1
1647,321,6.599881649,0.60483253,1
1647,353,7.231817245,1.149151325,1
1647,385,7.335963249,1.024402738,1
1647,417,6.215596676,1.496374249,1
1647,449,4.144099712,2.251083612,1
1647,481,5.612151623,1.495415211,1
1647,513,6.200526237,1.035389423,1
1647,545,5.426152706,1.594143271,1
1647,577,5.132049561,2.4529984,1
1647,609,5.177127838,2.469345093,1
1647,641,5.695730686,4.686433792,1
1647,673,7.138300896,5.152943134,1
1647,705,7.630962372,5.749923706,1
1647,737,4.284507275,8.497616768,1
1647,769,2.888112068,7.184634686,1
1647,801,-0.2799880505,7.199958324,1
1647,833,-0.9997851253,7.831049919,1
1647,865,-1.133984685,5.586752892,1
1647,897,-0.7787573338,2.551735401,1
1647,929,-1.437116861,4.267436504,1
1647,961,-0.8483548164,9.59989357,1
1647,993,16.93421936,-2.914229393,1
1647,1025,-3.725875139,7.360545635,1
1647,1057,-3.974469662,4.613879681,1
1647,1089,-5.015426636,3.691297531,1
1647,1121,-6.434026241,4.69663763,1
1647,1153,-6.710728645,6.053827763,1
1647,1185,-3.41046381,3.941964626,1
1647,1217,-3.367411613,2.922897816,1
1647,1249,-2.716466427,4.45937252,1
1647,1281,-2.113384485,3.772212505,1
1647,1313,-1.23541975,3.333306789,1
1647,1345,-0.1837324351,4.04782486,1
1647,1377,0.718031168,4.452489853,1
1647,1409,2.027998924,4.505370617,1
1647,1441,3.248289824,6.256785393,1
1647,1473,2.030470848,6.117156506,1
1647,1505,1.866161704,8.662424088,1
1647,1537,2.729174614,9.919487953,1
1647,1569,3.325529337,8.566000938,1
1647,1601,2.998423576,6.114355564,1
1647,1633,3.774791241,4.448451042,1
1647,1665,3.887357473,3.438079357,1
1647,1697,3.754722595,2.526134014,1
1647,1729,3.993396759,1.516816378,1
1647,1761,4.162069321,0.7761229277,1
1647,1793,3.995367527,0.2341302335,1
1647,1825,4.375229836,-1.23242712,1
1647,1857,4.826074123,-1.639782429,1
1647,1889,4.334440231,-0.6724920869,1
1647,1921,2.706522942,-0.4220550656,1
1647,1953,2.209743977,-0.9231808782,1
1647,1985,2.040053368,-1.514433384,1
1647,2017,0.5077598095,0.05842009187,1
1679,33,9.31224823,0.06472861767,1
1679,65,9.251138687,0.9299324155,1
1679,97,8.656210899,1.104630947,1
1679,129,8.553470612,2.186082363,1
1679,161,8.275625229,1.821291447,1
1679,193,5.598330498,0.4403025806,1
1679,225,5.778336048,0.153260231,1
1679,257,6.004926682,0.294124186,1
1679,289,6.359924793,0.5037448406,1
1679,321,6.742119312,1.29373908,1
1679,353,7.689508915,1.29446888,1
1679,385,7.641779423,1.46370244,1
1679,417,7.146953106,1.5768888,1
1679,449,6.13975811,2.643510342,1
1679,481,5.973281384,2.585045338,1
1679,513,5.59607029,0.2624047995,1
1679,545,5.054955959,0.9055976868,1
1679,577,5.611187935,1.686453938,1
1679,609,7.483996868,1.719987631,1
1679,641,7.814223289,7.252463341,1
1679,673,8.536938667,6.015753269,1
1679,705,7.976353168,3.572170734,1
1679,737,3.126425505,8.310697556,1
1679,769,2.348973751,8.206305504,1
1679,801,0.8715575933,5.081323147,1
1679,833,0.3021036983,5.425888062,1
1679,865,-0.2133283615,5.002976894,1
1679,897,0.09695976973,4.978751183,1
1679,929,-3.925899744,6.213226318,1
1679,961,-0.9695284367,4.268668652,1
1679,993,-1.644584179,4.119398594,1
1679,1025,-4.020997047,4.50758028,1
1679,1057,-4.540026665,4.352847576,1
1679,1089,-4.316815376,3.350562096,1
1679,1121,-8.956513405,4.531152725,1
1679,1153,-8.227201462,5.907958508,1
1679,1185,-3.569862843,4.327157021,1
1679,1217,-1.856930971,2.286733627,1
1679,1249,-6.109787941,4.958625793,1
1679,1281,-2.836818218,4.762824535,1
1679,1313,-1.08254993,3.466355801,1
1679,1345,-0.7501314878,3.912176609,1
1679,1377,0.6866338253,5.033376694,1
1679,1409,-11.66441727,3.111820698,1
1679,1441,1.647340655,3.919804096,1
1679,1473,1.094027996,3.624038219,1
1679,1505,1.960571408,6.442567825,1
1679,1537,2.91966486,9.943239212,1
1679,1569,3.374747992,10.13897896,1
1679,1601,3.405853271,7.962314606,1
1679,1633,3.957863569,6.184351921,1
1679,1665,4.049413681,4.642875671,1
1679,1697,3.827603102,3.375071764,1
1679,1729,3.919245481,1.925985098,1
1679,1761,3.556434155,1.030431986,1
1679,1793,3.455990076,0.305109024,1
1679,1825,3.760973215,-0.8360608816,1
1679,1857,3.412805319,-0.9959257245,1
1679,1889,2.516232729,-1.039631724,1
1679,1921,2.571123123,-0.7290731072,1
1679,1953,2.046236038,-1.497965813,1
1679,1985,1.98644495,-1.430237532,1
1679,2017,2.582551718,-0.01901423931,1
1711,33,9.378162384,-0.4578430653,1
1711,65,10.03075027,0.5960880518,1
1711,97,9.715654373,1.058259249,1
1711,129,8.748174667,1.207932472,1
1711,161,7.137435913,1.310575724,1
1711,193,6.168988228,0.7548336387,1
1711,225,5.802683353,0.6056543589,1
1711,257,6.019364834,0.4233729243,1
1711,289,6.644177914,0.373729527,1
1711,321,6.904211998,0.4409875572,1
1711,353,7.270192623,1.071566463,1
1711,385,7.270811081,1.07256484,1
1711,417,6.924743176,0.7524584532,1
1711,449,6.092038631,1.745791197,1
1711,481,5.966447353,1.459390163,1
1711,513,5.187752247,-0.7582370043,1
1711,545,5.978497028,0.3066418171,1
1711,577,6.763846874,1.144988179,1
1711,609,9.140197754,2.118713617,1
1711,641,7.194001198,5.045051575,1
1711,673,6.659907818,6.781406879,1
1711,705,8.617281914,4.531171322,1
1711,737,7.067152023,3.091896534,1
1711,769,2.827695847,3.915849209,1
1711,801,1.80229044,3.439599514,1
1711,833,1.818208218,3.603623152,1
1711,865,0.7247178555,3.794200659,1
1711,897,-0.08675706387,3.966272354,1
1711,929,-0.3336270154,4.235766411,1
1711,961,-0.6719431877,4.112632751,1
1711,993,-1.040007591,4.051372051,1
1711,1025,-2.534917116,2.144291878,1
1711,1057,-5.117306709,4.013550758,1
1711,1089,-4.056806087,3.594721794,1
1711,1121,-4.172467709,4.30569458,1
1711,1153,-7.154713631,5.394714355,1
1711,1185,-4.053553104,6.807911873,1
1711,1217,-1.642979503,6.719445705,1
1711,1249,9.479541779,-11.14596272,1
1711,1281,1.271382093,6.974908829,1
1711,1313,0.09506341815,4.922088623,1
1711,1345,0.7178695798,5.279000759,1
1711,1377,2.515089273,5.46454525,1
1711,1409,1.506713748,4.613229275,1
1711,1441,2.079716444,4.689309597,1
1711,1473,0.7738212347,4.202752113,1
1711,1505,0.9125478268,6.722494125,1
1711,1537,3.258043051,8.655890465,1
1711,1569,4.155901909,9.393699646,1
1711,1601,3.760200977,8.717891693,1
1711,1633,4.029566765,7.018567085,1
1711,1665,4.489274979,5.105989456,1
1711,1697,4.311978817,3.843293905,1
1711,1729,4.196751118,2.588065147,1
1711,1761,3.946923018,1.828508854,1
1711,1793,3.951508284,0.5716740489,1
1711,1825,3.825016022,-0.6965255737,1
1711,1857,2.938246489,-0.5641703606,1
1711,1889,1.744928122,-0.8532169461,1
1711,1921,1.785946608,-1.126375675,1
1711,1953,1.372852206,-0.735984087,1
1711,1985,1.975779057,-0.7564104795,1
1711,2017,3.930676699,-0.5108975768,1
1743,33,7.803804874,-0.07459378242,1
1743,65,8.773031235,0.8955205679,1
1743,97,9.365714073,3.850284815,1
1743,129,7.65307951,1.588989854,1
1743,161,6.741283894,0.7594901323,1
1743,193,6.396052361,1.250874043,1
1743,225,5.784401417,1.368391037,1
1743,257,5.933422089,0.6313061118,1
1743,289,6.521362305,-0.009316593409,1
1743,321,6.478868484,-0.6399382353,1
1743,353,6.009898186,-0.5724295974,1
1743,385,6.162757874,-1.261456609,1
1743,417,6.209855556,0.5503506064,1
1743,449,5.647326469,0.503670454,1
1743,481,6.541633606,-0.8430595994,1
1743,513,6.173378944,-1.470346451,1
1743,545,6.235794544,0.01304662228,1
1743,577,6.345619678,0.9390722513,1
1743,609,6.533856392,1.605218887,1
1743,641,6.625944614,3.39565134,1
1743,673,6.175525188,7.738645554,1
1743,705,5.49371767,4.437000751,1
1743,737,4.381440163,3.479900837,1
1743,769,4.309717178,1.77648139,1
1743,801,4.010381699,2.701668024,1
1743,833,3.349500418,2.941739082,1
1743,865,1.74935472,3.17667079,1
1743,897,0.4567021132,3.405506372,1
1743,929,0.03047174215,3.453367472,1
1743,961,-0.4120109081,3.074337959,1
1743,993,-0.5967705846,3.145333529,1
1743,1025,0.9544373751,0.520717144,1
1743,1057,-2.72243762,4.490870953,1
1743,1089,-2.709570169,4.745281696,1
1743,1121,-2.563016415,4.506160259,1
1743,1153,-2.24553442,5.690907478,1
1743,1185,-1.716512084,7.019163609,1
1743,1217,-1.915026307,7.065172195,1
1743,1249,-1.054845452,6.798778057,1
1743,1281,8.09793663,-11.79092598,1
1743,1313,-0.1468052566,6.107791424,1
1743,1345,1.40914917,7.068201065,1
1743,1377,1.565752506,5.966532707,1
1743,1409,0.3753789663,4.886296272,1
1743,1441,0.34506917,6.421024323,1
1743,1473,1.134653449,7.436402321,1
1743,1505,1.147220612,7.593868256,1
1743,1537,3.775253773,7.967111111,1
1743,1569,5.115807533,9.505064964,1
1743,1601,4.459943771,8.744544029,1
1743,1633,4.502547741,6.92130518,1
1743,1665,4.573102951,5.107869148,1
1743,1697,4.311835289,3.679174423,1
1743,1729,4.361464977,2.365968227,1
1743,1761,4.541712761,1.739596963,1
1743,1793,4.222625732,1.203962803,1
1743,1825,3.646848202,0.3219608963,1
1743,1857,2.5820086,-0.1318618059,1
1743,1889,1.500926018,-0.288826406,1
1743,1921,1.241718054,-0.4303296804,1
1743,1953,1.055383444,-0.3864266276,1
1743,1985,1.853213549,-0.6760764718,1
1743,2017,4.282809258,-0.7980698347,1
1775,33,6.242651939,0.6214247942,1
1775,65,8.055408478,1.132607341,1
1775,97,8.350383759,2.598503113,1
1775,129,6.894895077,2.225476742,1
1775,161,6.764513969,0.9165902138,1
1775,193,6.542585373,1.276485085,1
1775,225,5.86352253,1.449202061,1
1775,257,4.800884724,0.949488163,1
1775,289,4.892798424,-0.537209034,1
1775,321,4.718708992,-0.5287913084,1
1775,353,4.366862774,-0.2938087285,1
1775,385,4.719725132,-0.2483973503,1
1775,417,5.578704357,0.09637152404,1
1775,449,5.823964119,0.1939646751,1
1775,481,6.442595005,-0.6111707687,1
1775,513,6.616895199,-0.869307816,1
1775,545,6.061544418,-0.05138520896,1
1775,577,6.081259727,0.7434332371,1
1775,609,6.24063015,1.653059006,1
1775,641,6.465605736,2.372052431,1
1775,673,6.840645313,5.355572224,1
1775,705,6.316149712,4.226545334,1
1775,737,4.387975216,2.762343884,1
1775,769,4.834708214,2.474147797,1
1775,801,4.80162859,2.533198357,1
1775,833,3.996706486,2.966658354,1
1775,865,2.962108612,3.079864979,1
1775,897,1.619312525,2.839495897,1
1775,929,0.7975074053,1.940004349,1
1775,961,0.4013452232,-0.7311201096,1
1775,993,0.6685189009,-0.3651678562,1
1775,1025,0.2652081251,0.4539413452,1
1775,1057,-1.042590976,5.155653954,1
1775,1089,0.312068224,6.64662838,1
1775,1121,-2.265113115,5.194691658,1
1775,1153,-1.004443645,6.479754448,1
1775,1185,-1.050507784,7.689455509,1
1775,1217,-1.426038861,7.376556873,1
1775,1249,-1.202484846,7.5529809,1
1775,1281,-1.508176088,6.529227257,1
1775,1313,-1.727179289,7.249484539,1
1775,1345,-0.6323020458,7.221669674,1
1775,1377,-0.2982388437,7.026092052,1
1775,1409,-0.6565836072,5.785758972,1
1775,1441,0.8272409439,6.644011021,1
1775,1473,2.112935543,7.672748566,1
1775,1505,3.48786068,9.313936234,1
1775,1537,4.491943359,9.917675018,1
1775,1569,5.447746277,10.07363701,1
1775,1601,4.974293709,8.80661869,1
1775,1633,4.806714535,7.129826069,1
1775,1665,4.58137846,5.581311703,1
1775,1697,4.452207565,3.770898819,1
1775,1729,4.957421303,2.099677086,1
1775,1761,5.330938816,1.88648653,1
1775,1793,4.011498928,1.609173536,1
1775,1825,3.372833967,1.164239645,1
1775,1857,2.706343412,0.4789401889,1
1775,1889,1.864010811,0.165122807,1
1775,1921,1.57306993,0.3330537677,1
1775,1953,1.856856346,-0.2475830913,1
1775,1985,2.122475386,-0.6174523234,1
1775,2017,2.567162514,-0.4573818743,1
1807,33,6.404422283,0.7926645279,1
1807,65,8.335214615,1.076510668,1
1807,97,8.192200661,1.115050554,1
1807,129,7.387334347,1.328567386,1
1807,161,7.274186134,0.832695365,1
