PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs018_TgUtrmcherry_Controll.avi & B:[10]MAX_TimeSrs018_TgUtrmcherry_Controll.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1423,1313,-6.914470673,-5.932155132,1
1423,1345,-7.143604279,-7.457715034,1
1423,1377,-9.158461571,-7.45538044,1
1423,1409,-9.038433075,-7.456670761,1
1423,1441,-5.667588234,-9.095083237,1
1423,1473,-4.756497383,-10.36138439,1
1423,1505,-4.364786625,-11.15047264,1
1423,1537,-3.710270882,-11.31107712,1
1423,1569,-2.636692524,-10.68291378,1
1423,1601,-1.860178709,-10.48965454,1
1423,1633,-1.369284749,-11.18947411,1
1423,1665,-0.9618200064,-10.4943676,1
1423,1697,-0.31946522,-8.882883072,1
1423,1729,0.8539037704,-7.873523712,1
1423,1761,2.188868761,-7.632561684,1
1423,1793,2.791143417,-6.987223148,1
1423,1825,1.107731104,-6.696423054,1
1423,1857,0.4712020159,-5.135589123,1
1423,1889,0.3909074068,-3.526822567,1
1423,1921,0.127874732,-3.538731575,1
1423,1953,0.3018859625,-3.308145285,1
1423,1985,0.06342369318,-3.367156267,1
1423,2017,-0.590159297,-3.801441908,1
1455,33,-5.339007378,6.300555229,1
1455,65,-5.708299637,7.868061543,1
1455,97,-6.372293472,7.735975266,1
1455,129,-5.734744549,7.392896652,1
1455,161,-5.527811527,7.849341393,1
1455,193,-6.4443326,8.8891716,1
1455,225,-7.901892662,9.558683395,1
1455,257,-9.060351372,9.244884491,1
1455,289,-10.0035429,10.75631905,1
1455,321,-10.81836224,12.01107407,1
1455,353,-10.64319992,13.0277977,1
1455,385,-10.40633965,12.74757385,1
1455,417,-11.27928448,12.75607491,1
1455,449,-12.23331642,15.24709225,1
1455,481,-12.71995354,15.98969269,1
1455,513,-13.62686539,15.91286182,1
1455,545,-15.18964291,14.9326086,1
1455,577,-16.35388947,14.83677006,1
1455,609,-17.04129791,15.87609482,1
1455,641,-17.82662392,15.10790825,1
1455,673,-18.77153397,15.7423315,1
1455,705,-19.63180733,14.24627876,1
1455,737,-20.44732857,12.40350914,1
1455,769,-21.0181675,9.820817947,1
1455,801,-21.28214836,7.332306862,1
1455,833,-26.36057091,4.651232719,1
1455,865,-20.23404312,2.20089817,1
1455,897,-21.60245514,1.277611971,1
1455,929,-18.46951866,-3.582702875,1
1455,961,-16.17745018,-1.671207905,1
1455,993,-17.07297134,-0.5509453416,1
1455,1025,-15.09636021,-0.7510709763,1
1455,1057,-13.43813133,-1.421542645,1
1455,1089,-16.06322289,-3.674757957,1
1455,1121,-12.21134472,-4.932629585,1
1455,1153,-11.57147217,-6.837726593,1
1455,1185,-17.73677063,-12.28635502,1
1455,1217,-7.74237442,-1.717303276,1
1455,1249,-16.14094353,-6.548587322,1
1455,1281,-15.04272938,-5.247164726,1
1455,1313,-14.95646858,-6.582304478,1
1455,1345,-13.49701118,-9.375769615,1
1455,1377,-12.57340622,-9.899307251,1
1455,1409,-11.51128006,-8.089030266,1
1455,1441,-9.246321678,-8.16448307,1
1455,1473,-6.854992867,-8.456670761,1
1455,1505,-5.153930664,-10.16697502,1
1455,1537,-4.318800449,-10.75364971,1
1455,1569,-3.521568537,-10.35074139,1
1455,1601,-2.765378237,-10.27085304,1
1455,1633,-2.19741559,-11.41750908,1
1455,1665,-0.7432435751,-10.48046398,1
1455,1697,1.016047359,-8.978230476,1
1455,1729,0.661609292,-7.144151688,1
1455,1761,1.076974154,-7.673955917,1
1455,1793,2.651060581,-8.213443756,1
1455,1825,1.384642124,-7.772233963,1
1455,1857,0.2090861201,-5.784071922,1
1455,1889,0.0197506547,-4.16997385,1
1455,1921,-0.0688739419,-3.533011675,1
1455,1953,0.1064073145,-3.022827387,1
1455,1985,0.2873801589,-1.351032972,1
1455,2017,-0.1472833753,-3.351410627,1
1487,33,-5.700572968,6.008105278,1
1487,65,-5.383191109,6.72654295,1
1487,97,-6.229766846,5.742271423,1
1487,129,-6.045273304,7.502590179,1
1487,161,-5.493132591,7.871024132,1
1487,193,-6.71643734,8.432937622,1
1487,225,-8.680963516,8.639083862,1
1487,257,-10.46751785,8.889560699,1
1487,289,-10.95535755,10.02443027,1
1487,321,-11.27630043,12.26905632,1
1487,353,-11.5022068,13.40450382,1
1487,385,-11.74145031,13.95965195,1
1487,417,-11.68215561,14.13430119,1
1487,449,-11.92311001,15.27474403,1
1487,481,-13.37340355,15.51546383,1
1487,513,-15.27098274,14.34856224,1
1487,545,-17.11261177,14.18728733,1
1487,577,-18.13375664,14.71304131,1
1487,609,-19.30085754,15.02816391,1
1487,641,-19.98512268,14.92160797,1
1487,673,-20.09602928,15.25872231,1
1487,705,-21.08189964,14.38819981,1
1487,737,-22.99753952,13.3081274,1
1487,769,-25.95085716,10.99845695,1
1487,801,-25.86771965,7.200256824,1
1487,833,-25.30674553,4.123460293,1
1487,865,-23.13693237,2.228583813,1
1487,897,-20.63437271,9.595041275,1
1487,929,-19.8430481,-1.288173199,1
1487,961,-17.86626816,-0.861716032,1
1487,993,-17.10491943,1.036628008,1
1487,1025,-15.72691059,-1.595653772,1
1487,1057,-14.33903313,-2.705010891,1
1487,1089,-13.87735558,-3.753350735,1
1487,1121,-16.35750198,-3.846786976,1
1487,1153,-13.78125191,-8.807949066,1
1487,1185,-12.75732231,-6.664784908,1
1487,1217,-12.49878979,-6.630169392,1
1487,1249,-15.08475113,-8.001730919,1
1487,1281,-17.21533394,-7.982469559,1
1487,1313,-17.16129494,-7.325852394,1
1487,1345,8.017814636,-2.880242348,1
1487,1377,-0.1472454071,2.276773453,1
1487,1409,-13.99202919,-9.237922668,1
1487,1441,-10.68707371,-8.437143326,1
1487,1473,-9.124131203,-7.660915375,1
1487,1505,-7.179555893,-9.59160614,1
1487,1537,-5.513817787,-10.3663826,1
1487,1569,-4.654168129,-10.99147892,1
1487,1601,-3.819086075,-11.12903309,1
1487,1633,4.979001045,-24.30195618,1
1487,1665,-2.031426907,-11.09355831,1
1487,1697,-0.3675141335,-8.755829811,1
1487,1729,1.392908454,-6.445013523,1
1487,1761,2.447271824,-7.37687397,1
1487,1793,2.822374105,-9.033006668,1
1487,1825,1.757857323,-8.96846962,1
1487,1857,0.7231753469,-5.908869267,1
1487,1889,0.2620739043,-4.595357418,1
1487,1921,-0.2188378274,-3.513441801,1
1487,1953,-0.392565608,-2.989836216,1
1487,1985,-0.0184610188,-0.967872858,1
1487,2017,-0.6650568247,-3.060348511,1
1519,33,-4.862075806,5.336720943,1
1519,65,-5.623123646,6.021682739,1
1519,97,-6.253505707,6.117218018,1
1519,129,-6.784104824,7.768024921,1
1519,161,-7.205075741,8.635068893,1
1519,193,-7.765953064,8.386323929,1
1519,225,-8.819451332,8.034227371,1
1519,257,-9.722270966,8.039927483,1
1519,289,-9.375701904,9.010346413,1
1519,321,-8.715681076,11.93707371,1
1519,353,-12.74743938,15.78255653,1
1519,385,-13.2097702,15.10746479,1
1519,417,-12.64020348,14.16148472,1
1519,449,-13.68601704,14.99411488,1
1519,481,-16.0087204,15.28595161,1
1519,513,-18.73103714,13.81006813,1
1519,545,-19.15459251,13.90136909,1
1519,577,-20.25825691,14.48082161,1
1519,609,-22.15319061,14.45597076,1
1519,641,-22.50435066,14.24791336,1
1519,673,-22.21591187,13.91597557,1
1519,705,-23.65526009,13.97218227,1
1519,737,-25.36774063,13.55024338,1
1519,769,-25.31398773,11.53563309,1
1519,801,-25.65337944,7.44248724,1
1519,833,-25.22279167,3.580147028,1
1519,865,-23.97702789,1.519220114,1
1519,897,-20.66626167,-3.433815002,1
1519,929,-19.47400665,3.497255802,1
1519,961,-18.89105606,1.651550293,1
1519,993,-19.87296486,0.7866911888,1
1519,1025,-16.34523964,-2.099324703,1
1519,1057,-14.53101254,-3.544262409,1
1519,1089,-14.31037617,-4.381722927,1
1519,1121,-16.47064018,-4.992790222,1
1519,1153,0.8712482452,0.01239347458,1
1519,1185,-0.7310743332,-15.06264877,1
1519,1217,-14.35544586,-7.412135124,1
1519,1249,-15.6628828,-8.936527252,1
1519,1281,-16.36966515,-9.889948845,1
1519,1313,-18.0872097,-10.0882616,1
1519,1345,-17.60948563,-3.864993095,1
1519,1377,-13.41767025,2.196156502,1
1519,1409,-12.37096405,8.114914894,1
1519,1441,-9.630040169,-10.30977631,1
1519,1473,-8.120674133,-9.757692337,1
1519,1505,-6.875873089,-10.63362122,1
1519,1537,-4.943888664,-11.56619263,1
1519,1569,-4.052591801,-11.77464581,1
1519,1601,-3.833944798,-11.83795261,1
1519,1633,-2.808630943,-15.34970665,1
1519,1665,-2.953175545,-10.84317398,1
1519,1697,-1.297983766,-7.794354439,1
1519,1729,0.7080357075,-4.889539719,1
1519,1761,2.912113905,-6.007684708,1
1519,1793,2.683758974,-8.711782455,1
1519,1825,1.571851015,-9.209997177,1
1519,1857,1.46444428,-7.439507484,1
1519,1889,-1.816885948,-23.5785675,1
1519,1921,0.5441938043,-4.383471012,1
1519,1953,0.1917332411,-3.69391036,1
1519,1985,-0.2127812058,-2.58880043,1
1519,2017,-0.4926784933,-3.374953747,1
1551,33,-3.449794769,5.056334019,1
1551,65,-4.816668034,6.103169441,1
1551,97,-5.768590927,7.19809103,1
1551,129,-7.031296253,8.966657639,1
1551,161,-7.97465229,9.587551117,1
1551,193,-9.265616417,8.225240707,1
1551,225,-8.623491287,6.845986366,1
1551,257,-7.994525909,7.81014061,1
1551,289,-9.882730484,10.27150154,1
1551,321,-10.65332508,13.59384632,1
1551,353,-12.48706722,14.48497009,1
1551,385,-15.00390053,15.18597031,1
1551,417,-15.93702412,14.65676022,1
1551,449,-15.35268021,14.74779415,1
1551,481,-17.34617233,13.95539761,1
1551,513,-19.26309013,13.54924965,1
1551,545,-20.36947823,13.65438271,1
1551,577,-21.65227509,13.99616909,1
1551,609,-22.83925056,13.8637886,1
1551,641,-23.77454376,13.50005627,1
1551,673,-25.24459267,13.24664307,1
1551,705,-24.32856369,13.14450741,1
1551,737,-24.67996597,12.87722778,1
1551,769,-26.05573845,11.34709644,1
1551,801,-26.87511063,6.797288418,1
1551,833,-25.42595673,2.628822327,1
1551,865,-24.10542107,0.4981687069,1
1551,897,-25.46195221,-2.946057081,1
1551,929,-23.91418839,-2.704917431,1
1551,961,-22.21478653,-1.85735631,1
1551,993,-19.41378975,-1.784002066,1
1551,1025,-17.54968643,-2.50358057,1
1551,1057,-16.20480919,-3.795024395,1
1551,1089,-15.60826874,-4.882761478,1
1551,1121,-15.59466457,-5.71254921,1
1551,1153,1.591492653,-2.385847092,1
1551,1185,-18.34803391,-10.34883785,1
1551,1217,-15.59614086,-7.305450916,1
1551,1249,-17.47714233,-9.310232162,1
1551,1281,-16.74672508,-10.77088451,1
1551,1313,-15.57476425,-11.26201248,1
1551,1345,-15.11450386,-11.06711578,1
1551,1377,-13.42483902,-13.27231503,1
1551,1409,-11.79156017,-13.94054985,1
1551,1441,-9.696942329,-12.28054428,1
1551,1473,-7.582133293,-12.53471279,1
1551,1505,-6.427071095,-12.56092358,1
1551,1537,-4.501238346,-12.47648525,1
1551,1569,-3.635848999,-12.3599329,1
1551,1601,-3.260381699,-12.03023148,1
1551,1633,-2.149204731,-12.36324501,1
1551,1665,-2.198481083,-10.46044159,1
1551,1697,-1.318907738,-7.414106369,1
1551,1729,-0.8203374147,-6.019329071,1
1551,1761,-0.7203995585,-6.758882523,1
1551,1793,2.286665916,-7.474834442,1
1551,1825,2.21759057,-8.297969818,1
1551,1857,2.36194849,-8.138256073,1
1551,1889,2.958724022,-6.751001835,1
1551,1921,3.219995499,-5.896491528,1
1551,1953,0.9009363651,-5.112732887,1
1551,1985,0.5460731983,-3.702168226,1
1551,2017,0.6786732674,-3.647857666,1
1583,33,-4.088466167,5.326560497,1
1583,65,-5.154434681,6.977447987,1
1583,97,-6.283450127,8.164245605,1
1583,129,-7.093851089,9.218114853,1
1583,161,-7.53081131,8.627604485,1
1583,193,-8.327629089,6.468061447,1
1583,225,-9.046811104,6.231513023,1
1583,257,-8.736377716,8.977845192,1
1583,289,-9.920052528,13.0491724,1
1583,321,-11.07206726,14.99198723,1
1583,353,-13.13886929,14.52819252,1
1583,385,-16.65405273,14.68598175,1
1583,417,-18.40926361,14.21144485,1
1583,449,-16.53361893,13.41692162,1
1583,481,-17.81585693,13.25494194,1
1583,513,-19.46856499,13.15839958,1
1583,545,-20.38040161,13.09756851,1
1583,577,-21.61028099,13.29137135,1
1583,609,-24.07092094,13.03621674,1
1583,641,-24.29427147,12.50918198,1
1583,673,-25.29253006,12.35503197,1
1583,705,-23.74711227,12.51235771,1
1583,737,-24.04226875,12.35533714,1
1583,769,-24.43723106,9.31836319,1
1583,801,-6.594564438,-2.645143032,1
1583,833,-26.62716103,1.179200172,1
1583,865,-25.84628487,0.111710906,1
1583,897,-24.1365509,-0.8714256287,1
1583,929,-24.3456955,-2.823036432,1
1583,961,-21.46473312,-2.831526995,1
1583,993,-18.99800682,-2.403206587,1
1583,1025,-17.8653717,-3.044104099,1
1583,1057,-17.26732254,-3.955754519,1
1583,1089,-16.77653313,-4.863388538,1
1583,1121,-15.85862255,-5.836285114,1
1583,1153,-15.91725636,-6.50272131,1
1583,1185,-17.75135422,-7.224406242,1
1583,1217,-12.37115479,7.412176609,1
1583,1249,-16.57225037,-8.015133858,1
1583,1281,-16.39126396,-10.15261173,1
1583,1313,-15.26250935,-11.15356636,1
1583,1345,-14.29298592,-11.69745064,1
1583,1377,-13.87679768,-12.79769421,1
1583,1409,-11.34330177,-13.87156963,1
1583,1441,-8.074056625,-13.82697678,1
1583,1473,-7.013539314,-15.27274704,1
1583,1505,-5.988015652,-12.89389038,1
1583,1537,-4.823965073,-11.99626064,1
1583,1569,-3.76748395,-12.07131958,1
1583,1601,-3.324160814,-11.63117027,1
1583,1633,-2.613536835,-11.38543606,1
1583,1665,-0.9835520983,-11.00996304,1
1583,1697,-0.6986441612,-8.215713501,1
1583,1729,-1.115703344,-6.468646049,1
1583,1761,-1.240186095,-5.819468975,1
1583,1793,0.3000155389,-6.124078274,1
1583,1825,1.316707373,-6.020698071,1
1583,1857,1.494009733,-6.755888939,1
1583,1889,2.034888744,-7.006837368,1
1583,1921,1.621275425,-6.500712395,1
1583,1953,0.6863875389,-5.720245361,1
1583,1985,0.8559817672,-4.001049519,1
1583,2017,1.833619833,-3.232739449,1
1615,33,-5.830234051,6.171607018,1
1615,65,-6.019153595,9.339284897,1
1615,97,-7.021109581,8.609648705,1
1615,129,-7.390837669,8.160873413,1
1615,161,-7.446251869,7.994049072,1
1615,193,-8.778834343,6.777592659,1
1615,225,-10.12342167,7.384699821,1
1615,257,-10.01604557,9.921947479,1
1615,289,-9.739593506,12.52970695,1
1615,321,-11.24929142,13.20520306,1
1615,353,-12.85193253,14.45697117,1
1615,385,-15.06761169,15.58581448,1
1615,417,-17.97517395,14.48256969,1
1615,449,-17.20698357,13.36007881,1
1615,481,-18.19905472,12.65301037,1
1615,513,-20.1196537,12.63676167,1
1615,545,-20.83889008,12.49210835,1
1615,577,-21.78441048,12.60667896,1
1615,609,-24.5900631,12.21061611,1
1615,641,-23.52537537,11.01960278,1
1615,673,-23.30090904,11.42948246,1
1615,705,-23.1675396,11.37516785,1
1615,737,-24.02241516,10.12669182,1
1615,769,-24.62904549,7.504117489,1
1615,801,-24.41662788,4.855267525,1
1615,833,-29.66940117,1.652172565,1
1615,865,-26.98751259,1.039021015,1
1615,897,-23.10657883,0.2246377468,1
1615,929,-21.66424942,-1.562338471,1
1615,961,-20.76699066,-2.872256517,1
1615,993,-20.06174469,-2.840128422,1
1615,1025,-18.84345436,-3.150094748,1
1615,1057,-17.75107193,-4.333295345,1
1615,1089,-16.30394554,-4.908231735,1
1615,1121,-15.63683414,-6.202818871,1
1615,1153,-16.24117279,-6.876174927,1
1615,1185,-19.98269081,-7.265326977,1
1615,1217,-20.31203079,-7.159875393,1
1615,1249,-17.8133316,-6.01047039,1
1615,1281,-17.13724709,-8.091190338,1
1615,1313,-15.68162441,-10.36832047,1
1615,1345,-15.28884888,-11.85019016,1
1615,1377,-14.58808041,-12.85436535,1
1615,1409,-11.44199371,-12.5112524,1
1615,1441,-8.28563118,-12.64397907,1
1615,1473,-7.004513741,-12.90664291,1
1615,1505,-6.708550453,-11.5397377,1
1615,1537,-5.277895927,-12.01255894,1
1615,1569,-3.807746887,-11.79056644,1
1615,1601,-3.87463522,-11.34116364,1
1615,1633,-3.210951328,-11.03835487,1
1615,1665,-1.33103013,-11.69910049,1
1615,1697,-0.5640337467,-7.989116669,1
1615,1729,0.1563124657,-4.565649509,1
1615,1761,0.1644148231,-3.792742252,1
1615,1793,0.1312440932,-4.427704334,1
1615,1825,0.7761107683,-5.681946278,1
1615,1857,0.5827285051,-6.933979511,1
1615,1889,0.6936177611,-6.046383858,1
1615,1921,0.9119074345,-4.958814144,1
1615,1953,0.5159848928,-4.604978085,1
1615,1985,0.4639936686,-3.256541014,1
1615,2017,2.740296125,-2.526779175,1
1647,33,-6.828322887,7.362788677,1
1647,65,-7.106513977,10.58437347,1
1647,97,-7.248684406,9.221187592,1
1647,129,-7.517158508,8.168733597,1
1647,161,-7.759705067,8.079591751,1
1647,193,-8.56757164,8.080899239,1
1647,225,-8.877151489,8.742865562,1
1647,257,-9.562310219,10.52719879,1
1647,289,-10.52731037,13.3293047,1
1647,321,-11.77601814,13.13927269,1
1647,353,-12.93146324,13.87880707,1
1647,385,-15.02577591,14.17363262,1
1647,417,-17.55694199,14.00885582,1
1647,449,-17.94104195,13.21258068,1
1647,481,-18.92042351,12.47716618,1
1647,513,-20.23599434,12.12897968,1
1647,545,-21.13627243,12.29132462,1
1647,577,-20.88246155,13.14045143,1
1647,609,-21.11937332,12.94812775,1
1647,641,-21.91251945,11.57973099,1
1647,673,-22.82106781,10.19818783,1
1647,705,-25.69786072,8.542650223,1
1647,737,-27.2455883,7.000047684,1
1647,769,-25.35928154,6.971294403,1
1647,801,-25.22890854,4.072337151,1
1647,833,-27.87505913,0.8990080357,1
1647,865,-25.29091835,0.5609532595,1
1647,897,-22.21805191,-0.0760859549,1
1647,929,-21.68517494,-2.143082142,1
1647,961,-21.21858788,-3.526134968,1
1647,993,-21.62694359,-3.135558367,1
1647,1025,-22.9492588,-3.198289156,1
1647,1057,-19.33258057,-4.199537277,1
1647,1089,-16.52659988,-4.884346485,1
1647,1121,-16.01994705,-6.395864487,1
1647,1153,-16.74209404,-7.202079773,1
1647,1185,-19.27853394,-7.41233778,1
1647,1217,-19.20650864,-7.653681755,1
1647,1249,-15.46463299,-7.062525749,1
1647,1281,-15.78147125,-6.658714294,1
1647,1313,-16.87763405,-9.359601974,1
1647,1345,-16.71962547,-10.76924706,1
1647,1377,-15.85869026,-11.72388935,1
1647,1409,-12.63186073,-11.46678162,1
1647,1441,-8.606845856,-10.90155315,1
1647,1473,-7.462688446,-10.47728157,1
1647,1505,-6.820926666,-10.91879559,1
1647,1537,-5.941231251,-12.76615524,1
1647,1569,-5.193547249,-12.415905,1
1647,1601,-4.678089142,-11.44188023,1
1647,1633,-3.774215937,-10.78255081,1
1647,1665,-1.571698904,-11.28153324,1
1647,1697,-0.4619488716,-7.100129604,1
1647,1729,0.178088665,-3.850430965,1
1647,1761,-0.8949877024,0.3975653648,1
1647,1793,-1.17251873,-3.166258812,1
1647,1825,-0.3631349802,-4.600260258,1
1647,1857,-0.5008917451,-5.2392869,1
1647,1889,-0.1624686122,-4.480419159,1
1647,1921,0.3480317593,-2.077052832,1
1647,1953,0.7512360215,-2.105114698,1
1647,1985,1.816766977,-3.18266654,1
1647,2017,3.734009266,-2.515390158,1
1679,33,-7.456552982,8.486258507,1
1679,65,-6.304217815,8.967469215,1
1679,97,-5.383025169,10.02549076,1
1679,129,-6.370531082,9.093214035,1
1679,161,-7.901536942,8.897796631,1
1679,193,-8.622423172,9.67945385,1
1679,225,-9.115856171,9.925685883,1
1679,257,-9.641774178,10.14871979,1
1679,289,-10.72407818,12.31248569,1
1679,321,-11.88588524,12.48993492,1
1679,353,-12.91719246,12.95609379,1
1679,385,-14.86001587,12.98688316,1
1679,417,-17.32066154,12.90590668,1
1679,449,-18.31123543,12.73562527,1
1679,481,-18.98041534,12.2574501,1
1679,513,-19.24804306,10.60812569,1
1679,545,-19.53910637,12.022089,1
1679,577,-18.88279915,12.97826767,1
1679,609,-19.23669434,15.64649582,1
1679,641,-22.08916855,12.50352097,1
1679,673,-23.13951683,8.602451324,1
1679,705,-23.41303635,6.656633377,1
1679,737,-23.10996628,5.81565094,1
1679,769,-22.40835953,4.789464951,1
1679,801,-23.63626862,0.2365531921,1
1679,833,-24.96745491,0.4311128855,1
1679,865,-22.96204567,-0.5586787462,1
1679,897,-21.06618118,-0.446572721,1
1679,929,-21.01997757,-2.113642931,1
1679,961,-21.01901627,-3.470475674,1
1679,993,-20.86134148,-3.743954182,1
1679,1025,-20.24046326,-3.67449069,1
1679,1057,-18.48231888,-3.279945374,1
1679,1089,-16.39577484,-4.519553185,1
1679,1121,-15.72749615,-5.902271271,1
1679,1153,-15.96430206,-6.827045441,1
1679,1185,-17.42885971,-7.123040676,1
1679,1217,-19.16569138,-7.562786102,1
1679,1249,-15.5771904,-6.579604149,1
1679,1281,-15.30538082,-6.717469215,1
1679,1313,-15.09063053,-8.222803116,1
1679,1345,-15.52671719,-9.401947975,1
1679,1377,-15.26219368,-10.16818714,1
1679,1409,-13.13046932,-11.47734833,1
1679,1441,-9.287586212,-8.445317268,1
1679,1473,-7.448252678,-8.289073944,1
1679,1505,-6.816804886,-9.643461227,1
1679,1537,-6.152973175,-9.770923615,1
1679,1569,-4.854924679,-9.944245338,1
1679,1601,-3.806428909,-10.54922962,1
1679,1633,-2.974691868,-9.974525452,1
1679,1665,-2.163894892,-9.602166176,1
1679,1697,-1.844571829,-7.788628578,1
1679,1729,-1.893532991,-4.89454031,1
1679,1761,-0.7647800446,0.5678362846,1
1679,1793,-3.764787197,-2.860767365,1
1679,1825,-3.950727463,-1.468220234,1
1679,1857,-1.9608742,-2.248822689,1
1679,1889,-1.259766936,-2.30753994,1
1679,1921,-0.5898650885,-1.06539917,1
1679,1953,0.3602457047,-1.854131699,1
1679,1985,1.998771906,-2.778435469,1
1679,2017,3.425669432,-2.931349277,1
1711,33,-6.613005161,8.650910378,1
1711,65,-7.532832146,9.183218956,1
1711,97,-18.23997879,24.87321281,1
1711,129,-7.521269321,9.419543266,1
1711,161,-8.403924942,9.39732933,1
1711,193,-9.17446804,10.12167168,1
1711,225,-9.898442268,9.955561638,1
1711,257,-10.10382175,9.969525337,1
1711,289,-11.38709736,10.84970379,1
1711,321,-12.00803661,11.38454819,1
1711,353,-12.92945957,11.64240074,1
1711,385,-14.9622612,11.87730026,1
1711,417,-16.4595356,11.83488846,1
1711,449,-17.53741074,11.78136826,1
1711,481,-18.38598061,10.95726871,1
1711,513,-18.41686249,9.435958862,1
1711,545,-17.82109642,10.75524998,1
1711,577,-18.21200943,11.36399555,1
1711,609,-20.39702034,13.70440769,1
1711,641,-21.67755508,10.26394176,1
1711,673,-21.68654823,7.259462357,1
1711,705,-22.46060181,5.962316036,1
1711,737,-21.88755989,5.108819962,1
1711,769,-21.0784626,3.882489204,1
1711,801,-21.49283218,-0.03482532501,1
1711,833,-21.38647842,-0.05536460876,1
1711,865,-19.85051155,-0.4324175715,1
1711,897,-19.41458893,-2.138486624,1
1711,929,-19.87874794,-2.489542961,1
1711,961,-20.41806793,-3.23195982,1
1711,993,-20.13287926,-3.904096842,1
1711,1025,-19.11552238,-4.041407585,1
1711,1057,-18.96108627,-4.311290264,1
1711,1089,-16.4944458,-4.842613697,1
1711,1121,-15.98285675,-5.628678322,1
1711,1153,-16.07734489,-6.526401997,1
1711,1185,-16.0422287,-6.966754436,1
1711,1217,-19.77391434,-10.01835632,1
1711,1249,-17.57657623,-7.503278732,1
1711,1281,-16.09459496,-7.492141247,1
1711,1313,-12.93908691,-7.839969635,1
1711,1345,-14.00432205,-7.996676445,1
1711,1377,-13.62591362,-9.142351151,1
1711,1409,-12.2763176,-9.372885704,1
1711,1441,-10.92595291,-7.518733978,1
1711,1473,-4.293152809,-9.273038864,1
1711,1505,-4.570459843,-8.428987503,1
1711,1537,-5.267100334,-7.885064125,1
1711,1569,-4.881745815,-7.505844116,1
1711,1601,-4.729575157,10.16371632,1
1711,1633,-0.8991835117,-10.00094509,1
1711,1665,-2.381718159,-9.47076416,1
1711,1697,-2.608854771,-8.023119926,1
1711,1729,-3.646924496,-6.553684235,1
1711,1761,-2.778290749,-4.574242115,1
1711,1793,-2.246557236,-6.243995667,1
1711,1825,-2.022152424,-4.144478798,1
1711,1857,-1.314022064,-2.246354103,1
1711,1889,-1.538894176,-1.385663271,1
1711,1921,-0.2782538831,-1.657326579,1
1711,1953,1.01310885,-1.899196506,1
1711,1985,1.798933387,-1.911893845,1
1711,2017,2.820050716,-3.478647947,1
1743,33,-6.568548679,7.509655952,1
1743,65,-7.57702589,8.494767189,1
1743,97,-9.037190437,10.21759224,1
1743,129,-8.583852768,9.986783981,1
1743,161,-8.824271202,9.556251526,1
1743,193,-9.756661415,10.55065632,1
1743,225,-10.13850498,9.903915405,1
1743,257,-10.31961918,9.475344658,1
1743,289,-11.89651585,9.828580856,1
1743,321,-12.46733189,10.4057169,1
1743,353,-13.45734978,10.51628113,1
1743,385,-14.96591377,10.63097095,1
1743,417,-16.05798721,10.54800987,1
1743,449,-17.07676888,10.47994995,1
1743,481,-17.94530869,9.96821785,1
1743,513,-16.61880875,9.405755043,1
1743,545,-16.21149254,9.17946434,1
1743,577,-18.33747101,9.579794884,1
1743,609,-19.78000069,9.061782837,1
1743,641,-20.62765121,8.07450676,1
1743,673,-20.26515007,6.604664803,1
1743,705,-19.94672394,5.130114079,1
1743,737,-19.53303528,3.781864643,1
1743,769,-19.92074394,3.588871002,1
1743,801,-20.30654335,4.709498405,1
1743,833,-18.91615295,2.143129587,1
1743,865,-19.55874252,-0.3181910217,1
1743,897,-19.617342,-4.509993076,1
1743,929,-20.01427078,-2.771118879,1
1743,961,-20.42595863,-3.356910944,1
1743,993,-20.05460739,-3.885774374,1
1743,1025,-19.17827988,-4.416437149,1
1743,1057,-18.59021187,-5.793539047,1
1743,1089,-15.7459259,-4.636613846,1
1743,1121,-14.55659294,-4.802440643,1
1743,1153,-15.79068565,-5.820228577,1
1743,1185,-15.9794426,-6.847388744,1
1743,1217,-14.94545746,-9.592269897,1
1743,1249,-13.4408989,-10.97903538,1
1743,1281,-18.51505089,-14.22178459,1
1743,1313,-12.03319836,-7.343578339,1
1743,1345,-12.24510765,-7.785678864,1
1743,1377,-12.52798271,-8.043888092,1
1743,1409,-12.26692009,-8.395159721,1
1743,1441,-9.936145782,-8.176537514,1
1743,1473,-5.996367455,-9.262448311,1
1743,1505,-5.946845531,-8.227391243,1
1743,1537,-5.90060997,-8.00829792,1
1743,1569,-5.751800537,-6.858693123,1
1743,1601,-5.020040035,-4.971735477,1
1743,1633,-1.489897728,-9.106536865,1
1743,1665,-2.504803658,-10.27248669,1
1743,1697,-2.825332642,-9.07382679,1
1743,1729,-2.362409353,-7.352974415,1
1743,1761,-1.728386164,-6.747870445,1
1743,1793,-1.524967551,-7.034602642,1
1743,1825,-0.1226947308,-4.295629501,1
1743,1857,1.084937692,-1.834186077,1
1743,1889,-0.6041162014,-1.445615768,1
1743,1921,-0.950122714,-2.205946684,1
1743,1953,0.3246319294,-1.644032001,1
1743,1985,1.328641057,-0.6478066444,1
1743,2017,1.75961256,-3.519893408,1
1775,33,-6.608798981,7.858767509,1
1775,65,-6.869226933,7.354514122,1
1775,97,-8.068616867,8.944865227,1
