PIVlab, ASCII chart output - 17-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0017_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1000,613,-2.28667593,0.1823121309,1
1000,629,-1.85501492,-0.1925073266,1
1000,645,-1.358284712,-1.577636003,1
1000,661,0.1709163189,-1.163164377,1
1000,677,0.4887769818,0.7895171642,1
1000,693,0.297282517,1.715326786,1
1000,709,-2.093723059,0.720138669,1
1000,725,-0.7019302249,0.9876100421,1
1000,741,-0.7248272896,1.63451457,1
1000,757,-0.9110690355,3.527734041,1
1000,773,-1.536228061,4.942660332,1
1000,789,-1.283329844,3.958975315,1
1000,805,-1.78207612,3.836225271,1
1000,821,-2.286208153,4.553809643,1
1000,837,-2.741635323,4.054431915,1
1000,853,-2.309349298,3.927673817,1
1000,869,-1.996931791,4.324772358,1
1000,885,-0.7909670472,3.939267874,1
1000,901,-0.2965875268,3.979818106,1
1000,917,-0.1795202494,4.18993187,1
1000,933,-0.07757136226,3.879224539,1
1000,949,0.2323868424,3.949917316,1
1000,965,0.2071875781,3.966865063,1
1000,981,-0.3607310355,3.59735775,1
1000,997,-0.542752564,3.22380352,1
1000,1013,-1.824951649,3.591552496,1
1000,1029,-1.610810995,4.043275833,1
1000,1045,-0.8001374006,2.583239317,1
1000,1061,-0.2753702998,2.411173105,1
1000,1077,0.06679317355,3.918218613,1
1000,1093,1.368290424,4.910917282,1
1000,1109,2.946474791,5.655021191,1
1000,1125,1.893738508,5.308649063,1
1000,1141,1.555552602,5.162229538,1
1000,1157,0.9898283482,4.848822594,1
1000,1173,0.9469872713,2.151833534,1
1000,1189,-0.1843646169,4.96655941,1
1000,1205,-0.206329152,8.268443108,1
1000,1221,-0.2808014154,8.735127449,1
1000,1237,-0.2057805061,-0.07181215286,1
1000,1253,-2.078575134,2.253953934,1
1000,1269,-0.1899971366,4.568341255,1
1000,1285,0.5468204021,3.764629364,1
1016,21,2.119681597,-0.9783349037,1
1016,37,1.756258488,-1.707191229,1
1016,53,1.884016991,-2.047662735,1
1016,69,1.857714891,-1.167914867,1
1016,85,2.425519943,-0.3513171673,1
1016,101,4.594488621,-1.279750943,1
1016,117,3.795917034,-1.460508823,1
1016,133,2.796422243,-0.5015891194,1
1016,149,2.876105547,-0.9825219512,1
1016,165,2.963244915,-1.22354579,1
1016,181,2.578114748,-0.4211181998,1
1016,197,2.060449839,-0.1904131174,1
1016,213,1.324945688,-0.4753557444,1
1016,229,0.503043294,-1.316452146,1
1016,245,0.8223844767,0.2412272692,1
1016,261,-0.7516409755,1.36651063,1
1016,277,0.01937574893,0.4622287452,1
1016,293,0.05183398724,0.7994764447,1
1016,309,0.4921546876,0.8723362088,1
1016,325,4.99503994,2.064438343,1
1016,341,-0.03913344443,1.17183876,1
1016,357,0.2861104012,0.7373806238,1
1016,373,-0.08477693796,0.875995934,1
1016,389,-0.2439959049,0.9218202233,1
1016,405,-0.5911308527,-0.2193922997,1
1016,421,-1.275833368,-2.36058712,1
1016,437,-1.10608685,-2.309580326,1
1016,453,0.04439228773,-0.1108984947,1
1016,469,-0.1373049617,1.421507359,1
1016,485,-1.006454945,-0.8942804337,1
1016,501,-1.757406592,-1.026832938,1
1016,517,-1.501708984,0.2507755756,1
1016,533,-1.62293458,0.3146728873,1
1016,549,-1.925613761,0.7993330956,1
1016,565,-1.662338376,0.2084257752,1
1016,581,-0.5017362833,-1.119513154,1
1016,597,0.1301729679,-0.6155301332,1
1016,613,-1.398965001,-0.6659798026,1
1016,629,-1.070358753,0.02608132362,1
1016,645,-0.7045953274,-0.1655742526,1
1016,661,1.632677317,-1.144632816,1
1016,677,2.02891922,-0.4548181295,1
1016,693,1.299657106,-0.2694692016,1
1016,709,0.9187773466,0.04560852051,1
1016,725,0.1908544898,0.168130219,1
1016,741,-0.6715308428,0.5555715561,1
1016,757,-2.671845436,1.356728435,1
1016,773,-1.574644089,4.431473732,1
1016,789,-2.342066526,4.279492378,1
1016,805,-1.530050755,3.693266153,1
1016,821,-0.9497476816,3.615178108,1
1016,837,-0.9834781885,3.630240679,1
1016,853,-0.4984707832,3.601509571,1
1016,869,-0.2761206031,4.239123344,1
1016,885,-0.6035607457,4.000430107,1
1016,901,-0.1831944287,4.265162468,1
1016,917,0.08263567835,4.647081375,1
1016,933,0.05190107226,4.472023964,1
1016,949,-0.05362655222,4.206212044,1
1016,965,0.04239683598,3.599992037,1
1016,981,0.3436853886,3.573778391,1
1016,997,-0.3669390678,3.831123114,1
1016,1013,-1.50207746,2.83654952,1
1016,1029,-0.5202206373,3.544852257,1
1016,1045,-0.2649421692,2.732535601,1
1016,1061,-0.6760265231,3.463802576,1
1016,1077,-0.7508965135,4.148659229,1
1016,1093,-0.2634912133,4.887631416,1
1016,1109,0.5689080954,5.355588436,1
1016,1125,2.565154076,5.821008682,1
1016,1141,2.522510052,4.994532108,1
1016,1157,1.463916183,4.07693243,1
1016,1173,-0.1380870342,5.10754776,1
1016,1189,0.03926855326,5.148543358,1
1016,1205,-0.09791652858,7.433224201,1
1016,1221,0.04366235435,6.807398319,1
1016,1237,0.0002419650555,5.186239243,1
1016,1253,-0.7966454625,4.426736355,1
1016,1269,-0.6691814661,4.796213627,1
1016,1285,0.4212236404,4.458023548,1
1032,21,0.1392477751,-0.9941074848,1
1032,37,0.8488798141,-1.125888586,1
1032,53,1.830686808,-1.348432302,1
1032,69,4.332943439,-0.5179278851,1
1032,85,4.890076637,0.3704901934,1
1032,101,2.562036037,-1.963638186,1
1032,117,3.736457348,-1.392729759,1
1032,133,3.813964605,0.5772265196,1
1032,149,3.518080711,-0.4108813405,1
1032,165,3.014416695,-0.9318208694,1
1032,181,2.975026369,-1.157584667,1
1032,197,2.969365597,-1.535963178,1
1032,213,2.04545188,-0.695376575,1
1032,229,1.871170044,-0.6418019533,1
1032,245,1.386644125,-0.2956580818,1
1032,261,-1.030459881,-0.4222846031,1
1032,277,0.4570562243,0.0124554038,1
1032,293,0.5829924345,0.3561228514,1
1032,309,0.6075056791,0.8948968053,1
1032,325,-1.667221546,0.4263509512,1
1032,341,-0.7698794007,0.3443343639,1
1032,357,0.0724196583,0.9848930836,1
1032,373,-0.2002689838,1.162684798,1
1032,389,-0.1390708089,0.961332798,1
1032,405,0.09689986706,1.34996593,1
1032,421,-0.3480539918,-1.669595242,1
1032,437,-0.3955286145,-2.305274487,1
1032,453,0.119777441,-0.8187227249,1
1032,469,0.08294606209,0.2159024477,1
1032,485,0.3251492679,-0.8138024211,1
1032,501,-0.2581040859,-1.312355399,1
1032,517,-0.9026107192,-0.4875257611,1
1032,533,-1.038934708,0.3057118654,1
1032,549,-1.451080322,0.8146551847,1
1032,565,-2.060911417,0.1130407453,1
1032,581,-0.8303735852,-0.6004912853,1
1032,597,0.8597664833,-0.4815177619,1
1032,613,0.2500919104,-2.286934376,1
1032,629,-0.8952138424,-0.05853322148,1
1032,645,-0.6758338809,0.00450271368,1
1032,661,0.7176692486,-0.3582929373,1
1032,677,0.9454176426,-0.2461156845,1
1032,693,0.9271974564,-1.715180397,1
1032,709,-0.06759133935,-1.146943331,1
1032,725,0.08483053744,-0.3724746704,1
1032,741,-0.3129719496,0.0470341742,1
1032,757,-2.385868788,1.151908159,1
1032,773,-2.828807592,10.82807255,1
1032,789,-0.8946788907,4.59001255,1
1032,805,-1.488215208,3.362338781,1
1032,821,-0.1675986052,3.422959328,1
1032,837,0.3436071873,3.496422529,1
1032,853,0.7949297428,3.425722122,1
1032,869,1.205303431,3.668158531,1
1032,885,0.7168924809,3.465666056,1
1032,901,1.015533447,3.820529938,1
1032,917,0.6935665011,4.162412167,1
1032,933,0.2657572925,3.81715107,1
1032,949,-0.03919607401,3.490734816,1
1032,965,0.02078903466,3.479173899,1
1032,981,0.2584107518,4.055522919,1
1032,997,0.01446148753,4.146713734,1
1032,1013,-0.8056571484,2.299188137,1
1032,1029,-0.09169647098,3.08146286,1
1032,1045,0.08415558934,3.69315958,1
1032,1061,-0.6175270677,4.222708702,1
1032,1077,-1.481262445,4.928527355,1
1032,1093,-0.9204956293,5.163066864,1
1032,1109,-0.756115675,5.605647564,1
1032,1125,2.071927309,5.523256302,1
1032,1141,3.196445942,5.826307774,1
1032,1157,1.589810491,4.273058891,1
1032,1173,0.2871302366,4.816337585,1
1032,1189,0.08453685045,4.962599277,1
1032,1205,-0.6147570014,5.111035347,1
1032,1221,-3.315215588,7.708060265,1
1032,1237,1.262050867,5.311380863,1
1032,1253,1.664508939,4.982083321,1
1032,1269,1.127374649,5.129646301,1
1032,1285,0.5706121325,5.159268379,1
1048,21,3.031916142,-1.083405733,1
1048,37,2.787927628,-1.083934665,1
1048,53,3.799496651,-1.26567924,1
1048,69,5.14998579,-0.888805747,1
1048,85,5.540312767,0.06492745876,1
1048,101,3.377569675,-0.8089713454,1
1048,117,2.490778446,-1.221703529,1
1048,133,2.773855925,-0.5316443443,1
1048,149,3.640802622,-0.1619271636,1
1048,165,3.182376385,-0.7994534969,1
1048,181,3.02694416,-1.173102856,1
1048,197,2.429446459,-1.379126549,1
1048,213,1.57101059,-0.9648034573,1
1048,229,2.186452866,-0.6231176853,1
1048,245,2.148276329,-1.256676078,1
1048,261,0.5399327278,-0.1597486734,1
1048,277,8.738811493,-4.582131386,1
1048,293,8.721517563,-4.299898624,1
1048,309,1.079146385,0.5609836578,1
1048,325,0.07525852323,0.4648130834,1
1048,341,-0.7064914703,0.4248694181,1
1048,357,-0.7085891962,1.016523719,1
1048,373,0.1903940737,0.3737697601,1
1048,389,1.068869948,0.3659145832,1
1048,405,0.2800889015,0.7740182281,1
1048,421,-0.1387282461,-0.4877881408,1
1048,437,0.05250632763,-1.541894197,1
1048,453,0.2616377175,-0.6906363368,1
1048,469,0.1000339985,-0.5686594844,1
1048,485,0.09865488112,-0.9487974048,1
1048,501,-0.2123473883,-1.512473345,1
1048,517,-0.4922851026,-2.382802486,1
1048,533,-0.7791177034,-2.153392076,1
1048,549,-0.9153533578,-0.9328637123,1
1048,565,-2.023918152,0.8198943138,1
1048,581,-1.054513454,-0.3834313452,1
1048,597,0.08227169514,-0.5871133208,1
1048,613,-0.3359428048,-1.321937799,1
1048,629,-0.07326118648,-0.8484963775,1
1048,645,0.2203328609,-0.2129540741,1
1048,661,0.7435544729,-0.8249962926,1
1048,677,0.5289880633,-0.9325940609,1
1048,693,0.1480998993,-1.815196753,1
1048,709,-0.2948213816,-0.8503599167,1
1048,725,-0.1978141516,-0.1866188347,1
1048,741,-0.02644550055,0.6901229024,1
1048,757,-0.01658399403,1.34766686,1
1048,773,-0.1175742447,7.804652214,1
1048,789,1.818136573,3.144985676,1
1048,805,1.86798811,3.460047245,1
1048,821,0.4952674508,3.231174469,1
1048,837,0.5582246184,3.143131971,1
1048,853,0.9462451339,3.406860352,1
1048,869,1.331248999,3.4713974,1
1048,885,9.642152786,2.936578035,1
1048,901,1.499312997,2.276821136,1
1048,917,1.126823545,2.546001434,1
1048,933,1.118438125,3.19567275,1
1048,949,0.3676784635,3.458155155,1
1048,965,-0.1467878968,3.283471823,1
1048,981,-0.1135534048,3.714610338,1
1048,997,-0.4893527925,3.752043486,1
1048,1013,-0.6430511475,3.600810528,1
1048,1029,-0.5041724443,3.118770123,1
1048,1045,-0.264293164,3.678881407,1
1048,1061,-0.6328856945,4.205104828,1
1048,1077,-0.9100612998,4.119270325,1
1048,1093,-0.5331739187,4.162641048,1
1048,1109,-0.5231287479,5.057192326,1
1048,1125,-0.3464193344,5.661096573,1
1048,1141,-8.184262276,4.69907093,1
1048,1157,1.504853725,4.794610023,1
1048,1173,0.6630989313,5.071103096,1
1048,1189,0.5218421221,5.090215683,1
1048,1205,0.8029484749,5.324057102,1
1048,1221,0.6749403477,5.407814503,1
1048,1237,0.9965135455,5.107801914,1
1048,1253,1.020374775,5.212914944,1
1048,1269,0.6823132038,5.398589611,1
1048,1285,0.3706385493,5.085074425,1
1064,21,5.033040524,-1.246235371,1
1064,37,3.656041384,-0.5041413307,1
1064,53,3.7968297,-0.5390099883,1
1064,69,2.756772041,-0.2727432251,1
1064,85,1.927574635,0.3067700863,1
1064,101,2.729927063,-0.4714664221,1
1064,117,2.554412842,-1.279134274,1
1064,133,2.600104809,-0.4443787336,1
1064,149,2.362592459,0.2918879986,1
1064,165,3.439766884,-0.04527413845,1
1064,181,2.616187811,-1.264070034,1
1064,197,2.017417669,-1.687592387,1
1064,213,0.5824781656,-1.007975101,1
1064,229,1.153225541,-0.7816176414,1
1064,245,1.458684325,-1.803907633,1
1064,261,1.213130474,-0.04306253791,1
1064,277,1.233117342,1.867817163,1
1064,293,1.302385092,2.599076748,1
1064,309,1.687152863,0.2079106569,1
1064,325,1.203267097,-0.1970265359,1
1064,341,0.6948235631,-0.2064556181,1
1064,357,1.164615512,-1.642577291,1
1064,373,0.8232527971,-3.989634991,1
1064,389,0.200735867,0.1358043551,1
1064,405,0.2733399272,0.1318000257,1
1064,421,0.5818453431,-0.2206217945,1
1064,437,1.007792711,-1.162994266,1
1064,453,0.9233603477,-0.8847137094,1
1064,469,0.6087376475,-0.9086147547,1
1064,485,0.05774334073,-1.040617347,1
1064,501,-0.2315441668,-1.303493857,1
1064,517,-0.1474598646,-2.14430666,1
1064,533,-0.1575775146,-2.864784956,1
1064,549,-0.5636663437,-1.744526982,1
1064,565,-0.285210669,-0.5210927725,1
1064,581,-0.003157168627,-0.7601351738,1
1064,597,0.3338875771,-1.511759877,1
1064,613,0.4651897848,-1.178294659,1
1064,629,0.2238826156,-1.055998087,1
1064,645,0.5005656481,-0.9544336796,1
1064,661,0.8595260978,-0.9253720045,1
1064,677,1.558479548,-0.8645219803,1
1064,693,1.857948542,-0.7775850296,1
1064,709,-0.5199317932,-0.7548615336,1
1064,725,-0.2099232078,-0.4254549146,1
1064,741,0.1260726452,0.1398810446,1
1064,757,1.578070045,0.9257051349,1
1064,773,1.364055872,1.899196982,1
1064,789,-0.4069893956,2.607377052,1
1064,805,2.213050604,2.643379211,1
1064,821,1.377834558,2.94027257,1
1064,837,0.8559991121,3.050400257,1
1064,853,0.8007386923,3.558084965,1
1064,869,0.829226613,3.645969868,1
1064,885,6.082039833,0.8489336967,1
1064,901,1.16365695,1.868691921,1
1064,917,0.6813298464,2.530827045,1
1064,933,0.6790889502,3.099859476,1
1064,949,0.4197820425,3.659109354,1
1064,965,0.2465451211,3.088402748,1
1064,981,0.2995157838,3.054280281,1
1064,997,-0.3747918606,3.344623566,1
1064,1013,-0.3959896564,3.655508757,1
1064,1029,-0.03846511245,3.354168177,1
1064,1045,-0.102291584,3.44717598,1
1064,1061,-0.4474753737,4.001375198,1
1064,1077,-0.6872852445,4.139856815,1
1064,1093,-0.6801531315,4.187670708,1
1064,1109,-0.2342635989,4.869215012,1
1064,1125,-0.2038183212,4.751308441,1
1064,1141,-0.6854268909,3.703066349,1
1064,1157,0.173258543,4.36161375,1
1064,1173,0.5923201442,4.871244431,1
1064,1189,1.749807596,5.244527817,1
1064,1205,0.5720590353,5.490093708,1
1064,1221,1.023097396,6.255848885,1
1064,1237,2.250855923,5.750656128,1
1064,1253,2.304511547,4.791861534,1
1064,1269,1.615111113,4.405004025,1
1064,1285,0.6527305245,3.362074614,1
1080,21,3.94634819,-0.2063702345,1
1080,37,2.139969826,0.004701405764,1
1080,53,1.472320557,0.7780573368,1
1080,69,1.066582203,0.7574197054,1
1080,85,1.072291374,0.4849253595,1
1080,101,1.548848867,-0.5502580404,1
1080,117,5.364113808,-0.8786741495,1
1080,133,2.762303352,0.9252449274,1
1080,149,2.622531891,-0.2884196639,1
1080,165,2.358801842,-0.330934763,1
1080,181,2.513998747,-0.976688385,1
1080,197,1.591240644,-1.232387781,1
1080,213,0.1160091162,-0.4954070449,1
1080,229,1.292783499,-0.6835244894,1
1080,245,-1.704681873,4.847809315,1
1080,261,1.774969459,1.155633569,1
1080,277,1.392902255,0.9391946197,1
1080,293,1.165089965,0.6115126014,1
1080,309,1.560392976,0.4038234949,1
1080,325,1.655651093,0.0199764967,1
1080,341,0.8228251934,-1.186175704,1
1080,357,0.9648752809,-3.549898624,1
1080,373,-2.325453043,-0.1010655165,1
1080,389,0.870505929,0.5729402304,1
1080,405,0.8882926702,-0.2510652542,1
1080,421,3.446309566,-2.234235764,1
1080,437,1.565152407,-1.057709455,1
1080,453,1.176089764,-1.052854776,1
1080,469,1.009330988,-0.8501058817,1
1080,485,0.6625925899,-0.9426380396,1
1080,501,0.2658779621,-1.358689666,1
1080,517,0.1232318878,-1.012785912,1
1080,533,0.09223975241,-1.536125541,1
1080,549,0.4008924961,-2.51369071,1
1080,565,0.299736321,-0.8521452546,1
1080,581,0.197460413,-0.8065862656,1
1080,597,0.2739694417,-1.058042169,1
1080,613,0.4073238969,-0.8761227727,1
1080,629,0.5567800999,-1.386019945,1
1080,645,1.530326366,-3.02342701,1
1080,661,1.405225515,-1.042088747,1
1080,677,1.279699206,-0.7337105274,1
1080,693,0.6894441843,-7.421444893,1
1080,709,-5.150781155,6.191581726,1
1080,725,-0.1679688692,-0.6830102205,1
1080,741,-0.02059796453,0.171097815,1
1080,757,0.1789801717,0.8026877642,1
1080,773,0.190351367,1.465257168,1
1080,789,0.1222105026,1.983559608,1
1080,805,0.8745589256,2.332413912,1
1080,821,1.280156612,2.597035408,1
1080,837,0.8293635845,2.94630003,1
1080,853,0.1459569335,3.015586615,1
1080,869,0.8937648535,3.519293785,1
1080,885,1.645805597,2.327041149,1
1080,901,0.6484129429,2.651867151,1
1080,917,0.3417363167,2.537722349,1
1080,933,0.5683310032,2.768061638,1
1080,949,0.6196432114,2.845858574,1
1080,965,0.007036089897,2.813640356,1
1080,981,-0.5778791904,3.204464197,1
1080,997,-0.5369237661,2.729845285,1
1080,1013,0.2632071972,3.182202578,1
1080,1029,0.401750654,3.030267,1
1080,1045,0.2035617828,2.011312723,1
1080,1061,-0.3391013145,3.90231061,1
1080,1077,-0.913380146,4.579534531,1
1080,1093,-0.3989588916,4.741512775,1
1080,1109,-0.09710761905,5.079010487,1
1080,1125,-4.91015625,-2.596279621,1
1080,1141,-8.83212471,2.023584843,1
1080,1157,-0.2010139525,4.41195488,1
1080,1173,-0.3293908238,4.598548889,1
1080,1189,-0.2483415753,5.09753561,1
1080,1205,0.2924761772,5.652829647,1
1080,1221,1.115210891,6.262474537,1
1080,1237,1.723615408,6.029559612,1
1080,1253,1.418314457,4.974640846,1
1080,1269,1.2542696,3.261553288,1
1080,1285,-0.01289430261,-0.1214500666,1
1096,21,2.280017376,0.4841980934,1
1096,37,4.593319893,-6.35047245,1
1096,53,0.7601702213,2.650553703,1
1096,69,3.461165905,1.026537418,1
1096,85,5.350566864,0.1794670969,1
1096,101,3.028649569,-0.5909609199,1
1096,117,3.237517357,-0.6633474231,1
1096,133,2.837746143,-0.5151000023,1
1096,149,3.451996088,-0.7847881317,1
1096,165,2.828886747,-0.9116530418,1
1096,181,2.494846106,-1.27952528,1
1096,197,2.407661915,-1.846313596,1
1096,213,1.450968027,-1.799304247,1
1096,229,2.123977661,0.2833545208,1
1096,245,2.038601398,0.3339593709,1
1096,261,4.164488316,0.4004835784,1
1096,277,2.06482029,1.043076992,1
1096,293,1.659758091,0.7357661724,1
1096,309,1.484900475,0.6696772575,1
1096,325,0.9319083691,0.4389129877,1
1096,341,0.6334012747,-0.3836843967,1
1096,357,0.9222947359,-1.632531404,1
1096,373,2.078938007,0.2400686145,1
1096,389,3.642337322,1.509631991,1
1096,405,5.145859718,2.977417231,1
1096,421,-2.292106628,2.619268179,1
1096,437,0.9623224735,-0.7443971038,1
1096,453,0.6377240419,-1.033137083,1
1096,469,0.8107635975,-0.9011776447,1
1096,485,1.449583054,-1.144633651,1
1096,501,0.3131474555,-1.924486041,1
1096,517,-0.009086191654,0.9275407791,1
1096,533,-1.549290657,2.753041029,1
1096,549,0.7083624601,-2.197468281,1
1096,565,-0.5065910816,-0.9963863492,1
1096,581,-0.2977230251,-0.75153929,1
1096,597,0.08561260998,-0.4693852067,1
1096,613,0.5818930864,-0.8682609797,1
1096,629,1.009156704,-1.478879452,1
1096,645,1.198190212,-1.587880731,1
1096,661,1.77092576,-1.364220858,1
1096,677,2.201091766,-1.227584243,1
1096,693,-0.08706927299,-6.813641071,1
1096,709,0.4465607405,-0.1122522652,1
1096,725,0.2432923913,-0.1164240241,1
1096,741,0.4599452615,0.6234692931,1
1096,757,0.204973042,1.046120644,1
1096,773,0.5648753643,1.158731699,1
1096,789,1.530881047,2.357290745,1
1096,805,0.6782765388,3.637426138,1
1096,821,1.374168038,2.994364738,1
1096,837,1.162232161,2.834530354,1
1096,853,0.5373095274,2.464293718,1
1096,869,0.4848239422,2.231423616,1
1096,885,0.6473581195,2.976509094,1
1096,901,0.2727291584,2.848229885,1
1096,917,0.2397545576,2.366616249,1
1096,933,0.5376000404,2.795283794,1
1096,949,0.7208221555,2.826260805,1
1096,965,1.171874166,2.373257875,1
1096,981,0.9130991697,2.862470865,1
1096,997,-2.832421541,6.973554611,1
1096,1013,-0.7617186904,1.337589502,1
1096,1029,1.278578639,1.95920682,1
1096,1045,1.151064396,2.001285553,1
1096,1061,-0.05466145277,3.743667841,1
1096,1077,0.04056742787,4.768461704,1
1096,1093,0.2881224155,4.858616829,1
1096,1109,-0.3721877635,5.526473522,1
1096,1125,-0.62059021,5.279770374,1
1096,1141,0.2837420702,4.890657425,1
1096,1157,-0.32971102,4.635423183,1
1096,1173,-0.387619257,4.343819141,1
1096,1189,-0.2062823176,4.880174637,1
1096,1205,-0.009562313557,5.920375824,1
1096,1221,0.3600556254,6.463458538,1
1096,1237,0.7930401564,6.067802429,1
1096,1253,0.7181425095,5.395205021,1
1096,1269,0.5412064195,3.618550301,1
1096,1285,0.03590601683,2.455721617,1
1112,21,0.6718209982,2.308860779,1
1112,37,0.3909804821,1.617483854,1
1112,53,2.183980465,-1.884672761,1
1112,69,3.213464975,-0.1967375726,1
1112,85,3.719432592,-0.1188838482,1
1112,101,4.417686462,0.4498230815,1
1112,117,4.060647488,-0.3981971741,1
1112,133,3.327850819,-0.5723939538,1
1112,149,4.107193947,-1.189094782,1
1112,165,3.142820597,-1.254506111,1
1112,181,2.103643656,-2.266431332,1
1112,197,1.790650129,-2.340956688,1
1112,213,1.10118258,-1.699958801,1
1112,229,2.048643351,0.3328666687,1
1112,245,1.769374728,-0.09113176912,1
1112,261,2.011786222,-0.01031491905,1
1112,277,2.786932707,0.8371738195,1
1112,293,2.834707737,1.040993571,1
1112,309,1.793585062,0.8427560329,1
1112,325,0.8828678131,0.7053206563,1
1112,341,0.9984939098,0.1302905679,1
1112,357,1.400639296,-1.076432943,1
1112,373,2.070619583,-0.7308775187,1
1112,389,2.167492867,0.3975580037,1
1112,405,2.422487259,-0.7656377554,1
1112,421,1.28394556,-0.8066311479,1
1112,437,0.8141001463,-0.6238669157,1
1112,453,0.8678028584,-0.9697346687,1
1112,469,0.4730094075,-1.503313541,1
1112,485,0.378038168,-2.220709324,1
1112,501,-0.6095024347,-1.848769307,1
1112,517,-1.62055254,-1.205024004,1
1112,533,-1.047617078,-0.1948615313,1
1112,549,-1.036502957,0.3581734896,1
1112,565,-1.513171673,-0.4866470695,1
1112,581,-0.4860290289,-1.000074387,1
1112,597,0.07381355762,-0.6332343817,1
1112,613,0.5685477257,-0.8711021543,1
1112,629,1.08993721,-1.188526034,1
1112,645,1.633355618,-0.740748167,1
1112,661,2.379473925,-0.5479735136,1
1112,677,1.448021173,-0.7601158619,1
1112,693,1.371451855,-0.7376319766,1
1112,709,0.9825356007,-0.08887070417,1
1112,725,0.77724123,0.2272087336,1
1112,741,0.6379225254,0.8598902225,1
1112,757,0.5855610967,0.8897487521,1
1112,773,0.7847227454,0.5468105078,1
1112,789,1.267001867,1.045333624,1
1112,805,1.761597037,1.928181052,1
1112,821,2.328439951,2.881189346,1
1112,837,1.696082473,2.872106552,1
1112,853,0.5504190922,2.129838705,1
1112,869,0.3700938821,2.105554819,1
1112,885,0.6169522405,2.868173122,1
1112,901,0.4174655676,2.848212004,1
1112,917,0.6655179262,2.127773285,1
1112,933,0.5531189442,2.610932589,1
1112,949,0.3836770356,2.893899441,1
1112,965,1.041063428,2.388265848,1
1112,981,1.411657572,2.95930028,1
1112,997,-1.207971573,6.458507061,1
1112,1013,1.345433235,3.795603991,1
1112,1029,1.962234259,3.708534241,1
1112,1045,2.05213213,3.364536762,1
1112,1061,1.034333229,3.973016262,1
1112,1077,0.3465533257,4.513244152,1
1112,1093,-0.6411948204,4.950593948,1
1112,1109,-0.8228625059,6.00433445,1
1112,1125,-0.3688083887,5.45847702,1
1112,1141,0.04798138142,4.275914192,1
1112,1157,-0.4258326292,4.09434557,1
1112,1173,-0.5001670718,3.81207943,1
1112,1189,-0.3491334915,4.858748436,1
1112,1205,-0.6458282471,6.554371357,1
1112,1221,-0.4913106561,7.049944401,1
1112,1237,1.402600408,5.820197582,1
1112,1253,-8.886230469,5.169970036,1
1112,1269,-0.3696812689,4.824900627,1
1112,1285,-0.4123694301,4.35370636,1
1128,21,1.610579252,1.19737196,1
1128,37,1.204636574,1.264256716,1
1128,53,2.360607147,-0.5122005939,1
1128,69,3.017861605,-0.3890339136,1
1128,85,3.444676638,-0.1494731903,1
1128,101,4.562793732,-0.3784065247,1
1128,117,4.863387108,-1.260166645,1
1128,133,3.421938181,-1.226974726,1
1128,149,2.483852625,-0.9355129004,1
1128,165,2.327175379,-1.293353438,1
1128,181,1.880718231,-1.485283852,1
1128,197,1.17165339,-1.443686724,1
1128,213,0.9002957344,-0.8257296085,1
1128,229,1.450162172,-0.5441567898,1
1128,245,1.979253173,-0.2311875671,1
1128,261,2.061186552,0.01476043463,1
1128,277,2.33434701,0.04145020247,1
1128,293,2.565418243,0.07494240999,1
1128,309,2.216532946,-8.982775688,1
1128,325,9.633280754,-3.936130047,1
1128,341,2.633206129,-0.4088072777,1
1128,357,2.887861013,-0.1522425413,1
1128,373,2.396399975,-0.7608977556,1
1128,389,1.941933155,-0.6746535897,1
1128,405,2.176203251,-0.9843003154,1
1128,421,1.698025584,-0.727101326,1
1128,437,0.998883009,-1.069554448,1
1128,453,0.5136421919,-1.260291338,1
1128,469,0.4126902819,-1.838128567,1
1128,485,0.4506344497,-3.065948486,1
1128,501,-2.342803001,-2.260755777,1
1128,517,-2.93036437,-1.632081509,1
1128,533,-2.796550035,-0.4232376218,1
1128,549,-1.865923405,0.2618449628,1
1128,565,-1.028613925,-0.1029625833,1
1128,581,0.001876354218,-0.9839512706,1
1128,597,0.1847889721,-1.169714928,1
1128,613,0.6337496042,-1.109289527,1
1128,629,1.133446574,-0.9606072903,1
1128,645,2.73102951,-0.4664128423,1
1128,661,2.513510227,-0.06941902637,1
1128,677,2.155539513,-0.2455940545,1
1128,693,2.345573902,0.1826074272,1
1128,709,1.802759886,0.3910490572,1
1128,725,1.537221074,0.4307397008,1
1128,741,0.980012536,0.6362934709,1
1128,757,0.8453111649,0.7649540901,1
1128,773,1.180896878,0.872923553,1
1128,789,1.615530372,1.0566926,1
1128,805,2.040169239,1.073916554,1
1128,821,2.056321144,1.345697761,1
1128,837,1.794682741,2.99875927,1
1128,853,1.317193747,3.43152976,1
1128,869,0.6648283005,2.822692633,1
1128,885,0.5388311148,3.192270756,1
1128,901,0.6371774673,3.307160854,1
1128,917,0.6768860817,2.259549141,1
1128,933,0.5980049372,2.487877369,1
1128,949,0.3918556571,2.953166723,1
1128,965,0.6672166586,2.858546257,1
1128,981,0.5949604511,3.29628706,1
1128,997,1.001715064,3.997262716,1
1128,1013,2.246967793,3.546981812,1
1128,1029,3.046647549,3.073362827,1
