PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs004_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
719,1025,8.517473221,-1.77976954,1
719,1057,7.883457184,-2.953202248,1
719,1089,0.2856931686,0.714915514,1
719,1121,9.41237545,-3.850951672,1
719,1153,11.49635124,0.2233262062,1
719,1185,3.316744804,-15.05845547,1
719,1217,16.36143875,-0.5279351473,1
719,1249,-0.9235076904,0.7230985165,1
719,1281,31.43589401,-1.196197033,1
719,1313,29.63252449,-0.1728544235,1
719,1345,29.27389908,-0.2960611582,1
719,1377,-1.171650887,0.4890273809,1
719,1409,-1.388904572,0.3104958534,1
719,1441,-0.4393291473,-0.4565601349,1
719,1473,22.67733383,-5.678467751,1
719,1505,0.421505928,14.29218197,1
719,1537,-0.0782623291,0.5064613819,1
719,1569,-2.159292221,-0.531968832,1
719,1601,11.36894035,-3.341274261,1
719,1633,8.305273056,-3.2285285,1
719,1665,6.99698925,-2.485154629,1
719,1697,0.5022525787,-0.6212363243,1
719,1729,6.034739971,0.7915177345,1
719,1761,1.582088232,1.425320864,1
719,1793,1.624147415,-1.613241911,1
719,1825,1.209057808,-1.243899107,1
719,1857,1.147708654,-0.8776651621,1
719,1889,0.6050120592,-0.5615125299,1
719,1921,0.1136718392,0.5491496921,1
719,1953,-0.3263246417,0.06139709055,1
719,1985,-0.09414774179,0.2158581018,1
719,2017,0.6931095123,-0.8740253448,1
751,33,-0.3511502147,0.2065612674,1
751,65,-0.5173255205,-0.2609768808,1
751,97,-0.5655741692,0.4117756486,1
751,129,-0.379275918,0.3471852243,1
751,161,0.2631354928,-0.3463969231,1
751,193,-0.3180299997,-0.49538064,1
751,225,-0.8935583234,-0.7005111575,1
751,257,-0.6350212693,-0.4216782153,1
751,289,-0.3159419298,0.9564135671,1
751,321,-0.532723546,0.7435211539,1
751,353,-0.8970950842,0.2360939085,1
751,385,-0.9058157206,-0.1636413783,1
751,417,-0.4424537718,-0.08144709468,1
751,449,0.06709447503,0.07512750477,1
751,481,-0.1695327163,0.1050344333,1
751,513,-0.6823164225,0.08891829848,1
751,545,-1.134282351,-0.6271176338,1
751,577,-0.679471314,-0.7673989534,1
751,609,-0.8604972959,-0.4310060441,1
751,641,-0.9331210256,0.08381032199,1
751,673,-0.08599168062,0.4232815802,1
751,705,0.1715638638,0.5020517111,1
751,737,-0.2900056541,0.5608848333,1
751,769,-0.4061861634,0.6181325912,1
751,801,-0.5360759497,1.060775757,1
751,833,-0.002068437636,0.5880581141,1
751,865,1.351641655,-7.666427135,1
751,897,0.4472767413,-5.949789047,1
751,929,2.110759735,-3.964372396,1
751,961,3.013009548,-4.065350533,1
751,993,6.562736511,-1.705100417,1
751,1025,8.091458321,-1.845013976,1
751,1057,0.3671188354,0.3517884612,1
751,1089,0.1847848892,0.6214928627,1
751,1121,1.137702942,0.44054842,1
751,1153,-0.07319450378,0.2315282822,1
751,1185,11.76068306,-0.8416733742,1
751,1217,10.832901,-1.578150511,1
751,1249,5.398163795,3.12156105,1
751,1281,-0.622926712,0.2658948898,1
751,1313,-0.04397010803,0.471554637,1
751,1345,8.770233154,4.383820534,1
751,1377,20.63769531,1.993507981,1
751,1409,23.21473312,-4.926922321,1
751,1441,6.968073845,-9.900631905,1
751,1473,12.02370834,-1.111192465,1
751,1505,12.28719139,-1.035142899,1
751,1537,10.87575626,-1.133323669,1
751,1569,9.784243584,-6.977851868,1
751,1601,9.478793144,-4.972563267,1
751,1633,7.927520752,-3.388135672,1
751,1665,7.594820976,-2.649895191,1
751,1697,6.546544552,-1.029237032,1
751,1729,7.915152073,-3.818497658,1
751,1761,5.455360413,-3.180571795,1
751,1793,3.605620623,-5.168068409,1
751,1825,3.225607157,-4.160801411,1
751,1857,1.678400278,-3.422106504,1
751,1889,0.03461098671,-0.260024488,1
751,1921,-0.2929509282,0.3308726251,1
751,1953,-0.4619843364,-0.132053107,1
751,1985,-0.2916606367,-0.3512958288,1
751,2017,0.1408569217,-0.7715334296,1
783,33,-0.1225939989,0.2235540152,1
783,65,0.06017670035,-0.0903545171,1
783,97,-0.04979103804,0.7141895294,1
783,129,-0.6970572472,0.5470058918,1
783,161,-0.6854090691,-0.04428751767,1
783,193,-0.6271545291,-0.3799315095,1
783,225,-0.7516525984,-0.5702650547,1
783,257,-1.424112678,-0.6715494394,1
783,289,-0.4157567024,0.5964912772,1
783,321,-0.2241336107,0.827925086,1
783,353,-0.7158573866,0.6060682535,1
783,385,-0.8641611338,0.1154753119,1
783,417,-0.5647697449,0.1630779505,1
783,449,-0.337062031,0.2375454158,1
783,481,-0.1430968344,-0.1008955836,1
783,513,-0.5998057127,-0.1199596822,1
783,545,-1.088311791,-0.03077089787,1
783,577,-1.122389197,-0.44899261,1
783,609,-0.9936443567,-0.4828827381,1
783,641,-1.340170383,-0.2681773305,1
783,673,-0.8891928196,0.4021037519,1
783,705,0.0285423696,0.1932419986,1
783,737,0.1193972826,-0.06102046371,1
783,769,-0.06035244465,0.3297199011,1
783,801,-0.1424954534,0.5161647797,1
783,833,0.1755543053,0.3167868257,1
783,865,0.2285592556,-0.603540659,1
783,897,0.8457564712,-1.584185243,1
783,929,2.990632296,-2.691082716,1
783,961,4.444227219,-3.343938828,1
783,993,6.254360676,-1.31147027,1
783,1025,10.06724167,0.5005985498,1
783,1057,11.52038288,-0.06328511238,1
783,1089,-0.1582183838,0.1310940385,1
783,1121,0.3205194473,0.1361559629,1
783,1153,10.6201582,-0.5465943813,1
783,1185,10.42826748,-1.967845082,1
783,1217,-7.845716476,9.261158943,1
783,1249,-9.65968895,7.44325161,1
783,1281,20.91945648,-13.25569248,1
783,1313,13.58551407,11.97110176,1
783,1345,-0.4207491875,0.3369779587,1
783,1377,-0.4372148514,0.3040008545,1
783,1409,11.52371025,-6.526783466,1
783,1441,20.24424171,-4.810732365,1
783,1473,12.37060547,-0.7362122536,1
783,1505,12.09605694,-0.8691923618,1
783,1537,10.22052574,2.035395145,1
783,1569,9.125047684,-7.326311111,1
783,1601,9.167303085,-3.842656136,1
783,1633,7.41149807,-1.870478511,1
783,1665,7.215447903,-0.7538795471,1
783,1697,6.595874786,-1.906249285,1
783,1729,5.054140568,-2.75321126,1
783,1761,3.16491127,-2.457500458,1
783,1793,4.62249279,-5.818532944,1
783,1825,3.152041435,-4.639986992,1
783,1857,0.7312981486,-3.953756094,1
783,1889,-0.5457006693,-1.106839776,1
783,1921,-0.5470341444,-0.5200145245,1
783,1953,-0.1960340738,-0.7771148682,1
783,1985,-0.3257994652,-0.7168389559,1
783,2017,0.01423162222,-0.5001964569,1
815,33,-0.08398009837,0.1234751344,1
815,65,0.1398671567,-0.1628864557,1
815,97,0.1900421381,0.08631577343,1
815,129,-0.4208572805,0.05471210182,1
815,161,-1.37580514,0.07981774211,1
815,193,-0.9747683406,-0.2885107994,1
815,225,-0.9882572889,-0.3033719659,1
815,257,-0.9700489044,0.236251533,1
815,289,-0.5484484434,0.665577054,1
815,321,-0.3552377224,1.52591598,1
815,353,-0.4255357981,0.8399016857,1
815,385,-0.6560944915,0.07041245699,1
815,417,-0.5481514931,0.4253104627,1
815,449,-0.5807495117,0.1204681247,1
815,481,-0.487641573,-0.8615108132,1
815,513,-0.7267534733,-0.4800259471,1
815,545,-1.223029375,-0.3051688075,1
815,577,-1.272365808,-0.383366406,1
815,609,-2.154095888,-0.9933860302,1
815,641,-4.049581528,-1.368628621,1
815,673,-1.424258709,0.366979301,1
815,705,-0.3763829172,0.22663109,1
815,737,0.55936414,-0.6816932559,1
815,769,0.2170860469,-0.3522386253,1
815,801,-0.06272022426,-0.1842150241,1
815,833,-0.1128423959,0.03916261718,1
815,865,0.3243847787,0.1207077056,1
815,897,1.739458084,0.5033811331,1
815,929,2.822003365,-0.2089982629,1
815,961,4.175058365,-0.775908947,1
815,993,5.688696861,-0.3984161913,1
815,1025,8.452266693,1.452955127,1
815,1057,12.09625816,2.883734226,1
815,1089,4.123416901,-16.68188858,1
815,1121,1.735546112,-19.94707489,1
815,1153,9.590372086,0.2217072248,1
815,1185,7.93494606,-12.2005558,1
815,1217,18.07876968,-7.762225151,1
815,1249,20.0562458,-6.887876987,1
815,1281,16.27685165,-12.11488724,1
815,1313,20.38140678,-7.684088707,1
815,1345,0.6946496964,0.3378350139,1
815,1377,0.5321435928,0.3611238003,1
815,1409,-0.964589119,0.8720881939,1
815,1441,-5.139152527,10.75428104,1
815,1473,9.422075272,2.085182905,1
815,1505,8.56717205,-0.3278682828,1
815,1537,-0.615272522,0.1023565531,1
815,1569,-0.7095103264,-0.09870839119,1
815,1601,-0.8651919365,-1.525986552,1
815,1633,0.1298799515,-0.9784982204,1
815,1665,5.091333389,-1.163669109,1
815,1697,4.015457153,-1.274090528,1
815,1729,2.479446411,-0.4732085466,1
815,1761,1.466944456,-0.2167291641,1
815,1793,2.689091682,-3.411878109,1
815,1825,1.266510606,-3.650276184,1
815,1857,0.2690975666,-3.956549168,1
815,1889,-0.3379874527,-2.662669897,1
815,1921,-0.6014098525,-1.302802086,1
815,1953,-0.2692826688,-0.8961644769,1
815,1985,-0.656678319,-0.6560425758,1
815,2017,-0.4462496638,-0.2554577589,1
847,33,0.2043717504,0.09663212299,1
847,65,0.41275388,-0.5599862933,1
847,97,0.2340243161,-0.491597712,1
847,129,-0.2095434964,-0.5965981483,1
847,161,-0.8404223919,-0.2297393978,1
847,193,-0.9847754836,0.0391729027,1
847,225,-0.6714463234,-0.02312117815,1
847,257,-0.3674894571,0.5303725004,1
847,289,-0.5852116942,0.8636971712,1
847,321,-1.679110527,3.453796387,1
847,353,-0.490367651,0.7594223022,1
847,385,-0.5438601375,-0.06112641096,1
847,417,0.1817286015,0.09083321691,1
847,449,0.086843431,-0.3132580519,1
847,481,-0.6757324934,-0.8919596076,1
847,513,-0.8265028,-0.7756157517,1
847,545,-0.8157480955,-0.4213652015,1
847,577,-1.177708745,-0.5329883099,1
847,609,-1.629463553,-0.9169459343,1
847,641,-1.479737043,-0.7763199806,1
847,673,-1.15018034,0.2238314301,1
847,705,-0.6479691267,0.2640247941,1
847,737,0.009876325727,-0.5455842018,1
847,769,-0.02275443822,-0.5387146473,1
847,801,0.05076853931,-0.5248805285,1
847,833,-0.3584416509,-0.1817449182,1
847,865,-0.2531936169,0.3119152784,1
847,897,1.410122752,1.399699569,1
847,929,2.09480238,0.6167758703,1
847,961,2.425302744,-0.06048297882,1
847,993,3.063553333,-0.4617708027,1
847,1025,10.08422565,0.8888366818,1
847,1057,11.31028366,2.577949762,1
847,1089,12.81723976,3.49088788,1
847,1121,9.521302223,1.796343565,1
847,1153,8.254416466,0.9425773621,1
847,1185,13.44438267,-3.834162951,1
847,1217,12.0804081,-6.453995228,1
847,1249,7.077693462,-2.259276867,1
847,1281,-0.0472984314,-0.07174181938,1
847,1313,0.2800145149,0.0761294961,1
847,1345,0.1749486923,0.3363913894,1
847,1377,0.9605588913,0.5029531121,1
847,1409,15.11617374,0.1367900968,1
847,1441,12.27767181,-0.05927574635,1
847,1473,9.805526733,-0.09887671471,1
847,1505,2.381376266,-0.8277658224,1
847,1537,0.4419593811,-0.3430828452,1
847,1569,0.7072486877,0.04922044277,1
847,1601,0.5711402893,-0.2271587849,1
847,1633,1.137942791,-0.3836814165,1
847,1665,6.411994457,-7.17901516,1
847,1697,7.813611984,-6.336913586,1
847,1729,0.352139473,0.6597782373,1
847,1761,-0.1569032669,0.4036639929,1
847,1793,-0.2093933821,-1.159594536,1
847,1825,-0.1273775697,-4.235804558,1
847,1857,0.2194191217,-1.993190527,1
847,1889,0.1202304661,-2.077172279,1
847,1921,-0.09557792544,-1.441709042,1
847,1953,-0.3793337643,-0.6544193029,1
847,1985,-0.6529268622,-0.1404998899,1
847,2017,-0.3487717807,-0.1899735332,1
879,33,0.2706311345,0.420249939,1
879,65,0.6308069825,-0.8331074119,1
879,97,0.1940909028,-0.6994810104,1
879,129,-0.05983418226,-0.528636694,1
879,161,-0.4662991166,-0.2375174165,1
879,193,-0.7538309693,0.2593868375,1
879,225,-0.617497623,0.217192024,1
879,257,-0.7146790624,0.219217658,1
879,289,-0.8050749302,0.7290297747,1
879,321,-0.8538393974,0.9703519344,1
879,353,-0.4249329567,0.6278294325,1
879,385,-0.6713850498,0.3434467912,1
879,417,-0.8723951578,0.1678630114,1
879,449,-0.5079674721,-0.07282419503,1
879,481,-0.7425475121,-0.3660234213,1
879,513,-0.7527583838,-0.8485876918,1
879,545,-0.6796720624,-0.7429947853,1
879,577,-3.60264802,-1.616094351,1
879,609,-1.195239544,-0.6302226782,1
879,641,-0.5561909676,-0.4106232822,1
879,673,-3.533815384,0.09630194306,1
879,705,-1.792989492,-0.0425786078,1
879,737,-0.4751680493,-0.3513016701,1
879,769,-0.6607969999,-0.2028288841,1
879,801,-0.4587202072,-0.4462517798,1
879,833,-0.127225399,-0.1617125422,1
879,865,0.01475644857,0.5116332173,1
879,897,0.8080459833,0.3698589206,1
879,929,0.8985376358,0.5287564397,1
879,961,0.1904687881,0.2600830793,1
879,993,5.144094467,3.137839079,1
879,1025,17.72836113,2.855318785,1
879,1057,8.893473625,1.712212086,1
879,1089,9.113842964,4.252336025,1
879,1121,7.507432461,9.797169685,1
879,1153,5.398798466,-14.8949604,1
879,1185,15.40470123,-8.793058395,1
879,1217,0.4024538994,-0.2959296405,1
879,1249,-0.07552242279,-0.235789597,1
879,1281,-0.5165417194,-0.1136746705,1
879,1313,-0.7680014968,0.06722147763,1
879,1345,-0.5042901635,0.2887604237,1
879,1377,0.01545965672,0.4927799106,1
879,1409,12.73803139,0.04100764915,1
879,1441,10.65578556,-1.639319301,1
879,1473,-0.2056693435,-0.1750369072,1
879,1505,-0.1762090921,-0.2553294301,1
879,1537,-0.6671801209,-0.237074852,1
879,1569,-0.786673665,-0.06185336411,1
879,1601,0.1655983925,0.5506755114,1
879,1633,0.1215047836,0.4482558072,1
879,1665,0.395648241,0.04357400537,1
879,1697,0.1836466789,0.136387527,1
879,1729,-0.09514001012,-0.1525093317,1
879,1761,-0.08652031422,-0.160173893,1
879,1793,-0.8641569018,-0.6439207792,1
879,1825,-0.3010013402,-1.820845366,1
879,1857,-0.0025177598,-1.888758898,1
879,1889,-0.4330211878,-1.803674936,1
879,1921,-0.496360749,-0.8744679689,1
879,1953,-0.4738848805,-0.2009273767,1
879,1985,-1.324264288,-0.2876389027,1
879,2017,-5.4026618,-0.3688902259,1
911,33,0.1095546484,0.6379367113,1
911,65,0.3572573066,-0.3812178969,1
911,97,0.5389238596,-0.2149882913,1
911,129,0.1946032047,-0.1365497708,1
911,161,-0.5174918175,-0.371432215,1
911,193,-1.224361658,-0.1702317297,1
911,225,-0.6824079752,0.2989758253,1
911,257,-0.7124587297,0.05150926113,1
911,289,-0.8644412756,0.4488555789,1
911,321,-0.9788207412,0.7521673441,1
911,353,-0.8950331211,0.1941853762,1
911,385,-0.6887117624,-0.03263533115,1
911,417,-0.7551896572,0.0009490847588,1
911,449,-0.6635127664,0.3087995648,1
911,481,-1.093784451,0.001080185175,1
911,513,-0.7130280733,-0.9944290519,1
911,545,-0.5027297139,-0.9556719661,1
911,577,-0.9582832456,-0.7503957748,1
911,609,-0.7408844829,-0.6938167214,1
911,641,-0.5480580926,-0.4445143342,1
911,673,-0.8464354277,-0.2852364779,1
911,705,-0.8634816408,0.01599985361,1
911,737,-0.8015503883,0.3189967871,1
911,769,-1.161270022,0.7934753895,1
911,801,-1.260169983,0.2246853709,1
911,833,-0.3711097538,-0.06923979521,1
911,865,0.184523195,-0.1632387042,1
911,897,0.6126202941,-0.03331142664,1
911,929,0.6046419144,0.4813839495,1
911,961,0.311727047,0.1934595704,1
911,993,3.995721817,5.612687588,1
911,1025,0.214812994,-0.2201982141,1
911,1057,0.1733121872,0.01845923066,1
911,1089,0.1386868954,0.6913794875,1
911,1121,0.09299898148,0.2613320351,1
911,1153,0.06256389618,-0.004384934902,1
911,1185,0.1387999058,0.07084786892,1
911,1217,0.2180168629,-0.1729693413,1
911,1249,0.119407773,-0.1863669455,1
911,1281,-0.1482388377,-0.07358461618,1
911,1313,-0.1183667183,0.05283301324,1
911,1345,-0.2773267031,0.345625639,1
911,1377,-0.4172728062,0.5504220724,1
911,1409,0.1148886681,-0.1296695918,1
911,1441,0.4591293335,-0.1786652654,1
911,1473,0.310043633,0.1133712232,1
911,1505,0.3709493876,0.161309287,1
911,1537,0.1815437078,-0.3875276148,1
911,1569,0.2880966067,-0.1052509323,1
911,1601,0.906059444,0.651019156,1
911,1633,0.9380880594,0.6723239422,1
911,1665,0.9689394832,0.283046186,1
911,1697,0.525437057,0.05036857724,1
911,1729,0.1601682901,-0.2508077621,1
911,1761,0.8441998363,0.0008188188076,1
911,1793,0.2734783292,0.01275157928,1
911,1825,0.05630743504,-0.8346232772,1
911,1857,-0.2104088664,-1.495559216,1
911,1889,-0.5996903181,-1.14092803,1
911,1921,-0.001097738743,-0.1170854568,1
911,1953,-0.02190181613,0.07278239727,1
911,1985,-0.6946815848,-0.4889699221,1
911,2017,-0.5909144282,-0.4107263088,1
943,33,-0.08820905536,0.6728785038,1
943,65,-0.05678280443,-0.2835754752,1
943,97,0.1893989444,0.06198307872,1
943,129,0.03775393963,-0.2245367467,1
943,161,-0.6522160769,-0.6663714647,1
943,193,-1.798362494,0.08165052533,1
943,225,-0.7796327472,0.2395240963,1
943,257,-0.4358429909,0.02277490497,1
943,289,-0.5567755699,0.378180474,1
943,321,-1.171004534,1.028780818,1
943,353,-0.9645809531,0.07737633586,1
943,385,-0.4374148548,-0.2658498883,1
943,417,-0.1714326739,-0.188665688,1
943,449,-0.3416015506,-0.01795580983,1
943,481,-0.7840620279,-0.126627624,1
943,513,-0.5461720824,-0.285600841,1
943,545,-0.7384898663,-1.029414654,1
943,577,-1.262648821,-2.112820148,1
943,609,-0.7641018629,-1.108313084,1
943,641,-0.3091778755,-0.8255268335,1
943,673,-0.4286889434,-0.5378340483,1
943,705,-0.6647709012,0.1296762824,1
943,737,-1.04997611,0.7629938126,1
943,769,-0.735106945,0.3097481132,1
943,801,-0.8198928237,-0.5279411077,1
943,833,-0.3548642695,-0.1555392444,1
943,865,0.4983038306,-0.3605390191,1
943,897,0.5969195366,-0.5066392422,1
943,929,0.2490687966,-0.1828089952,1
943,961,0.900157094,-0.7219825983,1
943,993,1.057338476,-0.6682504416,1
943,1025,0.2318058908,-0.4448994398,1
943,1057,-0.07906931639,-0.1855471134,1
943,1089,-0.215755105,-0.04974000156,1
943,1121,-0.2032902539,-0.1838374436,1
943,1153,-0.1803036332,-0.2623523772,1
943,1185,-0.1704267859,0.0985866785,1
943,1217,0.02802497894,-0.0104578007,1
943,1249,0.2121473253,-0.1804795861,1
943,1281,0.09449913353,0.07721174508,1
943,1313,-0.03558371961,0.2254892588,1
943,1345,-0.006134815514,0.2303996682,1
943,1377,-0.1967249215,0.3590504527,1
943,1409,0.02740690112,-0.09677305818,1
943,1441,5.475141048,-0.3471798301,1
943,1473,1.363907576,0.07545761764,1
943,1505,0.9641094208,-0.09943586588,1
943,1537,1.267755747,-1.022108436,1
943,1569,1.409609437,-0.376896292,1
943,1601,1.020327091,0.2941105366,1
943,1633,0.7360404134,0.4163191319,1
943,1665,0.5638612509,0.1495549083,1
943,1697,0.4328342676,0.005724593997,1
943,1729,0.7621065974,0.02062952146,1
943,1761,0.9803686738,-0.06538058817,1
943,1793,0.9474229813,-0.06812822819,1
943,1825,0.5198580027,-0.1909039021,1
943,1857,-0.0276879929,-0.671901226,1
943,1889,-0.1445350349,-0.8631523848,1
943,1921,-0.1157283485,-0.5586801171,1
943,1953,-0.1950758994,-0.2733630836,1
943,1985,-0.03700903058,-0.04742845893,1
943,2017,0.2482342273,-0.3127201796,1
975,33,-0.07617930323,0.469286561,1
975,65,0.1860131919,-0.157389313,1
975,97,-0.09426417947,-0.1855370998,1
975,129,-0.5088818073,-0.5484434962,1
975,161,-0.704714179,-0.6063970327,1
975,193,-0.7190013528,-0.02021574974,1
975,225,-0.5472943187,0.2419817746,1
975,257,-0.3979576826,0.1227861345,1
975,289,-0.3670347035,0.3364140391,1
975,321,-0.760086,0.5895198584,1
975,353,-0.6586477757,0.2629379034,1
975,385,-0.1825961769,0.313595295,1
975,417,0.1269610524,0.1768017113,1
975,449,0.2198270857,-0.2474673092,1
975,481,0.09677764773,-0.4156119823,1
975,513,-0.03909322619,-0.3673739135,1
975,545,-0.3748679757,-1.233361959,1
975,577,-1.150057912,-3.837382317,1
975,609,-0.6531293988,-1.460883975,1
975,641,-0.322753042,-0.8218566179,1
975,673,-0.3845777214,-0.3786904514,1
975,705,-0.307711184,-0.03012639284,1
975,737,-0.2920073271,-0.3524975181,1
975,769,-0.0503757298,-1.253616571,1
975,801,-0.1951894462,-1.066886783,1
975,833,-0.2808043659,-0.5102108717,1
975,865,0.2458530664,-0.361154139,1
975,897,1.355455518,-1.191197872,1
975,929,1.84284699,-1.600104809,1
975,961,1.605285287,-1.579660177,1
975,993,1.286644816,-1.21435976,1
975,1025,0.3683222532,-0.9447667599,1
975,1057,-0.2444910407,-0.7248637676,1
975,1089,-0.1281010211,-0.0805259347,1
975,1121,-0.1168628037,-0.3221479654,1
975,1153,-0.1368736923,-0.3567045033,1
975,1185,-0.1084333062,0.2642899454,1
975,1217,-0.2611634731,-0.1514911056,1
975,1249,-0.2086673081,-0.09550330043,1
975,1281,-0.151820451,0.01156967878,1
975,1313,-0.1342994869,-0.2387387007,1
975,1345,0.09401777387,-0.2635416985,1
975,1377,-0.1135268807,-0.05397368222,1
975,1409,0.1599764824,0.2389566451,1
975,1441,2.122803926,7.338676453,1
975,1473,2.94998455,5.589333057,1
975,1505,9.588551521,-9.09873867,1
975,1537,6.854736328,-4.19800663,1
975,1569,3.451979637,-2.082854509,1
975,1601,0.8401997685,-0.3216270208,1
975,1633,0.1883901358,-0.3825644553,1
975,1665,-0.2925463319,-0.9001604915,1
975,1697,0.6962295771,-0.2150526047,1
975,1729,1.627099037,-0.4130795002,1
975,1761,0.7085787654,-0.4737905562,1
975,1793,0.7273804545,-0.6031085849,1
975,1825,0.5904505849,-0.7567446232,1
975,1857,0.2521398962,-0.3670613766,1
975,1889,0.1566537023,-0.9440073967,1
975,1921,-0.2672377229,-0.9369311333,1
975,1953,-0.2261782885,-0.5650559664,1
975,1985,0.00612936914,-0.3767980933,1
975,2017,0.0488088131,-0.2208285332,1
1007,33,0.271133393,0.2748453021,1
1007,65,0.1448598504,0.02750185691,1
1007,97,-0.7351057529,-0.4254641533,1
1007,129,-4.312616825,-2.747875929,1
1007,161,-1.120852113,-1.001024961,1
1007,193,-0.6042103171,-0.178881079,1
1007,225,-0.4754019976,0.03792756796,1
1007,257,-0.3433204889,-0.2136484832,1
1007,289,-0.2012297511,0.2586470246,1
1007,321,-0.4695136547,1.051793814,1
1007,353,-0.5219777226,0.6032471061,1
1007,385,-0.4972331524,0.4458544254,1
1007,417,-0.3961501122,0.6098356843,1
1007,449,0.5565360188,0.01154156029,1
1007,481,0.647646606,-0.3114377856,1
1007,513,-0.02355137467,-0.8394421935,1
1007,545,-0.4775160551,-0.9995676875,1
1007,577,-0.482648313,-1.259959102,1
1007,609,-0.2149446309,-1.307427406,1
1007,641,-0.1931487322,-0.9321526289,1
1007,673,-0.3018760383,-0.06345582008,1
1007,705,-0.2363348305,-0.06114053726,1
1007,737,-0.2111775279,-1.289023638,1
1007,769,2.302250385,-5.347810268,1
1007,801,1.540228605,-6.513352394,1
1007,833,-0.3360965848,-1.490854502,1
1007,865,-0.2685876191,-1.710715652,1
1007,897,0.1970292628,-0.8063626289,1
1007,929,1.018391371,-1.359936237,1
1007,961,1.685026884,-2.14714098,1
1007,993,2.16497612,-1.460898161,1
1007,1025,2.437036753,-0.9830285907,1
1007,1057,0.480139941,-0.6589947939,1
1007,1089,0.3111206889,-0.1728147566,1
1007,1121,0.2135259807,-0.1511449516,1
1007,1153,0.1220367402,-0.1611195505,1
1007,1185,0.09343652427,0.06619889289,1
1007,1217,-0.2034529001,-0.2148686945,1
1007,1249,-0.2539486587,-0.04733703285,1
1007,1281,-0.07533662021,-0.231271714,1
1007,1313,-1.053314567,-16.66021729,1
1007,1345,-0.06310647726,-0.2524897158,1
1007,1377,-0.175817579,-0.3675365448,1
1007,1409,0.4450908601,0.4402821064,1
1007,1441,2.652064085,7.335740089,1
1007,1473,2.497319937,6.053884029,1
1007,1505,0.1672871113,0.1696955264,1
1007,1537,0.5344699621,0.3508769274,1
1007,1569,0.8763326406,-0.1973595023,1
1007,1601,0.4240289927,-0.5223875046,1
1007,1633,0.3022140265,-0.3618857563,1
1007,1665,0.4551829696,-0.2769221365,1
1007,1697,6.12593174,-12.66403961,1
1007,1729,0.9965167642,-1.433778167,1
1007,1761,0.1646127105,0.1153071299,1
1007,1793,-0.11335437,-0.5420863628,1
1007,1825,0.04625190794,-1.578365326,1
1007,1857,0.04714745283,-0.6662122011,1
1007,1889,-0.03715722263,-1.023335099,1
1007,1921,-1.723867655,-5.059366703,1
1007,1953,-0.01944378018,-0.6989121437,1
1007,1985,-0.1497436166,-0.2647166848,1
1007,2017,-0.248962149,-0.09884309024,1
1039,33,0.4557099342,0.2258831114,1
1039,65,-0.3281585276,-0.1426977664,1
1039,97,-1.045996904,-0.315533936,1
1039,129,-1.389070749,-0.7088198662,1
1039,161,-1.182213068,-0.9419587851,1
1039,193,-0.8808456063,-0.1897319555,1
1039,225,-0.5566436648,-0.4079172909,1
1039,257,-0.4463607967,-0.6321470141,1
1039,289,-0.3869557083,-0.01627129316,1
1039,321,-0.232778728,1.159211159,1
1039,353,-0.2774524689,0.8180543184,1
1039,385,-0.5779252052,0.09792849422,1
1039,417,-0.3975943029,0.2560573518,1
1039,449,0.3237275481,0.1422400773,1
1039,481,0.4654184282,-0.213568151,1
1039,513,-0.05228033662,-0.4437080622,1
1039,545,-0.7633805275,-0.3967450857,1
1039,577,-0.85190624,-0.4027701616,1
1039,609,-0.342854619,-1.442719221,1
1039,641,0.4158073664,-0.6550414562,1
1039,673,0.158594057,0.04615855217,1
1039,705,-0.1046946347,-0.0635176301,1
1039,737,-1.150076866,-1.785063744,1
1039,769,-0.06893658638,-4.974689484,1
1039,801,0.6396026611,-5.707172394,1
1039,833,0.01376990974,-6.850686073,1
1039,865,-0.09661464393,-6.93762207,1
1039,897,-0.6927399635,-6.087979794,1
1039,929,0.2314837575,-1.155418754,1
1039,961,1.279784918,-4.56665802,1
1039,993,1.457322121,-1.328869939,1
1039,1025,5.26030159,7.536443233,1
1039,1057,0.9113065004,-0.2507404685,1
1039,1089,0.2644836307,0.03382253647,1
1039,1121,0.1751479506,0.2665084898,1
1039,1153,-0.0931795463,0.003144077957,1
1039,1185,-0.1009383723,-0.09996643662,1
1039,1217,-0.0622491315,0.03351907805,1
1039,1249,0.1567049623,-0.05508635938,1
1039,1281,0.2192349732,-0.310306102,1
1039,1313,0.1531306952,-0.3627434671,1
1039,1345,0.03914099932,-0.2412744761,1
1039,1377,-0.1781246066,-0.3728674352,1
1039,1409,0.08925157785,0.4644343257,1
1039,1441,0.2107410431,1.180352449,1
1039,1473,-0.1245425642,0.8240400553,1
1039,1505,-0.5104513764,0.0240354836,1
1039,1537,-0.3755598664,0.09204146266,1
1039,1569,-0.1098517776,0.4689861536,1
1039,1601,0.1302537918,0.3956524432,1
1039,1633,0.235458076,0.353385061,1
1039,1665,0.2784456015,0.4972949028,1
1039,1697,-0.08984789252,0.3926868439,1
1039,1729,-0.5328371525,0.2630364597,1
1039,1761,-0.7261824608,0.2406668663,1
