PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 9, filenames: A:[9]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos00d_TimeSrs0006_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1039,1793,-12.15014172,-5.622062206,1
1039,1825,-0.1832121164,-0.1332802773,1
1039,1857,0.1102420688,-0.480512619,1
1039,1889,0.1218080372,-0.004061251879,1
1039,1921,0.3445170224,-0.2581679225,1
1039,1953,0.3499786854,-0.231267333,1
1039,1985,0.2331982553,-0.2796493173,1
1039,2017,-0.02888786793,-0.1033592224,1
1071,33,10.11111546,6.084980488,1
1071,65,0.230044663,-7.427551746,1
1071,97,0.7862789631,-9.816091537,1
1071,129,0.7713595033,-6.679091454,1
1071,161,-0.5428686142,-7.439806938,1
1071,193,5.748755932,10.63676739,1
1071,225,-1.181622148,-8.654940605,1
1071,257,-2.774093866,11.71906376,1
1071,289,-1.181129336,-8.876325607,1
1071,321,-1.545486927,-8.567025185,1
1071,353,-1.175829887,-7.344979286,1
1071,385,0.6074337959,-5.293122292,1
1071,417,-2.063512325,-4.359466076,1
1071,449,-0.9110250473,-0.649743557,1
1071,481,-0.06701743603,-8.27257061,1
1071,513,-0.9547982216,-9.944227219,1
1071,545,-1.176139712,-12.86709404,1
1071,577,-9.539728165,-10.45074177,1
1071,609,-1.456913471,-9.396666527,1
1071,641,-1.178596497,-8.809469223,1
1071,673,-0.9960303307,-10.55405617,1
1071,705,-0.763638854,-8.674929619,1
1071,737,-1.137094736,-6.881333351,1
1071,769,-2.632863998,12.407547,1
1071,801,0.2836159468,-6.747955799,1
1071,833,-0.80435884,-6.700798035,1
1071,865,-0.5353523493,-7.23926878,1
1071,897,1.243787289,-3.685969353,1
1071,929,2.937405586,-7.561056137,1
1071,961,4.042005539,-8.013673782,1
1071,993,2.319895744,-22.56662178,1
1071,1025,-3.221986532,-22.17614937,1
1071,1057,0.4203438759,0.1128603667,1
1071,1089,-3.176050186,1.424342752,1
1071,1121,-1.687572837,7.492132187,1
1071,1153,-1.058848977,1.656353951,1
1071,1185,-1.105995297,-0.8516529799,1
1071,1217,-0.8917605877,-1.021490335,1
1071,1249,-3.538475513,-1.616169095,1
1071,1281,-0.984064877,-5.420865536,1
1071,1313,-0.5252590179,-1.514289021,1
1071,1345,1.198926806,-1.176319003,1
1071,1377,2.474107265,-1.035380602,1
1071,1409,1.446298361,-0.5631245971,1
1071,1441,0.2748479843,-0.3296789527,1
1071,1473,1.839978814,-0.514734447,1
1071,1505,1.698840618,-0.7818264365,1
1071,1537,0.9145526886,-0.6477352977,1
1071,1569,0.1640315056,-0.424955368,1
1071,1601,1.013948679,-0.190253377,1
1071,1633,1.330402851,0.1213949099,1
1071,1665,-0.1381860971,-4.889816046e-05,1
1071,1697,0.006724119186,-0.1986432374,1
1071,1729,0.3937129974,0.03086072206,1
1071,1761,-6.546674252,10.77771854,1
1071,1793,11.15397644,5.861870289,1
1071,1825,0.1957607269,0.8201577067,1
1071,1857,0.6059318781,-0.09781545401,1
1071,1889,1.069100976,-0.2935317159,1
1071,1921,-15.8538084,-10.66795254,1
1071,1953,0.04714488983,-0.3481346369,1
1071,1985,-0.153875649,0.0009283684194,1
1071,2017,-0.427311182,-0.1326277256,1
1103,33,-12.83143997,9.861240387,1
1103,65,-1.492395043,-7.056965351,1
1103,97,-8.813875198,-8.723641396,1
1103,129,-0.253423363,-8.555247307,1
1103,161,-0.8039931059,-11.14369202,1
1103,193,-0.634354353,-9.99990654,1
1103,225,2.52019453,-18.94098663,1
1103,257,-3.606130123,-14.86100101,1
1103,289,-1.632377386,-9.006765366,1
1103,321,-0.7998816967,-5.949500084,1
1103,353,0.05897760391,-6.786626816,1
1103,385,0.8890118003,-6.019732475,1
1103,417,-3.032126904,-5.694850922,1
1103,449,-5.618941307,-8.627182007,1
1103,481,-1.050024748,-9.384859085,1
1103,513,-0.7916449308,-9.968020439,1
1103,545,-0.7128985524,-9.274838448,1
1103,577,-1.118450761,-8.636079788,1
1103,609,-0.7426334023,-9.190961838,1
1103,641,-0.4855520725,-9.017513275,1
1103,673,-1.240269423,-8.685684204,1
1103,705,-0.5908573866,-9.002388954,1
1103,737,-0.8107819557,-6.01462841,1
1103,769,-0.5761051178,-0.6173057556,1
1103,801,-0.4125059843,-10.01264572,1
1103,833,-0.1959466338,-7.550046444,1
1103,865,-0.734977901,-8.375015259,1
1103,897,-1.3143363,-8.251722336,1
1103,929,-1.744482517,-5.644075394,1
1103,961,-2.228282928,-4.804913044,1
1103,993,0.7721369267,-23.43128967,1
1103,1025,-4.140057564,-22.39789772,1
1103,1057,-1.873976231,-8.48547554,1
1103,1089,-1.670250893,-0.2545260191,1
1103,1121,-5.686027527,7.037932396,1
1103,1153,-6.991650581,-0.009303331375,1
1103,1185,-5.67257452,-0.9520875216,1
1103,1217,-1.690354824,-1.618231535,1
1103,1249,-1.774808407,-3.829677343,1
1103,1281,-1.471318126,-3.170664072,1
1103,1313,-0.2590507269,1.160033941,1
1103,1345,1.116158605,3.38383317,1
1103,1377,3.728203773,-1.068706512,1
1103,1409,4.37678051,-0.8352639675,1
1103,1441,2.954572201,-0.4921804667,1
1103,1473,2.284036636,-0.1042939126,1
1103,1505,2.284190178,-0.4543477893,1
1103,1537,1.101034045,-0.5040491819,1
1103,1569,0.5316069126,-0.1628704667,1
1103,1601,0.5178973675,0.5802304149,1
1103,1633,0.1723611355,0.5150849223,1
1103,1665,-0.3820971847,-0.03105473518,1
1103,1697,0.03305834532,-0.28807199,1
1103,1729,0.5030340552,-0.7581350207,1
1103,1761,0.6114218235,-0.2085666507,1
1103,1793,0.2692223191,0.5511915684,1
1103,1825,-0.2240872532,1.490879536,1
1103,1857,0.2472960353,0.8981809616,1
1103,1889,19.79712486,1.516834736,1
1103,1921,20.08930969,3.716233253,1
1103,1953,-0.1159822941,-0.4219064713,1
1103,1985,-0.3022352755,-0.1759442687,1
1103,2017,-0.4719755054,-0.3372290134,1
1135,33,14.90105724,9.44244957,1
1135,65,-0.7937057018,-7.95579958,1
1135,97,-1.255207181,-5.739317894,1
1135,129,-1.907470703,-9.251937866,1
1135,161,-0.9807676077,-11.29773712,1
1135,193,-0.3761184514,-9.600535393,1
1135,225,-0.7414928675,-9.901511192,1
1135,257,-1.535360932,-9.116016388,1
1135,289,-3.797726393,-8.004355431,1
1135,321,-1.289021969,-8.184762001,1
1135,353,-1.021583557,-9.205080032,1
1135,385,-1.547171354,-7.759925842,1
1135,417,-2.524735451,-7.736776352,1
1135,449,-2.979857206,-7.808902264,1
1135,481,10.60044479,-24.29553986,1
1135,513,-0.8824841976,-9.382258415,1
1135,545,-0.6670039296,-9.479346275,1
1135,577,-0.6165489554,-8.315213203,1
1135,609,-0.3811715245,-7.51322937,1
1135,641,1.402278185,-7.007180691,1
1135,673,0.8260947466,-6.522825241,1
1135,705,-0.955057323,-6.909505367,1
1135,737,-0.1609133184,-10.66218567,1
1135,769,0.1816878319,0.1937785149,1
1135,801,-0.1722049117,0.2711129189,1
1135,833,-2.105698586,-9.125278473,1
1135,865,-1.88009882,-7.54605341,1
1135,897,0.496162653,6.650426865,1
1135,929,-1.939287424,-5.960554123,1
1135,961,0.4336423874,-0.5236549377,1
1135,993,4.050000668,-18.80007935,1
1135,1025,-9.458994865,4.935122013,1
1135,1057,-3.949632883,-2.211576462,1
1135,1089,-2.239476442,-1.87980032,1
1135,1121,-2.101474762,-1.52770257,1
1135,1153,-6.593297482,1.320605874,1
1135,1185,-9.097849846,0.5514360666,1
1135,1217,-7.395396709,-1.194869757,1
1135,1249,-3.972294092,-1.97765696,1
1135,1281,-0.758205533,-1.941367626,1
1135,1313,1.378112197,1.57644403,1
1135,1345,1.975923657,3.302406073,1
1135,1377,2.52319169,-0.4067373276,1
1135,1409,3.480105639,-0.9316208959,1
1135,1441,3.384662151,-0.6159037352,1
1135,1473,1.935118079,1.280710101,1
1135,1505,1.847054601,0.3143194318,1
1135,1537,1.948204994,0.2548144758,1
1135,1569,0.7890760303,0.5676139593,1
1135,1601,-0.1337618232,1.035026193,1
1135,1633,0.1364756227,1.106560707,1
1135,1665,0.2996860743,0.4414403439,1
1135,1697,0.4757068753,-0.08123213053,1
1135,1729,0.6379554868,-0.2918290794,1
1135,1761,0.4240388274,-0.188250035,1
1135,1793,0.2980271578,0.1267346144,1
1135,1825,-0.0359660089,0.5990829468,1
1135,1857,-0.6591616869,0.8925751448,1
1135,1889,0.8808510303,0.5072156191,1
1135,1921,0.9851201177,0.3582040668,1
1135,1953,0.4240885973,-0.2026925087,1
1135,1985,-0.2120606005,-0.0224069804,1
1135,2017,-0.1456632316,-0.1852876246,1
1167,33,15.68246269,4.618267536,1
1167,65,1.613428354,-17.56331444,1
1167,97,-7.980112553,7.271841526,1
1167,129,0.08400060236,-6.792675972,1
1167,161,0.8168114424,-7.919046402,1
1167,193,0.002656579018,-8.481275558,1
1167,225,-1.084980845,-9.956753731,1
1167,257,-1.715418577,-9.136203766,1
1167,289,-1.990245342,-6.90337944,1
1167,321,-1.970075727,-7.757106781,1
1167,353,-2.288054466,-9.026470184,1
1167,385,-3.005105257,-8.914930344,1
1167,417,-2.298385382,-8.460430145,1
1167,449,-14.3289299,-7.787324905,1
1167,481,-0.05971169472,-9.915319443,1
1167,513,0.1876524091,-9.168054581,1
1167,545,0.4481472373,-9.335992813,1
1167,577,-0.0932200551,-8.261353493,1
1167,609,-0.1657660902,-6.478673458,1
1167,641,0.7054453492,-5.669346809,1
1167,673,0.6574286222,-5.653729916,1
1167,705,-0.5003870726,-6.684739113,1
1167,737,0.476111114,-9.966305733,1
1167,769,1.699930429,-8.115359306,1
1167,801,-0.2264228165,0.2374391556,1
1167,833,-3.662988663,-9.180980682,1
1167,865,-2.915175676,10.4742403,1
1167,897,-1.070314288,10.89665127,1
1167,929,-0.6450788975,-1.53106451,1
1167,961,-1.65958333,-0.3730034828,1
1167,993,-2.684924364,-0.8501069546,1
1167,1025,-7.736311913,2.263869524,1
1167,1057,-7.300893307,0.854954958,1
1167,1089,-3.4511199,-2.817193508,1
1167,1121,-2.058351994,-2.406602859,1
1167,1153,-1.890586495,0.4604825974,1
1167,1185,-1.829511404,-1.484596372,1
1167,1217,-1.433735371,-1.139230609,1
1167,1249,-1.08004272,-1.391700268,1
1167,1281,-0.637958467,-2.947404861,1
1167,1313,1.093583345,-2.547554493,1
1167,1345,1.026010275,-2.329021454,1
1167,1377,0.8037842512,-0.6939610243,1
1167,1409,17.54808235,2.984791279,1
1167,1441,17.80949211,2.922414541,1
1167,1473,0.08540761471,0.2666022778,1
1167,1505,1.284362912,0.1252633035,1
1167,1537,1.851362944,0.2977359593,1
1167,1569,1.272482157,1.026730895,1
1167,1601,1.095730782,1.161607981,1
1167,1633,1.440965652,1.451816559,1
1167,1665,4.742074013,2.79255867,1
1167,1697,0.7405307889,0.3728205562,1
1167,1729,0.4332890511,-0.05577114969,1
1167,1761,0.07207620144,-0.1919859201,1
1167,1793,0.6403378844,-0.2724274099,1
1167,1825,0.6428467035,-0.2905151844,1
1167,1857,-0.3260509372,0.2496348619,1
1167,1889,0.0174382925,0.6564950943,1
1167,1921,0.4408811331,0.4714848399,1
1167,1953,1.083204389,0.4803766012,1
1167,1985,2.757296324,4.623151779,1
1167,2017,1.710417867,-0.07853090763,1
1199,33,14.31332207,1.521974087,1
1199,65,0.8790638447,-8.27732563,1
1199,97,0.5422951579,-9.364447594,1
1199,129,0.5560387373,-0.5878252983,1
1199,161,0.6428878307,-5.295651913,1
1199,193,0.2348663062,-7.526712894,1
1199,225,-0.1095570028,-8.746880531,1
1199,257,-0.7361901999,-9.118284225,1
1199,289,-1.438400626,-8.496874809,1
1199,321,-2.372879267,-9.330212593,1
1199,353,-2.809463263,-9.989689827,1
1199,385,-2.624714375,-9.669517517,1
1199,417,-1.309829712,-9.369299889,1
1199,449,-1.186549306,-8.525729179,1
1199,481,-1.081541896,-9.176067352,1
1199,513,2.921027184,9.963480949,1
1199,545,-0.03936135769,-8.67754364,1
1199,577,-0.2191095352,-8.592191696,1
1199,609,0.04685873538,-7.472410202,1
1199,641,0.1458973587,-5.846160412,1
1199,673,-0.7460116744,-5.921399117,1
1199,705,-0.1808652282,-6.871212959,1
1199,737,0.3572412729,-7.133688927,1
1199,769,-0.16385369,-6.765567303,1
1199,801,-0.778760314,-5.94922924,1
1199,833,-0.92811203,-5.417110443,1
1199,865,0.1060271263,-6.948437691,1
1199,897,-0.808465004,-2.757561207,1
1199,929,-0.5589327812,-2.090829372,1
1199,961,-2.35793972,0.3205676079,1
1199,993,-4.648068428,2.474689484,1
1199,1025,-6.746239662,-1.379584789,1
1199,1057,-7.812514782,-0.9855778217,1
1199,1089,-5.309428692,-2.926497698,1
1199,1121,-1.371308804,-0.7653164864,1
1199,1153,-5.271008015,-2.634551764,1
1199,1185,-5.090727806,-2.472513437,1
1199,1217,-0.193167448,-2.046904325,1
1199,1249,-0.3255486488,-1.729120851,1
1199,1281,-0.08206117153,-1.547960877,1
1199,1313,0.3904588819,-1.209047794,1
1199,1345,0.9995719194,-1.567179203,1
1199,1377,1.015648007,-2.167491198,1
1199,1409,1.180923581,-1.401221275,1
1199,1441,0.002976059914,-0.1154059172,1
1199,1473,-0.3598693609,-0.0957210958,1
1199,1505,0.4713879824,-0.9414145947,1
1199,1537,0.5498008728,-0.6040508151,1
1199,1569,1.106184006,0.1350333989,1
1199,1601,1.586113691,0.4009360075,1
1199,1633,0.7357487679,0.8813773394,1
1199,1665,0.4318139553,0.6015167832,1
1199,1697,0.8298711777,0.1730006039,1
1199,1729,0.7287169695,-0.3120595217,1
1199,1761,0.3629358411,-0.5364124775,1
1199,1793,-1.549023628,-19.7765274,1
1199,1825,-0.01558542252,0.08764278889,1
1199,1857,0.002708166838,0.2707589269,1
1199,1889,-0.3169779181,0.2083823979,1
1199,1921,-0.2801302671,0.4124651253,1
1199,1953,1.458328485,0.6003636122,1
1199,1985,4.987010002,4.689232826,1
1199,2017,2.58821702,-0.03421974182,1
1231,33,-17.10049057,1.29239893,1
1231,65,0.8481752276,-7.779649734,1
1231,97,10.08573532,2.046255112,1
1231,129,-0.4859424233,-0.668640852,1
1231,161,-0.06585694104,-2.586808205,1
1231,193,2.644690275,-8.824698448,1
1231,225,0.391072154,-8.679750443,1
1231,257,-0.5127977133,-9.020959854,1
1231,289,-0.9258334637,-8.762485504,1
1231,321,-1.766676903,-10.56725025,1
1231,353,-1.932451963,-10.31692028,1
1231,385,-3.362655163,-9.911886215,1
1231,417,-1.754714012,-9.823833466,1
1231,449,-1.494149446,-7.545381546,1
1231,481,-2.251785755,-5.154949188,1
1231,513,-0.8557493687,7.405024529,1
1231,545,-6.812278748,8.867923737,1
1231,577,-0.2750172615,-9.458936691,1
1231,609,-0.2667441368,-7.853476524,1
1231,641,-16.6221981,2.951792717,1
1231,673,-16.12172699,3.133834839,1
1231,705,0.4889921546,-7.211053848,1
1231,737,0.2636352181,-6.916080475,1
1231,769,-0.2086838037,-6.259619236,1
1231,801,-0.6816851497,-5.243496418,1
1231,833,-0.586345017,-4.480083942,1
1231,865,-0.3281035423,-2.09117794,1
1231,897,-0.6070489883,-0.9721186161,1
1231,929,-2.306449413,-1.991492748,1
1231,961,-3.283012152,-21.1231308,1
1231,993,-5.667028427,-3.41680479,1
1231,1025,-3.955726862,-5.157123566,1
1231,1057,-4.47569418,-4.569303036,1
1231,1089,-8.549329758,-7.443387985,1
1231,1121,-0.6758389473,-0.6129779816,1
1231,1153,-4.890141964,-3.522675037,1
1231,1185,-1.519825697,-4.287394524,1
1231,1217,-1.411365628,-2.643115997,1
1231,1249,-0.4135968685,-1.841904521,1
1231,1281,-0.0132497251,-1.307429671,1
1231,1313,0.105510056,-1.158950925,1
1231,1345,0.7318630815,-1.561905861,1
1231,1377,2.080368519,-1.965327501,1
1231,1409,3.106835842,-2.598247051,1
1231,1441,0.2042839527,-0.9029486179,1
1231,1473,0.468477428,-0.04702079296,1
1231,1505,-0.4121561646,-1.035108209,1
1231,1537,0.9199656248,12.62401581,1
1231,1569,0.7912795544,-0.3877923191,1
1231,1601,1.482799053,-0.1316264868,1
1231,1633,2.295093298,0.4774249792,1
1231,1665,2.600061417,0.6285136342,1
1231,1697,2.162951708,0.2178664804,1
1231,1729,0.8302289248,0.01199885458,1
1231,1761,0.3920091391,0.2580749393,1
1231,1793,0.3113017678,0.4857986867,1
1231,1825,0.1418805718,0.4713146389,1
1231,1857,0.07645952702,0.1808832139,1
1231,1889,-0.07301110029,-15.81921101,1
1231,1921,-0.5403619409,0.6242958307,1
1231,1953,0.8931069374,0.3508687615,1
1231,1985,1.193753481,-0.0296625793,1
1231,2017,0.925973177,-0.06719616055,1
1263,33,0.9949175119,0.0486907959,1
1263,65,6.302072525,-4.243321419,1
1263,97,6.061148643,-3.62555933,1
1263,129,9.74276638,7.937396049,1
1263,161,1.594595551,-7.887579918,1
1263,193,10.96634674,8.481126785,1
1263,225,-0.6896241903,-8.908942223,1
1263,257,-0.9462763071,-8.470571518,1
1263,289,-1.093587637,-8.732708931,1
1263,321,-1.861848474,-10.20501328,1
1263,353,-1.571413994,-9.015534401,1
1263,385,-2.183326244,-10.10151196,1
1263,417,-1.109780788,-10.2133112,1
1263,449,-0.6581702828,-9.89101696,1
1263,481,14.18887234,-21.89967728,1
1263,513,-11.42658806,4.951619148,1
1263,545,-0.7968465686,-8.502887726,1
1263,577,0.3640840054,-8.712064743,1
1263,609,-0.5490421057,-8.034200668,1
1263,641,-17.73229408,1.108298302,1
1263,673,-18.41109467,-0.6405935287,1
1263,705,17.87119865,-15.48395348,1
1263,737,2.845819473,-6.050545216,1
1263,769,3.103651047,-5.066455364,1
1263,801,-0.001395016909,-1.771549702,1
1263,833,11.1440258,-17.67835999,1
1263,865,10.26390839,-15.40224075,1
1263,897,17.51076126,5.61259079,1
1263,929,-4.518874168,-5.704880714,1
1263,961,-2.94435358,-23.06164169,1
1263,993,-5.956565857,-4.13391161,1
1263,1025,-4.750760555,-4.700716972,1
1263,1057,-18.8323307,2.429368496,1
1263,1089,-2.267572403,-6.860530853,1
1263,1121,-1.218208551,-0.886241436,1
1263,1153,-5.438785553,-4.023118496,1
1263,1185,-3.443178177,-3.991554976,1
1263,1217,-1.390608549,-3.193274736,1
1263,1249,-0.4989187121,-1.714458704,1
1263,1281,-0.05237016082,-1.368996143,1
1263,1313,0.2207379341,-1.237694383,1
1263,1345,0.7715260386,-1.688837886,1
1263,1377,2.262730837,-1.865436554,1
1263,1409,3.170920372,-1.945822954,1
1263,1441,2.766777277,-1.617768884,1
1263,1473,3.963198662,-0.2062580585,1
1263,1505,0.9345594645,4.482293129,1
1263,1537,2.894262552,10.70496082,1
1263,1569,0.6183104515,0.1332964599,1
1263,1601,1.423743248,0.1451049447,1
1263,1633,3.511966228,-0.02360673994,1
1263,1665,3.360188723,0.01137399673,1
1263,1697,1.823892355,-0.05435067415,1
1263,1729,0.735167861,0.04630634561,1
1263,1761,0.6176425815,0.2733792067,1
1263,1793,0.315654397,0.4647946954,1
1263,1825,2.210924625,1.442152023,1
1263,1857,1.670502901,0.2859196365,1
1263,1889,0.976675868,0.2876838446,1
1263,1921,0.5093662143,0.9496206641,1
1263,1953,0.2659165859,0.008449748158,1
1263,1985,0.173582077,-0.7117946148,1
1263,2017,0.1797097325,0.008055850863,1
1295,33,-0.9649223089,-0.4062919617,1
1295,65,5.567885876,-3.803971767,1
1295,97,0.1794063449,1.026585102,1
1295,129,2.625527859,12.7759552,1
1295,161,0.09075522423,-6.657889843,1
1295,193,-1.705513835,-8.641836166,1
1295,225,-2.175723076,-9.489776611,1
1295,257,-1.001657009,-7.453623772,1
1295,289,-0.6416269541,-7.031799316,1
1295,321,-0.5610246658,-7.73849678,1
1295,353,-2.387738705,-8.318704605,1
1295,385,-2.267220974,-9.848024368,1
1295,417,-1.442890882,-10.02668667,1
1295,449,-0.4458886385,-9.953248978,1
1295,481,0.06946510077,-1.112480164,1
1295,513,-0.4288190007,-8.264478683,1
1295,545,-0.9328253269,-8.589481354,1
1295,577,0.6409963369,-8.737360954,1
1295,609,0.3715605736,-7.979056358,1
1295,641,16.47688484,-2.498031616,1
1295,673,-9.924072266,-25.29499245,1
1295,705,-0.403096199,-9.070358276,1
1295,737,1.05441761,-8.736000061,1
1295,769,-8.616967201,-16.85785294,1
1295,801,0.3317474723,-0.666674614,1
1295,833,-5.296318531,4.304934025,1
1295,865,-6.54296875,14.36797142,1
1295,897,16.96844292,-9.191061974,1
1295,929,0.8345108032,0.7804517746,1
1295,961,0.3804359436,-24.49485397,1
1295,993,10.40919685,-10.20236206,1
1295,1025,-4.197238922,-5.592181683,1
1295,1057,-8.34104538,-5.151926994,1
1295,1089,-8.490246773,-11.14177418,1
1295,1121,-6.871203423,-4.874118805,1
1295,1153,-4.460315704,-4.08887434,1
1295,1185,-3.766721964,-3.391827106,1
1295,1217,-1.322969913,-3.150012255,1
1295,1249,-12.25964069,-18.52448845,1
1295,1281,-0.08599608392,-2.113865852,1
1295,1313,0.371891886,-2.10227108,1
1295,1345,1.050254583,-2.523672104,1
1295,1377,2.54832077,-2.246831417,1
1295,1409,1.275648117,-0.03717017174,1
1295,1441,4.465084076,-1.866698265,1
1295,1473,4.341722012,-1.581221342,1
1295,1505,4.99773407,-1.031382084,1
1295,1537,0.04620718956,-0.4998003244,1
1295,1569,-0.7500433922,7.607645988,1
1295,1601,-0.1211531162,8.358812332,1
1295,1633,3.883785725,-0.6875923872,1
1295,1665,5.871162415,-1.5724262,1
1295,1697,4.651542664,-2.19574213,1
1295,1729,-0.2645556927,0.08066007495,1
1295,1761,0.3856431246,-0.1308071911,1
1295,1793,-0.3556898832,-0.4827129841,1
1295,1825,6.71557188,-7.98065567,1
1295,1857,5.486718178,2.147432089,1
1295,1889,4.576371193,3.824203014,1
1295,1921,0.9473387599,-0.6024135351,1
1295,1953,0.7957283258,-0.8205803633,1
1295,1985,9.477319717,3.340625286,1
1295,2017,0.2418993711,-0.1841949821,1
1327,33,16.95708656,1.940987349,1
1327,65,0.0469231382,-0.6643276811,1
1327,97,0.2712916434,-0.8934426308,1
1327,129,1.703187704,14.39975643,1
1327,161,0.167170763,-7.256550789,1
1327,193,-2.302207947,-9.439822197,1
1327,225,-3.084460497,-9.545337677,1
1327,257,-1.794073939,-7.761288643,1
1327,289,-1.163249969,-5.236992836,1
1327,321,-1.130194783,-5.801095486,1
1327,353,-1.313702345,-8.232248306,1
1327,385,-1.787876606,-10.13969994,1
1327,417,-1.848955631,-11.16870213,1
1327,449,-0.7352560759,-12.14417458,1
1327,481,-0.1668162942,-9.66461277,1
1327,513,-0.09131196141,-9.755352974,1
1327,545,-0.6288477182,-9.192321777,1
1327,577,-0.7786015868,-8.358534813,1
1327,609,-0.9520995021,-7.655802727,1
1327,641,-2.817954779,-5.995423317,1
1327,673,-9.127538681,7.383364677,1
1327,705,20.19029808,-10.4425621,1
1327,737,0.0132625103,-9.245325089,1
1327,769,0.9336373806,-10.28559303,1
1327,801,1.721351027,-8.664157867,1
1327,833,-7.506261826,3.068996906,1
1327,865,-4.76560688,9.147501945,1
1327,897,-12.5875082,10.97120476,1
1327,929,0.03731942177,0.2904071808,1
1327,961,14.09565163,-15.10940456,1
1327,993,14.86031151,-12.21854019,1
1327,1025,-4.172141075,-6.879051208,1
1327,1057,-8.534034729,-5.902692795,1
1327,1089,-4.724846363,-5.272132874,1
1327,1121,-6.787518978,-5.351578712,1
1327,1153,-5.844392776,-4.029232979,1
1327,1185,-3.196204424,-3.681275368,1
1327,1217,0.5780771971,-0.7567191124,1
1327,1249,-0.1292378902,-0.7925374508,1
1327,1281,0.07289944589,-5.045660973,1
1327,1313,0.1612929106,-4.555880547,1
1327,1345,1.472367287,-3.494786263,1
1327,1377,3.389198065,-2.854123354,1
1327,1409,8.350308418,-4.639439583,1
1327,1441,4.819729805,-2.149836063,1
1327,1473,5.624916077,-1.841815472,1
1327,1505,6.981513977,-1.261052966,1
1327,1537,6.112839222,-1.228505373,1
1327,1569,5.994672775,-0.5859926939,1
1327,1601,0.4840707779,0.4310615659,1
1327,1633,2.263713837,-0.5073713064,1
1327,1665,5.8873806,-0.2195118964,1
1327,1697,6.423283577,-0.2281102836,1
1327,1729,6.474434376,19.47964478,1
1327,1761,0.23767519,0.7966393232,1
1327,1793,-0.5117520094,-0.3938920796,1
1327,1825,4.782911301,-2.022018194,1
1327,1857,1.317336321,-0.5705111623,1
1327,1889,0.04296875,-0.2382256389,1
1327,1921,0.6457048655,-1.088589668,1
1327,1953,0.7673527002,-1.273230791,1
1327,1985,0.4418901801,-0.2100764811,1
1327,2017,0.1052765548,-0.2490609884,1
1359,33,-7.396041393,4.344490051,1
1359,65,0.1647937596,-5.422533512,1
1359,97,0.4144532084,-4.464278221,1
1359,129,-1.035483837,-7.644337654,1
1359,161,-1.363310933,-9.110462189,1
1359,193,-0.9809762239,-10.54187393,1
1359,225,-1.331649303,-9.26478672,1
1359,257,-0.5236961842,-8.709273338,1
1359,289,-0.3722690344,-7.459492683,1
1359,321,-0.1035943031,-6.508075714,1
1359,353,-0.6893956661,-9.011857986,1
1359,385,-1.426045895,-9.528233528,1
1359,417,-0.8146594763,-10.09469223,1
1359,449,-0.9247370958,-12.04790592,1
1359,481,0.9891942143,-8.995696068,1
1359,513,0.8723235726,-9.414134979,1
1359,545,-0.3332574666,-9.433862686,1
1359,577,-0.9879598618,-7.70384407,1
1359,609,-1.81523931,-7.639906883,1
1359,641,-3.350091219,-7.012787819,1
1359,673,-1.19946003,-9.754954338,1
1359,705,-3.54383707,-12.47892189,1
1359,737,-1.845646024,-13.3127203,1
1359,769,0.5943233967,-10.26705551,1
1359,801,-6.931889534,-6.237280846,1
1359,833,-1.588815928,7.211843967,1
1359,865,16.93475723,-11.0390377,1
1359,897,-6.431283951,0.1249785423,1
1359,929,-0.1886148453,-24.36928177,1
1359,961,-3.481086254,-6.811998367,1
1359,993,-4.044405937,-7.31677103,1
1359,1025,-4.002426147,-6.860386848,1
1359,1057,-3.482297897,-7.760486126,1
1359,1089,-1.601695061,-0.3175668716,1
1359,1121,-6.102821827,-5.899849892,1
1359,1153,-4.321507454,-5.745211601,1
1359,1185,-2.68522501,-5.014902115,1
1359,1217,0.3489397764,-0.3709220886,1
1359,1249,0.2056466341,-1.429993153,1
1359,1281,-0.3168448508,-6.42923069,1
1359,1313,0.6688486338,-6.836131573,1
1359,1345,1.724134207,-4.205339432,1
1359,1377,2.924911499,-3.182495117,1
1359,1409,4.62596035,-3.082556725,1
1359,1441,-0.07993841171,0.03030490875,1
1359,1473,7.981746674,-2.018968105,1
1359,1505,7.396904469,-1.789409161,1
1359,1537,6.620479107,-1.838249922,1
1359,1569,6.652194977,-1.454066992,1
1359,1601,0.5554697514,-0.4866728783,1
1359,1633,4.377105713,18.56782913,1
1359,1665,5.286754608,-0.8940240145,1
1359,1697,5.50476265,-0.1038368344,1
1359,1729,5.159975529,-0.1296278536,1
1359,1761,5.934753895,-0.2940191925,1
1359,1793,0.1240766048,-0.1441946626,1
1359,1825,5.980900288,-1.517207503,1
1359,1857,4.685373783,-1.210932255,1
1359,1889,0.507386148,-0.4519254267,1
1359,1921,2.531947613,-5.010137558,1
1359,1953,3.316759109,-5.052069187,1
1359,1985,0.3689994812,0.3066065609,1
1359,2017,0.2505156398,-0.2429023981,1
1391,33,-10.51901531,8.98816967,1
1391,65,-11.20022678,-16.51736259,1
1391,97,-2.549125195,-5.921234608,1
1391,129,-3.677788734,-8.158402443,1
1391,161,16.28987122,1.209822655,1
1391,193,0.6954490542,-11.69547462,1
