PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[10]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1839,353,-8.413123131,23.93514061,1
1839,385,-7.350021362,23.38903999,1
1839,417,-8.244347572,24.54426956,1
1839,449,-8.647192955,27.88480186,1
1839,481,-13.88780499,26.34121704,1
1839,513,-14.60480213,21.37633514,1
1839,545,-15.58719635,24.52272606,1
1839,577,-15.47007656,27.11920929,1
1839,609,-16.32611847,27.89999771,1
1839,641,-16.82821083,28.91501236,1
1839,673,-13.21817207,9.214687347,1
1839,705,-17.73121643,26.87941742,1
1839,737,-19.11707115,25.71637917,1
1839,769,-40.35344696,28.78977585,1
1839,801,-21.51596451,27.08992958,1
1839,833,-22.16875458,26.45641518,1
1839,865,-23.58777237,24.46597481,1
1839,897,-24.15042496,24.62723923,1
1839,929,-22.89793205,26.12364006,1
1839,961,-24.26629257,23.8002224,1
1839,993,-24.07900238,23.25135422,1
1839,1025,-23.77124214,20.81157112,1
1839,1057,-23.13994598,18.55990219,1
1839,1089,-21.25267601,17.03832817,1
1839,1121,-21.26325226,15.43935394,1
1839,1153,-20.52038193,13.39358711,1
1839,1185,-17.17582703,10.62525749,1
1839,1217,-9.266082764,12.37946701,1
1839,1249,-8.639497757,12.21805477,1
1839,1281,-9.927096367,6.653094292,1
1839,1313,-13.43657684,7.249042511,1
1839,1345,-13.22868347,7.91674614,1
1839,1377,-12.08063316,10.65975094,1
1839,1409,-11.08188725,10.65639782,1
1839,1441,-9.64733696,10.48733616,1
1839,1473,-8.017038345,9.901075363,1
1839,1505,-7.263901234,10.06298065,1
1839,1537,-6.927804947,10.36886406,1
1839,1569,-6.337504864,7.994971275,1
1839,1601,-5.92251873,6.354858875,1
1839,1633,-5.419664383,5.35245657,1
1839,1665,-4.050736904,3.421759605,1
1839,1697,-1.509613514,1.466902971,1
1839,1729,-0.2754335999,0.6721600294,1
1839,1761,-0.6346757412,2.545577049,1
1839,1793,-0.7343529463,2.732079983,1
1839,1825,-0.370095551,0.4362889528,1
1839,1857,0.9431455135,-0.06202338636,1
1839,1889,0.9106718898,-0.1423168033,1
1839,1921,0.7202955484,0.3393714726,1
1839,1953,1.485924244,1.03368187,1
1839,1985,1.560903072,1.367664099,1
1839,2017,-0.1493179798,-0.799800992,1
1871,33,-1.982550621,2.145962715,1
1871,65,5.605793476,6.705574989,1
1871,97,-6.564812183,22.28620338,1
1871,129,-6.574082851,21.28657532,1
1871,161,-7.423767567,20.91301537,1
1871,193,-8.924346924,21.25442696,1
1871,225,-9.713552475,21.80742836,1
1871,257,-10.5438776,22.02669334,1
1871,289,-11.1717577,22.48862839,1
1871,321,-11.62120438,23.0716114,1
1871,353,-13.47774506,23.85715675,1
1871,385,-10.15355587,22.53600693,1
1871,417,-10.48014545,24.13965797,1
1871,449,-11.95567703,25.2939949,1
1871,481,-14.1920042,25.24858665,1
1871,513,-15.39880562,22.37945747,1
1871,545,-16.53821564,26.28271866,1
1871,577,-17.24585533,26.36431313,1
1871,609,-17.09634018,26.18571663,1
1871,641,-17.35238457,26.86749077,1
1871,673,-16.59972191,24.56451607,1
1871,705,-17.55212021,24.5764904,1
1871,737,-19.12267303,24.77150917,1
1871,769,-21.09760666,22.81949806,1
1871,801,-21.83104706,23.46607399,1
1871,833,-20.72593307,24.50323296,1
1871,865,-21.21150017,24.47375107,1
1871,897,-20.86441231,24.24501991,1
1871,929,-22.39280701,23.89070511,1
1871,961,-23.38510895,22.5879612,1
1871,993,-23.41587448,21.01800156,1
1871,1025,-22.37932587,19.04550743,1
1871,1057,-22.36530113,16.94884872,1
1871,1089,-21.65254593,15.56563568,1
1871,1121,-20.94003677,14.60663795,1
1871,1153,-20.94534302,12.93740368,1
1871,1185,-19.93716049,11.33321953,1
1871,1217,-11.54699135,13.51060581,1
1871,1249,-8.47735405,12.25484276,1
1871,1281,-25.00818825,-4.945447922,1
1871,1313,-13.83195305,9.499481201,1
1871,1345,-12.5554142,8.829380035,1
1871,1377,-11.05759239,10.69689846,1
1871,1409,-11.11347675,11.07210636,1
1871,1441,-10.35575676,11.04932976,1
1871,1473,-8.406934738,9.997093201,1
1871,1505,-7.302128792,9.787546158,1
1871,1537,-5.708879471,10.03590298,1
1871,1569,-4.235788345,7.728710175,1
1871,1601,-4.280923843,6.335170746,1
1871,1633,-4.859611511,4.899663448,1
1871,1665,-4.063037395,2.808307886,1
1871,1697,-1.246640921,-0.09432029724,1
1871,1729,-0.1717785597,0.03434193134,1
1871,1761,0.03373402357,-0.07563638687,1
1871,1793,-0.9141600132,0.2252793312,1
1871,1825,-0.6655424237,0.6587129235,1
1871,1857,0.7494751811,0.7993553877,1
1871,1889,1.105432987,0.1309816837,1
1871,1921,1.155529022,0.009527772665,1
1871,1953,1.593379378,1.420598626,1
1871,1985,0.9712926745,1.095343828,1
1871,2017,-0.3373624086,-0.9244333506,1
1903,33,-0.05441665649,-0.3530702591,1
1903,65,12.28081226,3.535250187,1
1903,97,-7.302016258,23.2825737,1
1903,129,-6.03329277,20.36305237,1
1903,161,-6.961636543,20.02145004,1
1903,193,-8.037948608,19.77175713,1
1903,225,-8.11077404,20.39260101,1
1903,257,11.40588284,22.03863144,1
1903,289,-11.51732826,22.15802193,1
1903,321,-10.28973103,24.37330437,1
1903,353,-12.20580578,24.2812767,1
1903,385,-2.990375519,18.76609993,1
1903,417,-7.744949341,21.1037426,1
1903,449,-9.629513741,24.28829575,1
1903,481,-15.31783676,22.76908684,1
1903,513,-16.00225067,23.31414413,1
1903,545,-16.75842285,25.59108162,1
1903,577,-17.35350609,25.72201347,1
1903,609,-17.6444931,25.47970581,1
1903,641,-17.49109459,26.04712677,1
1903,673,-16.47268867,22.95899582,1
1903,705,-16.03051949,23.29910469,1
1903,737,-20.43478203,21.54481125,1
1903,769,-22.30744743,19.91653633,1
1903,801,-21.22411537,21.40260696,1
1903,833,-20.33868408,23.40344048,1
1903,865,-8.444105148,19.63150597,1
1903,897,-22.52655792,23.80235863,1
1903,929,-22.35011673,23.04094696,1
1903,961,-21.98797226,21.47070885,1
1903,993,-22.02318192,20.03248024,1
1903,1025,-21.1547699,18.8181324,1
1903,1057,-19.51788521,16.82483292,1
1903,1089,-20.18129158,14.51416683,1
1903,1121,-20.54252434,14.09777641,1
1903,1153,-21.11795807,12.33408451,1
1903,1185,-19.49024773,12.22839546,1
1903,1217,-12.60019684,13.59507751,1
1903,1249,-16.09717178,12.31720352,1
1903,1281,0.0946187973,19.45904732,1
1903,1313,-1.143648148,17.69346237,1
1903,1345,0.5872411728,12.74771404,1
1903,1377,-12.17892551,11.41627026,1
1903,1409,-11.93028927,12.27957249,1
1903,1441,-10.62310982,10.72751808,1
1903,1473,-7.687885284,9.724870682,1
1903,1505,-7.078557968,9.544671059,1
1903,1537,-5.514922619,9.184008598,1
1903,1569,-3.496201992,7.489671707,1
1903,1601,-2.870320082,5.768846035,1
1903,1633,-2.782102585,4.197725296,1
1903,1665,-3.132325888,2.569502831,1
1903,1697,-1.190283179,1.395548344,1
1903,1729,-0.124263823,0.7062117457,1
1903,1761,-0.09563538432,0.06466667354,1
1903,1793,0.0425792262,-0.03623092175,1
1903,1825,0.3244736791,0.1141141057,1
1903,1857,0.5676500201,0.1893974543,1
1903,1889,0.4489524961,0.2883692086,1
1903,1921,0.8174706101,0.1621475816,1
1903,1953,1.328800201,0.7187755704,1
1903,1985,1.386381626,1.438336849,1
1903,2017,0.1698322296,-0.6868131161,1
1935,33,22.00215721,-0.2823009491,1
1935,65,8.69063282,2.629384518,1
1935,97,-6.518218517,18.15135956,1
1935,129,-8.530094147,22.46497154,1
1935,161,-7.065858841,19.7265873,1
1935,193,-7.433390617,20.59536171,1
1935,225,3.80398798,12.3117218,1
1935,257,-1.298077583,21.28378296,1
1935,289,-9.846389771,21.85740852,1
1935,321,-11.60920334,23.88097954,1
1935,353,-11.35011005,23.83453941,1
1935,385,-11.8644371,25.54398346,1
1935,417,-12.96624184,24.66397285,1
1935,449,-13.91969681,24.04805374,1
1935,481,-15.1609354,22.46858025,1
1935,513,-16.29393005,24.59749985,1
1935,545,-16.62516975,25.28201485,1
1935,577,-17.26654243,25.41058731,1
1935,609,-18.00863457,25.17330933,1
1935,641,-17.93394089,24.56780243,1
1935,673,-17.68548203,23.99028587,1
1935,705,-11.43562508,41.80727386,1
1935,737,-21.159338,20.9858036,1
1935,769,-21.79955101,20.89994431,1
1935,801,-20.19998932,21.82638741,1
1935,833,-3.101478577,13.31421661,1
1935,865,-3.790834427,20.32548523,1
1935,897,-2.591175079,22.06475067,1
1935,929,-23.30205536,21.70339203,1
1935,961,-21.34282112,20.22562599,1
1935,993,-21.06955338,19.39267159,1
1935,1025,-18.99491119,18.82295227,1
1935,1057,-18.32215691,17.34254074,1
1935,1089,-19.02428818,16.2229805,1
1935,1121,-18.13836479,14.09522629,1
1935,1153,-16.52104759,12.81328201,1
1935,1185,-15.26658249,12.74976349,1
1935,1217,-17.14281273,11.35950375,1
1935,1249,-17.82398224,11.66889477,1
1935,1281,-12.47655582,11.35917187,1
1935,1313,-12.01565647,10.68620014,1
1935,1345,-13.92220879,9.809622765,1
1935,1377,-13.62485695,10.31652546,1
1935,1409,-12.48793793,10.71132278,1
1935,1441,-10.68229675,10.15312576,1
1935,1473,-7.596524239,9.768214226,1
1935,1505,-6.483970642,9.590428352,1
1935,1537,-5.635472298,8.717835426,1
1935,1569,-3.330156565,7.67050457,1
1935,1601,-1.295005322,5.73462534,1
1935,1633,-0.4910759926,3.416645765,1
1935,1665,-0.09373402596,1.529013276,1
1935,1697,0.3155645132,0.9752005339,1
1935,1729,0.07330328226,0.8877325058,1
1935,1761,-0.1140764356,0.3947625756,1
1935,1793,0.3524217606,0.2998283505,1
1935,1825,0.7499159575,-0.1562360525,1
1935,1857,0.6261987686,-0.1602586061,1
1935,1889,0.2030291557,0.115553081,1
1935,1921,0.329767108,-0.002336770296,1
1935,1953,0.6851457357,0.0667411387,1
1935,1985,0.5837395787,0.5455344319,1
1935,2017,0.5088089705,-0.1749123335,1
1967,33,20.25521469,5.452184677,1
1967,65,-8.013606071,18.35184479,1
1967,97,-9.357135773,17.51791382,1
1967,129,-8.330013275,21.10226059,1
1967,161,-9.807916641,21.08440399,1
1967,193,-8.78055191,22.03548241,1
1967,225,-7.073339939,22.07486343,1
1967,257,-7.829080582,22.47683525,1
1967,289,-9.604775429,21.85119438,1
1967,321,-11.31339359,22.26246071,1
1967,353,-11.24658203,23.36183929,1
1967,385,-11.64192295,22.38138199,1
1967,417,-13.08621883,22.46768188,1
1967,449,-15.46257496,23.44127655,1
1967,481,-16.62630463,24.74229622,1
1967,513,-16.35919762,25.7546463,1
1967,545,-16.46157455,25.90533066,1
1967,577,-16.9198494,25.20431328,1
1967,609,-17.52223015,25.94476509,1
1967,641,-17.49813843,25.46120644,1
1967,673,-16.00232506,22.78484154,1
1967,705,-11.99676132,41.48610687,1
1967,737,-20.56064034,21.4914856,1
1967,769,-19.21665573,21.0710144,1
1967,801,-19.56228638,20.8341713,1
1967,833,-21.19670486,22.54011536,1
1967,865,-29.21011925,32.64029694,1
1967,897,-20.4792099,21.55480576,1
1967,929,-22.05508423,19.59555626,1
1967,961,-22.23589516,19.28741455,1
1967,993,-20.48881531,19.3926239,1
1967,1025,-18.84254074,18.19926453,1
1967,1057,-17.21883774,16.83989334,1
1967,1089,-16.42329597,15.8163805,1
1967,1121,-18.31648636,14.42852402,1
1967,1153,-16.7115345,13.69345856,1
1967,1185,-15.78155518,12.28125381,1
1967,1217,-17.55492401,11.88210392,1
1967,1249,-17.10423279,12.10451603,1
1967,1281,-13.22066689,11.13052654,1
1967,1313,-13.91327286,11.34464836,1
1967,1345,-16.73671341,12.0802269,1
1967,1377,-15.72442627,9.223402977,1
1967,1409,-13.67249393,8.669439316,1
1967,1441,-10.87731838,9.159840584,1
1967,1473,-7.777257919,9.90922451,1
1967,1505,-6.062104225,9.509072304,1
1967,1537,-4.530097961,8.633999825,1
1967,1569,-2.009879351,7.937547207,1
1967,1601,-0.1852736473,5.900341034,1
1967,1633,0.6510095596,2.156333447,1
1967,1665,1.657540083,-0.04001688957,1
1967,1697,2.641114235,1.562308311,1
1967,1729,2.47810936,2.870846748,1
1967,1761,0.5854139328,-0.03324866295,1
1967,1793,0.3681017458,-0.1210655868,1
1967,1825,0.3966920972,-0.3636715412,1
1967,1857,0.1503045857,-0.3638488054,1
1967,1889,0.02437853813,-0.6252313852,1
1967,1921,0.05548727512,-0.6544610262,1
1967,1953,-0.2585116625,-0.4126586318,1
1967,1985,0.513653636,-0.149755761,1
1967,2017,2.440416336,-0.2268825769,1
1999,33,-34.5198288,24.57390594,1
1999,65,-5.064098358,17.6108799,1
1999,97,-8.804325104,20.5773468,1
1999,129,-8.721605301,20.630867,1
1999,161,-9.418300629,20.49650955,1
1999,193,-9.507592201,21.99707603,1
1999,225,-7.771448612,23.59667778,1
1999,257,-8.008465767,23.59824562,1
1999,289,-9.965619087,23.5747776,1
1999,321,-11.53045845,21.85132408,1
1999,353,-10.62927532,22.55831528,1
1999,385,-10.05273151,21.70863914,1
1999,417,-11.00169659,21.12207794,1
1999,449,-13.18512821,23.24710846,1
1999,481,-15.70972824,26.03094864,1
1999,513,-17.07718086,26.44192886,1
1999,545,-14.63163376,23.18525314,1
1999,577,-14.70637417,25.04977798,1
1999,609,-15.25566864,28.02182579,1
1999,641,-15.8462162,27.52923012,1
1999,673,-6.437128067,22.74448395,1
1999,705,-19.87019539,20.78577995,1
1999,737,-20.17692184,21.94065285,1
1999,769,-20.42424011,22.17601776,1
1999,801,-21.42361832,22.65018272,1
1999,833,-3.08770752,25.08727455,1
1999,865,-31.71610832,35.03023529,1
1999,897,-21.26506424,19.28971481,1
1999,929,-23.79298782,19.87285805,1
1999,961,-24.59888458,19.85859108,1
1999,993,-21.4149437,18.43829918,1
1999,1025,-17.95287895,17.61988068,1
1999,1057,-14.99344063,16.56953049,1
1999,1089,-15.30121422,15.37002182,1
1999,1121,-13.73480606,16.42193985,1
1999,1153,-15.6205864,16.46323586,1
1999,1185,-16.15450096,12.08465481,1
1999,1217,-15.6427927,11.88581467,1
1999,1249,-17.39598274,13.07957268,1
1999,1281,-12.69153023,11.93617058,1
1999,1313,-14.20474625,12.8748312,1
1999,1345,-18.82928467,11.46003151,1
1999,1377,-19.28924561,7.38301754,1
1999,1409,-15.71193314,7.081413269,1
1999,1441,-11.58440304,8.102656364,1
1999,1473,-7.86568737,8.260090828,1
1999,1505,-4.971310616,8.045592308,1
1999,1537,4.922945023,17.69135284,1
1999,1569,-1.601612806,7.332270622,1
1999,1601,0.4510776997,4.880533695,1
1999,1633,2.165534496,1.008960724,1
1999,1665,3.370081186,-1.567203283,1
1999,1697,5.08338213,2.294525862,1
1999,1729,5.950674534,6.247748852,1
1999,1761,1.404434443,-0.5008711815,1
1999,1793,-0.2030629814,-3.040488005,1
1999,1825,-1.118757963,-0.7852420807,1
1999,1857,-0.3448255062,-1.426276207,1
1999,1889,-1.378583312,-2.599997997,1
1999,1921,-0.7281540632,-1.953400731,1
1999,1953,-1.099861264,-1.377727985,1
1999,1985,-0.01525121927,-0.1790089607,1
1999,2017,3.074462891,0.0782020092,1
