PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[10]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1103,513,0.744748354,1.410445452,1
1103,545,0.4731140137,3.944099426,1
1103,577,1.173932076,1.324293137,1
1103,609,1.303965211,0.9234732389,1
1103,641,1.250127912,1.082394481,1
1103,673,0.3962879777,0.5427464247,1
1103,705,-0.7822375894,0.5614937544,1
1103,737,0.06427717209,0.976364851,1
1103,769,-0.1522770524,1.200052738,1
1103,801,-0.5978451967,0.9731161594,1
1103,833,-0.2911975384,0.3483803272,1
1103,865,0.07412338257,-0.2158876657,1
1103,897,0.7283699512,0.7852677107,1
1103,929,0.7654666901,0.4835695028,1
1103,961,5.928471088,0.9190895557,1
1103,993,6.908257008,0.5720017552,1
1103,1025,7.203821182,0.6980243921,1
1103,1057,7.724042416,1.236336946,1
1103,1089,7.383645535,2.169299126,1
1103,1121,6.632987976,3.538027048,1
1103,1153,7.037842274,3.861575127,1
1103,1185,6.536103725,2.563628197,1
1103,1217,-0.5710196495,18.34423256,1
1103,1249,6.840118408,4.564036369,1
1103,1281,6.20518589,8.661493301,1
1103,1313,5.890638351,2.065967083,1
1103,1345,0.3233585358,-0.6769746542,1
1103,1377,4.732104301,-2.520812273,1
1103,1409,4.65380621,-2.915476799,1
1103,1441,3.705284119,-3.615169525,1
1103,1473,3.318500996,-4.329491615,1
1103,1505,3.656267405,-4.615069866,1
1103,1537,4.321125031,-4.559718132,1
1103,1569,4.923748016,-3.836966991,1
1103,1601,4.442907333,-4.45607996,1
1103,1633,3.850334167,-3.448360682,1
1103,1665,2.715163469,-3.145967722,1
1103,1697,2.1616292,-2.362308502,1
1103,1729,1.795562744,-1.40047586,1
1103,1761,1.669611692,-0.8080841899,1
1103,1793,1.55747807,-0.4102677107,1
1103,1825,1.25567472,-0.2118161023,1
1103,1857,1.166107655,0.04142194986,1
1103,1889,0.895663023,0.3100143075,1
1103,1921,0.6497328281,0.9224388599,1
1103,1953,0.5097554922,1.639211178,1
1103,1985,0.4815196991,0.8069067001,1
1103,2017,0.1494429111,-1.778280377,1
1135,33,-0.1648581624,0.05297795683,1
1135,65,0.3216099143,-0.03135315329,1
1135,97,0.6418117881,0.1741631031,1
1135,129,0.4845991731,0.7850206494,1
1135,161,-0.03946554661,0.5287815332,1
1135,193,-0.3048165739,0.2107703686,1
1135,225,0.1953032613,-0.502058506,1
1135,257,0.4140215814,0.01232767105,1
1135,289,1.093070507,-0.5461248159,1
1135,321,1.149595141,-0.02661845088,1
1135,353,0.764855504,0.5420377851,1
1135,385,1.105824232,1.109069347,1
1135,417,0.9481916428,2.007821083,1
1135,449,0.7815209627,1.023700714,1
1135,481,1.021936774,1.442738652,1
1135,513,1.116354823,1.818946719,1
1135,545,1.088588476,2.922232151,1
1135,577,0.7841477394,2.602142096,1
1135,609,0.8427498341,2.47473526,1
1135,641,0.6673152447,1.783411026,1
1135,673,0.5980504751,0.8148001432,1
1135,705,-0.01887238026,0.3350323439,1
1135,737,0.4083372355,0.5222894549,1
1135,769,-0.02361148596,0.1883946061,1
1135,801,0.07229423523,0.4924196601,1
1135,833,0.5420106053,1.251110077,1
1135,865,0.7775473595,1.689520836,1
1135,897,1.556393623,1.780724049,1
1135,929,2.827401638,1.281196237,1
1135,961,2.79921484,0.4781221151,1
1135,993,5.051513672,0.8287303448,1
1135,1025,5.739958763,1.723561049,1
1135,1057,7.010407448,1.275152683,1
1135,1089,8.588991165,1.413650393,1
1135,1121,7.465685368,4.015355587,1
1135,1153,6.546845913,3.033830404,1
1135,1185,1.060100555,1.13853097,1
1135,1217,1.626360416,4.451049328,1
1135,1249,6.164972305,6.720674515,1
1135,1281,5.574928761,7.082471848,1
1135,1313,5.126635075,1.735931754,1
1135,1345,0.970020771,0.07764676213,1
1135,1377,1.847411156,-1.22853756,1
1135,1409,3.420357466,-1.898884654,1
1135,1441,3.328430653,-3.643965006,1
1135,1473,3.128659964,-3.683754444,1
1135,1505,3.160345078,-3.705011845,1
1135,1537,3.107090235,-4.021422386,1
1135,1569,1.876617908,-8.179596901,1
1135,1601,2.932220221,-9.190666199,1
1135,1633,3.113285065,-5.794642448,1
1135,1665,2.67655015,-3.803905487,1
1135,1697,2.014901638,-3.581722736,1
1135,1729,1.565852046,-2.349739552,1
1135,1761,1.443430543,-1.225733995,1
1135,1793,1.52905345,-0.6890798807,1
1135,1825,1.337462068,0.01826652884,1
1135,1857,1.13424778,-0.2506989837,1
1135,1889,1.146941423,-0.2454218268,1
1135,1921,0.9697652459,0.5291348696,1
1135,1953,0.7665416598,1.474571466,1
1135,1985,0.25821805,0.5779983401,1
1135,2017,0.1496744752,-1.667991996,1
1167,33,-0.8306508064,0.1024553627,1
1167,65,0.336471349,-0.3018983305,1
1167,97,1.179821253,-0.877161026,1
1167,129,0.844676137,-0.1068597436,1
1167,161,0.3965745866,0.4442177713,1
1167,193,0.2303208709,0.1128645688,1
1167,225,0.3849548697,0.09705558419,1
1167,257,0.7474365234,0.391246438,1
1167,289,1.879823923,0.6839822531,1
1167,321,1.877481222,0.8586236238,1
1167,353,1.23940444,0.9235625267,1
1167,385,0.3318889141,-1.577512264,1
1167,417,0.04474824667,0.3929685354,1
1167,449,0.3809731007,1.454084516,1
1167,481,0.9105532169,2.613518476,1
1167,513,1.806989074,1.99504602,1
1167,545,1.467182398,1.614377379,1
1167,577,1.219104648,1.887220144,1
1167,609,0.8713005781,3.002775669,1
1167,641,0.6416882277,2.547447443,1
1167,673,1.04510653,1.104938626,1
1167,705,1.511816263,0.7682391405,1
1167,737,1.125096679,0.8919948339,1
1167,769,0.6007244587,0.4005704522,1
1167,801,0.7285742164,0.5785068274,1
1167,833,0.8668246269,1.409869909,1
1167,865,1.307123542,1.35317111,1
1167,897,3.03352499,1.805119991,1
1167,929,2.19781518,1.768623829,1
1167,961,1.255999088,1.215090156,1
1167,993,1.347824574,1.193946838,1
1167,1025,3.807589054,1.542435646,1
1167,1057,5.726036549,0.9040994644,1
1167,1089,7.793197632,1.71925807,1
1167,1121,6.66758728,2.383143902,1
1167,1153,5.245764732,2.390474319,1
1167,1185,1.693410397,0.8234913349,1
1167,1217,5.328663826,3.292147636,1
1167,1249,4.959356785,6.290472984,1
1167,1281,5.946537018,2.395787001,1
1167,1313,6.892546654,1.370396137,1
1167,1345,0.523160696,0.836974144,1
1167,1377,0.3104200363,-0.5869655609,1
1167,1409,0.08016610146,-1.782624722,1
1167,1441,2.271503925,-4.291828632,1
1167,1473,2.481896639,-3.165156364,1
1167,1505,2.446573496,-2.925458908,1
1167,1537,-1.244678974,-10.01068687,1
1167,1569,-0.1252157688,-9.748091698,1
1167,1601,1.786414623,-10.147686,1
1167,1633,2.891519547,-9.216823578,1
1167,1665,2.545325994,-4.729810238,1
1167,1697,2.015349865,-4.828465462,1
1167,1729,1.880060077,-3.524465561,1
1167,1761,1.214768648,-1.105377197,1
1167,1793,1.259996414,-0.4827772379,1
1167,1825,1.117354155,0.4101367891,1
1167,1857,1.024354696,-0.1818109751,1
1167,1889,0.9664051533,-0.4912013113,1
1167,1921,0.879868269,-0.02513667941,1
1167,1953,0.489946723,0.1887592077,1
1167,1985,0.5742687583,-0.1245816946,1
1167,2017,-0.03837102652,-1.4278301,1
1199,33,-0.3518871069,0.4054915309,1
1199,65,0.9460616112,-0.1549792886,1
1199,97,1.00415647,-0.9752680659,1
1199,129,0.4310877919,-0.1304876059,1
1199,161,0.4354831576,0.3925594985,1
1199,193,-0.536854744,0.0108525008,1
1199,225,0.02541908622,0.2345390767,1
1199,257,0.659219563,0.4915299714,1
1199,289,1.183050752,1.579373598,1
1199,321,1.383027792,2.536001444,1
1199,353,1.168952227,1.343897939,1
1199,385,0.5458511114,-0.7019599676,1
1199,417,-0.09846168756,0.03134870529,1
1199,449,-0.205165565,2.301795006,1
1199,481,0.3710802197,3.056760311,1
1199,513,1.342339396,2.166646719,1
1199,545,2.265140057,1.514933944,1
1199,577,1.93697691,1.515728116,1
1199,609,0.5164139867,2.114029884,1
1199,641,0.8986038566,2.269957066,1
1199,673,1.255602717,1.38236773,1
1199,705,1.517034411,1.105194211,1
1199,737,0.9183213711,1.242717028,1
1199,769,0.7666004896,1.204364657,1
1199,801,0.8827642202,2.090525866,1
1199,833,1.226812363,2.014968395,1
1199,865,1.560117483,1.420684338,1
1199,897,1.856782675,2.083138943,1
1199,929,0.5725647211,2.172563076,1
1199,961,-1.011928082,2.247922897,1
1199,993,-0.09293532372,2.649150133,1
1199,1025,2.018630028,2.37637043,1
1199,1057,4.879763603,4.304988861,1
1199,1089,6.031094074,2.72860837,1
1199,1121,5.500095367,2.273475885,1
1199,1153,4.092299938,1.978829145,1
1199,1185,4.037761688,4.111445427,1
1199,1217,4.194008827,2.754164219,1
1199,1249,3.857860565,5.261467934,1
1199,1281,5.513305664,1.598532796,1
1199,1313,9.333620071,-5.599385738,1
1199,1345,-2.709637403,-0.253057003,1
1199,1377,-2.166640043,-3.594381094,1
1199,1409,-3.463107109,-1.449710369,1
1199,1441,-1.955918312,-2.387085915,1
1199,1473,1.712802649,-2.73206234,1
1199,1505,-1.321066856,-11.35427856,1
1199,1537,-0.7895002365,-10.4015789,1
1199,1569,0.9657418728,-8.164774895,1
1199,1601,2.660917997,-8.631109238,1
1199,1633,2.839338541,-7.680850983,1
1199,1665,3.338945627,-5.194183826,1
1199,1697,2.887568474,-4.668787003,1
1199,1729,1.879678011,-3.553827047,1
1199,1761,0.958078742,-1.809973001,1
1199,1793,0.7322531343,-0.8870225549,1
1199,1825,0.6722277403,-0.6475425959,1
1199,1857,0.8792824149,-0.3298073411,1
1199,1889,0.9099625349,-0.2950163782,1
1199,1921,0.7463999987,-0.1212346852,1
1199,1953,0.3476366401,-0.1323004216,1
1199,1985,0.2639350891,-0.5147150755,1
1199,2017,-0.03278067708,-1.451764226,1
1231,33,0.1740884185,0.7896829844,1
1231,65,0.5446445942,-0.2380338609,1
1231,97,0.7507254481,-0.5738171339,1
1231,129,0.4933505654,-0.2043555081,1
1231,161,0.1312696338,0.1432407349,1
1231,193,0.07186213136,-0.1616532505,1
1231,225,0.2512625456,0.08169774711,1
1231,257,0.4921098351,0.4892830551,1
1231,289,1.056209564,0.7860258818,1
1231,321,2.136072636,2.620666504,1
1231,353,1.488677144,2.440479279,1
1231,385,1.1397295,0.755485177,1
1231,417,0.6684260368,0.8718695641,1
1231,449,0.3793923855,2.221621752,1
1231,481,0.9012960196,3.224309206,1
1231,513,1.222007155,2.510690451,1
1231,545,1.305838943,1.495789289,1
1231,577,1.053577065,0.7956054211,1
1231,609,0.8567182422,-0.528649807,1
1231,641,1.780144334,1.287371755,1
1231,673,1.724547267,1.981144786,1
1231,705,1.757196903,1.657462835,1
1231,737,1.564329267,1.829281092,1
1231,769,6.90515852,1.018675089,1
1231,801,0.604688406,2.434144735,1
1231,833,0.869900465,3.04868269,1
1231,865,1.306740522,1.527230978,1
1231,897,0.9388378859,1.201887846,1
1231,929,0.4494715929,1.914561272,1
1231,961,-0.2099671364,2.890546799,1
1231,993,0.147480607,5.170768261,1
1231,1025,1.931484699,5.520840645,1
1231,1057,2.859705448,7.767669201,1
1231,1089,4.336897373,3.498692036,1
1231,1121,4.184784889,2.292686701,1
1231,1153,3.609101772,2.456845284,1
1231,1185,3.653436184,2.748222828,1
1231,1217,3.704595566,5.826002121,1
1231,1249,4.538471222,5.075788021,1
1231,1281,2.306505442,1.044399381,1
1231,1313,-0.8360977173,-1.658578634,1
1231,1345,-5.711148262,-0.1901739538,1
1231,1377,-5.888969898,-2.420124292,1
1231,1409,-2.738525867,-0.6565623283,1
1231,1441,1.466445923,-1.382437348,1
1231,1473,1.863307357,-2.375434399,1
1231,1505,1.758197069,-10.68111801,1
1231,1537,1.214205265,-9.15587616,1
1231,1569,2.285198927,-7.95691061,1
1231,1601,2.327431202,-7.985420704,1
1231,1633,4.228592873,-4.357083321,1
1231,1665,2.478002548,-3.702842474,1
1231,1697,1.988819718,-3.707072973,1
1231,1729,1.704958439,-2.93278265,1
1231,1761,0.6429877281,-1.599957466,1
1231,1793,0.1096891761,-0.3966594934,1
1231,1825,-0.4098414779,-0.2391300797,1
1231,1857,0.410731256,-0.5681136847,1
1231,1889,1.026047945,-0.09746195376,1
1231,1921,0.6155833602,-0.1682372242,1
1231,1953,0.2641077042,-0.04130295664,1
1231,1985,0.1041818857,-0.4635532498,1
1231,2017,0.04812508821,-1.660947084,1
1263,33,0.305967629,0.7700989842,1
1263,65,0.2075423598,-0.4863241315,1
1263,97,0.4802327454,-0.7122827768,1
1263,129,0.5915344357,-1.198487043,1
1263,161,0.7254081368,-0.6450324059,1
1263,193,0.7870517373,-0.1078763604,1
1263,225,1.015195727,0.5941540003,1
1263,257,-18.28381538,4.537765503,1
1263,289,2.292455673,0.7132951617,1
1263,321,2.967471838,1.087706089,1
1263,353,1.392157912,2.176546574,1
1263,385,1.077013254,1.23134613,1
1263,417,1.248054624,1.285932064,1
1263,449,1.384282947,2.099323988,1
1263,481,1.435478806,2.961820841,1
1263,513,1.245996952,2.2104249,1
1263,545,1.12207973,1.414752007,1
1263,577,1.027419567,0.9880973101,1
1263,609,0.9602366686,-0.1317299604,1
1263,641,1.20864296,0.6002244949,1
1263,673,1.9964329,1.935290694,1
1263,705,1.888862848,1.960832,1
1263,737,2.396101475,2.561736107,1
1263,769,5.907105446,17.16356277,1
1263,801,0.9226210117,2.564224243,1
1263,833,0.7305312753,2.814623594,1
1263,865,0.5109275579,2.965802431,1
1263,897,0.3825409412,2.212692499,1
1263,929,0.8690264225,1.226347923,1
1263,961,2.753285885,1.617872953,1
1263,993,2.366989136,5.497905731,1
1263,1025,1.881216764,6.324743271,1
1263,1057,1.856206417,7.483617783,1
1263,1089,4.04271698,3.266443968,1
1263,1121,4.195632458,-1.489815474,1
1263,1153,5.169530869,2.986259699,1
1263,1185,3.867760897,3.416264057,1
1263,1217,5.928890228,3.201106071,1
1263,1249,5.987459183,2.233703136,1
1263,1281,-0.8070093393,0.6253707409,1
1263,1313,-4.163589001,-0.2707101703,1
1263,1345,-4.278025627,-0.3668269217,1
1263,1377,0.8048689961,0.5375828743,1
1263,1409,0.9297678471,0.09798538685,1
1263,1441,1.252569199,0.4137158394,1
1263,1473,2.286987305,-2.035938263,1
1263,1505,3.273435831,-4.529619694,1
1263,1537,2.871554613,-5.139012337,1
1263,1569,3.897228003,-7.805850983,1
1263,1601,4.396429539,-3.116788626,1
1263,1633,3.717241526,-2.632364273,1
1263,1665,2.473509073,-2.973086596,1
1263,1697,1.552558303,-3.085312843,1
1263,1729,0.9263515472,-2.915141582,1
1263,1761,0.06770095229,-1.803564787,1
1263,1793,-0.3844867349,-0.05007791519,1
1263,1825,-0.9966944456,0.1275753975,1
1263,1857,-0.2535696626,0.1443764865,1
1263,1889,0.3389957249,0.2853126824,1
1263,1921,0.2876721025,0.06993719935,1
1263,1953,-0.02015948296,0.2972335219,1
1263,1985,0.08028298616,-0.1561476588,1
1263,2017,0.2615863979,-1.573948503,1
1295,33,0.3089339733,0.4622951746,1
1295,65,-0.09999747574,0.5275251865,1
1295,97,0.0566252768,-0.3884368241,1
1295,129,0.4887579083,-2.084685564,1
1295,161,0.6791263819,-1.631903172,1
1295,193,0.255739212,-0.1083172709,1
1295,225,0.3733715415,0.3752418756,1
1295,257,0.2707436085,0.241432786,1
1295,289,0.797257483,0.02940380573,1
1295,321,1.648787498,-0.465249896,1
1295,353,0.7420128584,0.3404655457,1
1295,385,0.7459075451,1.207336426,1
1295,417,1.367154956,1.659142017,1
1295,449,1.497045517,1.992310405,1
1295,481,1.588147044,2.127694607,1
1295,513,1.859434128,1.943820715,1
1295,545,2.323937178,2.158689737,1
1295,577,2.394924641,1.866415262,1
1295,609,2.038299084,1.509356976,1
1295,641,2.798245192,1.804137349,1
1295,673,2.971390247,1.641333818,1
1295,705,1.336216927,1.22145772,1
1295,737,0.7126727104,1.345508337,1
1295,769,21.10680771,6.690813541,1
1295,801,2.960910559,18.09067154,1
1295,833,1.142255068,3.744286537,1
1295,865,0.7356842756,4.066942215,1
1295,897,0.6221348047,3.353643894,1
1295,929,2.026507854,3.278997421,1
1295,961,3.467924833,3.767104626,1
1295,993,3.819658279,5.516422749,1
1295,1025,3.387167931,7.146492004,1
1295,1057,3.637367964,18.24973869,1
1295,1089,4.368131161,3.765851974,1
1295,1121,5.139919281,3.154107332,1
1295,1153,5.275924683,3.451751471,1
1295,1185,4.228692055,4.098946571,1
1295,1217,3.049459934,3.766914129,1
1295,1249,2.353094101,2.430083752,1
1295,1281,0.8203365803,0.2989368439,1
1295,1313,0.03254938126,-3.023448467,1
1295,1345,-0.6267023087,-0.9568784833,1
1295,1377,-0.2063037157,0.6186681986,1
1295,1409,0.4481995106,0.8022684455,1
1295,1441,1.039872527,4.412259579,1
1295,1473,1.488032341,-1.656339884,1
1295,1505,5.166053772,-1.947573304,1
1295,1537,6.502067566,-2.368425846,1
1295,1569,5.450059891,-3.079123735,1
1295,1601,5.261477947,-2.471164227,1
1295,1633,3.726089954,-2.273929596,1
1295,1665,2.106450558,-2.609783411,1
1295,1697,1.361676931,-3.16690731,1
1295,1729,1.833695054,-9.221525192,1
1295,1761,0.7824055552,-5.660840034,1
1295,1793,-0.5766580105,-1.602109671,1
1295,1825,-1.012732744,-0.8547022343,1
1295,1857,-0.5927920341,0.3922234178,1
1295,1889,-0.04295533895,0.2607887089,1
1295,1921,0.07749703526,0.4189866185,1
1295,1953,-0.03429034352,0.3424663842,1
1295,1985,-0.03899160028,-0.2872322202,1
1295,2017,-0.02550722659,-1.129462123,1
1327,33,0.2552120686,0.2141559422,1
1327,65,0.2053498328,3.209124565,1
1327,97,-0.4858189821,2.139196634,1
1327,129,0.5118882656,-1.054809332,1
1327,161,0.580137372,-0.4927703142,1
1327,193,0.2107092738,-0.03561034799,1
1327,225,0.547518611,0.1407119781,1
1327,257,0.39518857,-0.1400828362,1
1327,289,-0.1236145496,-0.6787912846,1
1327,321,1.033901691,-0.1516242921,1
1327,353,1.173686504,0.1242139935,1
1327,385,0.6598379612,1.157204151,1
1327,417,1.031243801,1.516683578,1
1327,449,1.017044187,1.680569291,1
1327,481,1.770522118,1.695940733,1
1327,513,2.238882065,2.17241621,1
1327,545,3.420637608,3.02816391,1
1327,577,3.792354345,3.309293747,1
1327,609,4.228957653,2.083529234,1
1327,641,4.563503265,2.092327356,1
1327,673,4.368943691,1.938005924,1
1327,705,5.951644897,2.737027884,1
1327,737,-17.83964539,3.392668486,1
1327,769,1.716218948,22.16657639,1
1327,801,4.808882713,3.815803766,1
1327,833,4.592841148,2.51226759,1
1327,865,5.747411728,3.204741001,1
1327,897,2.019077778,4.628071785,1
1327,929,2.448189974,4.996320724,1
1327,961,3.29563117,5.081271172,1
1327,993,3.987615585,4.857302666,1
1327,1025,4.072862625,4.376285076,1
1327,1057,4.029038429,4.656086922,1
1327,1089,4.668682575,6.738761425,1
1327,1121,5.609341145,4.082511902,1
1327,1153,6.069434166,4.099581242,1
1327,1185,4.200650215,4.160756111,1
1327,1217,2.489640951,3.448243618,1
1327,1249,1.363884807,2.198715925,1
1327,1281,0.5725426078,0.57745713,1
1327,1313,-1.138372064,-0.5362163186,1
1327,1345,-0.4553940296,-0.4186547697,1
1327,1377,-0.4120038152,0.2235338986,1
1327,1409,-0.1385769844,0.5637543797,1
1327,1441,4.958717823,5.276884079,1
1327,1473,3.837883949,4.951985359,1
1327,1505,4.00025177,-1.60613656,1
1327,1537,3.985179424,-2.090464115,1
1327,1569,2.888137341,-3.058428049,1
1327,1601,3.439258575,-2.454731226,1
1327,1633,2.697179317,-2.305510521,1
1327,1665,1.524197817,-4.723546982,1
1327,1697,0.7165719271,-5.856084824,1
1327,1729,1.166714907,-9.593014717,1
1327,1761,0.7572574019,-6.681705475,1
1327,1793,-0.3035668731,-2.637932301,1
1327,1825,-0.9119870663,-0.8983271122,1
1327,1857,-0.6967843771,-0.1353807747,1
1327,1889,-0.07618188858,0.1636698246,1
1327,1921,-0.09679825604,0.0432369709,1
1327,1953,-0.1002245843,0.2060273588,1
1327,1985,0.1729344428,-0.1856348515,1
1327,2017,-0.02058466524,-0.9150736928,1
1359,33,0.1843380481,0.1535193622,1
1359,65,0.07377135754,4.273383617,1
1359,97,-0.5491262674,3.391218662,1
1359,129,-0.2488294244,-0.08370125294,1
1359,161,0.4192205966,-0.4518564045,1
1359,193,0.6933979988,-0.2971211672,1
1359,225,0.6741413474,-0.114044413,1
1359,257,0.8451435566,-0.4365451634,1
1359,289,1.114951849,-0.1225518435,1
1359,321,1.064582586,0.03483387828,1
1359,353,1.164008617,0.3461834788,1
1359,385,1.165048718,1.166895151,1
1359,417,1.033794165,1.060745835,1
1359,449,1.061905742,1.493912458,1
1359,481,2.512433052,1.937257767,1
1359,513,3.757802486,2.79617548,1
1359,545,4.116168976,3.328466892,1
1359,577,4.214419365,3.368606567,1
1359,609,5.021000862,2.464861631,1
1359,641,5.546015739,2.170956612,1
1359,673,4.363002777,1.71599865,1
1359,705,-0.7416107655,21.51912117,1
1359,737,-2.211936474,-16.02552795,1
1359,769,21.25819206,8.90965271,1
1359,801,5.166254997,5.832978725,1
1359,833,-0.7948727608,-7.035692215,1
1359,865,3.235827208,4.201261997,1
1359,897,2.464948654,4.709361076,1
1359,929,2.626203299,5.946527004,1
1359,961,3.27444005,6.21835804,1
1359,993,3.879354477,6.143296242,1
1359,1025,3.456428051,4.862765312,1
1359,1057,4.235905647,4.985014915,1
1359,1089,4.922505379,6.572710991,1
1359,1121,3.132423401,4.754273415,1
1359,1153,3.16446805,4.383050919,1
1359,1185,2.302600145,3.852139235,1
1359,1217,1.371306658,2.480225086,1
1359,1249,0.9137818813,1.356554747,1
1359,1281,1.117905498,0.5483157039,1
1359,1313,0.4981572628,0.06947442889,1
1359,1345,-0.6272928119,-0.257199198,1
1359,1377,-0.2245600224,0.009344309568,1
1359,1409,0.06318050623,-0.187645942,1
1359,1441,-0.2557097077,-0.538690865,1
1359,1473,3.001301765,5.595524311,1
1359,1505,1.333984375,3.521827698,1
1359,1537,3.214313984,-1.857888818,1
1359,1569,1.433358431,-3.572734356,1
1359,1601,1.245177984,-2.842289686,1
1359,1633,2.413850784,-12.70384312,1
1359,1665,1.0714463,-5.635688305,1
1359,1697,-0.2567775249,-6.40041256,1
1359,1729,-1.063619137,-6.921444893,1
1359,1761,-0.4593467712,-6.430245399,1
1359,1793,-0.5556925535,-3.193420887,1
1359,1825,-0.353493005,-1.027107,1
1359,1857,-0.4989470243,-0.3749446869,1
1359,1889,-0.0499112308,-0.2319226116,1
1359,1921,-0.06460981071,-0.03169750795,1
1359,1953,-0.1342064142,0.09765791148,1
1359,1985,0.3118938506,-0.02753981948,1
1359,2017,0.1267908514,-1.008725524,1
1391,33,0.09901209921,0.1363205016,1
1391,65,0.3419981003,2.096073866,1
1391,97,-0.5688147545,0.9470524192,1
1391,129,-0.237174347,0.2307633013,1
1391,161,-0.01743884385,-0.7769685388,1
1391,193,0.2944098413,-0.1173119023,1
1391,225,0.7616218925,0.4894665182,1
1391,257,0.9538682699,0.1545445472,1
1391,289,1.049635887,-0.04396042228,1
1391,321,0.9326095581,-0.214666307,1
1391,353,0.8594842553,0.493044436,1
1391,385,1.409027815,0.9288544059,1
1391,417,1.260931015,1.020101666,1
1391,449,1.906301022,1.56940496,1
1391,481,3.999667406,2.574281931,1
1391,513,5.089961052,3.894296169,1
1391,545,4.11553812,3.246149302,1
1391,577,3.757522583,2.474786282,1
1391,609,3.445216656,2.253233671,1
1391,641,2.798062563,2.090247154,1
1391,673,-9.677406311,12.51596069,1
1391,705,-6.19192028,21.2191143,1
1391,737,-4.591601372,-14.50740433,1
1391,769,3.01539588,4.532446861,1
1391,801,5.219690323,5.603581429,1
1391,833,17.12891197,1.956576347,1
1391,865,5.061828136,5.619496822,1
1391,897,-3.751521111,20.82245255,1
1391,929,5.124416351,9.097425461,1
1391,961,2.73149395,8.500685692,1
1391,993,2.448783398,6.07805109,1
1391,1025,2.835170984,5.24160862,1
1391,1057,3.656934738,5.109061241,1
1391,1089,4.189269066,5.224615574,1
1391,1121,3.343244314,4.54874897,1
1391,1153,2.412390709,4.39238596,1
1391,1185,1.47379005,3.405661106,1
1391,1217,0.8553459644,1.872893453,1
1391,1249,0.6026021838,-0.8197177649,1
1391,1281,0.5868594646,0.4031612873,1
1391,1313,0.2778006792,0.3848145604,1
1391,1345,-0.9975758791,0.2437528074,1
1391,1377,-1.024474025,0.3457272649,1
1391,1409,-0.8631129265,-0.006029635668,1
1391,1441,-1.012942314,-0.388276577,1
1391,1473,1.501745105,0.5904530287,1
1391,1505,1.78561759,1.043964386,1
1391,1537,8.537466049,-2.283956289,1
1391,1569,-6.116722584,-7.444920063,1
1391,1601,-19.68591881,-3.054394245,1
1391,1633,-13.66621971,8.737511635,1
1391,1665,-1.205563903,-9.671567917,1
1391,1697,-0.8214209676,-6.2224226,1
1391,1729,-1.34552598,-6.638116837,1
1391,1761,-0.8875384927,-6.802103996,1
1391,1793,-2.783576965,-4.593257904,1
1391,1825,-0.2260606587,-0.8734923601,1
1391,1857,-0.2320650965,-0.6024317741,1
1391,1889,-0.2707994878,-0.1256418526,1
1391,1921,0.06119542569,0.04484200478,1
1391,1953,0.1474259347,-0.1062963158,1
1391,1985,0.136691466,0.03802755475,1
1391,2017,0.2025259286,-1.045738459,1
1423,33,-0.1742544919,0.3321359456,1
1423,65,-0.3958729506,1.113772869,1
1423,97,-0.6871122122,0.3163577616,1
1423,129,-0.3004035056,-0.05037543178,1
1423,161,-0.07338690758,-0.4113391936,1
1423,193,0.2092987895,0.3094123006,1
1423,225,0.7405034304,1.474401951,1
1423,257,0.8970175982,0.6409840584,1
1423,289,0.9364465475,0.01681429148,1
1423,321,0.996871829,0.145209223,1
1423,353,0.8501332402,0.860253334,1
1423,385,1.045015812,1.415514231,1
1423,417,1.393708348,1.403760672,1
1423,449,2.556273222,0.3799161911,1
1423,481,4.183587074,2.505704403,1
1423,513,3.890566349,4.128772736,1
1423,545,3.382222414,2.989528418,1
1423,577,3.136362076,2.323387146,1
1423,609,2.78776598,2.606106043,1
1423,641,0.7541644573,2.641215801,1
1423,673,0.8300747871,3.772130251,1
1423,705,1.072808027,5.054405689,1
1423,737,1.113305092,4.994309902,1
1423,769,3.98621273,4.854711056,1
1423,801,4.909408092,3.600921154,1
1423,833,-16.52862167,5.536144257,1
1423,865,6.484377384,7.143481255,1
1423,897,7.361272812,8.34221077,1
1423,929,5.475987434,9.77531147,1
1423,961,2.742286921,7.345674515,1
1423,993,1.672223806,6.388422966,1
1423,1025,1.84929347,5.725430489,1
1423,1057,2.380954504,5.123189449,1
1423,1089,2.536293507,4.23756218,1
1423,1121,2.34526372,3.510696411,1
1423,1153,1.851532221,3.432472467,1
1423,1185,1.193684101,2.753391266,1
1423,1217,0.8273699284,1.398907185,1
1423,1249,-0.6076161861,-0.5426747799,1
1423,1281,-6.319778919,-2.661547661,1
1423,1313,-0.4983990192,0.7226292491,1
1423,1345,-1.150459766,0.6592635512,1
1423,1377,-2.620188713,0.1225054711,1
1423,1409,-4.920687199,-0.1868546605,1
1423,1441,-6.421102047,-0.498458147,1
1423,1473,-5.835242271,-0.959250927,1
1423,1505,-6.921221733,-1.623127222,1
1423,1537,-9.800890923,-2.467721224,1
1423,1569,-8.093592644,-7.044379711,1
1423,1601,-1.488131046,-3.132127523,1
1423,1633,-2.355641365,-9.09615612,1
1423,1665,-2.118320942,-8.540654182,1
1423,1697,-1.367159843,-9.334490776,1
