PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TimeSrs019_TgUtrmcherry_Control.avi & B:[10]MAX_TimeSrs019_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1423,1377,-3.218564272,-15.47413635,1
1423,1409,-3.28162241,-14.5360651,1
1423,1441,-2.224457979,-12.91339874,1
1423,1473,1.476369858,-9.205885887,1
1423,1505,1.53554976,-8.529456139,1
1423,1537,1.450757384,-10.25648022,1
1423,1569,0.5905718803,-10.85570908,1
1423,1601,-0.4188635349,-10.62223816,1
1423,1633,-0.432561636,-10.34131432,1
1423,1665,0.3336653709,-10.83739758,1
1423,1697,1.90895915,-11.51623344,1
1423,1729,3.566442966,-10.04619408,1
1423,1761,2.391729593,-10.04650211,1
1423,1793,1.449114919,-8.447628975,1
1423,1825,1.299138308,-7.841665268,1
1423,1857,1.442914844,-8.426677704,1
1423,1889,1.428978205,-8.487852097,1
1423,1921,1.379282951,-6.783037186,1
1423,1953,1.105154157,-6.733232498,1
1423,1985,0.9991776943,-6.589119911,1
1423,2017,0.9672567844,-5.265507698,1
1455,33,-0.08255243301,-0.07721291482,1
1455,65,-1.38149929,-0.7724270225,1
1455,97,-1.351877928,-0.8137120605,1
1455,129,-1.494128346,-0.05145761371,1
1455,161,-1.745957732,0.3476243615,1
1455,193,-1.675601125,0.4638883471,1
1455,225,-2.255910397,1.052089453,1
1455,257,-2.45686245,1.984746933,1
1455,289,-3.57679534,2.853329659,1
1455,321,-4.957754612,4.352458,1
1455,353,-5.333628178,3.20767045,1
1455,385,-5.779611111,3.508705139,1
1455,417,-6.572398186,4.218776703,1
1455,449,-7.604514599,4.881935596,1
1455,481,-9.273872375,5.978217602,1
1455,513,-9.695167542,6.584134579,1
1455,545,-9.711783409,7.356935978,1
1455,577,-9.767000198,7.153385162,1
1455,609,-10.26825619,4.903985023,1
1455,641,-11.17941856,2.693644047,1
1455,673,-11.10635281,2.991172552,1
1455,705,-10.97298813,2.042791843,1
1455,737,-11.41690731,2.824410439,1
1455,769,-12.61346245,1.197786331,1
1455,801,-14.34964085,2.189925432,1
1455,833,-13.04322624,0.4394371212,1
1455,865,1.931483269,-1.626680493,1
1455,897,4.558835983,-4.296326637,1
1455,929,0.5149278641,-2.738017321,1
1455,961,2.66438818,-1.147140026,1
1455,993,-24.62716103,-4.971673965,1
1455,1025,-7.114911079,-13.50859451,1
1455,1057,-8.2644701,-12.36001968,1
1455,1089,-8.311327934,-14.44903755,1
1455,1121,-5.732649326,-14.59673977,1
1455,1153,-4.114657402,-13.69975853,1
1455,1185,-4.897335052,-12.3190546,1
1455,1217,-4.964378357,-14.80948544,1
1455,1249,-4.890042782,-15.78767681,1
1455,1281,-4.551552296,-16.84800529,1
1455,1313,-4.348180771,-16.6859417,1
1455,1345,-5.440534592,-15.80643749,1
1455,1377,-6.017091751,-14.96561623,1
1455,1409,-5.228086472,-14.28343678,1
1455,1441,-4.066833019,-12.39957523,1
1455,1473,1.961307764,-16.42889214,1
1455,1505,-1.698592782,-7.717453003,1
1455,1537,-0.5112798214,-8.050315857,1
1455,1569,-0.2426685691,-9.344732285,1
1455,1601,-0.554381609,-9.853107452,1
1455,1633,-1.167760253,-10.58969975,1
1455,1665,-1.632968545,-10.72745705,1
1455,1697,-0.3149662018,-11.40292072,1
1455,1729,0.8889876008,-10.41872883,1
1455,1761,-0.3382450938,-8.190454483,1
1455,1793,-2.279515982,-8.341861725,1
1455,1825,-1.358132124,-7.91347456,1
1455,1857,-0.7418218851,-7.91851759,1
1455,1889,0.4818942547,-7.101309776,1
1455,1921,0.6346666813,-7.192675114,1
1455,1953,0.6163693666,-7.394832134,1
1455,1985,0.9711101055,-7.47400713,1
1455,2017,2.101326227,-5.423687935,1
1487,33,0.06618386507,0.04272471368,1
1487,65,-1.036748409,-0.3943464756,1
1487,97,-1.578021526,-0.9013467431,1
1487,129,-1.925413132,-0.1296940744,1
1487,161,-2.041556358,0.8708095551,1
1487,193,-1.800985456,1.15534234,1
1487,225,-1.575364828,1.510373473,1
1487,257,-2.978001118,2.437244415,1
1487,289,-4.582747936,3.282144308,1
1487,321,-6.141043663,4.36045599,1
1487,353,-7.11751461,4.037273407,1
1487,385,-7.353523254,4.032639503,1
1487,417,-7.542660236,5.257451057,1
1487,449,-8.05205822,6.027198792,1
1487,481,-9.304354668,5.376981735,1
1487,513,-10.18657875,5.002610207,1
1487,545,-10.4740963,6.095671177,1
1487,577,-11.42023849,6.581689835,1
1487,609,-11.17872429,4.660297871,1
1487,641,-10.84088802,2.462789774,1
1487,673,-3.337983131,-5.805140495,1
1487,705,-25.61214638,-12.96800232,1
1487,737,-12.01981258,1.490711927,1
1487,769,-12.92273521,1.635826468,1
1487,801,-13.06283379,0.9655671716,1
1487,833,-12.5725975,-0.1241182983,1
1487,865,-8.51482296,-1.242022157,1
1487,897,-8.660522461,-2.504821062,1
1487,929,-8.598544121,-2.153315067,1
1487,961,-3.164043427,2.217813492,1
1487,993,-14.34381866,-9.363497734,1
1487,1025,3.38903904,-17.41184807,1
1487,1057,-5.489248276,-11.41752338,1
1487,1089,-7.858043671,-14.44676495,1
1487,1121,-5.344131947,-14.52064133,1
1487,1153,-4.692642689,-11.91596413,1
1487,1185,-7.298717499,-12.33954048,1
1487,1217,-8.154140472,-14.34238529,1
1487,1249,-7.681283951,-15.56921482,1
1487,1281,-5.55214119,-16.30109024,1
1487,1313,-5.501218796,-16.37720108,1
1487,1345,-5.628733158,-15.3435955,1
1487,1377,-6.248806953,-14.18650055,1
1487,1409,-6.634955406,-13.60309219,1
1487,1441,-5.551013947,-12.54502583,1
1487,1473,-4.052841663,-11.94518375,1
1487,1505,-2.656149864,-10.77864933,1
1487,1537,-0.7004981041,-9.734446526,1
1487,1569,0.829972744,-9.815009117,1
1487,1601,0.1753308624,-9.952101707,1
1487,1633,-0.6292333603,-10.39164734,1
1487,1665,-2.458804607,-8.801582336,1
1487,1697,-1.045658708,-10.97463989,1
1487,1729,-0.5250028372,-12.04538918,1
1487,1761,-0.8422942162,-8.713814735,1
1487,1793,-1.197940111,-9.293474197,1
1487,1825,-0.9647933841,-8.883498192,1
1487,1857,-0.7864766121,-7.917931557,1
1487,1889,-0.3586777449,-7.467190742,1
1487,1921,0.5866467953,-7.714557171,1
1487,1953,0.6718375683,-9.298427582,1
1487,1985,1.013075948,-9.162414551,1
1487,2017,2.374655008,-6.108211517,1
1519,33,-0.6602861881,0.2249657214,1
1519,65,-2.010840178,-0.6275716424,1
1519,97,-2.539773703,-0.6699376702,1
1519,129,-1.590950727,-0.3216400146,1
1519,161,-2.466022253,0.3884388804,1
1519,193,-2.599764347,1.346920729,1
1519,225,-1.581813335,1.347448826,1
1519,257,-3.156187057,1.415465236,1
1519,289,-4.782171249,2.926938057,1
1519,321,-6.27241087,4.669351578,1
1519,353,-7.290115356,4.585443497,1
1519,385,-7.550450802,4.364058495,1
1519,417,-7.730493069,5.181941986,1
1519,449,-8.372384071,4.6495471,1
1519,481,-10.41153431,3.717234373,1
1519,513,-10.04286957,3.070230484,1
1519,545,-10.20342922,3.494482994,1
1519,577,-11.41374302,4.745258808,1
1519,609,-12.14037037,5.688664913,1
1519,641,-11.10774899,1.81583786,1
1519,673,-20.24405289,-15.68771362,1
1519,705,-30.99058533,8.137658119,1
1519,737,-12.65223789,1.246917963,1
1519,769,-12.73710346,1.854402423,1
1519,801,-12.02232647,0.8844574094,1
1519,833,-13.56977367,2.193968773,1
1519,865,-10.18192291,-0.8571844697,1
1519,897,-9.374526978,-0.8250367641,1
1519,929,-8.984161377,-1.651077032,1
1519,961,-8.728632927,-3.709095001,1
1519,993,-8.4028368,10.35156822,1
1519,1025,-8.309071541,4.570539474,1
1519,1057,-26.16776466,-11.38554764,1
1519,1089,-24.60818672,-15.09308815,1
1519,1121,-1.896476269,-13.76531792,1
1519,1153,-0.6548643112,-14.12439346,1
1519,1185,-5.061834335,-16.33330154,1
1519,1217,-6.298367023,-14.76451778,1
1519,1249,-6.599727631,-14.96807384,1
1519,1281,-6.644069672,-15.16553497,1
1519,1313,-6.987436771,-15.06154633,1
1519,1345,-7.966317654,-14.84481621,1
1519,1377,-7.425253868,-13.31222057,1
1519,1409,-6.580644131,-12.99168491,1
1519,1441,-6.390613079,-12.76644611,1
1519,1473,-5.313184738,-12.05761719,1
1519,1505,-3.221908092,-10.65820026,1
1519,1537,-1.35747242,-9.260684967,1
1519,1569,-0.05941796303,-9.927191734,1
1519,1601,-0.6940357089,-11.39434528,1
1519,1633,-1.046635151,-10.27713585,1
1519,1665,-1.536343813,-8.807891846,1
1519,1697,0.1699018478,-10.83443642,1
1519,1729,-1.845380068,-11.37937069,1
1519,1761,-2.222067595,-8.544204712,1
1519,1793,-1.620973706,-8.761407852,1
1519,1825,0.3179381788,-9.921387672,1
1519,1857,0.1419219077,-8.389280319,1
1519,1889,0.3953572512,-7.51718998,1
1519,1921,1.119297028,-7.375263691,1
1519,1953,1.422511816,-7.310167313,1
1519,1985,1.221945763,-6.967090607,1
1519,2017,1.718342066,-6.445178032,1
1551,33,16.48757744,1.211215496,1
1551,65,-3.590080738,-2.56351161,1
1551,97,-3.192026615,-1.488253593,1
1551,129,-2.449599981,-1.217024088,1
1551,161,-2.673179388,0.1217113733,1
1551,193,-3.385942698,0.9001253843,1
1551,225,-2.52126646,-0.4243679047,1
1551,257,-3.805046558,-1.275340319,1
1551,289,-5.045164108,1.725458145,1
1551,321,-5.725221157,4.31485796,1
1551,353,-6.526809692,3.722276449,1
1551,385,-7.755910873,3.584496975,1
1551,417,-7.936985493,3.304571629,1
1551,449,-9.108979225,1.737535477,1
1551,481,-9.614554405,2.434453249,1
1551,513,-9.345330238,2.9005723,1
1551,545,-10.02745152,3.76288271,1
1551,577,-11.8423748,3.598795176,1
1551,609,-12.45553303,2.127429724,1
1551,641,-12.20555305,1.517048597,1
1551,673,-12.95057297,1.872789979,1
1551,705,-14.8427639,1.099914312,1
1551,737,-14.19454193,0.8476958275,1
1551,769,-12.95934391,1.025683165,1
1551,801,-12.02284908,1.464091063,1
1551,833,-13.83770752,4.194555283,1
1551,865,-10.06068611,-0.1255054474,1
1551,897,-8.644600868,-1.092059374,1
1551,929,-8.267792702,-1.805160284,1
1551,961,-8.362051964,-2.794521332,1
1551,993,-8.776660919,-13.19581032,1
1551,1025,-9.378063202,-11.84414101,1
1551,1057,-9.887384415,-11.67010784,1
1551,1089,-9.418657303,-14.40597153,1
1551,1121,-8.37095356,-13.23652554,1
1551,1153,-7.467957497,-12.7561779,1
1551,1185,-7.940384865,-13.87671089,1
1551,1217,-7.804164886,-12.65611935,1
1551,1249,-6.404834747,-13.90085793,1
1551,1281,-6.025505066,-13.92184448,1
1551,1313,-7.362035751,-14.36948967,1
1551,1345,-8.081260681,-14.59146786,1
1551,1377,-8.371897697,-12.86053848,1
1551,1409,-6.8713727,-12.41518974,1
1551,1441,-6.58255434,-12.6266222,1
1551,1473,-6.178859234,-12.12559795,1
1551,1505,-4.227921486,-10.64016533,1
1551,1537,-1.995414495,-9.631639481,1
1551,1569,-0.4008396268,-9.305659294,1
1551,1601,-0.5866113901,-12.31228733,1
1551,1633,-0.3707088828,-13.71038246,1
1551,1665,-1.745127678,-9.909638405,1
1551,1697,-0.9102352858,-10.0707655,1
1551,1729,-0.6926480532,-9.482036591,1
1551,1761,-0.5472819805,-8.724226952,1
1551,1793,0.5509309173,-8.643715858,1
1551,1825,1.887657642,-8.434512138,1
1551,1857,0.8352165222,-8.116445541,1
1551,1889,0.6593375206,-7.798954487,1
1551,1921,1.357604384,-7.19897747,1
1551,1953,1.381244183,-6.876842022,1
1551,1985,1.640029073,-6.313808918,1
1551,2017,2.079960346,-6.222230911,1
1583,33,-6.793485641,2.301180601,1
1583,65,-3.587328434,-1.988516212,1
1583,97,-3.200816154,-3.096931934,1
1583,129,-3.824046612,-2.485211849,1
1583,161,-2.900354147,0.1517047584,1
1583,193,-3.377081871,-0.7278614044,1
1583,225,-4.311505795,-0.3384690881,1
1583,257,-8.113884926,0.6417884827,1
1583,289,-7.105689049,1.529559016,1
1583,321,-5.789958,2.830523014,1
1583,353,-7.312773705,4.024225712,1
1583,385,-7.670594692,2.89456749,1
1583,417,-7.774775028,2.608599186,1
1583,449,-8.144610405,2.883172274,1
1583,481,-7.961107254,2.164986134,1
1583,513,-8.961819649,2.27418232,1
1583,545,-10.15750694,3.823391676,1
1583,577,-12.62087822,2.367258787,1
1583,609,-12.61323929,0.2278302908,1
1583,641,-12.6918211,-0.2638508081,1
1583,673,-14.29642296,0.4188309908,1
1583,705,-16.41090965,0.8984863162,1
1583,737,-15.98871803,0.7384626269,1
1583,769,-14.47910404,0.384219408,1
1583,801,-13.79006481,3.518181324,1
1583,833,-13.1139946,4.027784824,1
1583,865,-6.651036263,-2.451012373,1
1583,897,-7.069111824,-1.957321763,1
1583,929,-7.526498318,-2.414273262,1
1583,961,-7.956169128,-2.11418128,1
1583,993,-8.015230179,-8.992097855,1
1583,1025,-9.640660286,-9.193000793,1
1583,1057,-11.5351696,-10.84867668,1
1583,1089,-9.97882843,-12.6108551,1
1583,1121,-8.771500587,-12.5075531,1
1583,1153,-8.553750992,-11.63230705,1
1583,1185,-8.862250328,-11.01764584,1
1583,1217,-8.925457001,-11.05069542,1
1583,1249,-7.682024479,-11.72096825,1
1583,1281,-7.199754238,-12.84051991,1
1583,1313,-7.573111534,-14.36304569,1
1583,1345,-7.378148079,-14.43127155,1
1583,1377,-7.462242126,-12.63272858,1
1583,1409,-6.8829422,-12.18736935,1
1583,1441,-6.086361885,-12.71496105,1
1583,1473,-5.157224655,-12.60845375,1
1583,1505,-3.809266806,-12.14570999,1
1583,1537,-2.078927279,-11.19952297,1
1583,1569,-0.2914128304,-10.90565014,1
1583,1601,-0.2451923192,-13.16072083,1
1583,1633,-0.3668962717,-12.33268547,1
1583,1665,-1.272358179,-10.63055801,1
1583,1697,-0.7191038132,-10.26034451,1
1583,1729,0.8595220447,-9.808609009,1
1583,1761,0.8301234245,-9.000802994,1
1583,1793,1.289560556,-8.590236664,1
1583,1825,1.427379966,-8.270853996,1
1583,1857,1.105784655,-8.134355545,1
1583,1889,0.8688853383,-8.137431145,1
1583,1921,1.133930564,-7.405914307,1
1583,1953,1.484161139,-6.895990372,1
1583,1985,2.248492002,-6.154153824,1
1583,2017,2.462808609,-5.492577076,1
1615,33,-2.181609631,2.390940905,1
1615,65,-1.972005367,-0.8959786892,1
1615,97,-1.900112629,-1.823048949,1
1615,129,-2.066310644,-1.627440572,1
1615,161,-2.594794273,-0.8268561363,1
1615,193,-3.654038429,-0.7153775692,1
1615,225,-5.12214756,0.9294244647,1
1615,257,-5.701797485,1.213732839,1
1615,289,-5.807778835,0.6927727461,1
1615,321,-7.278497696,3.757548332,1
1615,353,-8.251271248,4.04830265,1
1615,385,-7.051159382,2.572044134,1
1615,417,-6.92199564,3.050050735,1
1615,449,-7.961279869,3.520423651,1
1615,481,-8.911570549,2.527770758,1
1615,513,-10.25644016,2.543272495,1
1615,545,-12.01668262,2.458742857,1
1615,577,-11.81265831,2.414648533,1
1615,609,-12.42512035,0.7507112026,1
1615,641,-13.50306225,-0.5696136355,1
1615,673,-14.76726151,0.2180382907,1
1615,705,-16.72777939,1.780687213,1
1615,737,-16.99513435,0.2630468607,1
1615,769,-18.04073715,0.3373296261,1
1615,801,-14.65047169,3.234699965,1
1615,833,-10.54476929,2.498975754,1
1615,865,-7.38405323,-2.029954433,1
1615,897,-7.599691391,-2.89778471,1
1615,929,-7.955713272,-3.032536983,1
1615,961,-8.011530876,-3.192266464,1
1615,993,-8.557162285,-5.798125744,1
1615,1025,-9.577433586,-8.449993134,1
1615,1057,-10.19880486,-9.937291145,1
1615,1089,-9.993451118,-11.15366077,1
1615,1121,-8.465255737,-11.37217808,1
1615,1153,-8.569335938,-10.26207161,1
1615,1185,-8.802790642,-10.2441349,1
1615,1217,-8.202384949,-11.70623016,1
1615,1249,-7.714364529,-11.94004631,1
1615,1281,-8.239536285,-12.77218819,1
1615,1313,-7.610661983,-13.43598557,1
1615,1345,-5.944271564,-13.14043617,1
1615,1377,-6.46551609,-12.62255096,1
1615,1409,-6.334887505,-12.1589756,1
1615,1441,-5.650300503,-12.45434856,1
1615,1473,-4.964262486,-12.87636375,1
1615,1505,-4.142335892,-12.29791546,1
1615,1537,-2.037743092,-11.50262547,1
1615,1569,-0.509342432,-11.041605,1
1615,1601,-0.04561316967,-11.04265594,1
1615,1633,-0.4022545815,-10.67124748,1
1615,1665,-0.9604356289,-10.30084515,1
1615,1697,-0.3300493956,-10.55553341,1
1615,1729,0.3217610419,-10.14993477,1
1615,1761,0.5844048262,-8.05429554,1
1615,1793,0.6843882799,-6.739160538,1
1615,1825,0.3981393576,-8.53848362,1
1615,1857,1.936574221,-6.812308311,1
1615,1889,1.151359439,-6.993892193,1
1615,1921,0.9611574411,-6.942613125,1
1615,1953,1.55149734,-6.778610706,1
1615,1985,1.592339993,-7.204946041,1
1615,2017,1.733509183,-4.870841503,1
1647,33,-1.769654989,1.092638373,1
1647,65,-1.830811024,-1.441850901,1
1647,97,-1.636363745,-1.456263065,1
1647,129,-1.47213459,-1.546796441,1
1647,161,-3.460619211,-0.9581243396,1
1647,193,-3.933480501,-1.362080693,1
1647,225,-4.769825935,0.2739340663,1
1647,257,-5.853760242,-1.120179176,1
1647,289,-5.603040695,-0.9058946371,1
1647,321,-7.69002533,3.45579195,1
1647,353,-8.622610092,2.407691717,1
1647,385,-7.034523487,2.318862438,1
1647,417,-7.428259373,3.396785021,1
1647,449,-8.450600624,4.305682182,1
1647,481,-9.718331337,5.069408894,1
1647,513,-10.57005978,4.181965828,1
1647,545,-12.12565422,3.077242374,1
1647,577,-13.05888176,1.956830978,1
1647,609,-13.50706863,0.6317318082,1
1647,641,-14.17985249,-0.3440819979,1
1647,673,-15.95157433,0.04865635931,1
1647,705,-17.08512497,0.9103845358,1
1647,737,-17.05828857,-0.6953846216,1
1647,769,-17.86565781,-0.3002786636,1
1647,801,-16.05527687,-0.8810093403,1
1647,833,-13.08076,-0.1525141001,1
1647,865,-9.129062653,-2.704986095,1
1647,897,-9.014262199,-3.953757048,1
1647,929,-8.702188492,-4.330530167,1
1647,961,-7.506466866,-2.849137306,1
1647,993,-8.414844513,-5.231680393,1
1647,1025,-9.266816139,-8.262927055,1
1647,1057,-9.267397881,-9.3158741,1
1647,1089,-9.099520683,-10.29939365,1
1647,1121,-8.063339233,-11.36945724,1
1647,1153,-8.014988899,-9.665687561,1
1647,1185,-7.821815968,-9.819337845,1
1647,1217,-7.256605625,-11.2809782,1
1647,1249,-7.061992168,-12.84584332,1
1647,1281,-8.320853233,-11.79877758,1
1647,1313,-8.006605148,-12.27744007,1
1647,1345,-7.022738457,-12.62792015,1
1647,1377,-5.794528008,-13.02829552,1
1647,1409,-4.935317039,-12.15854263,1
1647,1441,-4.599032879,-12.24789238,1
1647,1473,-4.44288063,-12.66820145,1
1647,1505,-3.770346165,-12.56861401,1
1647,1537,-2.027724028,-12.15125275,1
1647,1569,-0.9652657509,-10.55123901,1
1647,1601,-0.7713673711,-9.667299271,1
1647,1633,-0.8920276165,-8.600726128,1
1647,1665,-0.678052187,-9.220075607,1
1647,1697,-0.2079681158,-9.90493679,1
1647,1729,0.1427032202,-8.936607361,1
1647,1761,0.00819003582,-7.989582062,1
1647,1793,0.5305806398,-7.590957165,1
1647,1825,1.998512983,-5.710365295,1
1647,1857,2.546130419,-5.624830246,1
1647,1889,3.742901802,-6.020069599,1
1647,1921,-17.58761024,-13.47922897,1
1647,1953,0.400454402,-7.667274952,1
1647,1985,0.8432397842,-6.889173985,1
1647,2017,0.9687253237,-4.591510773,1
1679,33,-3.319722652,0.3069871664,1
1679,65,-3.89814353,-1.470052481,1
1679,97,-2.591573238,-1.225369692,1
1679,129,-1.982584953,-0.4395233393,1
1679,161,-3.095695972,-0.6110161543,1
1679,193,-3.281707525,-1.078213573,1
1679,225,-3.786940813,-0.5341787934,1
1679,257,-5.014750481,-1.668896198,1
1679,289,-5.378869534,-0.5880705714,1
1679,321,-6.472310543,-0.2767535448,1
1679,353,-7.438358784,0.9858093262,1
1679,385,-7.778643131,1.478981256,1
1679,417,-8.093999863,2.331668615,1
1679,449,-8.609325409,3.603384972,1
1679,481,-9.285017967,5.921664238,1
1679,513,-10.14557743,4.616325378,1
1679,545,-11.12513256,3.990943432,1
1679,577,-13.03604126,1.577696681,1
1679,609,-13.54091835,0.4726099968,1
1679,641,-14.19437218,-0.3685772419,1
1679,673,-16.31652451,-0.625436306,1
1679,705,-17.09946442,-1.519723654,1
1679,737,-15.55775928,-2.797180653,1
1679,769,-15.42453098,-1.188374519,1
1679,801,-14.17735577,-0.4747478962,1
1679,833,-15.09323692,-3.182807922,1
1679,865,-11.45946884,-3.467246056,1
1679,897,-9.957784653,-4.835299492,1
1679,929,-9.506357193,-5.061885834,1
1679,961,-8.421380043,-2.174943447,1
1679,993,-7.450904846,-5.863596916,1
1679,1025,-8.3854599,-8.846422195,1
1679,1057,-9.625460625,-8.56150341,1
1679,1089,-9.938587189,-8.927420616,1
1679,1121,-8.234776497,-10.60654259,1
1679,1153,-5.617085934,-9.967469215,1
1679,1185,-6.612038612,-10.16614342,1
1679,1217,-6.847863674,-10.90970993,1
1679,1249,-6.916469097,-11.35310078,1
1679,1281,-7.040703297,-9.974298477,1
1679,1313,-6.601247787,-12.19079971,1
1679,1345,-5.474944115,-12.23614788,1
1679,1377,-3.824128628,-12.70880699,1
1679,1409,-1.025389671,-12.23491478,1
1679,1441,-1.981327057,-12.40247917,1
1679,1473,-3.609765053,-13.00876045,1
1679,1505,-2.830207348,-13.72611809,1
1679,1537,-1.917191982,-13.39896297,1
1679,1569,-2.006386995,-11.72869205,1
1679,1601,-1.563112259,-9.148248672,1
1679,1633,-0.3297724724,-8.560308456,1
1679,1665,-0.1987188756,-8.45800972,1
1679,1697,-0.03886422515,-8.773818016,1
1679,1729,-0.0100492835,-7.78377533,1
1679,1761,-0.5292908549,-5.91469574,1
1679,1793,1.31115365,8.233409882,1
1679,1825,-6.248831272,-17.85197449,1
1679,1857,1.857867956,-4.379869461,1
1679,1889,3.478552818,-5.780117035,1
1679,1921,0.7809813023,-5.931539536,1
1679,1953,-1.112562895,-8.382205963,1
1679,1985,0.1463929415,-6.995023727,1
1679,2017,0.518862009,-4.332291126,1
1711,33,-1.998614311,-0.4047081172,1
1711,65,-2.84546113,-1.228640556,1
1711,97,-3.120716572,-1.29861939,1
1711,129,-3.043967009,-0.4951028824,1
1711,161,-2.954450369,-0.6695468426,1
1711,193,-2.391366482,-1.501561642,1
1711,225,-2.45014739,-1.154857278,1
1711,257,-3.673609257,-0.6801677942,1
1711,289,-5.039826393,-0.1711440682,1
1711,321,-6.479537964,-0.06711828709,1
1711,353,-7.362832069,0.1092311442,1
1711,385,-7.798347473,0.5175085664,1
1711,417,-7.674379349,0.8988792896,1
1711,449,-7.803947449,0.6415112019,1
1711,481,-8.63258934,3.915222883,1
1711,513,-9.589511871,3.999491692,1
1711,545,-9.430027008,3.246295452,1
1711,577,-12.10170937,1.148331642,1
1711,609,-12.78104591,0.4336965382,1
1711,641,-13.37893677,-0.6033325195,1
1711,673,-14.74049664,-1.247367978,1
1711,705,-14.91053009,-2.498110056,1
1711,737,-14.14543247,-3.169654608,1
1711,769,-14.19323063,-2.733134031,1
1711,801,-14.43752098,-2.659346581,1
1711,833,-13.88000107,-3.820239067,1
1711,865,-11.49413776,-4.076317787,1
1711,897,-10.31795216,-4.714383602,1
1711,929,-9.852930069,-5.403159618,1
1711,961,-8.670298576,-3.496356964,1
1711,993,-5.848682404,-6.284712315,1
1711,1025,-5.209026337,-8.013888359,1
1711,1057,-8.072808266,-8.452994347,1
1711,1089,-10.09392643,-8.588132858,1
1711,1121,-9.453269958,-10.0464077,1
1711,1153,-5.065411568,-10.37045765,1
1711,1185,-4.403391838,-10.63585949,1
1711,1217,-6.072608948,-11.44460583,1
1711,1249,-6.396431446,-10.99710751,1
1711,1281,-6.589270115,-10.11791229,1
1711,1313,-4.972122669,-10.7665205,1
1711,1345,-2.460205555,-11.71903229,1
1711,1377,-0.5133152008,-12.12377167,1
1711,1409,-0.4859492779,-12.3450861,1
1711,1441,-0.1556529999,-12.28787136,1
1711,1473,-0.9243459702,-12.82306671,1
1711,1505,-1.951934099,-13.50361347,1
1711,1537,-2.14203167,-13.44115257,1
1711,1569,-2.369051456,-11.47761917,1
1711,1601,-1.675952435,-9.574654579,1
1711,1633,-0.5119963288,-8.431546211,1
1711,1665,-0.2283971161,-7.830312729,1
1711,1697,0.5418251753,-7.200742722,1
1711,1729,0.4955914021,-5.949762344,1
1711,1761,0.8596484661,-3.37946701,1
1711,1793,1.242572308,-1.87030983,1
1711,1825,1.261289954,-2.123904228,1
1711,1857,2.070565224,-4.097319603,1
1711,1889,3.488526583,-5.52596426,1
1711,1921,3.982195377,-5.859839439,1
1711,1953,0.4476062655,-8.016023636,1
1711,1985,0.1297554672,-7.343619347,1
1711,2017,-0.2256709337,-3.31462431,1
1743,33,-2.207539797,-1.256221294,1
1743,65,-3.527981758,-1.224920392,1
1743,97,-3.944360018,-1.250970364,1
1743,129,-3.624081373,-1.361604333,1
1743,161,-3.276423454,-1.064222813,1
1743,193,-3.379077196,-1.539093137,1
1743,225,-4.012123108,-2.413159132,1
1743,257,-4.392205238,-1.972663879,1
1743,289,-5.382959366,-0.4621839523,1
1743,321,-6.487968445,-0.4615914226,1
1743,353,-7.168152332,-0.3236285448,1
1743,385,-7.213195324,-0.4322788119,1
1743,417,-6.770048618,-0.4991899729,1
1743,449,-6.965383053,-0.6261222363,1
1743,481,-7.524082184,0.6671615839,1
1743,513,-8.774851799,2.186857224,1
1743,545,-8.82461834,0.20125103,1
1743,577,-11.26865387,-0.9211695194,1
1743,609,-12.437644,-0.9028376341,1
1743,641,-12.44439125,-1.039499521,1
1743,673,-12.40229988,-2.074977875,1
1743,705,-12.19517326,-3.880797863,1
1743,737,-12.51971722,-4.176191807,1
1743,769,-13.0752697,-3.521201611,1
1743,801,-13.62290001,-2.988138199,1
1743,833,-12.08228016,-3.656933784,1
1743,865,-11.1600666,-3.821958542,1
1743,897,-10.18188381,-4.781442642,1
1743,929,-9.363787651,-5.732283115,1
1743,961,-9.328188896,-4.682149887,1
1743,993,-5.484175205,-5.66115427,1
1743,1025,-5.097189903,-7.503516197,1
1743,1057,-7.808860779,-8.59483242,1
1743,1089,-9.489675522,-9.726209641,1
1743,1121,-9.365070343,-10.08460808,1
1743,1153,-6.138969898,-10.5969429,1
1743,1185,-5.039566994,-11.03128052,1
1743,1217,-5.68782568,-11.24009514,1
1743,1249,-5.816325188,-10.49118328,1
1743,1281,-5.60234642,-10.07927513,1
1743,1313,-5.91837883,-10.78448009,1
1743,1345,-4.28155899,-11.08243275,1
1743,1377,-1.052177906,-12.27750492,1
1743,1409,-1.242331505,-12.1422348,1
1743,1441,-1.807105064,-11.55733109,1
1743,1473,-1.015738487,-11.63739395,1
1743,1505,-1.929514647,-11.68700695,1
1743,1537,-3.438392878,-12.58934021,1
1743,1569,-3.279847622,-10.35424328,1
1743,1601,-1.303684235,-8.650038719,1
1743,1633,-0.8744020462,-7.831798553,1
1743,1665,-0.3562113047,-7.499860287,1
1743,1697,0.428830862,-7.497409821,1
1743,1729,0.6861829758,-6.311854839,1
1743,1761,1.344560266,-3.857338905,1
1743,1793,1.514829516,-2.415347099,1
1743,1825,1.003903508,-2.621762753,1
1743,1857,0.9282062054,-5.197088718,1
1743,1889,-0.5480808616,-7.639472008,1
1743,1921,-0.7957558036,-7.743824005,1
