PIVlab, ASCII chart output - 12-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi & B:[10]MAX_Pos00d_TimeSrs0004_TgKrt18GFP_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
103,1073,-4.776033878,6.603786945,1
103,1089,-1.094928741,0.2341256142,1
103,1105,-1.952161312,0.3671560287,1
103,1121,-2.732663631,-0.4896291494,1
103,1137,1.395493031,4.749317169,1
103,1153,4.815879822,2.041503429,1
103,1169,5.063485622,-2.306127548,1
103,1185,5.872456551,1.32448566,1
103,1201,6.237585545,1.903799415,1
103,1217,6.046375751,2.3940804,1
103,1233,5.817880154,9.199748039,1
103,1249,3.268135548,-0.9129085541,1
103,1265,4.672500134,-1.507122874,1
103,1281,5.978832245,-1.137965202,1
103,1297,6.713202477,-2.504254818,1
103,1313,6.209586143,-3.152025938,1
103,1329,4.013997078,-0.4634057283,1
103,1345,5.08259964,-0.7704984546,1
103,1361,13.093153,-1.066629052,1
103,1377,13.64191914,1.410864234,1
103,1393,5.661700726,-2.833198547,1
103,1409,5.146328926,-2.486492157,1
103,1425,12.52203369,-2.636607885,1
103,1441,2.647819996,-3.177312374,1
103,1457,4.347650528,-0.9925916195,1
103,1473,11.20837688,-4.258234501,1
103,1489,5.602727413,-3.838585615,1
103,1505,5.616603851,-3.515881062,1
103,1521,6.885360718,-4.556208611,1
103,1537,0.769767046,8.223825455,1
103,1553,1.717452288,-0.3060260415,1
103,1569,-6.212673187,-0.5835229754,1
103,1585,-6.525588989,-0.2894109786,1
103,1601,-4.299855709,5.556984901,1
103,1617,2.994016409,1.419731736,1
103,1633,3.07763195,2.595723152,1
103,1649,2.899919987,0.6743713617,1
103,1665,-2.89913106,6.814292908,1
103,1681,2.793402433,1.188446045,1
103,1697,3.34426856,0.08976310492,1
103,1713,4.141469002,-0.4450569153,1
103,1729,2.715528965,-1.259683371,1
103,1745,8.298983574,3.748989105,1
103,1761,1.699048996,-2.608375788,1
103,1777,3.225384235,-5.158584118,1
103,1793,3.647249937,-6.136490822,1
103,1809,4.37402153,-5.205875397,1
103,1825,4.549236298,-3.517687798,1
103,1841,4.237576962,-3.950601101,1
103,1857,3.703360558,-2.859268427,1
103,1873,4.37212944,-2.434020519,1
103,1889,4.573912144,-2.212852716,1
103,1905,4.217250347,-1.842338681,1
103,1921,2.708781719,1.855794311,1
103,1937,1.373301983,-0.6548618078,1
103,1953,2.706867218,2.276679039,1
103,1969,2.349035263,1.254129887,1
103,1985,1.028184414,0.2144262791,1
103,2001,10.58194733,1.559266567,1
103,2017,9.362956047,0.8212977648,1
103,2033,1.121299744,-0.1543441415,1
119,17,-0.07257062197,-2.448321342,1
119,33,-0.4644824266,9.665685654,1
119,49,-0.374594897,-2.934967756,1
119,65,-0.9445796609,-1.764606833,1
119,81,-1.919473171,-4.76928997,1
119,97,0.0756585449,3.169210434,1
119,113,-0.2645394802,3.340186596,1
119,129,-1.148164034,0.4421858788,1
119,145,-6.649729252,0.7087476254,1
119,161,-2.599394083,1.259625554,1
119,177,-1.627950907,-0.4782139063,1
119,193,-0.3398835659,-1.148778677,1
119,209,-1.898897886,-2.117010593,1
119,225,-0.8852120638,2.27614975,1
119,241,-1.077939749,9.498025894,1
119,257,-1.485251427,5.075996399,1
119,273,0.2125360966,11.8182354,1
119,289,-5.445786476,5.696221828,1
119,305,-6.75616312,5.43321991,1
119,321,-3.881683588,5.177565098,1
119,337,-1.380276918,4.390681267,1
119,353,-1.34497416,4.983124256,1
119,369,-1.368605614,5.40867424,1
119,385,-0.9285041094,6.040316105,1
119,401,-1.211688757,4.799568176,1
119,417,-1.19581461,4.552698612,1
119,433,-9.325871468,2.193170547,1
119,449,2.541461706,5.322383404,1
119,465,5.471224785,3.681295395,1
119,481,9.015954971,2.93466711,1
119,497,8.57992363,-0.3655090332,1
119,513,1.357318163,4.402813911,1
119,529,0.5723116398,0.9241683483,1
119,545,0.4786712527,-0.2547078133,1
119,561,0.9951037169,-4.891621113,1
119,577,1.609835625,1.549673796,1
119,593,2.273251057,1.677872539,1
119,609,2.204392433,1.619129658,1
119,625,0.6930023432,1.949350119,1
119,641,-0.1207900345,1.175196171,1
119,657,-1.002699137,3.907359123,1
119,673,2.282967329,5.976297855,1
119,689,-0.631557107,5.203005314,1
119,705,3.594008446,5.39744854,1
119,721,-8.25140667,7.501671791,1
119,737,0.6602113843,4.528260231,1
119,753,0.4083505869,2.639327765,1
119,769,0.6432137489,2.134856462,1
119,785,1.306400776,1.827127934,1
119,801,3.199048996,1.401837587,1
119,817,2.617281675,1.242890358,1
119,833,2.452409983,1.989986658,1
119,849,3.685900927,4.466279984,1
119,865,3.079531908,1.785125613,1
119,881,2.81774807,2.044296741,1
119,897,10.26705456,1.287059784,1
119,913,10.67061996,2.923517704,1
119,929,2.662566423,5.227134228,1
119,945,-6.133478165,4.403570175,1
119,961,10.08024979,-0.2563772202,1
119,977,-5.853055954,3.53625679,1
119,993,2.830832243,7.073435783,1
119,1009,-1.636648417,-5.0920434,1
119,1025,2.41071701,1.032016516,1
119,1041,1.840125561,-1.240720034,1
119,1057,10.3333416,-0.04880146682,1
119,1073,10.76506233,-0.306561023,1
119,1089,0.5418865681,-1.220630646,1
119,1105,2.850987911,-7.621106148,1
119,1121,-4.981019974,-0.7939776182,1
119,1137,4.259065151,2.456596613,1
119,1153,3.59746027,2.524787903,1
119,1169,3.305309296,2.903340816,1
119,1185,5.493957996,1.785922289,1
119,1201,5.637768745,2.078656912,1
119,1217,5.730162621,1.971844435,1
119,1233,4.957805157,0.7819277644,1
119,1249,2.419603825,-0.6664459705,1
119,1265,4.150323391,-2.017057657,1
119,1281,10.65450191,5.990607738,1
119,1297,5.650709629,-2.79057765,1
119,1313,4.794023514,-1.233376861,1
119,1329,4.177872658,0.1728055477,1
119,1345,4.276130676,-0.7612351775,1
119,1361,12.31710243,-0.416224122,1
119,1377,5.284854412,-0.4249991179,1
119,1393,5.710953712,1.266271234,1
119,1409,8.918943405,-8.31930542,1
119,1425,3.683706999,-0.5197244883,1
119,1441,3.346176386,0.06191837788,1
119,1457,2.889163017,-0.6545602679,1
119,1473,3.17430377,0.6584444046,1
119,1489,2.485698223,0.6197276115,1
119,1505,11.81966019,-1.31018877,1
119,1521,11.54528141,-0.3259644806,1
119,1537,1.871974707,-0.0745293498,1
119,1553,2.178016901,-0.7095473409,1
119,1569,2.037162066,-3.032279015,1
119,1585,2.281805515,-1.153367758,1
119,1601,2.058365107,2.287495375,1
119,1617,4.458424568,3.890936136,1
119,1633,-2.361171961,-6.231816292,1
119,1649,-2.13477397,-1.544551373,1
119,1665,-1.501916409,7.698775291,1
119,1681,2.464523077,1.535482883,1
119,1697,3.480187654,0.1911911219,1
119,1713,3.803505421,-0.6476932168,1
119,1729,3.283129692,0.9826025963,1
119,1745,1.389038801,-3.714613676,1
119,1761,0.8410625458,-3.169817924,1
119,1777,-4.788331985,0.1834416389,1
119,1793,2.78200388,-4.118164063,1
119,1809,3.288952827,-4.441924095,1
119,1825,4.745059967,-2.105855942,1
119,1841,5.244606972,-1.862025976,1
119,1857,5.529396057,-2.406003952,1
119,1873,5.847091675,-2.89889431,1
119,1889,4.454280376,-3.451750994,1
119,1905,3.597546101,-0.9873883724,1
119,1921,2.619548798,-0.6266652346,1
119,1937,1.536635399,-0.09729784727,1
119,1953,2.238193035,0.7937406301,1
119,1969,3.159423113,-0.4773878157,1
119,1985,5.338278294,-0.4825614691,1
119,2001,6.332946301,0.9523358345,1
119,2017,3.958115816,0.311432898,1
119,2033,2.500587463,0.5937436223,1
135,17,-1.013635159,-2.74698329,1
135,33,-0.7061008215,-2.201601267,1
135,49,-0.3046268821,-1.909240007,1
135,65,-2.291723251,0.3175379038,1
135,81,-2.062683344,-4.719438553,1
135,97,-0.3346447349,3.027684927,1
135,113,-4.094618797,5.009987831,1
135,129,-5.08727932,-0.4715960026,1
135,145,-2.987127781,0.6039495468,1
135,161,-1.688544989,1.127439141,1
135,177,-1.167704701,0.809039712,1
135,193,0.01236414909,-1.084419727,1
135,209,-0.7725960016,1.826057434,1
135,225,-0.7009512782,4.87270689,1
135,241,-0.8468866944,6.450128555,1
135,257,-9.855213165,6.00431633,1
135,273,-4.694606781,4.22529459,1
135,289,-4.933010101,6.088537693,1
135,305,-4.005670547,5.897812366,1
135,321,-3.733580589,5.492407322,1
135,337,-1.801258206,5.043989182,1
135,353,-0.4283666611,5.648341179,1
135,369,-0.831163764,6.766215324,1
135,385,-0.7271754742,6.139611244,1
135,401,-0.5189801455,5.434514523,1
135,417,-1.147748709,5.552796364,1
135,433,-1.046737671,4.660767555,1
135,449,6.053051949,10.01081657,1
135,465,4.230918407,9.980783463,1
135,481,1.607619524,3.615937233,1
135,497,2.650102615,4.592693806,1
135,513,4.625121593,5.319472313,1
135,529,-0.4358434081,-5.368088722,1
135,545,1.656308651,-5.991739273,1
135,561,8.770512581,-2.307541847,1
135,577,1.518550873,6.448218346,1
135,593,2.219675779,2.312452555,1
135,609,3.146931648,0.670576334,1
135,625,-1.374260426,3.879174471,1
135,641,-4.760223389,-4.152381897,1
135,657,-7.482051849,4.989776611,1
135,673,-7.036001205,4.432992458,1
135,689,-3.311040163,5.315303802,1
135,705,-2.531092167,5.717348099,1
135,721,-7.700885773,9.279200554,1
135,737,0.9967717528,5.550271511,1
135,753,0.6737425327,3.924376965,1
135,769,6.130254745,4.699502945,1
135,785,-2.072589636,1.23964262,1
135,801,0.1348918676,2.075406551,1
135,817,1.713346243,2.484519482,1
135,833,2.046681404,2.517944813,1
135,849,2.807570934,3.420814514,1
135,865,2.833720684,3.028308868,1
135,881,2.662339926,2.737583637,1
135,897,7.063131332,-4.068802357,1
135,913,2.778675556,4.422591209,1
135,929,2.33424139,3.992042542,1
135,945,11.01485729,4.56456852,1
135,961,9.247855186,5.632966042,1
135,977,4.189546585,4.776506424,1
135,993,0.4362893105,4.697633743,1
135,1009,3.056115389,10.79644585,1
135,1025,-1.830056906,-2.231182098,1
135,1041,-3.515694857,-4.599434376,1
135,1057,2.287231207,-0.5238047838,1
135,1073,-4.40497303,-5.425713062,1
135,1089,-3.750503302,-6.034254074,1
135,1105,3.756045818,-7.961049557,1
135,1121,6.632081985,-7.642748833,1
135,1137,1.942112923,6.321959496,1
135,1153,1.602482796,6.149227142,1
135,1169,2.693460941,2.281061649,1
135,1185,8.951306343,-0.7688384056,1
135,1201,10.46572495,6.937892914,1
135,1217,4.920143127,1.964900494,1
135,1233,4.727298737,0.3123737276,1
135,1249,4.486112118,-1.340222359,1
135,1265,4.541873932,-1.667024374,1
135,1281,4.890390873,-0.5447177887,1
135,1297,5.486842155,-1.636322737,1
135,1313,6.193776131,-1.871802092,1
135,1329,4.684329033,-1.121904731,1
135,1345,3.934178829,-0.8324699402,1
135,1361,-4.735697269,2.670195341,1
135,1377,3.116009712,0.2605913281,1
135,1393,-4.706027508,0.9611721039,1
135,1409,12.33369637,-3.306413651,1
135,1425,1.929584503,-7.923774719,1
135,1441,10.66300392,-1.560945272,1
135,1457,1.147231579,0.2513488531,1
135,1473,2.112149,0.8783403039,1
135,1489,8.535643578,5.09658432,1
135,1505,-0.1967997551,-0.9539330602,1
135,1521,-0.8282310963,-0.2821362615,1
135,1537,2.142031908,0.6992782354,1
135,1553,2.136690855,-0.9609180689,1
135,1569,2.717459202,-2.44754076,1
135,1585,3.291016579,-1.519064546,1
135,1601,3.32456255,1.957962394,1
135,1617,3.737510681,2.522232533,1
135,1633,0.2320125103,-3.21253562,1
135,1649,7.809644222,7.735862732,1
135,1665,-3.156821728,-5.713816166,1
135,1681,4.060251236,0.7281313539,1
135,1697,4.307971001,-0.08903345466,1
135,1713,3.720431566,-0.8853110075,1
135,1729,2.64364481,0.1959815025,1
135,1745,0.784142971,-4.006331444,1
135,1761,3.383912563,-9.276455879,1
135,1777,8.371130943,-9.466216087,1
135,1793,3.235029697,-1.600658774,1
135,1809,3.492073059,-0.7322440147,1
135,1825,4.680344582,0.04839920998,1
135,1841,5.096832752,-1.377092719,1
135,1857,6.528277397,-1.981866598,1
135,1873,9.108190536,-2.761914253,1
135,1889,7.639966011,-2.994752169,1
135,1905,3.045238495,-1.111435294,1
135,1921,2.789571285,-0.4384753406,1
135,1937,2.549385071,0.2713654041,1
135,1953,-0.3555345535,0.5414921045,1
135,1969,0.8056313992,-0.5391706228,1
135,1985,3.532282114,-0.7181273103,1
135,2001,2.364861012,-0.2366681695,1
135,2017,1.850648046,0.4823674262,1
135,2033,0.7016221881,-0.08436179161,1
151,17,-1.126742125,-2.295079708,1
151,33,1.258528113,-1.105660081,1
151,49,1.389629126,-1.449292302,1
151,65,-0.3713398576,-0.8208696842,1
151,81,-0.09896159172,1.390681028,1
151,97,-0.2159766555,1.633523941,1
151,113,-1.297437668,-3.83358717,1
151,129,-2.501158237,-5.579800129,1
151,145,-2.421921253,1.176306844,1
151,161,-1.783970237,1.401309967,1
151,177,-1.029048562,1.574044228,1
151,193,-0.7413209677,2.128479481,1
151,209,0.3452367783,2.724387646,1
151,225,-0.6434435248,6.114865303,1
151,241,-0.6208631396,5.425971508,1
151,257,-1.720954657,5.057398796,1
151,273,-3.87630558,3.305666924,1
151,289,-1.933220983,4.85725832,1
151,305,-2.520822048,4.36975193,1
151,321,-4.343152523,7.394895077,1
151,337,-1.202992201,5.42912817,1
151,353,1.802607059,2.43763876,1
151,369,-6.689547062,-0.7859883308,1
151,385,0.7942246199,5.96086216,1
151,401,-0.713496685,6.411473274,1
151,417,-1.435244322,4.949390411,1
151,433,-1.342217445,4.579455853,1
151,449,-0.7595365047,4.823866367,1
151,465,-0.1705374718,4.601683617,1
151,481,0.330075413,4.472902775,1
151,497,1.363770485,3.982441902,1
151,513,2.683187962,0.6346282959,1
151,529,3.110571623,0.6144206524,1
151,545,1.446128607,2.444605112,1
151,561,0.6727157831,3.436053276,1
151,577,-4.533281803,-4.283820152,1
151,593,0.4696597457,2.849427938,1
151,609,0.3228337169,2.344448328,1
151,625,-0.529691577,5.011235714,1
151,641,-9.178557396,1.702636719,1
151,657,-9.272969246,1.747545242,1
151,673,4.35923624,9.552753448,1
151,689,-1.937405467,2.856753826,1
151,705,6.899220467,5.61851263,1
151,721,1.0779562,6.144433022,1
151,737,1.58521986,5.958405972,1
151,753,1.714545369,10.57678223,1
151,769,9.717038155,6.401369095,1
151,785,9.606324196,6.036054611,1
151,801,0.4610335827,1.057702065,1
151,817,0.4361047745,2.618798256,1
151,833,-2.679749489,10.76170349,1
151,849,2.007411957,2.631870508,1
151,865,-0.2122511864,3.087008476,1
151,881,-4.074102879,9.070672989,1
151,897,3.219547987,2.678165913,1
151,913,2.899597645,2.823667765,1
151,929,5.406412601,-4.868474007,1
151,945,5.141499996,13.3384943,1
151,961,-3.820074797,11.98541069,1
151,977,1.709960699,5.672987938,1
151,993,2.316619873,3.971573353,1
151,1009,-2.865882635,8.857739449,1
151,1025,-1.86888957,-6.821564198,1
151,1041,3.30373311,1.004025698,1
151,1057,1.892378092,-0.1414729953,1
151,1073,-0.3147449493,-1.188861012,1
151,1089,-1.706252217,-1.867749453,1
151,1105,-2.104739666,0.1369059682,1
151,1121,-0.3460049629,-0.2394644022,1
151,1137,1.191782475,1.180977106,1
151,1153,3.399650574,6.132272243,1
151,1169,9.353809357,9.324575424,1
151,1185,4.891525269,9.499908447,1
151,1201,0.9975895882,5.32519722,1
151,1217,7.757396221,-7.133359432,1
151,1233,5.13109827,-0.1394864023,1
151,1249,5.173110008,-1.563720942,1
151,1265,5.24546814,-2.279454947,1
151,1281,5.137545109,-2.735408306,1
151,1297,5.435830116,-2.751027822,1
151,1313,5.030652523,-2.362193584,1
151,1329,4.258167267,-1.694983006,1
151,1345,2.013343334,-0.7880783677,1
151,1361,2.576116323,0.4248684943,1
151,1377,2.805584908,0.3684344888,1
151,1393,3.187051058,-0.6404144168,1
151,1409,2.096573591,4.016727924,1
151,1425,9.725774765,5.483898163,1
151,1441,8.102571487,-2.647608757,1
151,1457,8.434504509,-6.285997391,1
151,1473,6.433646202,8.447814941,1
151,1489,3.811547279,0.4620890617,1
151,1505,2.809723377,2.30606842,1
151,1521,3.386128426,2.166785717,1
151,1537,4.417656422,-0.2269024849,1
151,1553,3.001905918,-1.126932502,1
151,1569,3.54186964,-1.454583168,1
151,1585,8.514397621,6.204861641,1
151,1601,8.376167297,6.676591396,1
151,1617,5.765904427,0.6466009617,1
151,1633,5.811472893,1.017525673,1
151,1649,-1.831345797,6.131278992,1
151,1665,-2.772797585,-5.905281067,1
151,1681,5.849776268,-0.0983376801,1
151,1697,6.003140926,-0.5538573861,1
151,1713,3.548846722,-0.09078776836,1
151,1729,2.023445129,-1.928632021,1
151,1745,1.443226814,-0.4556543827,1
151,1761,4.035318375,-8.59092617,1
151,1777,4.036857128,-2.537511826,1
151,1793,3.950315475,-1.263802886,1
151,1809,4.382246971,1.388504982,1
151,1825,4.894480228,1.804902554,1
151,1841,5.004415512,-0.5485206842,1
151,1857,5.806415081,-10.10279179,1
151,1873,10.36561489,-0.5936572552,1
151,1889,10.53654099,-1.093021631,1
151,1905,5.854005814,-0.8860368729,1
151,1921,3.317890644,-0.2463391125,1
151,1937,1.443050504,0.09970881045,1
151,1953,-0.6304379106,0.5163899064,1
151,1969,-1.769687295,0.1430444568,1
151,1985,1.445825934,-0.7591763139,1
151,2001,1.974350333,-0.6446887851,1
151,2017,1.53184998,-0.09799996018,1
151,2033,-0.3306422532,-0.7830635905,1
167,17,-1.204647303,1.871388316,1
167,33,3.092958689,-6.45234108,1
167,49,7.723206997,6.880385399,1
167,65,3.841938972,-1.064408541,1
167,81,1.560991764,0.9967348576,1
167,97,0.5574828386,1.510367036,1
167,113,-1.24996984,4.775666237,1
167,129,-1.502447724,3.382144928,1
167,145,-2.189206362,1.296548128,1
167,161,-1.724015474,1.299130201,1
167,177,-0.9520761967,1.994091988,1
167,193,-0.3880127072,2.572754145,1
167,209,-0.2963836789,2.931350708,1
167,225,-0.2716807425,4.334087372,1
167,241,4.960196495,11.94708729,1
167,257,1.769183874,13.1985302,1
167,273,-1.953717232,-4.535104752,1
167,289,-0.3756557703,10.73916817,1
167,305,-0.7862309217,4.923241138,1
167,321,-0.6197912693,4.649250031,1
167,337,-0.8533232212,5.212203503,1
167,353,0.01921904087,3.092844009,1
167,369,-0.7576304674,6.28932476,1
167,385,-1.581271648,5.322458267,1
167,401,7.31268692,7.423587322,1
167,417,-3.770535946,-3.937883377,1
167,433,-1.077107191,4.645756245,1
167,449,-0.5509682298,4.777896881,1
167,465,-0.328971386,4.776036263,1
167,481,-0.864942193,4.788687706,1
167,497,-1.204916716,4.382059097,1
167,513,-1.549010277,4.119544506,1
167,529,-1.445549369,3.748167038,1
167,545,-0.6751746535,3.575482368,1
167,561,0.001484751701,3.471101761,1
167,577,-0.44447577,3.481338978,1
167,593,-4.122224808,11.01119423,1
167,609,-3.874655724,10.58171368,1
167,625,-1.10154295,6.036198139,1
167,641,-0.00682246685,5.088498592,1
167,657,-0.1076931953,4.860998631,1
167,673,-0.3145618439,4.951200485,1
167,689,-0.4893113971,3.186323166,1
167,705,0.3159854412,5.445156097,1
167,721,1.164869189,5.882279396,1
167,737,1.550767303,5.800726414,1
167,753,2.791789532,5.483786106,1
167,769,-0.3321278095,4.620310783,1
167,785,-0.029497087,2.877254963,1
167,801,0.1612864137,2.156694651,1
167,817,0.1657221317,3.770219326,1
167,833,-0.7541122437,12.32038879,1
167,849,3.154445171,4.513362885,1
167,865,1.2238729,2.531927586,1
167,881,3.087556601,3.600282907,1
167,897,3.743471384,2.190193415,1
167,913,3.139654636,1.883948803,1
167,929,5.34152317,-5.245213032,1
167,945,2.981657505,13.30909729,1
167,961,1.69451642,6.204562664,1
167,977,0.5225756168,6.070877552,1
167,993,0.9469118118,6.195669174,1
167,1009,8.135770798,1.654346228,1
167,1025,-0.004840373993,-7.791060448,1
167,1041,3.164278746,0.4880637527,1
167,1057,1.34496665,-0.3288745284,1
167,1073,0.04551100731,-1.800118804,1
167,1089,-0.2651410103,-2.112380028,1
167,1105,0.05313444138,-0.7701638341,1
167,1121,3.445670366,0.2264046073,1
167,1137,4.647890568,0.7704492807,1
167,1153,5.247030258,1.255133867,1
167,1169,6.028224468,2.254487276,1
167,1185,6.241239071,8.583604813,1
167,1201,0.4984793663,4.3565588,1
167,1217,5.392723083,4.252373695,1
167,1233,10.2213726,-5.138590813,1
167,1249,6.932777405,-1.494858265,1
167,1265,6.259541035,-2.201823711,1
167,1281,5.57034874,-3.102217674,1
167,1297,5.095262051,-3.239358425,1
167,1313,6.609579086,-2.475728035,1
167,1329,4.167725086,-1.396250963,1
167,1345,3.986801386,-0.007312983274,1
167,1361,3.628966808,0.3882590234,1
167,1377,3.374675274,0.3067987859,1
167,1393,3.349423885,-0.4033361673,1
167,1409,-0.6429624557,4.987748146,1
167,1425,2.009947777,0.2793551087,1
167,1441,-3.325219154,-6.080908298,1
167,1457,4.324325562,0.5893232822,1
167,1473,3.741374016,10.19927979,1
167,1489,1.227102876,0.8535926342,1
167,1505,1.725338697,1.596051574,1
167,1521,2.296233892,1.257051945,1
167,1537,2.843907833,0.1163107157,1
167,1553,3.849196196,-1.190023541,1
167,1569,-3.833007336,-1.132336736,1
167,1585,-4.075726986,1.408686996,1
167,1601,6.42987442,1.040041327,1
167,1617,4.538047314,-3.92827177,1
167,1633,2.598454475,-6.060183525,1
167,1649,7.578836918,0.8861446977,1
167,1665,6.902205944,-1.305742145,1
167,1681,6.850144863,-1.089972258,1
