PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 9, filenames: A:[9]MAX_TgUtrmcherry_Control_TimSrs0020.avi & B:[10]MAX_TgUtrmcherry_Control_TimSrs0020.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1455,609,-17.12308884,25.38923073,1
1455,641,-17.54097557,23.19327545,1
1455,673,-18.18883133,23.293293,1
1455,705,-20.32300568,23.73488426,1
1455,737,-21.72469902,25.70941925,1
1455,769,-24.09377861,28.04502678,1
1455,801,-28.82758904,4.949140549,1
1455,833,-20.86149979,18.83988953,1
1455,865,-24.05390739,28.68908119,1
1455,897,-24.02352524,19.56384087,1
1455,929,-24.63418007,19.05574799,1
1455,961,-26.13816452,18.04973602,1
1455,993,-29.26909065,18.4221077,1
1455,1025,-30.06510925,19.73983955,1
1455,1057,-29.61926079,16.60856056,1
1455,1089,-28.39543915,15.26566124,1
1455,1121,-27.70164108,14.55926609,1
1455,1153,-26.56855774,13.64519024,1
1455,1185,-28.95046043,10.54392624,1
1455,1217,-26.93214798,9.46114254,1
1455,1249,-18.96152687,11.18984032,1
1455,1281,-17.51506996,11.18548203,1
1455,1313,-15.57466602,11.4043951,1
1455,1345,-13.73220634,10.96574974,1
1455,1377,-12.9545393,12.00159931,1
1455,1409,-13.65351295,12.92600632,1
1455,1441,-10.74289036,15.69336128,1
1455,1473,-10.01338673,15.94573212,1
1455,1505,-10.35961246,16.10382462,1
1455,1537,-7.206228733,15.49000645,1
1455,1569,-4.105210781,15.53315735,1
1455,1601,-2.930975437,16.37681198,1
1455,1633,-5.048086166,15.54375839,1
1455,1665,-6.208357811,14.07963943,1
1455,1697,-6.527884483,13.1261158,1
1455,1729,-7.543887138,12.6213007,1
1455,1761,-6.885323048,12.10802555,1
1455,1793,-5.20264864,11.57920933,1
1455,1825,-2.171841145,11.11755085,1
1455,1857,0.07228134573,12.66737938,1
1455,1889,0.6874135137,13.96007442,1
1455,1921,0.5282573104,13.11026859,1
1455,1953,0.3759003282,12.18882561,1
1455,1985,0.82887429,10.91070461,1
1455,2017,2.447621107,8.322741508,1
1487,33,0.7957495451,7.159834862,1
1487,65,1.878545046,7.094199657,1
1487,97,-0.08468770981,8.076291084,1
1487,129,-3.040123701,8.69569397,1
1487,161,-4.218232155,9.523180008,1
1487,193,-5.065668106,9.570253372,1
1487,225,-5.427689075,10.2083807,1
1487,257,-6.091572285,11.06296825,1
1487,289,-6.965103626,11.81708717,1
1487,321,-7.517751694,12.94493008,1
1487,353,-7.40664053,14.48996639,1
1487,385,-6.479531765,16.93029594,1
1487,417,-6.867271423,17.03491402,1
1487,449,-8.306710243,18.31233406,1
1487,481,-12.48909092,20.25338936,1
1487,513,-13.30354977,20.09770966,1
1487,545,-13.96891689,20.69601631,1
1487,577,-15.71778107,23.27968025,1
1487,609,-17.2368679,24.35829544,1
1487,641,-17.40966415,22.27667999,1
1487,673,-17.98568726,21.41900635,1
1487,705,-20.36626816,23.52613258,1
1487,737,-21.57829857,24.30389977,1
1487,769,-21.12581825,23.50088501,1
1487,801,-12.04115677,13.19623375,1
1487,833,-20.98532104,16.8492775,1
1487,865,-22.76999855,17.88412666,1
1487,897,-24.60792923,17.73308372,1
1487,929,-25.17438889,17.71177292,1
1487,961,-25.81091881,17.26096535,1
1487,993,-27.83084869,17.95637321,1
1487,1025,-28.05379677,18.59534454,1
1487,1057,-37.6297493,15.88959503,1
1487,1089,-34.46463776,12.95831394,1
1487,1121,-28.78615761,12.82378483,1
1487,1153,-29.23467445,9.289926529,1
1487,1185,-24.40193176,12.78964806,1
1487,1217,-25.43178368,9.532159805,1
1487,1249,-26.65281296,5.569810867,1
1487,1281,-20.53743744,18.91879654,1
1487,1313,-22.60176086,3.055449486,1
1487,1345,-12.92284584,12.39844418,1
1487,1377,-12.32174587,12.50695801,1
1487,1409,-11.71378231,13.61916924,1
1487,1441,-11.52677917,16.11613083,1
1487,1473,-10.45358849,16.13572502,1
1487,1505,-8.970788002,15.67091179,1
1487,1537,-6.850662231,14.61624718,1
1487,1569,-4.361034393,16.37644386,1
1487,1601,-3.263685226,17.61794281,1
1487,1633,-2.586889744,15.25775337,1
1487,1665,-5.380617142,14.3556757,1
1487,1697,-5.740897179,14.19516182,1
1487,1729,-5.135379791,13.76374054,1
1487,1761,-3.970089912,13.40933037,1
1487,1793,-4.565871239,12.67055893,1
1487,1825,-0.9425771236,12.86459064,1
1487,1857,0.1644032598,13.29838467,1
1487,1889,0.5584859848,13.02147293,1
1487,1921,0.6914947033,12.3543129,1
1487,1953,0.7389690876,11.5028019,1
1487,1985,0.9586555958,10.22251225,1
1487,2017,1.256028891,7.723993301,1
1519,33,1.845556498,6.924054146,1
1519,65,0.1442003846,7.49455452,1
1519,97,-2.768471241,7.86615181,1
1519,129,-4.58453083,8.579597473,1
1519,161,-2.618506193,8.943936348,1
1519,193,-3.733169556,9.25689888,1
1519,225,-5.054022789,9.663218498,1
1519,257,-6.262239456,10.0330162,1
1519,289,-6.956302166,10.47754478,1
1519,321,-7.099051476,12.11535263,1
1519,353,-6.298192978,14.06428051,1
1519,385,-5.55347538,16.32391739,1
1519,417,-5.410988808,16.08442688,1
1519,449,-6.738081455,16.38201523,1
1519,481,-9.816777229,17.09779167,1
1519,513,-12.33834648,18.31587791,1
1519,545,-13.45860481,19.35547256,1
1519,577,-13.786973,20.79320717,1
1519,609,-15.34569073,21.81063843,1
1519,641,-16.79606247,21.13571167,1
1519,673,-17.42478371,20.72784233,1
1519,705,-19.10608673,23.40988541,1
1519,737,-20.11919403,24.03092003,1
1519,769,-17.06826591,20.16516304,1
1519,801,-17.11885071,15.55855179,1
1519,833,-21.33514977,17.52954483,1
1519,865,-23.25115967,16.67494965,1
1519,897,-24.53392982,16.75917816,1
1519,929,-24.45805168,16.64123535,1
1519,961,-24.47958565,15.93372726,1
1519,993,-29.90554619,17.23210335,1
1519,1025,-31.90966415,16.53619003,1
1519,1057,-36.66235352,13.39644051,1
1519,1089,-36.45234299,11.67367554,1
1519,1121,-22.17467308,13.55845737,1
1519,1153,-22.46331787,13.2376852,1
1519,1185,-19.81414413,15.28625488,1
1519,1217,-18.38934898,13.0487709,1
1519,1249,-31.37975693,0.8932666779,1
1519,1281,-23.73207092,10.8021431,1
1519,1313,-22.38194275,8.878330231,1
1519,1345,-13.11326218,12.97805691,1
1519,1377,-12.66833305,13.53803635,1
1519,1409,-12.28497219,14.66102409,1
1519,1441,-13.12155437,17.98003387,1
1519,1473,-11.94070339,16.97512436,1
1519,1505,-10.15260792,16.47107124,1
1519,1537,-8.413978577,16.26576233,1
1519,1569,-3.065660954,17.47054291,1
1519,1601,-0.4060087204,16.24505615,1
1519,1633,-2.059987068,14.79946709,1
1519,1665,-4.028902531,16.30401611,1
1519,1697,-5.121655941,15.03068924,1
1519,1729,-4.197479248,14.23459053,1
1519,1761,-2.316794395,13.66780472,1
1519,1793,-1.070576072,13.41299152,1
1519,1825,-0.2483356297,13.37341785,1
1519,1857,0.3891820908,13.6409893,1
1519,1889,0.6212126613,12.56060314,1
1519,1921,0.5094920397,11.94280148,1
1519,1953,0.8614615202,10.84734058,1
1519,1985,0.5469056368,9.872247696,1
1519,2017,-0.02574771643,8.474116325,1
1551,33,0.5310521126,6.906923294,1
1551,65,0.2081012726,6.654098034,1
1551,97,-0.3046465516,7.41012764,1
1551,129,-0.9898183346,7.995905876,1
1551,161,-1.819111109,8.808237076,1
1551,193,-3.209092617,8.724487305,1
1551,225,-4.738612175,9.586738586,1
1551,257,-5.875267029,10.16697693,1
1551,289,-6.562739372,10.60274887,1
1551,321,-6.403581619,12.31153393,1
1551,353,-6.037365913,13.69997597,1
1551,385,-5.367442608,15.06593609,1
1551,417,-5.69227314,15.42062855,1
1551,449,-2.145243168,11.24723244,1
1551,481,-3.302967072,13.42098427,1
1551,513,-10.00943089,16.71708298,1
1551,545,-13.1178503,17.29866982,1
1551,577,-13.68567944,17.83686066,1
1551,609,-15.54049492,20.20812607,1
1551,641,-16.16685677,20.67287827,1
1551,673,-17.05084419,20.92958832,1
1551,705,-18.71386719,21.88676834,1
1551,737,-20.87322807,22.11128616,1
1551,769,-20.69713211,19.85764313,1
1551,801,-21.56297302,18.95872688,1
1551,833,-24.28655815,21.13508606,1
1551,865,-22.80090332,17.02161789,1
1551,897,-23.08362961,16.58609009,1
1551,929,-23.20793533,19.93468857,1
1551,961,-23.10819817,13.46874619,1
1551,993,-27.26909637,15.1251545,1
1551,1025,-29.00656891,14.69256783,1
1551,1057,-36.20180511,9.577409744,1
1551,1089,-34.58860779,7.536670685,1
1551,1121,-31.01766205,8.834363937,1
1551,1153,-20.54456902,12.66396046,1
1551,1185,-22.79514503,12.46819115,1
1551,1217,-20.67014694,12.55188465,1
1551,1249,-17.38804817,12.44058132,1
1551,1281,-26.07673264,9.979264259,1
1551,1313,-16.49333191,7.638842583,1
1551,1345,-15.55792332,8.021444321,1
1551,1377,-13.58223057,13.82987595,1
1551,1409,-12.88349247,15.57740784,1
1551,1441,-13.79656029,17.49021912,1
1551,1473,-15.44595814,18.43939972,1
1551,1505,-11.7077446,17.78195763,1
1551,1537,-10.00662136,17.98405647,1
1551,1569,-6.035228729,16.12118149,1
1551,1601,-5.98537159,15.64018631,1
1551,1633,-5.851027012,17.12448883,1
1551,1665,-5.153272629,17.89593124,1
1551,1697,-4.584605694,17.60780716,1
1551,1729,-3.348961592,14.28059101,1
1551,1761,-1.843252659,13.67750263,1
1551,1793,-0.8973107338,13.67400932,1
1551,1825,-0.2209593952,13.91576576,1
1551,1857,1.245907903,13.87453938,1
1551,1889,0.6334781647,13.19489288,1
1551,1921,0.1507472396,12.36196995,1
1551,1953,-0.08905398846,11.03202534,1
1551,1985,-0.4293215275,9.672828674,1
1551,2017,-0.8831863999,9.391477585,1
1583,33,0.9926643968,6.728556633,1
1583,65,0.694203496,6.594434738,1
1583,97,0.8197979927,7.319281578,1
1583,129,0.7033823729,8.415817261,1
1583,161,-0.5655924082,8.994519234,1
1583,193,-2.588101387,8.497188568,1
1583,225,-4.615205765,9.661329269,1
1583,257,-5.674571037,10.41594887,1
1583,289,-6.72097826,10.78557014,1
1583,321,-6.98204565,12.41975212,1
1583,353,-5.507550716,14.581007,1
1583,385,-5.601889133,14.53376007,1
1583,417,-6.320162296,14.93941116,1
1583,449,-7.816845417,15.19472599,1
1583,481,-10.0057497,15.3015728,1
1583,513,-10.52963352,15.24836636,1
1583,545,-12.90231514,14.93120575,1
1583,577,-14.40398598,16.12242508,1
1583,609,-15.64011192,18.22231483,1
1583,641,-15.64951038,20.02711487,1
1583,673,-16.38928223,19.6763649,1
1583,705,-17.96891785,19.87575912,1
1583,737,-20.14384842,20.36071968,1
1583,769,-21.89356422,20.93160629,1
1583,801,-21.2075882,21.05258179,1
1583,833,-21.47840691,21.88537407,1
1583,865,-18.41140747,22.1929245,1
1583,897,-21.31097221,23.84095001,1
1583,929,-22.0864563,20.41678619,1
1583,961,-23.75826073,18.37626266,1
1583,993,-29.15477562,13.90294075,1
1583,1025,-29.46103287,12.89002323,1
1583,1057,-33.88897324,9.892096519,1
1583,1089,-31.50295067,8.820163727,1
1583,1121,-29.40336609,9.069167137,1
1583,1153,-29.60389709,9.374372482,1
1583,1185,-20.18551826,12.38856411,1
1583,1217,-21.04386902,11.93427086,1
1583,1249,-20.73427582,11.71983719,1
1583,1281,-20.41246605,8.208647728,1
1583,1313,-18.56364059,7.73347187,1
1583,1345,-16.42601395,8.959600449,1
1583,1377,-14.31203079,13.63562584,1
1583,1409,-13.09900951,15.51264668,1
1583,1441,-12.80899334,15.8110342,1
1583,1473,-14.4389143,15.36928177,1
1583,1505,-13.2039299,17.0426178,1
1583,1537,0.7934494019,7.089968681,1
1583,1569,3.724604607,13.82555103,1
1583,1601,-11.19641495,17.60685349,1
1583,1633,-9.34390831,18.7538166,1
1583,1665,-6.432785511,18.80047989,1
1583,1697,-4.564445972,16.76161766,1
1583,1729,-3.782283783,15.74396801,1
1583,1761,-1.796424627,13.75453281,1
1583,1793,-1.249974728,13.75903702,1
1583,1825,-0.772147119,13.85096931,1
1583,1857,-0.4298381209,13.81923676,1
1583,1889,-0.5969452858,13.67344379,1
1583,1921,-0.7058160305,12.69239044,1
1583,1953,-1.027054071,11.29352665,1
1583,1985,-1.49355185,10.23423195,1
1583,2017,-1.709870577,8.527990341,1
1615,33,0.4030560851,6.651580334,1
1615,65,0.8228126168,7.075919151,1
1615,97,0.3909223378,7.655078411,1
1615,129,-0.3271239996,8.649819374,1
1615,161,-1.095535874,9.065437317,1
1615,193,-2.446177006,8.605527878,1
1615,225,-3.686913013,9.696678162,1
1615,257,-4.165575504,10.16114902,1
1615,289,-4.09519577,10.76566124,1
1615,321,-5.03137064,12.10114002,1
1615,353,-5.787054539,14.10031223,1
1615,385,-6.244337082,13.90008926,1
1615,417,-6.989212513,13.94184399,1
1615,449,-8.195203781,14.10250187,1
1615,481,-9.281463623,15.20505428,1
1615,513,-10.26311398,15.1669426,1
1615,545,-11.91330147,16.00739288,1
1615,577,-12.99986553,16.49557304,1
1615,609,-13.67478752,17.08398628,1
1615,641,-14.4070425,18.02357864,1
1615,673,-15.96164036,18.4393177,1
1615,705,-17.03364563,18.72015381,1
1615,737,-17.97291946,19.42639542,1
1615,769,-18.61872673,21.22452354,1
1615,801,-17.86654282,23.53487015,1
1615,833,-18.13635063,23.67401314,1
1615,865,-16.02257156,23.29637718,1
1615,897,-20.11859131,23.13863945,1
1615,929,-22.06328392,19.78601837,1
1615,961,-20.25893593,16.07311249,1
1615,993,-21.09245872,13.25794315,1
1615,1025,-22.77764893,11.25669098,1
1615,1057,-21.2553196,12.24827003,1
1615,1089,-30.8273735,18.73284149,1
1615,1121,-11.47943306,9.617744446,1
1615,1153,-15.25229836,18.27799606,1
1615,1185,-19.7433567,14.52947903,1
1615,1217,-18.41125298,11.97579956,1
1615,1249,-15.27518463,15.85781574,1
1615,1281,-16.89237595,11.28785896,1
1615,1313,-17.23469353,9.583871841,1
1615,1345,-16.91314888,9.721367836,1
1615,1377,-14.47228336,13.88178825,1
1615,1409,-13.04347992,15.35244083,1
1615,1441,-12.86998177,15.342659,1
1615,1473,-13.50082779,14.07864761,1
1615,1505,-12.64298725,14.87189579,1
1615,1537,-10.73893738,15.08657455,1
1615,1569,-2.310460091,9.802776337,1
1615,1601,-12.02071762,13.51011848,1
1615,1633,-8.715764999,16.03946304,1
1615,1665,-6.884287357,19.01925659,1
1615,1697,-5.70760107,17.46133041,1
1615,1729,-4.287950516,14.84422016,1
1615,1761,-2.799651623,14.20166111,1
1615,1793,-2.206995964,14.28424454,1
1615,1825,-0.9028999805,14.15937233,1
1615,1857,-1.363821626,13.73291874,1
1615,1889,-1.347991467,13.95185757,1
1615,1921,-1.369167805,12.48639202,1
1615,1953,-1.695438623,11.08531094,1
1615,1985,-1.655319452,9.765142441,1
1615,2017,-1.716772079,8.69540596,1
1647,33,0.2970744967,6.685790062,1
1647,65,0.03054857254,7.334378242,1
1647,97,-1.285336137,7.797583103,1
1647,129,-2.449968338,8.439257622,1
1647,161,-2.256053686,9.099061012,1
1647,193,-2.584992647,8.374354362,1
1647,225,-3.2979002,9.472038269,1
1647,257,-3.477646112,9.950853348,1
1647,289,-3.507849693,10.59695053,1
1647,321,-3.982861996,10.60743237,1
1647,353,-5.103114128,11.35870552,1
1647,385,-6.378846169,13.33034325,1
1647,417,-8.848392487,13.6638689,1
1647,449,-8.405298233,14.75226498,1
1647,481,-8.836138725,15.8696661,1
1647,513,-9.920315742,15.49017906,1
1647,545,-11.08208561,16.88766289,1
1647,577,-12.1929493,16.32150841,1
1647,609,-13.12464428,16.8907547,1
1647,641,-13.79375839,17.17512512,1
1647,673,-15.04565239,17.59784698,1
1647,705,-15.93177414,17.88737679,1
1647,737,-15.97230148,18.37305832,1
1647,769,-13.54050446,20.26210403,1
1647,801,-15.35676193,22.46515846,1
1647,833,-17.7956543,26.2896843,1
1647,865,-18.73098755,24.48882675,1
1647,897,-20.5080719,22.57952499,1
1647,929,-21.95346451,18.36227798,1
1647,961,-20.99339294,16.41774368,1
1647,993,-20.28222275,12.11209011,1
1647,1025,-22.67403603,9.324069977,1
1647,1057,-20.73191261,11.13308907,1
1647,1089,-20.05080032,11.10412788,1
1647,1121,-33.51190948,7.74439621,1
1647,1153,-18.88912582,11.79031467,1
1647,1185,-18.92214012,14.13536549,1
1647,1217,-17.68443298,11.70353317,1
1647,1249,-15.3297081,11.28503132,1
1647,1281,-17.43550682,10.64048958,1
1647,1313,-16.88992119,11.02470684,1
1647,1345,-15.55891228,23.4941597,1
1647,1377,-13.82883358,16.26990891,1
1647,1409,-13.05368996,14.98948383,1
1647,1441,-12.72037792,15.30403042,1
1647,1473,-12.92689323,14.61574936,1
1647,1505,-12.65563107,14.20534611,1
1647,1537,-10.4531498,14.62826252,1
1647,1569,-8.803981781,15.24002075,1
1647,1601,-8.680039406,15.61028004,1
1647,1633,-8.907457352,16.46868515,1
1647,1665,-6.103380203,20.14229202,1
1647,1697,-5.545780182,17.48526382,1
1647,1729,-4.271443844,15.77789211,1
1647,1761,-3.823942184,14.75007629,1
1647,1793,-2.658196926,14.8723259,1
1647,1825,-2.11621213,14.62717915,1
1647,1857,-1.996126771,14.46915627,1
1647,1889,-1.824978828,13.73444843,1
1647,1921,-2.008974791,12.29471111,1
1647,1953,-2.039080143,10.9020977,1
1647,1985,-1.183588147,8.917487144,1
1647,2017,-1.126438379,5.862139702,1
1679,33,0.4660209417,6.772939205,1
1679,65,0.7798071504,5.036625862,1
1679,97,0.004089713097,7.005928993,1
1679,129,-1.305841088,8.395670891,1
1679,161,-2.405791044,9.450343132,1
1679,193,-2.353560448,8.825844765,1
1679,225,-3.091605663,9.435596466,1
1679,257,-3.47625947,10.30770969,1
1679,289,-3.582170486,10.79957771,1
1679,321,-4.016306877,10.95393753,1
1679,353,-4.620125771,12.13455009,1
1679,385,-6.308185101,13.79463959,1
1679,417,-7.328511238,14.22970581,1
1679,449,-8.145602226,15.70639706,1
1679,481,-8.881651878,15.86634064,1
1679,513,-9.389995575,16.37000656,1
1679,545,-10.43498611,17.15391541,1
1679,577,-11.7004776,17.0349865,1
1679,609,-12.27916718,16.27472496,1
1679,641,-12.95027447,16.42657471,1
1679,673,-13.91348362,16.6300354,1
1679,705,-14.66021729,16.89850235,1
1679,737,-14.25052261,18.14445877,1
1679,769,-13.3255806,18.08063698,1
1679,801,-10.48846054,24.01407242,1
1679,833,-14.40602303,24.28606796,1
1679,865,-17.73458099,23.29475021,1
1679,897,-21.14541626,17.91134644,1
1679,929,-23.48530769,14.01398277,1
1679,961,-22.55188751,12.97650528,1
1679,993,-20.60220528,10.54922771,1
1679,1025,-21.62226868,8.857713699,1
1679,1057,-23.00316429,8.582386017,1
1679,1089,-22.62334633,8.284360886,1
1679,1121,-18.84618187,7.513669968,1
1679,1153,-18.21559334,6.937314034,1
1679,1185,-18.10429955,-9.365686417,1
1679,1217,-17.69923592,10.66333771,1
1679,1249,-17.05329132,10.23719978,1
1679,1281,-18.80969429,8.801291466,1
1679,1313,-18.11222458,10.63848686,1
1679,1345,-14.70197773,30.97221565,1
1679,1377,-9.012685776,17.60066032,1
1679,1409,-13.9809742,14.99629021,1
1679,1441,-12.05174732,15.70107079,1
1679,1473,-11.5631609,14.94873142,1
1679,1505,-11.25394058,14.43484974,1
1679,1537,-9.782622337,14.76561642,1
1679,1569,-7.900024414,15.18854809,1
1679,1601,-6.292212486,16.51214218,1
1679,1633,-5.54450798,16.87294769,1
1679,1665,-5.157973289,17.26704979,1
1679,1697,-4.966255188,18.44443703,1
1679,1729,-3.841097116,15.34479141,1
1679,1761,-2.992830515,15.30776405,1
1679,1793,-2.278543472,15.42673969,1
1679,1825,-2.521046638,15.07991219,1
1679,1857,-2.672531128,14.11862946,1
1679,1889,-2.443797588,13.10027122,1
1679,1921,-2.586224079,12.19178963,1
1679,1953,-2.17103529,10.87227726,1
1679,1985,-1.868459225,8.833977699,1
1679,2017,-1.056860924,5.142356873,1
1711,33,0.6747413278,7.279302597,1
1711,65,0.3507495821,5.868728161,1
1711,97,0.5531146526,6.829231262,1
1711,129,-0.2309868336,8.285167694,1
1711,161,-1.915267706,9.061597824,1
1711,193,-2.03780508,9.254271507,1
1711,225,-3.109303474,9.783162117,1
1711,257,-3.795951366,10.69562626,1
1711,289,-3.650265694,11.2877264,1
1711,321,-4.56370163,12.68551922,1
1711,353,-5.387267113,14.48641205,1
1711,385,-6.34803009,15.1829586,1
1711,417,-7.072519779,15.3535614,1
1711,449,-7.840177536,14.7387352,1
1711,481,-8.176081657,14.83020401,1
1711,513,-8.457736015,15.83347416,1
1711,545,-10.21237183,16.32953835,1
1711,577,-11.09042072,16.85348892,1
1711,609,-10.77812767,16.00438309,1
1711,641,-11.80002117,15.76642799,1
1711,673,-12.6933794,15.28907681,1
1711,705,-13.59637165,15.84432697,1
1711,737,-13.34883499,16.65402603,1
1711,769,-13.01162529,19.0202961,1
1711,801,-12.53089619,24.03266525,1
1711,833,-15.1480999,22.13752365,1
1711,865,-19.39160156,16.69412231,1
1711,897,-21.40907288,14.46461105,1
1711,929,-17.0602417,13.66547966,1
1711,961,-17.91225815,12.91382122,1
1711,993,-19.54149437,11.78011322,1
1711,1025,-21.41493607,9.44734478,1
1711,1057,-22.54426765,8.423262596,1
1711,1089,-21.43156433,6.849730492,1
1711,1121,-18.23150826,6.55243969,1
1711,1153,-17.07237244,5.679727077,1
1711,1185,-17.11293221,6.763240814,1
1711,1217,-18.46349144,5.821538925,1
1711,1249,-18.5406723,8.864179611,1
1711,1281,-16.82599258,9.315929413,1
1711,1313,-14.31702805,10.18424606,1
1711,1345,-9.602519989,30.73995209,1
1711,1377,-20.7844696,1.367874146,1
1711,1409,-11.94775105,14.703228,1
1711,1441,-11.34412956,16.17490005,1
1711,1473,-8.324725151,15.61693478,1
1711,1505,3.141274452,12.1250515,1
1711,1537,-2.509022713,17.37661743,1
1711,1569,-6.157085419,15.62171936,1
1711,1601,-4.955493927,16.93937492,1
1711,1633,-4.648928165,17.5122757,1
1711,1665,-4.378954887,17.19422722,1
1711,1697,-3.750829935,18.05251312,1
1711,1729,-3.277908802,15.89013863,1
1711,1761,-2.863329649,16.05335999,1
1711,1793,-2.730418205,16.02666473,1
1711,1825,-2.936371803,15.59552765,1
1711,1857,-2.788869858,13.90001774,1
1711,1889,-2.29974246,12.48506355,1
1711,1921,-2.444872379,11.61080074,1
1711,1953,-2.755657196,9.820587158,1
1711,1985,-3.153795242,8.395248413,1
1711,2017,-2.48331809,3.538934708,1
1743,33,0.6465283036,7.949040413,1
1743,65,-0.4210650921,6.408121109,1
1743,97,-1.328306198,7.674367905,1
1743,129,-2.268381357,8.815493584,1
1743,161,-2.405900717,9.260742188,1
1743,193,-2.854834557,9.863220215,1
1743,225,-3.490036011,9.988872528,1
1743,257,-4.022200108,10.92297649,1
1743,289,-4.486916542,11.46485901,1
1743,321,-4.803337097,12.89568329,1
1743,353,-5.679998398,14.24104023,1
1743,385,-6.790737629,14.92251396,1
1743,417,-7.358059883,14.66209316,1
1743,449,-7.581682205,13.83399677,1
1743,481,-8.157980919,13.96083546,1
1743,513,-8.833559036,15.21107578,1
1743,545,-9.584058762,15.4330759,1
1743,577,-10.17949677,15.26383495,1
1743,609,-10.21768475,15.50858307,1
1743,641,-10.49356365,15.29696083,1
1743,673,-11.46988678,14.52864075,1
1743,705,-12.74001598,14.56100273,1
1743,737,-12.95131493,15.23172665,1
1743,769,-13.08508205,17.02895164,1
1743,801,-13.91899109,18.21502686,1
1743,833,-15.09814739,18.6571064,1
1743,865,-17.58715439,15.48041344,1
1743,897,-15.96410847,13.01704121,1
1743,929,-16.16713333,11.67935753,1
1743,961,-17.27760696,13.43862057,1
1743,993,-18.22262764,13.57342911,1
1743,1025,-19.64115524,10.81279659,1
1743,1057,-20.97746277,8.298557281,1
1743,1089,-19.11536598,6.978972435,1
1743,1121,-17.07095909,5.392638683,1
1743,1153,-15.94682503,4.626254559,1
1743,1185,-15.69756889,3.707641602,1
1743,1217,-16.00391197,3.817279816,1
1743,1249,-16.03786469,7.730526924,1
1743,1281,-14.59718609,9.647654533,1
1743,1313,-11.98762321,10.54577255,1
1743,1345,3.08728981,10.70613003,1
1743,1377,2.264009476,11.47725201,1
1743,1409,-12.03573036,16.0950222,1
1743,1441,-9.973438263,16.93968964,1
1743,1473,0.442741394,14.81742287,1
1743,1505,2.504278183,14.99287987,1
1743,1537,-1.884560108,16.08849144,1
1743,1569,-4.055531025,17.46336365,1
1743,1601,-2.632024765,17.21309662,1
1743,1633,-3.715563774,16.92359924,1
1743,1665,-3.073947906,15.90298271,1
1743,1697,-2.551468849,16.14867783,1
1743,1729,-2.408516407,16.91342545,1
1743,1761,-2.55102253,17.07366371,1
1743,1793,-3.2538414,16.58391953,1
1743,1825,-3.746314287,16.00463104,1
1743,1857,-3.216726065,14.55049038,1
1743,1889,-2.169205189,13.20939159,1
1743,1921,-2.526965857,11.93792343,1
1743,1953,-3.143070698,8.941969872,1
1743,1985,-3.307807922,7.697050095,1
1743,2017,-3.588158131,4.932920933,1
1775,33,0.4659394324,8.678231239,1
1775,65,-1.054573894,7.473536491,1
1775,97,-1.959868312,7.781569481,1
1775,129,-2.445830822,8.923252106,1
1775,161,-2.837254286,9.65645504,1
1775,193,-3.775429726,10.46249294,1
1775,225,-3.358416796,12.14275742,1
1775,257,-2.988407612,10.81254673,1
1775,289,-4.304952145,11.49451447,1
1775,321,-5.884203434,12.61741447,1
1775,353,-6.222225189,13.97926712,1
1775,385,-6.983554363,14.9394598,1
1775,417,-7.529428005,14.57360172,1
1775,449,-7.4655509,13.92515087,1
1775,481,-8.009614944,13.84149742,1
1775,513,-8.476852417,14.51223564,1
1775,545,-8.929702759,14.78520966,1
1775,577,-9.771837234,14.97385788,1
1775,609,-9.999556541,14.83047771,1
1775,641,-10.17407894,14.20898628,1
1775,673,-10.65849209,13.30669117,1
1775,705,-11.60768509,14.63245869,1
1775,737,-12.42221069,15.03779221,1
1775,769,-13.14831257,15.23187923,1
1775,801,-13.65185833,15.36304855,1
1775,833,-14.46610355,15.03286648,1
1775,865,-14.61502743,13.10118198,1
1775,897,-14.36653996,12.18965149,1
1775,929,-15.20954704,12.90019226,1
1775,961,-16.61710739,14.02804947,1
1775,993,-17.56777573,14.06261635,1
1775,1025,-18.46545601,10.5419569,1
1775,1057,-18.82114029,8.281075478,1
1775,1089,-17.84955025,7.615198135,1
1775,1121,-15.76805401,4.994498253,1
1775,1153,-14.62492275,4.293642521,1
1775,1185,-13.50137615,3.578677177,1
1775,1217,-13.51844501,3.277283669,1
1775,1249,-14.46998787,6.56260252,1
1775,1281,-13.43824768,8.257151604,1
1775,1313,-11.50977516,9.237718582,1
1775,1345,-10.04877472,9.659750938,1
1775,1377,-9.321455956,10.33684826,1
1775,1409,-9.092808723,14.15992355,1
1775,1441,10.49335575,14.11614132,1
1775,1473,-1.714562416,20.85482025,1
1775,1505,-2.329556942,19.1210556,1
1775,1537,-3.177437305,15.48967838,1
1775,1569,-3.193175316,15.71619034,1
1775,1601,-1.456223726,16.58470917,1
1775,1633,-1.940798759,15.89443493,1
1775,1665,-1.157954216,15.17674732,1
1775,1697,-0.3073759079,16.30862236,1
1775,1729,-1.882700443,17.87157059,1
1775,1761,-2.094508648,18.23468971,1
1775,1793,-2.484517813,17.04267502,1
1775,1825,-3.062893152,16.1049881,1
1775,1857,-3.629561663,14.86348057,1
1775,1889,-2.069910526,13.61548615,1
1775,1921,-2.017668962,13.06198692,1
1775,1953,-2.861881256,10.39974785,1
1775,1985,-3.789045095,7.243638992,1
1775,2017,-4.612675667,3.668306351,1
