PIVlab, ASCII chart output - 26-Jul-2025
FRAME: 9, filenames: A:[9]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi & B:[10]MAX_Pos0023_TgUtrmcherry_K4K8Mutant.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
152,1173,-0.376277864,-0.150487721,1
152,1189,-0.05303418636,-1.111927986,1
152,1205,-1.179881573,-2.446854115,1
152,1221,-1.70624876,-2.863497734,1
152,1237,0.1397153884,-1.075062513,1
152,1253,-1.167492747,-0.7789447308,1
152,1269,-0.6454418898,-1.133749008,1
152,1285,-1.534507871,-1.098141789,1
168,21,0.674087286,0.4382599592,1
168,37,1.690957665,-0.5217422247,1
168,53,1.353992581,-0.148966372,1
168,69,1.116189599,-0.06852185726,1
168,85,0.5266058445,0.3029018044,1
168,101,NaN,NaN,2
168,117,0.4702192843,0.1144838929,1
168,133,0.4068241119,-0.3487688899,1
168,149,0.5405243039,-0.4244051278,1
168,165,0.8590584993,0.9372699261,1
168,181,1.133023977,0.7895676494,1
168,197,2.130271673,0.3584394157,1
168,213,2.960287333,0.08672007918,1
168,229,3.815406084,-0.2014607191,1
168,245,5.024123192,-0.1695777923,1
168,261,5.776860714,0.1147569716,1
168,277,5.727692604,0.464317888,1
168,293,5.60735321,0.7020792365,1
168,309,6.924829006,0.6356660128,1
168,325,8.149848938,0.8136600256,1
168,341,7.775647163,0.1516280174,1
168,357,8.514156342,0.6323651075,1
168,373,8.907640457,1.710991263,1
168,389,7.377328873,3.089843273,1
168,405,7.660253525,3.704405785,1
168,421,6.436249256,1.973246336,1
168,437,6.00451231,3.462759018,1
168,453,6.422927856,2.490091801,1
168,469,NaN,NaN,2
168,485,NaN,NaN,2
168,501,6.593580246,2.396159172,1
168,517,5.69458437,2.736868858,1
168,533,5.562641621,0.9024145603,1
168,549,NaN,NaN,2
168,565,4.113342285,0.4352646172,1
168,581,4.021697998,0.6352458,1
168,597,4.092886925,0.4180400372,1
168,613,4.283103943,-0.1716006398,1
168,629,2.914221287,-0.2510277033,1
168,645,1.959584713,0.5302803516,1
168,661,1.431358218,0.1730052233,1
168,677,NaN,NaN,2
168,693,0.3363007605,0.5155618787,1
168,709,0.3680658937,0.4445293248,1
168,725,0.7289764881,0.159317255,1
168,741,0.4480405748,-0.3425036073,1
168,757,-0.2829645574,-0.6398732066,1
168,773,0.2364583611,0.1580839753,1
168,789,-0.5213350654,0.8071529269,1
168,805,0.153432861,0.9498862028,1
168,821,0.7698550224,0.6340130568,1
168,837,1.290044308,-0.3378593028,1
168,853,NaN,NaN,2
168,869,0.6256972551,-1.971077919,1
168,885,0.2878851593,-1.037482023,1
168,901,NaN,NaN,2
168,917,0.2245935649,-0.3289862275,1
168,933,0.4015070796,-0.4020637274,1
168,949,0.0004969835281,-0.6209900379,1
168,965,-0.6614350677,-0.620892942,1
168,981,-1.456972361,0.3981244564,1
168,997,-1.29291451,-0.08572477102,1
168,1013,-0.9183396697,-0.6752566099,1
168,1029,-1.256749153,-1.24258101,1
168,1045,-1.25454545,-0.9862377644,1
168,1061,-1.083545923,-0.6797914505,1
168,1077,-1.541989326,-0.06125427783,1
168,1093,-1.900939107,0.004762515426,1
168,1109,NaN,NaN,2
168,1125,NaN,NaN,2
168,1141,NaN,NaN,2
168,1157,-0.4830920696,0.2286123484,1
168,1173,-0.03337305784,-0.4328193665,1
168,1189,0.8361470699,-1.570703268,1
168,1205,-0.3652479053,-0.7893174887,1
168,1221,-0.0750721246,-0.3340159059,1
168,1237,0.6639354825,0.2834795713,1
168,1253,-0.3792083859,-0.4117405415,1
168,1269,-0.7844725847,-1.26719439,1
168,1285,-1.128957272,-1.590946317,1
184,21,0.2504286468,0.4264161289,1
184,37,1.090370297,-0.2495734096,1
184,53,1.214715123,0.09559562802,1
184,69,1.205308795,0.1639212519,1
184,85,1.317758799,0.5855116844,1
184,101,0.4760661721,0.5248798132,1
184,117,0.2617157996,-0.03705090284,1
184,133,0.4566012323,0.4657944441,1
184,149,NaN,NaN,2
184,165,1.746626616,0.8012970686,1
184,181,1.327060699,0.9449573755,1
184,197,1.428153157,0.3429079652,1
184,213,2.075181484,-0.02375453711,1
184,229,3.0492661,-0.1019811034,1
184,245,4.136704922,-0.6034908295,1
184,261,4.880958557,-0.4958947003,1
184,277,4.894630909,0.8872269988,1
184,293,NaN,NaN,2
184,309,6.710202694,1.121577024,1
184,325,7.604357719,0.7615338564,1
184,341,NaN,NaN,2
184,357,9.141048431,0.9712010622,1
184,373,9.728709221,2.276276112,1
184,389,NaN,NaN,2
184,405,7.24805975,4.030462265,1
184,421,6.700631618,3.193484068,1
184,437,6.590510368,3.005682945,1
184,453,6.583696365,3.026396275,1
184,469,7.412975311,3.30521369,1
184,485,7.364865303,2.870559216,1
184,501,NaN,NaN,2
184,517,NaN,NaN,2
184,533,5.072741032,1.727015018,1
184,549,4.60442543,0.8211022019,1
184,565,4.316838741,0.3318868577,1
184,581,4.043723106,0.3959977031,1
184,597,3.385319233,0.4275984466,1
184,613,2.904084682,-0.02863620222,1
184,629,2.796229839,0.04771786928,1
184,645,2.270735264,0.9234678149,1
184,661,1.41724503,0.3116573095,1
184,677,NaN,NaN,2
184,693,0.2581962645,0.8381927013,1
184,709,0.3426090181,0.5000698566,1
184,725,0.9987518191,0.1772391647,1
184,741,0.6659110785,-0.3823270202,1
184,757,0.6579749584,-0.4759566486,1
184,773,NaN,NaN,2
184,789,NaN,NaN,2
184,805,0.5190221667,0.3572026789,1
184,821,1.189819694,-0.2387376428,1
184,837,0.8528748751,-1.662164569,1
184,853,NaN,NaN,2
184,869,0.9798732996,-2.268435955,1
184,885,NaN,NaN,2
184,901,-0.3836106062,-1.120283365,1
184,917,-0.3290822208,-0.6811701059,1
184,933,-0.08188599348,-0.5597737432,1
184,949,NaN,NaN,2
184,965,-1.424915075,-1.457666159,1
184,981,NaN,NaN,2
184,997,NaN,NaN,2
184,1013,-1.163802505,-0.8120502234,1
184,1029,NaN,NaN,2
184,1045,-0.8612158298,-1.219094634,1
184,1061,-0.6958899498,-1.141458392,1
184,1077,NaN,NaN,2
184,1093,-1.275126576,-0.5729528069,1
184,1109,-1.887834191,-0.4008855522,1
184,1125,NaN,NaN,2
184,1141,NaN,NaN,2
184,1157,-0.3847478628,0.3354152441,1
184,1173,-0.09876418114,-0.5974214077,1
184,1189,0.4708245993,-1.710514069,1
184,1205,NaN,NaN,2
184,1221,NaN,NaN,2
184,1237,NaN,NaN,2
184,1253,-0.3944972157,0.05961833894,1
184,1269,-0.5597071052,0.04097190499,1
184,1285,-0.5644018054,-0.9644649029,1
200,21,0.1557750702,0.3270133734,1
200,37,1.386324644,-0.2466490865,1
200,53,1.040920258,0.6094884276,1
200,69,1.119287014,0.7132464647,1
200,85,1.105425358,0.599932909,1
200,101,0.7434506416,0.5949807763,1
200,117,0.3766194582,0.6074320674,1
200,133,0.417578876,0.6045253873,1
200,149,0.5431096554,0.7657439113,1
200,165,1.011318445,0.7420762777,1
200,181,1.025553465,0.7310993671,1
200,197,0.8497462273,0.3872850537,1
200,213,2.0814147,0.1276763827,1
200,229,3.167432785,-0.1043328643,1
200,245,NaN,NaN,2
200,261,4.890552521,-0.5770432353,1
200,277,4.818427086,0.2435404956,1
200,293,5.242529869,1.033282518,1
200,309,6.78323698,1.101463318,1
200,325,7.871109009,1.086319923,1
200,341,8.72562027,1.026431441,1
200,357,9.222655296,2.302376747,1
200,373,9.073354721,3.341086388,1
200,389,8.889312744,4.461274147,1
200,405,8.135430336,3.68057394,1
200,421,7.730113029,3.447691202,1
200,437,7.433731556,3.157092094,1
200,453,6.366545677,3.42873621,1
200,469,5.173170567,3.448001862,1
200,485,5.883687973,3.205181122,1
200,501,6.450009346,2.707444668,1
200,517,5.168266296,1.184633255,1
200,533,4.430872917,1.424341679,1
200,549,4.278124332,0.7334015369,1
200,565,3.892565727,0.2985060811,1
200,581,3.802694321,0.05996760726,1
200,597,3.672142506,0.4179621339,1
200,613,NaN,NaN,2
200,629,NaN,NaN,2
200,645,NaN,NaN,2
200,661,NaN,NaN,2
200,677,NaN,NaN,2
200,693,0.04742796719,0.4699321985,1
200,709,0.2078848481,0.2863761187,1
200,725,0.5796359777,0.3531091213,1
200,741,0.9100415111,-0.06528575718,1
200,757,1.528459787,0.04575961828,1
200,773,1.261431336,0.6262782812,1
200,789,0.5738782883,-0.1108902693,1
200,805,1.084621787,-0.3225320876,1
200,821,1.058934569,-0.3174880445,1
200,837,0.2646427155,-0.5367491841,1
200,853,1.193999171,-0.6176880002,1
200,869,2.165765285,-1.264209986,1
200,885,1.378674388,-1.698201418,1
200,901,-0.4036471248,-1.166988254,1
200,917,-0.7305985093,-1.12521255,1
200,933,-0.9016854763,-0.7579597235,1
200,949,NaN,NaN,2
200,965,NaN,NaN,2
200,981,-1.651988268,-0.6846030354,1
200,997,-1.579479337,-0.8686192036,1
200,1013,-1.272904634,-0.8829653263,1
200,1029,NaN,NaN,2
200,1045,NaN,NaN,2
200,1061,-0.6278266907,-1.662722111,1
200,1077,-0.7719864845,-1.652534485,1
200,1093,-1.331096888,-1.657339573,1
200,1109,-1.407207489,-1.330557108,1
200,1125,-1.257723093,-0.1882129312,1
200,1141,-0.5036235452,-0.006491065025,1
200,1157,-0.1827339232,0.2062161416,1
200,1173,-0.3636797667,-0.3793649673,1
200,1189,-0.2389026284,-1.763718128,1
200,1205,-0.1462147832,-1.481173038,1
200,1221,NaN,NaN,2
200,1237,0.2998193204,-0.5042802691,1
200,1253,0.4959797561,0.1745852977,1
200,1269,0.9155518413,0.4229166806,1
200,1285,0.9903643727,0.3633607626,1
216,21,-0.655983448,1.580232143,1
216,37,0.448486954,1.358807564,1
216,53,0.4950509071,0.6845113039,1
216,69,1.067307234,0.8386772871,1
216,85,1.670144081,0.8478710651,1
216,101,1.476427555,0.7113772631,1
216,117,NaN,NaN,2
216,133,1.277829885,0.7631423473,1
216,149,0.2503057122,0.6025987267,1
216,165,0.7675727606,0.6422749758,1
216,181,1.105268002,0.7396942377,1
216,197,2.008979797,0.6791712642,1
216,213,4.338175774,0.513975203,1
216,229,5.455545425,0.08622005582,1
216,245,3.71089983,-0.5645332932,1
216,261,4.629680634,0.2371076643,1
216,277,5.331752777,0.6551238298,1
216,293,6.061536789,0.5185306072,1
216,309,7.498828411,0.8089002371,1
216,325,8.204978943,1.495733857,1
216,341,8.534126282,1.600112677,1
216,357,8.569519997,2.612419844,1
216,373,8.095005035,3.221663475,1
216,389,7.872258663,3.659101963,1
216,405,NaN,NaN,2
216,421,8.970531464,3.063684702,1
216,437,9.255701065,2.787286997,1
216,453,NaN,NaN,2
216,469,NaN,NaN,2
216,485,8.31963253,4.174164772,1
216,501,8.444173813,2.612747192,1
216,517,6.734618187,0.02912521362,1
216,533,5.70591116,0.7680920362,1
216,549,4.178890228,0.4697319865,1
216,565,NaN,NaN,2
216,581,NaN,NaN,2
216,597,3.683588266,0.4641791284,1
216,613,3.516698122,0.5339680314,1
216,629,2.97492981,0.6046140194,1
216,645,NaN,NaN,2
216,661,NaN,NaN,2
216,677,0.4956364632,0.5844401717,1
216,693,0.1869871616,0.3740828037,1
216,709,0.4694922566,0.09834045172,1
216,725,0.7516150475,0.6796799302,1
216,741,0.8797190189,-0.005219168961,1
216,757,0.9812369347,0.3663698733,1
216,773,1.147767425,0.210161984,1
216,789,1.756510735,-0.3667414784,1
216,805,1.449298143,-0.5833027959,1
216,821,1.071368933,-0.3802896142,1
216,837,0.8034055233,-0.9082885385,1
216,853,0.81197083,-0.8499058485,1
216,869,2.309874773,-1.786264062,1
216,885,0.9568069577,-1.573266149,1
216,901,-0.008131846786,-1.302793741,1
216,917,-0.520720005,-1.227955222,1
216,933,-0.6876929402,-1.035161734,1
216,949,-0.8835352659,-1.483996511,1
216,965,NaN,NaN,2
216,981,-2.179039001,-2.468683958,1
216,997,-2.224656582,-1.711996913,1
216,1013,-1.745030284,-1.687199831,1
216,1029,-1.366990328,-1.689503074,1
216,1045,NaN,NaN,2
216,1061,-2.417766809,-2.266662598,1
216,1077,NaN,NaN,2
216,1093,-1.800771117,-1.587425232,1
216,1109,-0.8336888552,-1.215545177,1
216,1125,-1.068502188,-0.6892790794,1
216,1141,-0.3218066394,-0.2918925285,1
216,1157,-0.2232436538,0.4387587607,1
216,1173,0.1077477783,-0.2911555171,1
216,1189,0.3827250004,-1.157126904,1
216,1205,0.2044704854,-1.62564683,1
216,1221,0.6287002563,-0.4454526305,1
216,1237,1.086075664,-0.6057576537,1
216,1253,1.06025672,-0.2188833058,1
216,1269,0.9508405924,0.1674299687,1
216,1285,0.4924141169,0.4610900283,1
232,21,NaN,NaN,2
232,37,-0.01782265306,2.243645668,1
232,53,0.6033964157,0.8153681755,1
232,69,1.143775105,1.173721433,1
232,85,1.896224737,1.509477854,1
232,101,NaN,NaN,2
232,117,NaN,NaN,2
232,133,1.361336231,1.027164817,1
232,149,0.9879530668,0.6171121597,1
232,165,1.363887429,0.5739961863,1
232,181,2.503994465,0.6306920052,1
232,197,3.260133505,0.6000066996,1
232,213,NaN,NaN,2
232,229,NaN,NaN,2
232,245,NaN,NaN,2
232,261,5.992282391,0.02440965921,1
232,277,6.350264072,0.5225805044,1
232,293,6.168101311,0.3116188049,1
232,309,NaN,NaN,2
232,325,NaN,NaN,2
232,341,8.137007713,1.793307662,1
232,357,8.180337906,2.312266588,1
232,373,7.983994484,2.602185249,1
232,389,7.925045967,3.568243265,1
232,405,8.122131348,4.679630756,1
232,421,9.152118683,3.132342577,1
232,437,9.576213837,2.355761528,1
232,453,8.601068497,2.414840221,1
232,469,7.006389618,2.680273294,1
232,485,7.421972275,3.625172377,1
232,501,7.481917381,1.884753942,1
232,517,6.845170021,-0.0522749424,1
232,533,5.692893028,0.6144494414,1
232,549,3.726076365,0.07051467896,1
232,565,NaN,NaN,2
232,581,2.150525093,0.4261369705,1
232,597,3.666661024,0.5144053698,1
232,613,3.515452385,1.150352001,1
232,629,3.183025599,0.4653463662,1
232,645,2.309351444,0.7277916074,1
232,661,1.743191719,0.946886301,1
232,677,1.54880023,0.5583305359,1
232,693,0.6058366895,0.572533071,1
232,709,0.3082813621,0.196590066,1
232,725,0.7010008097,0.04798452556,1
232,741,0.8748227358,-0.309489131,1
232,757,0.8178527355,0.08374887705,1
232,773,1.773295403,-0.1315546334,1
232,789,NaN,NaN,2
232,805,1.674144506,-0.953217268,1
232,821,1.138836503,-0.9743250608,1
232,837,NaN,NaN,2
232,853,0.4972727299,-2.914031029,1
232,869,NaN,NaN,2
232,885,0.2528201044,-1.809352636,1
232,901,-0.1590763927,-1.098630309,1
232,917,NaN,NaN,2
232,933,-0.7083825469,-0.7915892601,1
232,949,-1.132867098,-1.850213766,1
232,965,-1.930101991,-2.422070503,1
232,981,-2.726412773,-2.526745081,1
232,997,-2.999898672,-1.960885525,1
232,1013,-1.78243053,-1.45843184,1
232,1029,-1.488488197,-1.895151854,1
232,1045,-2.332606316,-2.228336096,1
232,1061,-2.132833242,-2.621273756,1
232,1077,NaN,NaN,2
232,1093,-1.283057332,-1.499880791,1
232,1109,-0.4278785586,-2.021565914,1
232,1125,NaN,NaN,2
232,1141,0.06443661451,-0.9473908544,1
232,1157,-0.845392108,-0.2574466765,1
232,1173,1.063179374,-0.6767323017,1
232,1189,NaN,NaN,2
232,1205,NaN,NaN,2
232,1221,0.9182434082,0.6673500538,1
232,1237,0.7259136438,-0.2055287957,1
232,1253,0.7005934119,-0.4046568871,1
232,1269,NaN,NaN,2
232,1285,1.008804917,0.4159355164,1
248,21,-0.01662147045,0.8309509754,1
248,37,0.4998539984,1.731019974,1
248,53,1.143499374,0.8125571012,1
248,69,1.409114838,0.4310142994,1
248,85,1.921816826,1.119951487,1
248,101,1.805854678,0.9146777987,1
248,117,NaN,NaN,2
248,133,1.339838028,1.283504248,1
248,149,1.328413725,0.9088103175,1
248,165,1.606243014,0.4474028349,1
248,181,2.426560879,0.5569441319,1
248,197,4.184412003,0.6963180304,1
248,213,4.193917274,0.6115519404,1
248,229,4.371884346,-0.350091815,1
248,245,NaN,NaN,2
248,261,4.992092133,-0.1839441508,1
248,277,5.815805912,0.2007971406,1
248,293,6.424760342,0.2837274075,1
248,309,7.73993063,0.5737543106,1
248,325,8.226427078,1.446266294,1
248,341,7.963103294,1.922276139,1
248,357,8.105348587,3.219488144,1
248,373,7.821928501,2.225058079,1
248,389,8.298519135,3.184746742,1
248,405,9.156482697,3.586534262,1
248,421,9.595057487,3.409733295,1
248,437,9.764619827,2.180541039,1
248,453,8.593676567,2.853973389,1
248,469,6.732689857,2.133712769,1
248,485,NaN,NaN,2
248,501,NaN,NaN,2
248,517,NaN,NaN,2
248,533,NaN,NaN,2
248,549,5.856300354,0.5147029757,1
248,565,2.083399296,-0.06809031963,1
248,581,3.463540077,0.1410915852,1
248,597,4.000758648,0.504789114,1
248,613,3.290273428,1.210806608,1
248,629,2.994251251,0.8199380636,1
248,645,2.474787951,1.698884606,1
248,661,1.869832516,0.9897274971,1
248,677,1.471204996,0.7327129841,1
248,693,0.76641047,0.8195296526,1
248,709,0.5598888397,0.4656456411,1
248,725,1.212464094,-0.1952002198,1
248,741,1.938857079,-0.2883002162,1
248,757,NaN,NaN,2
248,773,NaN,NaN,2
248,789,NaN,NaN,2
248,805,2.170012474,-1.25427258,1
248,821,1.454827428,-1.413139582,1
248,837,1.41648376,-2.65055418,1
248,853,NaN,NaN,2
248,869,NaN,NaN,2
248,885,0.4284490943,-2.348056316,1
248,901,-0.2484264672,-2.945202112,1
248,917,-0.888428092,-2.179232597,1
248,933,-1.17060864,-1.927093863,1
248,949,-1.242019176,-2.02590847,1
248,965,-1.453453302,-2.69645977,1
248,981,-1.798168182,-2.244387865,1
248,997,-1.565145969,-1.5475595,1
248,1013,-0.8974233866,-1.78396666,1
248,1029,NaN,NaN,2
248,1045,-1.313566566,-2.154758453,1
248,1061,-1.079982281,-3.085136652,1
248,1077,-1.102580309,-2.431256771,1
248,1093,-0.9689333439,-1.646570325,1
248,1109,-0.7030209899,-1.836837411,1
248,1125,NaN,NaN,2
248,1141,0.7380758524,-1.098576546,1
248,1157,-0.4042131603,-1.024528742,1
248,1173,0.6794601679,-0.4181571007,1
248,1189,NaN,NaN,2
248,1205,NaN,NaN,2
248,1221,0.5400887132,-0.0697054863,1
248,1237,1.221548319,0.8314117193,1
248,1253,NaN,NaN,2
248,1269,0.9572452307,0.44583866,1
248,1285,NaN,NaN,2
264,21,-0.2066600323,1.624476194,1
264,37,1.012719393,0.962141633,1
264,53,1.646887302,0.6464679241,1
264,69,1.506117344,-0.08804488182,1
264,85,1.521236897,0.1067792773,1
264,101,1.717269421,1.989444375,1
264,117,0.9908337593,1.8803792,1
264,133,1.050387621,1.421319127,1
264,149,1.209431887,1.057564378,1
264,165,1.995499134,0.3978102207,1
264,181,3.201258659,0.5432015657,1
264,197,NaN,NaN,2
264,213,3.824896336,-0.02575854957,1
264,229,3.721747875,-0.4573194385,1
264,245,NaN,NaN,2
264,261,3.957068443,0.05513811111,1
264,277,5.414385319,0.425337553,1
264,293,NaN,NaN,2
264,309,8.145669937,0.8356802464,1
264,325,8.601137161,1.492744565,1
264,341,NaN,NaN,2
264,357,8.2423563,3.168618679,1
264,373,8.038064957,1.916747332,1
264,389,8.426445007,2.701431513,1
264,405,8.976895332,3.201328754,1
264,421,8.844125748,3.027092934,1
264,437,9.202188492,2.581987381,1
264,453,8.076126099,2.180695534,1
264,469,4.977959633,3.651354074,1
264,485,2.966717482,-0.1617107391,1
264,501,NaN,NaN,2
264,517,10.12601376,-1.741613507,1
264,533,8.343579292,-0.1025524437,1
264,549,7.408565998,-0.3400503397,1
264,565,7.275684357,-0.09107038379,1
264,581,NaN,NaN,2
264,597,5.296553612,0.4297177792,1
264,613,3.839527845,0.7837587595,1
264,629,3.392255783,2.142519951,1
264,645,NaN,NaN,2
264,661,1.753491402,1.759987831,1
264,677,1.727611542,1.154474735,1
264,693,1.474885225,0.9361271858,1
264,709,1.401374817,1.027447939,1
264,725,1.419601083,0.169988811,1
264,741,NaN,NaN,2
264,757,2.312737226,-0.2243689895,1
264,773,2.363601446,-0.4648841023,1
264,789,2.21799922,-0.8695396185,1
264,805,1.894209623,-1.080348015,1
264,821,1.174975872,-1.141041517,1
264,837,0.9071773291,-2.277091503,1
264,853,NaN,NaN,2
264,869,0.5109661818,-2.120003223,1
264,885,1.338030934,-2.304500103,1
264,901,-0.2130209208,-3.270563602,1
264,917,-0.7423940897,-2.949960709,1
264,933,-1.25462079,-2.189501286,1
264,949,-1.101032138,-2.00623703,1
264,965,-0.6810976267,-2.586147547,1
264,981,-0.6765589714,-1.849828005,1
264,997,-0.7560476065,-0.9818971157,1
264,1013,-0.4646971226,-1.623433709,1
264,1029,NaN,NaN,2
264,1045,-1.035308003,-1.890207291,1
264,1061,NaN,NaN,2
264,1077,-0.9709391594,-1.84655571,1
264,1093,-1.11949873,-1.583231211,1
264,1109,-0.9257816076,-0.9789876938,1
264,1125,-1.212802887,-1.188381076,1
264,1141,-1.493759632,-1.186417937,1
264,1157,-0.2594971359,-1.572640419,1
264,1173,NaN,NaN,2
264,1189,NaN,NaN,2
264,1205,NaN,NaN,2
264,1221,NaN,NaN,2
264,1237,NaN,NaN,2
264,1253,0.6015051007,-1.205845118,1
264,1269,1.905936003,0.01542709023,1
264,1285,2.7023139,-0.455188036,1
280,21,NaN,NaN,2
280,37,NaN,NaN,2
280,53,-0.3564193547,0.1667167246,1
280,69,0.2452610731,0.2958294749,1
280,85,0.9977471828,0.6661658287,1
280,101,NaN,NaN,2
280,117,0.560769558,1.075178862,1
280,133,0.748686552,1.177296758,1
280,149,1.369638324,1.099743366,1
280,165,2.331098557,0.5370739698,1
280,181,3.307703495,0.4788964391,1
280,197,4.446547031,0.6517634392,1
280,213,3.618345261,0.1815590262,1
280,229,3.679894447,-0.04342338443,1
280,245,NaN,NaN,2
280,261,5.619242191,-0.0753364861,1
280,277,6.391120434,0.5057743788,1
280,293,NaN,NaN,2
280,309,8.248678207,2.255676031,1
280,325,8.161793709,2.164704323,1
280,341,8.025268555,2.810901642,1
280,357,NaN,NaN,2
280,373,9.799843788,2.804838419,1
280,389,9.022515297,3.330913305,1
280,405,9.003206253,3.226993561,1
280,421,7.556488037,2.65577817,1
280,437,6.644067764,2.218054533,1
280,453,NaN,NaN,2
280,469,4.200253487,-0.04002320766,1
280,485,2.403401852,-0.3345404863,1
280,501,1.031001687,-1.131078959,1
280,517,NaN,NaN,2
280,533,NaN,NaN,2
280,549,NaN,NaN,2
280,565,7.880243301,0.2372121215,1
280,581,6.47176218,0.3159749508,1
280,597,4.465287209,0.4855548739,1
280,613,3.592091799,0.9404255152,1
280,629,3.335488081,0.9550853968,1
280,645,3.047178268,2.278001785,1
280,661,2.886125803,2.09377861,1
280,677,2.079318523,1.683173895,1
280,693,2.081092119,0.7752699852,1
280,709,2.613570452,0.3608368039,1
280,725,2.198541641,-0.2392644435,1
280,741,NaN,NaN,2
280,757,1.873753667,-0.4194649756,1
280,773,2.186461687,-0.4694628716,1
280,789,2.344263554,-1.047319889,1
280,805,1.865975738,-1.083298683,1
280,821,0.635160923,-1.327558398,1
280,837,NaN,NaN,2
280,853,1.430241942,-1.640604496,1
280,869,2.047236681,-1.599392891,1
280,885,1.800602436,-2.821440458,1
