PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi & B:[10]MAX_Pos00d_TimeSrs000_TgUtrmcherry_K4K8MO-1.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1071,1665,1.514235258,-3.101743698,1
1071,1697,0.49532336,-3.738532543,1
1071,1729,-0.4497864842,-4.375318527,1
1071,1761,-1.321533561,-4.896398544,1
1071,1793,-1.830026746,-3.130170822,1
1071,1825,0.1855778694,-2.226382017,1
1071,1857,1.732066631,-1.417978168,1
1071,1889,0.8848689198,-0.6742584705,1
1071,1921,0.09482872486,-0.694321394,1
1071,1953,-0.202622354,-0.9010052681,1
1071,1985,0.8058918715,-0.4738323689,1
1071,2017,2.530454397,-0.4208841324,1
1103,33,-0.3876768351,3.575425148,1
1103,65,-0.7829629183,-3.70478344,1
1103,97,-1.528662205,-3.843413353,1
1103,129,-0.2495203614,-3.397522449,1
1103,161,-0.1343132854,-3.432800293,1
1103,193,-0.4371546507,-4.594703674,1
1103,225,-0.02436751127,-4.331665039,1
1103,257,2.094934464,-3.602790356,1
1103,289,2.631225586,-4.243944168,1
1103,321,-1.42167902,-4.830448627,1
1103,353,-0.2528376579,-8.450993538,1
1103,385,-0.2987828851,-9.481461525,1
1103,417,-0.1819885969,-8.687541008,1
1103,449,0.6126638055,-8.527267456,1
1103,481,0.3200291395,-9.473450661,1
1103,513,0.2635030746,-9.37112236,1
1103,545,1.000831485,-9.387108803,1
1103,577,1.605127096,-10.12083435,1
1103,609,1.369301319,-9.223989487,1
1103,641,-0.9074715972,-8.481743813,1
1103,673,-0.9638230801,-8.816894531,1
1103,705,-1.297140956,-9.046629906,1
1103,737,-2.212380171,-8.369781494,1
1103,769,-3.016355991,-8.568292618,1
1103,801,-1.839070797,-10.75169468,1
1103,833,-0.6399211884,-9.489392281,1
1103,865,-1.837235689,-10.16734123,1
1103,897,-4.412522316,-9.317066193,1
1103,929,-7.576169968,-7.448447227,1
1103,961,-7.084937096,-6.53639698,1
1103,993,-7.631922245,-5.744263649,1
1103,1025,-8.208005905,-4.859681129,1
1103,1057,-7.890115738,-2.68860817,1
1103,1089,-11.45100021,-6.048840046,1
1103,1121,-6.998497963,-2.069864273,1
1103,1153,-2.385205269,-6.616261482,1
1103,1185,-10.0701313,-7.9982934,1
1103,1217,-7.174015045,-13.76732254,1
1103,1249,-7.410459518,-10.08901215,1
1103,1281,-7.086905956,-10.55433559,1
1103,1313,-7.06641531,-11.2653141,1
1103,1345,-6.865819931,-9.278077126,1
1103,1377,-6.763802528,-8.900678635,1
1103,1409,-6.159941673,-8.696821213,1
1103,1441,-5.295850754,-8.598964691,1
1103,1473,-4.49902153,-6.614628315,1
1103,1505,-3.157809496,-5.43827486,1
1103,1537,-2.535518169,-5.088364124,1
1103,1569,-2.478111267,-4.360220909,1
1103,1601,-1.648084283,-3.714805126,1
1103,1633,0.1414763331,-3.406028271,1
1103,1665,2.374677658,-6.323332787,1
1103,1697,0.7513707876,-4.695284843,1
1103,1729,0.3065694869,-3.752347469,1
1103,1761,0.3101061583,-3.448409557,1
1103,1793,0.6571923494,-2.585698843,1
1103,1825,2.628375769,-2.071502686,1
1103,1857,2.483436108,-1.566849351,1
1103,1889,1.235057831,-1.113878012,1
1103,1921,0.6482124925,-0.9670989513,1
1103,1953,-0.209967494,-0.9258224964,1
1103,1985,0.8239899874,-0.2413510084,1
1103,2017,1.600469828,-0.3464250565,1
1135,33,-0.3512089252,2.400704384,1
1135,65,-0.1969617009,-3.641216993,1
1135,97,-0.3447855711,-4.882465363,1
1135,129,-0.2323195338,-4.040978432,1
1135,161,-0.1035838723,-3.794971466,1
1135,193,-0.2852289379,-4.137051105,1
1135,225,-0.08389721811,-4.662017822,1
1135,257,0.9080395699,-5.260312557,1
1135,289,-9.771468163,3.470712185,1
1135,321,-17.73744011,-2.685014725,1
1135,353,0.6836698651,-8.301956177,1
1135,385,-0.2529603839,-9.434752464,1
1135,417,0.1084369421,-9.59489727,1
1135,449,0.311203897,-9.621397972,1
1135,481,-0.07252991199,-9.344914436,1
1135,513,0.2118090987,-8.917064667,1
1135,545,0.6216323376,-8.65502739,1
1135,577,0.5941191912,-9.658968925,1
1135,609,-1.260304213,-9.783906937,1
1135,641,-1.095352769,-8.537264824,1
1135,673,-1.18722415,-8.464988708,1
1135,705,-1.859515786,-8.945222855,1
1135,737,-3.330254555,-7.698102474,1
1135,769,-4.56643486,-6.734917164,1
1135,801,-3.483809948,-10.19348049,1
1135,833,-2.403532505,-9.001046181,1
1135,865,-3.170138359,-8.891123772,1
1135,897,-5.535194397,-8.276293755,1
1135,929,-6.831580639,-6.54087019,1
1135,961,-8.285797119,-5.767896175,1
1135,993,-9.250312805,-5.79293251,1
1135,1025,-10.40059566,-5.983001709,1
1135,1057,-11.39838028,-4.741951942,1
1135,1089,-8.941618919,-5.809495926,1
1135,1121,-8.852641106,0.3421359062,1
1135,1153,-12.86016846,-3.986129284,1
1135,1185,-8.853243828,-10.84172153,1
1135,1217,-8.913764954,-10.89079475,1
1135,1249,-9.228586197,-8.734131813,1
1135,1281,-15.10981178,-8.570439339,1
1135,1313,-10.43899918,-8.228908539,1
1135,1345,-8.512559891,-7.087649822,1
1135,1377,-7.522221565,-6.476565361,1
1135,1409,-7.503881454,-6.898724556,1
1135,1441,-6.971457005,-6.427482128,1
1135,1473,-5.199293137,-5.943222046,1
1135,1505,-4.083323956,-4.965278149,1
1135,1537,-3.03751111,-4.963278294,1
1135,1569,-2.545223236,-4.647305965,1
1135,1601,-1.857870102,-4.094727516,1
1135,1633,-0.2592452765,-4.268908978,1
1135,1665,0.6682519317,-5.621497631,1
1135,1697,-0.3776115179,-4.390789986,1
1135,1729,-0.4571250975,-3.727061033,1
1135,1761,0.7564272881,-2.658738852,1
1135,1793,1.75995326,-2.109348774,1
1135,1825,2.540352821,-1.436046004,1
1135,1857,2.552488804,-1.174227238,1
1135,1889,1.597323179,-1.30151248,1
1135,1921,0.6565580368,-1.216585517,1
1135,1953,0.7179442048,-1.326696157,1
1135,1985,0.6843138933,-1.334263563,1
1135,2017,0.4579422474,-0.8384506702,1
1167,33,-1.707585573,1.767409801,1
1167,65,-1.102712154,-1.507065058,1
1167,97,-1.129948139,-2.500377655,1
1167,129,-0.7245021462,-3.3387537,1
1167,161,0.1220135689,-2.816722393,1
1167,193,-0.1198054105,-4.238486767,1
1167,225,-0.04157185555,-5.136527538,1
1167,257,1.233595848,-5.422399998,1
1167,289,1.430516243,-6.524147987,1
1167,321,1.589042783,-7.106992722,1
1167,353,1.444812179,-7.607656479,1
1167,385,0.6120538116,-8.566620827,1
1167,417,0.595050633,-9.656672478,1
1167,449,0.8519099951,-10.42737389,1
1167,481,0.4971736372,-9.38964653,1
1167,513,0.799382031,-7.992147446,1
1167,545,0.9362721443,-8.360013008,1
1167,577,0.1024722457,-9.780643463,1
1167,609,-1.094340563,-9.308584213,1
1167,641,-1.143984079,-8.155028343,1
1167,673,-1.378798723,-7.782643318,1
1167,705,-2.026273727,-7.978087425,1
1167,737,-3.593701601,-7.513110161,1
1167,769,-4.760801315,-6.577154636,1
1167,801,-4.552079201,-7.887240887,1
1167,833,-4.692596912,-8.422142029,1
1167,865,-5.637895584,-8.537491798,1
1167,897,-7.14972353,-7.722512245,1
1167,929,-7.993206978,-5.365739822,1
1167,961,-7.721404076,-4.990585327,1
1167,993,-7.513346195,-5.68052578,1
1167,1025,-7.321795464,-6.217242718,1
1167,1057,-8.268162727,-5.561018944,1
1167,1089,-9.941102982,-5.441582203,1
1167,1121,-19.92159081,-2.702838898,1
1167,1153,-21.12022781,-6.087061882,1
1167,1185,-10.76935005,-9.530051231,1
1167,1217,-10.81879997,-7.291030407,1
1167,1249,-17.32495689,-9.526037216,1
1167,1281,-16.76559639,-9.048085213,1
1167,1313,-13.13007832,-6.997016907,1
1167,1345,-9.266114235,-6.316261292,1
1167,1377,-8.50841713,-5.529701233,1
1167,1409,-8.130981445,-5.769767761,1
1167,1441,-1.746264458,13.08172417,1
1167,1473,0.02132320404,-22.20488739,1
1167,1505,-5.847707748,-4.89863348,1
1167,1537,-3.393231392,-5.375433922,1
1167,1569,-2.87898016,-5.748778343,1
1167,1601,-2.701313496,-4.638475895,1
1167,1633,-2.269509792,-3.401587486,1
1167,1665,-1.511528969,-3.515726089,1
1167,1697,-1.34120512,-4.954550266,1
1167,1729,-1.029132247,-5.145118237,1
1167,1761,-0.5434625149,-3.020909548,1
1167,1793,0.175860703,-1.764078736,1
1167,1825,0.6687934995,-0.7068150043,1
1167,1857,1.350111723,-0.2289310098,1
1167,1889,1.30115068,-0.3035885096,1
1167,1921,0.828568697,-0.2826681137,1
1167,1953,1.989512205,-0.7719711065,1
1167,1985,1.841440797,-1.89749372,1
1167,2017,0.5514711142,-0.9332157969,1
1199,33,-1.370294452,0.8212256432,1
1199,65,-0.9235395789,-1.117464304,1
1199,97,-1.175808311,-1.54226613,1
1199,129,-0.3730203807,-2.032018423,1
1199,161,0.07552821189,-1.669210911,1
1199,193,-0.1323720217,-3.897184372,1
1199,225,0.5458779931,-5.03629446,1
1199,257,1.549370289,-5.166041851,1
1199,289,2.171823502,-6.130644321,1
1199,321,18.8269558,1.530555725,1
1199,353,15.60566998,4.583091736,1
1199,385,0.3975275159,-7.86810112,1
1199,417,0.2084640861,-8.815716743,1
1199,449,0.3559195399,-9.933076859,1
1199,481,0.2363851964,-8.642000198,1
1199,513,0.6546858549,-8.759380341,1
1199,545,1.292099237,-8.580252647,1
1199,577,1.017498016,-8.88150692,1
1199,609,0.9320785999,-8.525331497,1
1199,641,-0.1067355275,-7.475005627,1
1199,673,-0.5719991922,-7.439082146,1
1199,705,-1.201751709,-7.773104668,1
1199,737,-1.802559376,-7.639770031,1
1199,769,-3.323892593,-7.544846535,1
1199,801,-4.40615654,-7.419724464,1
1199,833,-5.328062057,-8.095071793,1
1199,865,-6.791895866,-8.500537872,1
1199,897,-7.880397797,-6.748673916,1
1199,929,-8.171943665,-5.587802887,1
1199,961,-7.354510307,-5.103297234,1
1199,993,-7.62174654,-5.536020756,1
1199,1025,-7.950997353,-5.728678226,1
1199,1057,-10.00679398,-5.13612318,1
1199,1089,-12.68527889,-5.091683388,1
1199,1121,-20.5181694,-5.304034233,1
1199,1153,-20.03516006,-5.680480957,1
1199,1185,-15.97131157,-6.422656536,1
1199,1217,-13.25530529,-6.354372025,1
1199,1249,4.746929169,4.29536581,1
1199,1281,-16.11836624,-8.546386719,1
1199,1313,-11.6739006,-6.532931328,1
1199,1345,-10.23970604,-6.137218952,1
1199,1377,-9.262582779,-5.076282978,1
1199,1409,-7.949755192,-5.54720211,1
1199,1441,-6.165862083,-4.855550289,1
1199,1473,14.23370361,-4.598870277,1
1199,1505,-5.730192661,-4.221240997,1
1199,1537,-4.22120285,-4.869877815,1
1199,1569,-5.172649384,-6.065765858,1
1199,1601,-4.931633949,-4.143416882,1
1199,1633,-4.520189762,-2.857450962,1
1199,1665,-2.640429974,-2.918661833,1
1199,1697,-0.8752527237,-3.2456429,1
1199,1729,-0.3102644086,-4.432742119,1
1199,1761,-0.5776970387,-3.0684793,1
1199,1793,-0.3057160974,-0.6305410862,1
1199,1825,-0.08093982935,0.2364006639,1
1199,1857,0.2597020566,-0.2938193083,1
1199,1889,0.8095548153,-0.06135350466,1
1199,1921,0.9331691265,-0.04335778952,1
1199,1953,0.8422487974,-1.171946406,1
1199,1985,0.769318819,-1.823657513,1
1199,2017,0.7022291422,-0.6491336226,1
1231,33,-0.4549304247,0.4698296785,1
1231,65,-0.382460922,-3.744252682,1
1231,97,-0.5572234392,-2.524532318,1
1231,129,-8.679738998,15.53259754,1
1231,161,-0.4555632472,-1.752874851,1
1231,193,0.1501911134,-3.948887825,1
1231,225,1.164622307,-4.771755219,1
1231,257,1.328155041,-5.096598148,1
1231,289,1.133677244,-5.921265125,1
1231,321,0.1302052736,-7.216879368,1
1231,353,-0.3597704172,-8.293700218,1
1231,385,0.192479372,-7.909508228,1
1231,417,-0.44483006,-7.988921165,1
1231,449,-0.5993779898,-8.306656837,1
1231,481,-0.3922544718,-7.661976337,1
1231,513,0.2710914612,-7.638832569,1
1231,545,0.5900446773,-7.919819355,1
1231,577,0.6614354849,-7.636018753,1
1231,609,0.6650999784,-7.213579655,1
1231,641,18.48631096,-9.114311218,1
1231,673,0.6023660898,-7.490791321,1
1231,705,-1.086720109,-7.840497017,1
1231,737,-1.75314045,-8.126489639,1
1231,769,-2.790367842,-7.429793835,1
1231,801,-3.91853714,-7.167393208,1
1231,833,-5.109312057,-7.024311066,1
1231,865,-6.703281403,-7.282155037,1
1231,897,-7.658501625,-5.728120327,1
1231,929,-8.192908287,-4.720911503,1
1231,961,-7.945860863,-4.004408836,1
1231,993,-8.52947998,-4.62462616,1
1231,1025,-11.34570694,-4.731225967,1
1231,1057,-13.10305977,-4.360572815,1
1231,1089,-16.40222931,-4.580056667,1
1231,1121,-17.64443207,-8.305709839,1
1231,1153,-18.02693748,-5.902807236,1
1231,1185,-19.5549221,-5.553884029,1
1231,1217,-15.62755871,-5.470201492,1
1231,1249,-15.83768082,-8.257041931,1
1231,1281,-13.64986992,-4.779932022,1
1231,1313,-11.74936581,-5.525523186,1
1231,1345,-12.5965929,-5.291715622,1
1231,1377,-10.5821228,-4.680236816,1
1231,1409,-6.542032242,-4.888484478,1
1231,1441,-6.498905182,-5.133162498,1
1231,1473,-6.154558182,-4.721288204,1
1231,1505,-4.329091072,-4.351127148,1
1231,1537,-4.480282784,-4.359078884,1
1231,1569,-5.505307198,-4.854811668,1
1231,1601,-4.928378582,-3.905230284,1
1231,1633,-3.949321985,-3.269834518,1
1231,1665,-2.907058001,-2.439530373,1
1231,1697,-2.047367811,-1.65927124,1
1231,1729,-1.272862434,-2.392388582,1
1231,1761,-0.8374174237,-2.840530396,1
1231,1793,-0.6845034957,-1.53159368,1
1231,1825,-1.259623051,-0.03849005699,1
1231,1857,-1.091779232,-1.337367535,1
1231,1889,-0.1439325809,-1.477669001,1
1231,1921,1.130651712,-1.753553271,1
1231,1953,1.591146469,-2.200152397,1
1231,1985,0.9706574678,-2.321856976,1
1231,2017,-0.130484581,-0.4657408595,1
1263,33,-19.08404732,1.573956013,1
1263,65,-0.1295640469,-4.142490387,1
1263,97,-1.097772121,-3.897199631,1
1263,129,-1.443605065,-2.702942848,1
1263,161,11.54286766,-13.86994553,1
1263,193,0.6178843379,-4.397591591,1
1263,225,0.6497627497,-5.27405262,1
1263,257,0.2131050229,-5.438409328,1
1263,289,0.3870943189,-5.624066353,1
1263,321,-0.1053019762,-6.692858696,1
1263,353,-0.2871400118,-7.669437408,1
1263,385,-0.6325003505,-7.315302372,1
1263,417,-1.638759613,-7.219475746,1
1263,449,-1.785416484,-7.135984421,1
1263,481,-1.407752037,-7.358776569,1
1263,513,-0.5943946242,-7.679571152,1
1263,545,0.175769195,-7.550145149,1
1263,577,0.3781484067,-7.35310936,1
1263,609,-0.1933216453,-6.566049576,1
1263,641,-0.461026907,-6.955897331,1
1263,673,-0.8427382708,-6.774607658,1
1263,705,-2.823228598,-7.183822632,1
1263,737,-3.010801315,-7.759569645,1
1263,769,-3.487443924,-6.866188049,1
1263,801,-4.184388161,-6.576329231,1
1263,833,-4.914319992,-5.574923992,1
1263,865,-6.351658344,-4.854245663,1
1263,897,-7.456223011,-4.607378006,1
1263,929,-10.41143036,-4.492834091,1
1263,961,-10.2874918,-4.105199814,1
1263,993,-9.953791618,-3.924798012,1
1263,1025,-12.50616837,-4.339662075,1
1263,1057,-15.22356606,-1.808880806,1
1263,1089,-18.59750557,-4.233793736,1
1263,1121,-21.18045235,-10.87239456,1
1263,1153,-18.45861435,-5.050592899,1
1263,1185,-17.89250183,-4.93697691,1
1263,1217,-16.07742119,-4.530699253,1
1263,1249,-11.66672039,-5.99652195,1
1263,1281,-11.66172791,-5.31682539,1
1263,1313,-11.20766163,-4.743423462,1
1263,1345,-11.72021008,-4.681543827,1
1263,1377,-10.50223732,-4.198618412,1
1263,1409,-6.378510475,-3.900841475,1
1263,1441,-6.507499218,-3.825886488,1
1263,1473,-6.56959343,-4.159730911,1
1263,1505,-5.033961773,-3.820653915,1
1263,1537,-4.789412498,-3.254942656,1
1263,1569,-4.648890972,-3.895183325,1
1263,1601,-2.024619341,-4.571558952,1
1263,1633,-0.8847424984,-2.908084154,1
1263,1665,-3.159270763,-2.512749672,1
1263,1697,-2.673593998,-2.457027197,1
1263,1729,-1.639317989,-2.543422699,1
1263,1761,-1.029169321,-2.931004524,1
1263,1793,-1.266534805,-2.529690266,1
1263,1825,-2.000308037,-1.8521595,1
1263,1857,-1.562391162,-1.82524097,1
1263,1889,-0.2031491995,-2.007238388,1
1263,1921,1.516511321,-2.983287334,1
1263,1953,2.196064234,-3.200275421,1
1263,1985,0.7909314036,-3.096500397,1
1263,2017,-0.08737198263,-0.4300966859,1
1295,33,0.03160905838,0.70216012,1
1295,65,0.3265381157,-3.217659235,1
1295,97,0.5623888969,-3.758271933,1
1295,129,-1.467578053,-3.367694378,1
1295,161,-1.641765356,-3.798410416,1
1295,193,-0.8008027077,-4.954902649,1
1295,225,-0.8602319956,-6.167945862,1
1295,257,-1.147494078,-5.779660225,1
1295,289,0.1008087397,-4.432864189,1
1295,321,-0.05561572313,-5.20890522,1
1295,353,-0.3847867548,-5.919193745,1
1295,385,-1.041526556,-6.630345821,1
1295,417,-1.825798512,-6.623086452,1
1295,449,-2.192337513,-6.108199596,1
1295,481,-1.248102784,-6.484793663,1
1295,513,-0.8039025068,-6.897672653,1
1295,545,-0.6527751684,-7.134322643,1
1295,577,-0.3540441096,-7.002233505,1
1295,609,-0.5362328291,-5.853277206,1
1295,641,15.60509109,3.796152115,1
1295,673,8.543260574,-17.72034073,1
1295,705,-2.898026228,-5.983334541,1
1295,737,-3.224916458,-6.755890369,1
1295,769,14.64448261,-3.034873009,1
1295,801,-4.290959358,-6.240942955,1
1295,833,-4.973529339,-4.420741081,1
1295,865,-6.086278915,-2.766122818,1
1295,897,-7.223087311,-3.674725056,1
1295,929,-8.610063553,-3.961229801,1
1295,961,-10.5004034,-2.954103947,1
1295,993,-13.86024475,-2.598426342,1
1295,1025,-12.98260975,-2.975473881,1
1295,1057,-15.06425953,0.2792267799,1
1295,1089,-17.57019234,-3.922402382,1
1295,1121,-17.97190285,-4.756910801,1
1295,1153,-17.59713936,-4.377385616,1
1295,1185,-18.05375862,-4.417107105,1
1295,1217,-15.90089607,-4.322949886,1
1295,1249,-13.14304829,-4.701616764,1
1295,1281,-8.787412643,-5.729768753,1
1295,1313,-9.679206848,-3.977798462,1
1295,1345,-8.828138351,-2.985079288,1
1295,1377,-8.782254219,-3.197460175,1
1295,1409,-5.980818272,-2.473283291,1
1295,1441,-5.954002857,-2.228682995,1
1295,1473,-6.073649883,-2.340939045,1
1295,1505,-4.826926708,-2.468834162,1
1295,1537,-3.223780155,-2.672179461,1
1295,1569,-1.386845589,-3.256863594,1
1295,1601,-0.4216892719,-4.32243681,1
1295,1633,-0.0526471138,-3.582780123,1
1295,1665,-2.036108017,-3.201368809,1
1295,1697,-1.564197063,-2.900711536,1
1295,1729,1.055791736,-2.668875694,1
1295,1761,0.5408190489,-1.968189478,1
1295,1793,15.19464874,2.359050751,1
1295,1825,-1.186196685,-2.502180099,1
1295,1857,-1.107357383,-2.452571392,1
1295,1889,0.03305780888,-2.98952651,1
1295,1921,1.333545566,-3.196364641,1
1295,1953,1.483592749,-4.238492966,1
1295,1985,1.153647304,-3.509836912,1
1295,2017,0.5861934423,-0.2349905372,1
1327,33,-4.084683895,2.225414753,1
1327,65,10.71597195,15.31428337,1
1327,97,-0.9815737009,-3.201709509,1
1327,129,-1.831371665,-3.603592396,1
1327,161,-1.743262529,-4.23927784,1
1327,193,-0.5211559534,-4.745091915,1
1327,225,-0.4078707695,-4.962496758,1
1327,257,-0.2776813805,-4.738437176,1
1327,289,0.6141436696,-4.846958637,1
1327,321,0.6422617435,-5.682057858,1
1327,353,0.05489873886,-5.718917847,1
1327,385,-1.746778131,-6.378352165,1
1327,417,-1.243754029,-6.163055897,1
1327,449,-0.9993354082,-5.703855038,1
1327,481,-0.6443954706,-6.078845024,1
1327,513,-0.2089208364,-6.374464989,1
1327,545,-0.6706064939,-6.411960602,1
1327,577,-0.9437829256,-6.206659794,1
1327,609,-1.26204586,-5.85701561,1
1327,641,-1.016584873,-5.580628872,1
1327,673,-1.423113346,-5.224858284,1
1327,705,-2.544615984,-4.685997009,1
1327,737,-1.741099596,11.23832512,1
1327,769,-3.466973066,-6.673547745,1
1327,801,-3.579213619,-6.346623898,1
1327,833,-4.110411644,-4.782310486,1
1327,865,-5.458929062,-2.030963898,1
1327,897,-6.744485855,-2.22132802,1
1327,929,-7.925198555,-2.836965561,1
1327,961,-10.77360058,-1.774530888,1
1327,993,-12.84900856,-1.474850178,1
1327,1025,-12.65781879,-1.647257805,1
1327,1057,-14.31685925,0.390068531,1
1327,1089,-15.98106861,-3.199487209,1
1327,1121,-16.68554688,-3.833739519,1
1327,1153,-17.90794373,-3.881995201,1
1327,1185,-16.97410202,-4.160647869,1
1327,1217,-16.05706406,-4.354889393,1
1327,1249,-15.02923775,-3.581336021,1
1327,1281,-11.32410431,-4.820607185,1
1327,1313,-8.345416069,-3.668774605,1
1327,1345,-7.42045927,-1.674834251,1
1327,1377,-6.86050272,-2.007232428,1
1327,1409,-6.479303837,-2.060188055,1
1327,1441,-5.748575211,-1.091972828,1
1327,1473,-4.935662746,-1.572163105,1
1327,1505,-4.468312263,-1.99603653,1
1327,1537,-4.275079727,-2.447996378,1
1327,1569,-4.087561607,-3.246351719,1
1327,1601,-1.562942505,-3.834196091,1
1327,1633,-1.957789421,-4.523635864,1
1327,1665,-2.427284241,-4.601871014,1
1327,1697,-2.055255651,-2.872351885,1
1327,1729,-0.9974267483,-2.044990063,1
1327,1761,0.05316996574,-1.779659986,1
1327,1793,1.223869085,-2.979814291,1
1327,1825,0.7743891478,-2.486617088,1
1327,1857,0.7674090266,-2.732821465,1
1327,1889,1.769062757,-3.584300518,1
1327,1921,-2.497889519,0.5834560394,1
1327,1953,-0.5187969208,-2.90220046,1
1327,1985,1.53446126,-3.760177851,1
1327,2017,2.716361046,-0.6699095368,1
1359,33,-1.902489781,0.2366943359,1
1359,65,9.418309212,16.51898193,1
1359,97,-18.41040802,0.4297804832,1
1359,129,-1.562559128,-4.429404259,1
1359,161,-1.031566262,-4.414258957,1
1359,193,0.3097581863,-4.200481892,1
1359,225,0.2274350524,-4.2091465,1
1359,257,-0.03511172533,-4.467103958,1
1359,289,0.4522182345,-14.8743515,1
1359,321,0.5344778299,-5.30188036,1
1359,353,0.6936642528,-5.752654076,1
1359,385,-0.5934013724,-6.152017593,1
1359,417,-0.9960247874,-5.516774178,1
1359,449,0.3666546345,-5.886917114,1
1359,481,-0.1852445602,-5.943036079,1
1359,513,-1.099114895,-5.738567352,1
1359,545,-1.563607216,-5.419742584,1
1359,577,-1.475936174,-5.409711838,1
1359,609,-1.406947017,-5.485589981,1
1359,641,-1.397230148,-4.958317757,1
1359,673,-1.608567238,-4.540068626,1
1359,705,-2.425837755,-3.718868256,1
1359,737,-3.042855024,-3.738348961,1
1359,769,-3.069408894,-5.201004505,1
1359,801,-2.705300808,-6.582639694,1
1359,833,-2.903245449,-5.195820808,1
1359,865,-3.963937283,-2.639164686,1
1359,897,-6.654185772,-1.128149509,1
1359,929,-9.200221062,-1.765564442,1
1359,961,-10.87276554,-1.555945039,1
1359,993,-12.17828178,-0.4364855289,1
1359,1025,-12.51658726,0.2310107946,1
1359,1057,-13.52231121,0.3279881477,1
1359,1089,-14.87084579,-1.769956589,1
1359,1121,-15.77170277,-3.211162806,1
1359,1153,-15.73835373,-3.575958252,1
1359,1185,-15.9773159,-4.000517845,1
1359,1217,-18.334198,-4.499014854,1
1359,1249,-15.8387928,-4.594381332,1
1359,1281,-7.967936516,-4.567899227,1
1359,1313,-7.243069649,-4.887383938,1
1359,1345,-7.064537048,-3.731405973,1
1359,1377,-6.348520279,-2.292759418,1
1359,1409,-6.271036148,-1.782173157,1
1359,1441,-5.803684235,-2.028853893,1
1359,1473,1.351533413,-20.49599648,1
1359,1505,-5.824372768,-1.613769531,1
1359,1537,-6.16089344,-2.578143835,1
1359,1569,-6.637617588,-2.796030521,1
1359,1601,-6.183568001,-2.812121391,1
1359,1633,-4.383333206,-3.778399944,1
1359,1665,-2.638257742,-3.684560537,1
1359,1697,-1.866886258,-2.727321625,1
1359,1729,-2.409452915,-2.416350842,1
1359,1761,-1.550640345,-2.250287533,1
1359,1793,-0.3369241059,-2.398493052,1
1359,1825,0.7781836987,-2.426715851,1
1359,1857,2.313040495,-3.611944914,1
1359,1889,2.549380064,-4.029252052,1
1359,1921,-3.343552589,1.643141031,1
1359,1953,-3.408714533,1.743585825,1
1359,1985,1.843960881,-3.924325466,1
1359,2017,4.232676506,-1.148019552,1
1391,33,-2.03567338,-0.830827713,1
1391,65,9.319974899,16.44657326,1
1391,97,-14.74209881,-16.5188446,1
1391,129,-0.391564846,-4.433460236,1
1391,161,0.102022469,-4.288334846,1
1391,193,0.5065623522,-3.924147129,1
1391,225,0.2331986874,-3.176469326,1
1391,257,-2.251266479,-6.052312374,1
1391,289,-5.30110836,-16.77440643,1
1391,321,0.05404740572,-4.747693062,1
1391,353,-0.5549447536,-3.921191216,1
1391,385,8.417000771,12.77449799,1
1391,417,-0.4619011283,10.98708344,1
1391,449,-0.7416930199,-5.857111931,1
1391,481,-1.98014164,-5.419291496,1
1391,513,-2.331572056,-5.051335335,1
1391,545,-2.655417204,-4.432912827,1
1391,577,-2.390247583,-4.48941803,1
1391,609,-1.373955131,-4.662540913,1
1391,641,-0.9550433159,-4.289991379,1
1391,673,-1.328207493,-4.129237652,1
1391,705,-1.340821981,-4.254843235,1
1391,737,-2.829549551,-3.944081306,1
1391,769,-3.483597994,-4.626144409,1
1391,801,-3.726060867,-5.995593548,1
1391,833,-4.482406616,-5.049752235,1
1391,865,-4.817016602,-3.019641161,1
1391,897,-7.120812416,-1.249145746,1
1391,929,-10.20733452,-1.507253647,1
1391,961,-11.10732269,-2.053033352,1
1391,993,-11.55961132,-0.8136113882,1
1391,1025,-12.18909645,0.0275554657,1
1391,1057,-13.60495377,-0.001568198204,1
1391,1089,-15.51182175,0.4323978424,1
1391,1121,-15.08574772,-2.537549734,1
1391,1153,-15.45450687,-3.617634535,1
1391,1185,-15.68506432,-4.347173691,1
1391,1217,-19.3925972,-8.277211189,1
1391,1249,-15.747159,-5.3988657,1
1391,1281,-13.39558315,-6.508914948,1
1391,1313,-11.31498051,-5.433978081,1
1391,1345,-9.172780037,-3.68644762,1
1391,1377,-7.467553139,-2.243461132,1
1391,1409,-6.767627239,-1.57173872,1
1391,1441,-15.9135437,-20.78749084,1
1391,1473,-16.81122398,-19.74268341,1
1391,1505,-6.301158428,-2.559875011,1
1391,1537,-5.499593735,-3.645306349,1
1391,1569,-5.511519909,-3.837173462,1
1391,1601,-5.573792458,-3.600857258,1
1391,1633,-4.295837402,-3.198266745,1
1391,1665,-2.731916904,-1.782050848,1
1391,1697,-1.786439538,-2.246969223,1
1391,1729,-1.682299018,-2.023430824,1
1391,1761,-1.359904289,-2.356057882,1
1391,1793,-1.259183168,-1.803053856,1
1391,1825,-1.239018202,-2.26231885,1
1391,1857,-0.1195416152,-2.639367819,1
1391,1889,0.3361555934,-3.882635832,1
1391,1921,0.908057332,-3.611249447,1
1391,1953,2.573457003,-2.930033207,1
1391,1985,1.479119539,-1.952211738,1
1391,2017,4.052464008,-0.3543826342,1
