PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 9, filenames: A:[9]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi & B:[10]AVI_Pos00d_TimeSrs0000_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1135,1953,1.068753004,-3.063296318,1
1135,1985,0.5393134356,-0.222615242,1
1135,2017,0.6404206753,-2.064689159,1
1167,33,2.707112312,-0.0481313467,1
1167,65,3.784513474,-0.4068459868,1
1167,97,2.802723408,-1.892975926,1
1167,129,2.173484802,-1.865294933,1
1167,161,1.492847323,-1.523866177,1
1167,193,0.7186347246,-3.021753788,1
1167,225,0.1194579601,-0.615922749,1
1167,257,0.9477308393,0.2132616341,1
1167,289,-2.572139263,0.5465185046,1
1167,321,-2.897812366,0.3675277829,1
1167,353,-0.2157353163,0.8703467846,1
1167,385,1.804919243,-1.543015599,1
1167,417,1.689832807,-1.828335404,1
1167,449,0.6547647715,-1.463974118,1
1167,481,0.866452992,-1.439365983,1
1167,513,NaN,NaN,2
1167,545,1.08282423,-0.7940634489,1
1167,577,NaN,NaN,2
1167,609,NaN,NaN,2
1167,641,10.09605503,-5.664652348,1
1167,673,4.50672102,-4.883627892,1
1167,705,1.169585228,-4.097187996,1
1167,737,-1.337409973,-0.8013544083,1
1167,769,-3.410216808,-0.1791381836,1
1167,801,-4.460691929,-1.219319582,1
1167,833,-5.967075825,-1.036427975,1
1167,865,-6.309768677,-1.074913621,1
1167,897,-5.932909966,-1.038079977,1
1167,929,-6.062367439,-0.9104156494,1
1167,961,NaN,NaN,2
1167,993,NaN,NaN,2
1167,1025,NaN,NaN,2
1167,1057,NaN,NaN,2
1167,1089,-5.420134544,0.352026701,1
1167,1121,NaN,NaN,2
1167,1153,-0.2728023529,0.7725176811,1
1167,1185,-0.7206783295,1.028442979,1
1167,1217,NaN,NaN,2
1167,1249,NaN,NaN,2
1167,1281,NaN,NaN,2
1167,1313,NaN,NaN,2
1167,1345,-6.407147884,1.197761297,1
1167,1377,-4.813504696,0.5748734474,1
1167,1409,-3.456003428,1.52148211,1
1167,1441,-2.877344847,1.930045605,1
1167,1473,-1.840874434,2.619872093,1
1167,1505,-1.70179987,2.788351536,1
1167,1537,-3.423027277,2.944008827,1
1167,1569,-5.331242561,3.99786377,1
1167,1601,-4.95082283,5.188302994,1
1167,1633,-3.195272207,4.768395424,1
1167,1665,-2.628463268,4.24343586,1
1167,1697,-2.074728251,3.53221488,1
1167,1729,NaN,NaN,2
1167,1761,NaN,NaN,2
1167,1793,-3.610187531,2.984520435,1
1167,1825,-3.106294155,3.019362926,1
1167,1857,-0.6064952016,2.139708757,1
1167,1889,0.2677298188,1.256772637,1
1167,1921,1.826979756,1.249205351,1
1167,1953,2.762716055,-0.6838593483,1
1167,1985,0.7761389017,0.2586221099,1
1167,2017,1.235093832,-1.753059387,1
1199,33,3.37579751,0.08837175369,1
1199,65,2.893522024,-0.1087473929,1
1199,97,2.597014666,-0.5561829805,1
1199,129,1.939314842,-0.735231638,1
1199,161,0.9079540968,-2.299837589,1
1199,193,-0.2108031511,-2.496744871,1
1199,225,0.173705861,-0.2614561915,1
1199,257,-0.2191516161,0.7165216208,1
1199,289,-0.7195390463,0.9181206822,1
1199,321,-0.7468911409,0.3007503748,1
1199,353,-0.09144128859,-0.5156476498,1
1199,385,0.4033884406,-2.282797337,1
1199,417,0.5400289297,-3.017910004,1
1199,449,0.3149254322,-0.9931312203,1
1199,481,0.5104939342,0.1115970612,1
1199,513,NaN,NaN,2
1199,545,3.290225506,-0.1220960319,1
1199,577,0.5954744816,-5.628481388,1
1199,609,NaN,NaN,2
1199,641,NaN,NaN,2
1199,673,NaN,NaN,2
1199,705,0.6126810312,-4.40997982,1
1199,737,-0.6264247894,-1.662694931,1
1199,769,-2.383071661,0.1650233865,1
1199,801,-4.976696014,-0.3800096512,1
1199,833,-5.817523956,-0.6446039081,1
1199,865,-6.08804369,-0.6582835913,1
1199,897,-5.856801033,-0.1902231574,1
1199,929,-5.526740551,1.005218744,1
1199,961,-5.724753857,0.7041858435,1
1199,993,-5.560165882,0.7557407618,1
1199,1025,-3.356842995,-2.088650227,1
1199,1057,NaN,NaN,2
1199,1089,-0.8929929733,0.7936210036,1
1199,1121,-4.691476345,1.481402397,1
1199,1153,-4.846031189,1.325203657,1
1199,1185,-2.513624668,1.176591277,1
1199,1217,NaN,NaN,2
1199,1249,-7.649029255,-1.296529889,1
1199,1281,-7.116774559,1.857558608,1
1199,1313,NaN,NaN,2
1199,1345,-3.679778099,1.906160355,1
1199,1377,-3.282211781,1.608026266,1
1199,1409,-2.989522219,2.63951683,1
1199,1441,-2.703619242,3.958354712,1
1199,1473,-2.08194828,4.040649414,1
1199,1505,-1.928925991,4.120472431,1
1199,1537,-3.625598907,3.989666939,1
1199,1569,-5.954993248,4.29640913,1
1199,1601,-7.602703094,5.067943573,1
1199,1633,-5.777227402,4.564385891,1
1199,1665,-4.61773634,4.315223217,1
1199,1697,-3.835069418,4.027882576,1
1199,1729,-0.8559761047,3.175374031,1
1199,1761,-0.4917294979,2.990843296,1
1199,1793,-1.180470467,2.847599268,1
1199,1825,-3.105549812,2.692474842,1
1199,1857,-0.3649800122,1.014436722,1
1199,1889,0.19382824,1.650062799,1
1199,1921,0.6549708843,1.114170551,1
1199,1953,1.00701499,0.743806541,1
1199,1985,1.54303956,2.495377541,1
1199,2017,1.712316275,-0.9268343449,1
1231,33,3.513828278,-0.01130118966,1
1231,65,2.772593498,0.05065521598,1
1231,97,2.630959272,-0.1600037515,1
1231,129,1.903737664,-0.2958969474,1
1231,161,0.4297323823,-1.881141305,1
1231,193,-2.551933765,-0.533234179,1
1231,225,-1.631661057,0.3952597976,1
1231,257,-0.1300198138,1.812106371,1
1231,289,0.6838290691,1.426621199,1
1231,321,0.07702496648,1.835411906,1
1231,353,NaN,NaN,2
1231,385,NaN,NaN,2
1231,417,1.884430289,-1.075502515,1
1231,449,0.2785997987,-3.820264816,1
1231,481,-0.2715947628,0.1869251132,1
1231,513,-1.090728164,1.597077727,1
1231,545,-1.850254178,-1.420434713,1
1231,577,-0.4776008725,-0.2533211708,1
1231,609,-0.3777430952,-3.05314374,1
1231,641,-0.1508725584,-6.715823174,1
1231,673,0.4011235833,-5.548546791,1
1231,705,0.149971813,-2.63668108,1
1231,737,-0.999358356,-1.515502453,1
1231,769,-2.503875494,-0.2850823402,1
1231,801,-4.159516335,2.058657169,1
1231,833,-3.463465691,1.625370979,1
1231,865,-4.181087494,1.650568008,1
1231,897,-4.615314484,1.252911568,1
1231,929,-5.42862606,1.155377865,1
1231,961,-6.149384499,1.25248301,1
1231,993,-5.776236534,2.126129627,1
1231,1025,-4.012721062,2.741229057,1
1231,1057,-2.860093594,1.73689723,1
1231,1089,-3.170201302,1.645960808,1
1231,1121,-4.771835804,1.9973948,1
1231,1153,-6.188628197,1.410087347,1
1231,1185,-9.071006775,-3.054883003,1
1231,1217,NaN,NaN,2
1231,1249,-8.029230118,-2.021617889,1
1231,1281,NaN,NaN,2
1231,1313,NaN,NaN,2
1231,1345,NaN,NaN,2
1231,1377,-2.472720146,1.716766834,1
1231,1409,-2.259510994,4.625886917,1
1231,1441,-2.11173749,6.034614563,1
1231,1473,-1.939444065,6.037397861,1
1231,1505,NaN,NaN,2
1231,1537,NaN,NaN,2
1231,1569,NaN,NaN,2
1231,1601,NaN,NaN,2
1231,1633,NaN,NaN,2
1231,1665,-3.733781338,4.516827583,1
1231,1697,-2.985634804,5.756224632,1
1231,1729,-0.6487787962,3.459692955,1
1231,1761,-0.1300492287,3.080165386,1
1231,1793,NaN,NaN,2
1231,1825,-1.933376908,3.112044096,1
1231,1857,NaN,NaN,2
1231,1889,1.248599052,2.669882536,1
1231,1921,0.7425734401,1.582298517,1
1231,1953,0.3558847308,1.145202041,1
1231,1985,1.063064933,2.229869843,1
1231,2017,0.8400497437,-0.3504241705,1
1263,33,NaN,NaN,2
1263,65,2.319844961,0.132351324,1
1263,97,2.306749821,0.03841082752,1
1263,129,1.349549413,0.04675476253,1
1263,161,-0.005824774504,0.06044775993,1
1263,193,-2.312446356,0.1215966046,1
1263,225,-0.8402655125,0.8838106394,1
1263,257,-0.5440421104,2.028402328,1
1263,289,0.5079927444,1.276127219,1
1263,321,-0.2698519528,1.41149497,1
1263,353,NaN,NaN,2
1263,385,NaN,NaN,2
1263,417,3.371029854,0.3350571394,1
1263,449,0.8702414632,-1.47096312,1
1263,481,0.1145078093,-0.6923309565,1
1263,513,-0.4431837499,1.148976445,1
1263,545,-0.8665111065,1.818590164,1
1263,577,-0.8601742983,1.816129446,1
1263,609,-0.4630514979,-1.579231262,1
1263,641,NaN,NaN,2
1263,673,NaN,NaN,2
1263,705,NaN,NaN,2
1263,737,-0.5943770409,0.03399550915,1
1263,769,NaN,NaN,2
1263,801,-1.747385502,2.912021875,1
1263,833,-2.141485691,2.565696239,1
1263,865,-4.49763298,3.145058632,1
1263,897,NaN,NaN,2
1263,929,-4.935872555,2.221328735,1
1263,961,-5.511634827,3.075669289,1
1263,993,-5.670075893,3.704016685,1
1263,1025,-3.671693325,5.985869408,1
1263,1057,-2.337931156,2.554656744,1
1263,1089,-3.016889572,2.106319427,1
1263,1121,-5.4374547,1.997923255,1
1263,1153,-6.574685097,1.479080319,1
1263,1185,-6.431237698,-2.388100147,1
1263,1217,-8.607715607,-1.855460405,1
1263,1249,-10.8756609,2.950949907,1
1263,1281,NaN,NaN,2
1263,1313,-4.302452087,8.682394981,1
1263,1345,NaN,NaN,2
1263,1377,NaN,NaN,2
1263,1409,-0.6268463135,6.658356667,1
1263,1441,-1.239005089,7.832017422,1
1263,1473,-2.674859762,7.934610367,1
1263,1505,NaN,NaN,2
1263,1537,NaN,NaN,2
1263,1569,NaN,NaN,2
1263,1601,NaN,NaN,2
1263,1633,NaN,NaN,2
1263,1665,NaN,NaN,2
1263,1697,NaN,NaN,2
1263,1729,-2.065073729,6.184915543,1
1263,1761,-1.012969613,3.572870255,1
1263,1793,-0.7425104976,2.80559063,1
1263,1825,NaN,NaN,2
1263,1857,NaN,NaN,2
1263,1889,NaN,NaN,2
1263,1921,2.044340372,1.983747244,1
1263,1953,0.2954936028,1.253653288,1
1263,1985,1.012671709,0.6039102674,1
1263,2017,1.047983527,-0.8212091923,1
1295,33,2.382896423,0.46034953,1
1295,65,1.657648563,0.1159144789,1
1295,97,1.598186851,0.3161896467,1
1295,129,0.7984312177,0.3951171041,1
1295,161,0.02683573961,0.5150763988,1
1295,193,-0.7468520403,0.8629150987,1
1295,225,-0.8666843176,1.065852165,1
1295,257,-0.507715106,3.389296055,1
1295,289,-0.5801002383,1.590715051,1
1295,321,-0.6127406359,0.8662064075,1
1295,353,0.1890345812,-0.9871966839,1
1295,385,5.288666248,0.7706056833,1
1295,417,NaN,NaN,2
1295,449,NaN,NaN,2
1295,481,0.6868957877,-0.7885119915,1
1295,513,0.05093160272,1.834303141,1
1295,545,-0.7435259819,2.547830105,1
1295,577,-0.9164556265,2.241647482,1
1295,609,-0.3293015957,0.8215005994,1
1295,641,0.7465426922,-1.272068501,1
1295,673,NaN,NaN,2
1295,705,0.3672791123,-0.05578899384,1
1295,737,-1.474776506,1.335366488,1
1295,769,-3.234626055,1.942697763,1
1295,801,-2.770175934,2.66736722,1
1295,833,-2.790288448,2.858533859,1
1295,865,-3.177084684,3.477643013,1
1295,897,-3.8904562,6.111363888,1
1295,929,-5.0440135,6.650243282,1
1295,961,-5.992992401,7.470049858,1
1295,993,NaN,NaN,2
1295,1025,NaN,NaN,2
1295,1057,-4.801892757,6.994430542,1
1295,1089,-5.103121758,2.428245068,1
1295,1121,-6.806489468,1.646896124,1
1295,1153,NaN,NaN,2
1295,1185,-10.82434082,-1.240195513,1
1295,1217,-10.2220993,1.246122599,1
1295,1249,-7.011954308,4.056658268,1
1295,1281,-6.518920422,3.998864174,1
1295,1313,NaN,NaN,2
1295,1345,NaN,NaN,2
1295,1377,-3.849739313,8.022827148,1
1295,1409,-2.895167828,7.350920677,1
1295,1441,-3.286302328,8.937840462,1
1295,1473,-4.147096157,9.668007851,1
1295,1505,NaN,NaN,2
1295,1537,-2.545358181,8.420991898,1
1295,1569,-1.388243794,5.020504951,1
1295,1601,-0.6533733606,7.974476814,1
1295,1633,0.2254161835,6.107620716,1
1295,1665,-0.7765699625,4.977385521,1
1295,1697,NaN,NaN,2
1295,1729,NaN,NaN,2
1295,1761,NaN,NaN,2
1295,1793,-0.1963211894,1.678289413,1
1295,1825,-0.7577390075,1.08826685,1
1295,1857,-0.2447109818,1.652735472,1
1295,1889,2.25901413,1.497124195,1
1295,1921,2.320086718,1.011209726,1
1295,1953,1.639873862,1.304261088,1
1295,1985,0.6959735155,0.1056221128,1
1295,2017,-1.557854533,-1.894865036,1
1327,33,1.30083704,0.2539881468,1
1327,65,3.137410402,-0.05319091678,1
1327,97,2.382548332,0.6598989964,1
1327,129,0.6605457664,0.8600178957,1
1327,161,0.1681355536,1.641741037,1
1327,193,-1.084126115,1.019119263,1
1327,225,-1.314183116,1.384128928,1
1327,257,-1.408804417,3.164422274,1
1327,289,-1.725005507,2.177714825,1
1327,321,-2.100034952,1.385312796,1
1327,353,-3.14360714,1.018419385,1
1327,385,NaN,NaN,2
1327,417,2.001863956,1.592463493,1
1327,449,NaN,NaN,2
1327,481,-0.7476021051,2.286704063,1
1327,513,NaN,NaN,2
1327,545,-0.5560880899,2.401298285,1
1327,577,-0.5312309861,1.820212245,1
1327,609,-1.368243456,0.6758872271,1
1327,641,NaN,NaN,2
1327,673,NaN,NaN,2
1327,705,-0.6426564455,-2.743764639,1
1327,737,-2.133574486,0.4891340733,1
1327,769,NaN,NaN,2
1327,801,-4.018128872,2.187239408,1
1327,833,-2.748965979,2.812423229,1
1327,865,-2.697216749,4.466878891,1
1327,897,NaN,NaN,2
1327,929,-6.258684158,7.461928844,1
1327,961,-5.579948425,8.858383179,1
1327,993,NaN,NaN,2
1327,1025,-7.922510624,7.834102631,1
1327,1057,NaN,NaN,2
1327,1089,-5.151736736,2.959385157,1
1327,1121,-6.48251915,1.948248863,1
1327,1153,-9.280057907,1.808101654,1
1327,1185,-10.39377975,0.6965835094,1
1327,1217,-10.22504234,1.904846191,1
1327,1249,-7.987091541,3.688148975,1
1327,1281,-6.521177292,4.553048134,1
1327,1313,-5.478144646,4.806809425,1
1327,1345,-3.767251015,5.361966133,1
1327,1377,-3.276797056,6.242708206,1
1327,1409,-3.338366508,6.964361668,1
1327,1441,-3.713250637,9.082446098,1
1327,1473,-5.550091267,8.272087097,1
1327,1505,-1.775998354,9.615748405,1
1327,1537,-3.26255703,5.952566624,1
1327,1569,-1.726331353,4.773499966,1
1327,1601,-0.02179956436,4.685896397,1
1327,1633,NaN,NaN,2
1327,1665,NaN,NaN,2
1327,1697,NaN,NaN,2
1327,1729,NaN,NaN,2
1327,1761,1.913372993,3.528639317,1
1327,1793,0.1108487695,2.39383173,1
1327,1825,NaN,NaN,2
1327,1857,NaN,NaN,2
1327,1889,3.47796607,1.310863495,1
1327,1921,4.67444849,-1.394775748,1
1327,1953,2.623702049,1.412305951,1
1327,1985,0.6961010695,0.08703748137,1
1327,2017,-3.708415031,-2.260308027,1
1359,33,0.8676776886,-0.2397553921,1
1359,65,0.716414392,-0.9414961934,1
1359,97,0.3869848251,0.6643960476,1
1359,129,0.0240264535,0.669380188,1
1359,161,-0.305593431,1.938901663,1
1359,193,-1.109745145,1.680744648,1
1359,225,-2.098813057,1.859674811,1
1359,257,-3.425814152,3.839586258,1
1359,289,-5.40128088,2.768831015,1
1359,321,-4.296025276,2.210955143,1
1359,353,-4.675469398,0.8629487753,1
1359,385,NaN,NaN,2
1359,417,-1.641979694,1.169839263,1
1359,449,-2.005460024,3.267579079,1
1359,481,-0.1960731745,4.312824726,1
1359,513,NaN,NaN,2
1359,545,0.6367618442,3.087313652,1
1359,577,0.6946136355,1.576945066,1
1359,609,-0.8655087948,0.2161593437,1
1359,641,-1.990396976,-1.320193172,1
1359,673,-0.4685782194,-1.074185729,1
1359,705,-1.202922225,-0.3809281886,1
1359,737,-1.425316334,0.7984722853,1
1359,769,NaN,NaN,2
1359,801,-2.462320566,1.983007193,1
1359,833,-2.783921003,2.159297466,1
1359,865,-3.317180157,3.744824886,1
1359,897,NaN,NaN,2
1359,929,-4.236140251,4.889832497,1
1359,961,-5.509467602,6.858906746,1
1359,993,-5.319719791,5.641241074,1
1359,1025,NaN,NaN,2
1359,1057,NaN,NaN,2
1359,1089,-8.279230118,4.793897152,1
1359,1121,-6.84605217,3.0310781,1
1359,1153,-4.033953667,2.358385324,1
1359,1185,-6.117874146,2.799539804,1
1359,1217,-6.581339836,2.901302338,1
1359,1249,-6.407712936,3.230429411,1
1359,1281,-5.608611584,4.493817329,1
1359,1313,-5.232479572,5.114198685,1
1359,1345,-3.986081362,6.701299191,1
1359,1377,-3.645681143,7.504696369,1
1359,1409,NaN,NaN,2
1359,1441,-5.746552467,5.74397707,1
1359,1473,0.5187163353,7.074069023,1
1359,1505,1.12190187,8.042028427,1
1359,1537,-1.471547246,7.426753521,1
1359,1569,-1.531515121,4.339654446,1
1359,1601,0.1479888558,3.916443348,1
1359,1633,NaN,NaN,2
1359,1665,NaN,NaN,2
1359,1697,NaN,NaN,2
1359,1729,NaN,NaN,2
1359,1761,NaN,NaN,2
1359,1793,-1.018966675,1.40392375,1
1359,1825,-0.5731909871,1.155258179,1
1359,1857,0.8096450567,1.077383995,1
1359,1889,2.748677731,2.947176456,1
1359,1921,4.355955124,-1.500107408,1
1359,1953,4.960087776,1.032229424,1
1359,1985,1.84817791,2.137235641,1
1359,2017,-2.99505806,-1.696104288,1
1391,33,0.4796555042,0.130081892,1
1391,65,-0.5463256836,0.2925349474,1
1391,97,-0.6118945479,1.644314408,1
1391,129,-0.2809281349,1.527286053,1
1391,161,-0.01228880882,2.205819607,1
1391,193,0.4730268717,2.079542875,1
1391,225,-2.175070524,2.120419741,1
1391,257,-3.189148903,5.449384212,1
1391,289,-4.132615089,2.412893534,1
1391,321,-2.937238455,3.70102334,1
1391,353,NaN,NaN,2
1391,385,-2.934007883,4.611447334,1
1391,417,-2.594074249,1.834316015,1
1391,449,-2.092909813,2.006984711,1
1391,481,-1.414195657,3.417828083,1
1391,513,-0.4616421461,4.902396202,1
1391,545,NaN,NaN,2
1391,577,1.624420643,1.307396412,1
1391,609,1.021216869,-0.7987251282,1
1391,641,1.82286942,-0.7786744833,1
1391,673,NaN,NaN,2
1391,705,-1.236931443,-1.009207845,1
1391,737,-1.706706405,1.23397994,1
1391,769,NaN,NaN,2
1391,801,NaN,NaN,2
1391,833,NaN,NaN,2
1391,865,NaN,NaN,2
1391,897,-1.463453054,3.54417038,1
1391,929,-4.550529003,3.645906925,1
1391,961,-4.688560963,3.911067486,1
1391,993,-4.410830021,4.134465218,1
1391,1025,-4.160739899,2.631771564,1
1391,1057,-4.830390453,3.589965582,1
1391,1089,-4.475447178,3.856798172,1
1391,1121,-4.001154423,2.634061575,1
1391,1153,NaN,NaN,2
1391,1185,-4.100208759,2.979813337,1
1391,1217,-4.587848186,4.401780128,1
1391,1249,-4.681224823,4.358002663,1
1391,1281,-4.147203922,3.944920778,1
1391,1313,-3.883989573,5.078182697,1
1391,1345,-3.384945869,6.594888687,1
1391,1377,-1.918992281,6.906015396,1
1391,1409,-2.387629271,4.08045578,1
1391,1441,-2.252301693,4.081091404,1
1391,1473,-0.8303766251,5.173572063,1
1391,1505,0.7547872066,5.853785515,1
1391,1537,NaN,NaN,2
1391,1569,-0.4083019495,4.942468643,1
1391,1601,0.2770756781,3.702355146,1
1391,1633,NaN,NaN,2
1391,1665,NaN,NaN,2
1391,1697,-0.5746972561,3.31579423,1
1391,1729,-0.8187695146,2.006592274,1
1391,1761,-1.24183321,1.967220783,1
1391,1793,NaN,NaN,2
1391,1825,NaN,NaN,2
1391,1857,NaN,NaN,2
1391,1889,4.208101273,2.968264103,1
1391,1921,4.014881134,3.51678443,1
1391,1953,5.590995312,2.806137323,1
1391,1985,4.162570953,3.478035688,1
1391,2017,-0.2324214578,-1.505067825,1
1423,33,2.096728802,0.5900108814,1
1423,65,-0.1295543909,1.023260117,1
1423,97,-0.9411946535,0.9765913486,1
1423,129,-0.8697482347,1.748769999,1
1423,161,0.1987398863,3.527641773,1
1423,193,0.551625967,4.142119884,1
1423,225,-1.552731752,4.10977459,1
1423,257,-0.301636219,2.578326702,1
1423,289,NaN,NaN,2
1423,321,-2.201430798,3.498635292,1
1423,353,-2.851281643,1.969955802,1
1423,385,-3.290460587,2.070417404,1
1423,417,-3.320764542,2.691304207,1
1423,449,-2.893770218,2.679759026,1
1423,481,-2.045632362,1.847084522,1
1423,513,1.563366055,1.730769873,1
1423,545,NaN,NaN,2
1423,577,NaN,NaN,2
1423,609,-0.1400960982,-1.682348371,1
1423,641,NaN,NaN,2
1423,673,NaN,NaN,2
1423,705,NaN,NaN,2
1423,737,1.599265814,1.429326296,1
1423,769,-3.175236702,4.114620209,1
1423,801,NaN,NaN,2
1423,833,NaN,NaN,2
1423,865,-2.268669605,-0.9974155426,1
1423,897,-3.041124344,1.557005167,1
1423,929,-3.338670015,2.292640209,1
1423,961,-3.338752747,2.108709812,1
1423,993,NaN,NaN,2
1423,1025,-1.623877048,2.046462059,1
1423,1057,NaN,NaN,2
1423,1089,-3.207821131,2.501674414,1
1423,1121,-2.644926548,2.122442722,1
1423,1153,NaN,NaN,2
1423,1185,NaN,NaN,2
1423,1217,-2.505460262,4.391919136,1
1423,1249,-3.606209278,4.120671272,1
1423,1281,-3.912553072,3.638064146,1
1423,1313,-3.299740314,4.296517372,1
1423,1345,-2.75528717,4.801262379,1
1423,1377,-2.219727516,4.355574131,1
1423,1409,-2.035323143,3.413335323,1
1423,1441,-1.595176935,3.239386559,1
1423,1473,-0.7515563965,3.844645977,1
1423,1505,-0.02866882086,4.717881203,1
1423,1537,NaN,NaN,2
1423,1569,NaN,NaN,2
1423,1601,-0.2300276756,4.766415596,1
1423,1633,-0.8599579334,6.534915447,1
1423,1665,NaN,NaN,2
1423,1697,-0.769611001,2.988399029,1
1423,1729,-0.8527958989,2.383856297,1
1423,1761,-1.312463284,2.07236743,1
1423,1793,NaN,NaN,2
1423,1825,NaN,NaN,2
1423,1857,NaN,NaN,2
1423,1889,4.099553108,1.552141666,1
1423,1921,3.905159473,3.284014702,1
1423,1953,6.21378231,3.056412458,1
1423,1985,5.139513969,3.362527609,1
1423,2017,NaN,NaN,2
1455,33,2.088797092,1.169058442,1
1455,65,-0.4930333495,0.7144882679,1
1455,97,-0.886110127,-0.003901958466,1
1455,129,-0.9682782888,1.458828092,1
1455,161,-1.021889448,3.771598816,1
1455,193,-1.211535692,3.05873704,1
1455,225,NaN,NaN,2
1455,257,-0.1924161911,1.784012437,1
1455,289,-2.016773462,1.785286903,1
1455,321,-1.850861549,4.175899982,1
1455,353,-2.527714729,1.752775311,1
1455,385,-3.611429214,1.781187773,1
1455,417,-4.727838993,1.628287792,1
1455,449,-3.630708218,1.431705356,1
1455,481,-2.351820946,1.538877606,1
1455,513,-1.415611982,1.446020484,1
1455,545,-1.358996868,1.658146977,1
1455,577,-1.268678784,1.301040769,1
1455,609,NaN,NaN,2
1455,641,NaN,NaN,2
1455,673,7.272757053,7.750486374,1
1455,705,4.339279652,1.553670168,1
1455,737,1.923737764,1.237640858,1
1455,769,NaN,NaN,2
1455,801,NaN,NaN,2
1455,833,NaN,NaN,2
1455,865,-1.279256582,0.9283284545,1
1455,897,-1.258696556,0.4928615689,1
1455,929,-0.8334490061,0.9879826307,1
1455,961,1.995879173,2.525671244,1
1455,993,NaN,NaN,2
1455,1025,3.581955194,2.093360901,1
1455,1057,-2.631130219,1.332320452,1
1455,1089,NaN,NaN,2
1455,1121,-1.590098858,1.919797897,1
1455,1153,NaN,NaN,2
1455,1185,NaN,NaN,2
1455,1217,-0.8187429905,3.151810169,1
1455,1249,-2.545873165,3.28964138,1
1455,1281,-3.455749035,3.173841476,1
1455,1313,-2.639997005,3.493406057,1
1455,1345,-1.707626104,3.749860287,1
1455,1377,-1.128500938,3.544904709,1
1455,1409,-1.034373283,3.185690403,1
1455,1441,-1.212219,2.63489747,1
1455,1473,-0.7605394721,1.864525795,1
1455,1505,0.3588228822,3.038483143,1
1455,1537,0.5776860118,2.742119551,1
1455,1569,0.01952719688,4.776947021,1
1455,1601,-0.1744138598,3.337925196,1
1455,1633,-0.2964533865,4.033256531,1
1455,1665,0.1676846147,2.638849974,1
1455,1697,-0.1266372502,2.51330924,1
1455,1729,-0.160844475,2.57458806,1
1455,1761,-0.0290979445,2.099698782,1
1455,1793,1.946472883,1.717644095,1
1455,1825,1.873267293,1.437548995,1
1455,1857,NaN,NaN,2
1455,1889,NaN,NaN,2
1455,1921,4.420109749,0.8678131104,1
1455,1953,5.169691563,0.3254668117,1
1455,1985,4.632074356,1.455450296,1
1455,2017,2.813938618,-2.115064859,1
1487,33,-0.5631767511,0.8427684903,1
1487,65,-1.788363695,0.5559257865,1
1487,97,NaN,NaN,2
1487,129,-0.8768563867,1.763461709,1
1487,161,-0.1053570509,1.855834007,1
1487,193,-0.3762667179,2.157793999,1
1487,225,-0.9348469973,2.449712038,1
1487,257,-1.986367226,1.793671131,1
1487,289,-1.187378764,3.890641689,1
1487,321,NaN,NaN,2
1487,353,0.05550670624,2.062009335,1
1487,385,-3.726661205,1.900290132,1
1487,417,-4.793635368,1.647917986,1
1487,449,NaN,NaN,2
1487,481,-3.224552631,1.473518252,1
1487,513,-1.736876726,1.511617661,1
1487,545,-1.805419326,1.58733952,1
1487,577,-1.957974195,1.289253712,1
1487,609,-0.7247817516,1.165233731,1
1487,641,0.1845440269,-0.09430149198,1
1487,673,0.8871926069,0.568420589,1
1487,705,NaN,NaN,2
1487,737,2.349064827,0.4103083611,1
1487,769,NaN,NaN,2
1487,801,NaN,NaN,2
1487,833,-2.095031738,2.328504562,1
1487,865,-0.2390723228,1.565452099,1
1487,897,0.6662771702,0.6484926939,1
1487,929,1.929642916,0.8255371451,1
1487,961,2.464855671,2.299973488,1
1487,993,NaN,NaN,2
1487,1025,NaN,NaN,2
1487,1057,-0.7409794331,1.423469663,1
1487,1089,NaN,NaN,2
1487,1121,NaN,NaN,2
1487,1153,NaN,NaN,2
1487,1185,NaN,NaN,2
1487,1217,1.250820875,2.31918478,1
1487,1249,NaN,NaN,2
1487,1281,-1.393964291,2.101337671,1
1487,1313,-1.321331859,2.486588478,1
1487,1345,-0.8520717621,2.533884287,1
1487,1377,-0.1713802814,2.915881157,1
1487,1409,-0.0487947464,2.771714926,1
1487,1441,-1.131215811,2.309846878,1
1487,1473,-1.499599814,2.150135994,1
1487,1505,-0.6923668981,2.410974026,1
1487,1537,0.5846191645,2.34794426,1
1487,1569,1.634781241,4.681256771,1
1487,1601,-2.093909025,2.357028723,1
1487,1633,-0.752936542,1.786035538,1
1487,1665,0.2285306603,1.911210775,1
1487,1697,1.138708591,2.802787542,1
1487,1729,NaN,NaN,2
1487,1761,NaN,NaN,2
1487,1793,NaN,NaN,2
1487,1825,0.2454378605,1.682851791,1
1487,1857,NaN,NaN,2
1487,1889,NaN,NaN,2
1487,1921,5.184193611,0.5492991805,1
1487,1953,4.170063972,-0.01441830397,1
1487,1985,3.90941906,-1.848618507,1
1487,2017,2.631279945,-1.786183238,1
1519,33,-0.4955383539,0.3378319144,1
1519,65,NaN,NaN,2
1519,97,NaN,NaN,2
1519,129,-0.2421871424,3.112544298,1
1519,161,NaN,NaN,2
1519,193,-1.426905155,5.471336842,1
1519,225,-1.451719642,6.057661057,1
1519,257,-2.799403191,2.673472881,1
