PIVlab, ASCII chart output - 11-Jun-2024
FRAME: 9, filenames: A:[9]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi & B:[10]MAX_Pos013_1202204_TgKrt18Utr_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
1743,33,-3.008703709,3.129301786,1
1743,65,-6.296147346,-8.106070518,1
1743,97,-2.397500038,-5.558616638,1
1743,129,-0.8456065655,-5.522763252,1
1743,161,-0.5546081066,-1.341250658,1
1743,193,-0.2575909495,-0.5529332161,1
1743,225,-0.05295440555,-0.2535472512,1
1743,257,-0.5954177976,-0.6928647161,1
1743,289,-1.086697936,-2.242879391,1
1743,321,-0.2833587527,-1.408935428,1
1743,353,0.5538871884,-1.067679167,1
1743,385,0.5858612061,-1.511996031,1
1743,417,0.6273997426,-0.9976979494,1
1743,449,0.3821965158,-0.19096452,1
1743,481,-0.01435035467,-0.0777746439,1
1743,513,-0.1717808694,-0.3885097504,1
1743,545,-0.450648427,-0.5184369087,1
1743,577,-0.1492266953,-0.3149703145,1
1743,609,0.3290653229,-1.254308939,1
1743,641,0.1059727445,-2.683316469,1
1743,673,-0.6256096363,-1.930802345,1
1743,705,0.3427811563,-9.962525368,1
1743,737,2.777000904,-9.662335396,1
1743,769,0.2186255455,-0.4141734838,1
1743,801,0.1412197351,-0.8724805117,1
1743,833,0.6830376387,-0.7831508517,1
1743,865,2.004404068,-1.138409853,1
1743,897,2.611221313,-1.506216288,1
1743,929,0.5103209019,-1.392542958,1
1743,961,0.5854777098,-0.9819759727,1
1743,993,0.8143467903,-0.9867783785,1
1743,1025,0.9950671196,-0.6746821404,1
1743,1057,1.048422575,-0.6056423187,1
1743,1089,1.421019912,0.04617327452,1
1743,1121,0.1785934567,0.3864488006,1
1743,1153,-0.05784320831,-0.735173583,1
1743,1185,0.7973670363,-1.681356907,1
1743,1217,1.155689478,-0.7970250249,1
1743,1249,0.8811312914,-0.7474811673,1
1743,1281,0.8632850051,-0.4990683496,1
1743,1313,0.9837186337,0.2975874841,1
1743,1345,1.067260623,0.5151184201,1
1743,1377,1.542084217,0.6484972239,1
1743,1409,2.384337902,0.5263557434,1
1743,1441,1.355431795,0.3613095582,1
1743,1473,0.8818917274,0.7594798207,1
1743,1505,1.895513058,1.390033484,1
1743,1537,1.200138569,0.7141578197,1
1743,1569,1.008489609,0.2478943467,1
1743,1601,0.8499507904,-0.6925855875,1
1743,1633,0.3925806284,-0.5174993873,1
1743,1665,-5.216963768,16.12300301,1
1743,1697,16.72690964,14.70361042,1
1743,1729,8.098966599,1.504199147,1
1743,1761,7.661167145,2.225691319,1
1743,1793,7.743380547,2.959472179,1
1743,1825,5.78865099,3.114279985,1
1743,1857,4.533804893,2.384371996,1
1743,1889,3.412098885,1.000978112,1
1743,1921,3.613747597,1.510272741,1
1743,1953,4.371649742,1.461991668,1
1743,1985,3.71817112,0.7444132566,1
1743,2017,-0.3506779671,-1.987463951,1
1775,33,-4.294812202,2.382173538,1
1775,65,-1.361916542,-0.04034471512,1
1775,97,-2.279247284,-1.169355273,1
1775,129,-0.7979844213,-5.309370995,1
1775,161,0.03806403279,-1.400107861,1
1775,193,0.1687788069,-0.7946246862,1
1775,225,0.219868511,-0.4877460599,1
1775,257,-0.4400081038,-0.8482995629,1
1775,289,-0.3940674663,-1.43561542,1
1775,321,0.1950661987,-0.7778947353,1
1775,353,0.866142869,-1.649994731,1
1775,385,1.831689358,-1.962609529,1
1775,417,0.7521147728,-0.7628615499,1
1775,449,-0.1920921504,-0.3428994417,1
1775,481,-0.4920763671,-0.5287913084,1
1775,513,-0.3274440169,-1.804943442,1
1775,545,-0.3615807891,-0.7968081236,1
1775,577,-0.5096490383,-0.1709549427,1
1775,609,-0.3282252252,-1.258746862,1
1775,641,-0.222703144,-2.949367046,1
1775,673,-1.022968531,-3.728443146,1
1775,705,1.293584466,-10.78902245,1
1775,737,2.154094934,-10.54649544,1
1775,769,-0.5180922747,-0.07874047756,1
1775,801,-0.887321353,-0.3877082169,1
1775,833,-0.2895160913,-0.3300973773,1
1775,865,0.1491656899,-0.5317097902,1
1775,897,0.3964725733,-0.6219599843,1
1775,929,0.9520071745,-0.4926307797,1
1775,961,0.8059389591,-0.6905118823,1
1775,993,1.02108705,-0.8865253925,1
1775,1025,3.080906868,-1.065609455,1
1775,1057,3.848115921,-0.2379704118,1
1775,1089,2.955343723,1.75425458,1
1775,1121,0.6551385522,0.672652781,1
1775,1153,1.049197674,0.09168823063,1
1775,1185,1.323594809,1.064152479,1
1775,1217,0.9451819062,-0.1529896855,1
1775,1249,0.04243820906,-1.807342887,1
1775,1281,0.7709546685,-0.5434718132,1
1775,1313,2.002459049,0.5049502254,1
1775,1345,0.5280008316,0.6545023322,1
1775,1377,1.005234957,0.8427408338,1
1775,1409,2.162723541,0.6438070536,1
1775,1441,0.8650807142,0.5391361117,1
1775,1473,0.6058963537,1.189695597,1
1775,1505,1.274768829,2.048894405,1
1775,1537,1.057493925,1.448193431,1
1775,1569,1.294905186,0.9072048664,1
1775,1601,1.401567698,0.5670208931,1
1775,1633,1.24743402,-0.6354281902,1
1775,1665,3.029533386,-2.375408173,1
1775,1697,5.534814358,-0.4743259847,1
1775,1729,5.034286499,0.7165199518,1
1775,1761,7.354565144,0.4637374878,1
1775,1793,8.136260986,2.044045448,1
1775,1825,5.812405109,1.93456769,1
1775,1857,4.563317299,1.391399026,1
1775,1889,3.552783728,-0.06601262093,1
1775,1921,3.290865421,1.028501034,1
1775,1953,3.682672977,1.143658876,1
1775,1985,2.96400857,2.581412315,1
1775,2017,0.1973618865,-1.573726535,1
1807,33,-3.077719688,1.603775263,1
1807,65,-1.23194015,-1.884166121,1
1807,97,-1.893037558,-1.450763941,1
1807,129,-0.2703095675,-0.8010641336,1
1807,161,0.4147717953,-0.9737006426,1
1807,193,0.1579355747,-0.49698627,1
1807,225,-0.04980076849,-0.3846419454,1
1807,257,-0.3760030866,-0.2756759524,1
1807,289,-0.2248648107,-0.7611631155,1
1807,321,0.4315023422,-0.6706809402,1
1807,353,1.438594341,-2.001563072,1
1807,385,1.953687906,-2.710707664,1
1807,417,0.5952306986,-1.038315892,1
1807,449,0.07534763217,-0.4074833989,1
1807,481,-0.1995770484,-0.744997859,1
1807,513,0.08678941429,-2.487948895,1
1807,545,-0.1644882262,-1.039747477,1
1807,577,-0.5513900518,-0.2564212084,1
1807,609,-0.5664641857,-0.6388977766,1
1807,641,-0.05448925495,-0.6600744128,1
1807,673,-0.1442450583,-0.0001511573792,1
1807,705,-0.3974217772,-0.7735253572,1
1807,737,-0.3269530535,-0.7989479303,1
1807,769,-1.034098148,-0.1546756625,1
1807,801,-3.922389507,-2.062867165,1
1807,833,-1.127209663,-0.1049107909,1
1807,865,0.05500936508,0.384678185,1
1807,897,0.4541630149,-0.1386263967,1
1807,929,0.9838165045,-0.9585256577,1
1807,961,1.23878181,-0.87286973,1
1807,993,1.64389205,-0.3689128757,1
1807,1025,2.114250422,-0.129376173,1
1807,1057,1.814015865,0.9799990654,1
1807,1089,1.852743506,1.965622902,1
1807,1121,1.22625041,1.065433025,1
1807,1153,1.973261595,2.591786146,1
1807,1185,1.845071197,2.124318838,1
1807,1217,0.6743163466,0.3969969153,1
1807,1249,-1.437353373,-1.33209312,1
1807,1281,0.6175256968,-1.038476467,1
1807,1313,1.551473498,-0.2135343254,1
1807,1345,0.5511437654,0.06011718512,1
1807,1377,1.944873929,0.5907127261,1
1807,1409,2.289247274,-0.1393983364,1
1807,1441,0.9990395308,0.4166760445,1
1807,1473,1.000741363,1.351472616,1
1807,1505,1.068245053,1.862199664,1
1807,1537,0.4610444307,1.825771093,1
1807,1569,0.3846075535,1.470431924,1
1807,1601,1.501832724,1.76967001,1
1807,1633,1.609949946,-0.2996361256,1
1807,1665,3.079931259,-1.909794688,1
1807,1697,4.067837238,-0.7996114492,1
1807,1729,2.028468609,0.2124860287,1
1807,1761,2.029101372,2.309448719,1
1807,1793,3.179321051,2.444766521,1
1807,1825,3.041067123,0.8797069788,1
1807,1857,3.502263546,0.6854522228,1
1807,1889,3.053094864,-0.2421082258,1
1807,1921,2.67681551,0.1334160566,1
1807,1953,2.486694813,1.457867026,1
1807,1985,2.071930885,2.577105761,1
1807,2017,1.008843422,-1.181091309,1
1839,33,-1.134082437,1.180707574,1
1839,65,-0.2191390991,-2.456243038,1
1839,97,-0.483412236,-1.063806415,1
1839,129,0.122374624,-0.6764468551,1
1839,161,0.3220470548,-0.7169457674,1
1839,193,-0.07292276621,-0.668913722,1
1839,225,-0.5710195899,-0.1947848797,1
1839,257,-0.229530558,-0.1059351563,1
1839,289,-0.03259575367,-0.4791608453,1
1839,321,0.6099345088,-0.4619452953,1
1839,353,1.800317407,-1.024582148,1
1839,385,1.495958805,-1.788001895,1
1839,417,0.5791688561,-0.6520931721,1
1839,449,0.257831037,-0.399754107,1
1839,481,0.144397527,-0.6476477385,1
1839,513,-0.01246787235,-0.7813251019,1
1839,545,0.0288606286,-0.7365949154,1
1839,577,-0.2001994848,-0.3536615968,1
1839,609,-0.06221720576,0.2047607303,1
1839,641,0.2225996703,0.5333436131,1
1839,673,-0.37540254,-0.6592390537,1
1839,705,-0.5189064741,-1.865961552,1
1839,737,-0.6991206408,-1.229346633,1
1839,769,-0.06979638338,-0.8833990693,1
1839,801,-0.0939418003,-1.058178067,1
1839,833,-0.7926564217,-1.349197865,1
1839,865,0.1525524259,-0.2541012764,1
1839,897,0.413256526,-0.5256659985,1
1839,929,1.477807522,-1.283122301,1
1839,961,1.690327048,-1.10564661,1
1839,993,1.005588889,-0.3936850429,1
1839,1025,1.19343257,0.4407595098,1
1839,1057,2.164106846,1.610138178,1
1839,1089,2.06676054,1.371226549,1
1839,1121,1.585853815,0.8381681442,1
1839,1153,0.8157010078,1.044084072,1
1839,1185,0.9382354617,1.101067066,1
1839,1217,0.5910500884,0.009654268622,1
1839,1249,0.1341743469,-1.917560577,1
1839,1281,0.852925837,-1.429677129,1
1839,1313,1.250345111,-1.279296398,1
1839,1345,1.418286443,-0.409186095,1
1839,1377,3.447946548,0.162304014,1
1839,1409,3.523420811,0.05742549896,1
1839,1441,1.710683942,0.8226772547,1
1839,1473,1.099056363,1.731005788,1
1839,1505,0.6241328716,2.452730894,1
1839,1537,0.05776751041,2.598404884,1
1839,1569,0.8447178602,2.397774935,1
1839,1601,2.132130146,2.032578468,1
1839,1633,1.544178486,0.2147708833,1
1839,1665,2.103001118,-0.263325572,1
1839,1697,2.08640027,-0.6549266577,1
1839,1729,1.37637341,0.6731287241,1
1839,1761,0.408893466,1.634396076,1
1839,1793,0.4891188145,0.6612103581,1
1839,1825,3.664216995,0.3884584308,1
1839,1857,2.403805494,0.1705226898,1
1839,1889,1.775643349,0.2052791715,1
1839,1921,1.228514433,-0.2200877368,1
1839,1953,1.230199456,0.9226689339,1
1839,1985,0.7482850552,1.54395628,1
1839,2017,0.5096062422,-0.8546053171,1
1871,33,0.1998858452,1.200003624,1
1871,65,0.7843412161,-3.652309418,1
1871,97,0.01895056665,-0.9483037591,1
1871,129,-0.02985803783,-1.154860377,1
1871,161,-0.6976644993,-9.108557701,1
1871,193,0.06084880978,-0.8179208636,1
1871,225,-0.2229023576,-0.4969547391,1
1871,257,-0.160645768,-0.5554269552,1
1871,289,-0.2983245254,-0.6553616524,1
1871,321,-0.2749658525,-0.4797426462,1
1871,353,0.1916637421,-0.2180018425,1
1871,385,0.5336257219,-0.593262434,1
1871,417,0.6897549629,0.0672147274,1
1871,449,0.7423753142,-0.3225060105,1
1871,481,0.5744066834,-0.2027305067,1
1871,513,0.1471353322,0.1758210063,1
1871,545,0.03593583405,-0.0958108902,1
1871,577,0.04434613883,-0.04309457541,1
1871,609,-0.06486344337,-0.5800926685,1
1871,641,-0.2994480729,-0.9245020151,1
1871,673,-0.1402050257,-1.857119799,1
1871,705,0.3082925081,-2.989830494,1
1871,737,0.4495095015,-4.294387817,1
1871,769,1.280067801,-2.354585648,1
1871,801,1.359654427,-0.6788789034,1
1871,833,0.4258564413,-0.721290946,1
1871,865,-0.1289189458,-0.804536581,1
1871,897,0.01205578446,-0.7289747,1
1871,929,0.707780242,-1.191152573,1
1871,961,0.9228804111,-1.286344767,1
1871,993,0.6373149753,-0.651650548,1
1871,1025,1.276041508,0.3660516441,1
1871,1057,3.506629944,2.009694576,1
1871,1089,2.014279842,0.6101683974,1
1871,1121,2.494232178,0.6570851803,1
1871,1153,1.608103514,0.2868977189,1
1871,1185,0.5803861618,0.06752969325,1
1871,1217,0.4006688595,-0.338550508,1
1871,1249,0.3755047917,-0.9344537258,1
1871,1281,0.9181922674,-0.9146283865,1
1871,1313,3.414697647,-0.6451568604,1
1871,1345,2.160012722,-0.0396399796,1
1871,1377,1.70519793,0.4606749415,1
1871,1409,1.66968441,0.5953381658,1
1871,1441,1.799825788,1.383454084,1
1871,1473,0.8459823132,2.32813406,1
1871,1505,-0.04759800434,6.116977215,1
1871,1537,0.6523455381,3.651420116,1
1871,1569,0.9634469748,2.790957689,1
1871,1601,1.642836928,1.41126895,1
1871,1633,1.732992291,0.301992923,1
1871,1665,1.929618359,0.2670936584,1
1871,1697,1.384235859,0.8425278664,1
1871,1729,0.4248578548,1.060081482,1
1871,1761,0.5576642752,0.7625417709,1
1871,1793,0.6559466124,-0.07330411673,1
1871,1825,1.123218536,-0.5536575913,1
1871,1857,5.118185043,-1.162993908,1
1871,1889,4.475148678,-1.566727877,1
1871,1921,0.9568901062,-0.5035601854,1
1871,1953,0.7036222816,0.114600718,1
1871,1985,0.4984753132,0.5867611766,1
1871,2017,-0.01393252611,-0.4895092845,1
1903,33,0.1776567996,1.535208702,1
1903,65,6.746678829,-12.95711422,1
1903,97,9.370868683,-15.6880846,1
1903,129,-0.4194429517,-1.21635592,1
1903,161,-0.3225073814,-0.6744450331,1
1903,193,0.04641103745,-0.8062731028,1
1903,225,-0.03822474182,-0.8315475583,1
1903,257,-0.6067714691,-0.5399560332,1
1903,289,-0.7731664181,-0.5532971621,1
1903,321,-0.9107877016,-0.6432144642,1
1903,353,-0.6034152508,-0.1550297141,1
1903,385,-0.06951594353,0.3767646551,1
1903,417,0.8412653804,0.401794374,1
1903,449,1.801493764,-0.03224717081,1
1903,481,1.195376039,-0.4340355992,1
1903,513,0.4504814744,-0.3350049257,1
1903,545,0.1198717505,-0.04566398263,1
1903,577,0.0006771981716,-0.3333777785,1
1903,609,-0.575049758,-0.9428799152,1
1903,641,-0.8948034048,-1.457533956,1
1903,673,0.02806285024,-2.34647131,1
1903,705,1.24985981,-2.733422279,1
1903,737,2.038023472,-3.819556952,1
1903,769,2.278527021,-3.036130428,1
1903,801,0.8252223134,-0.9799031019,1
1903,833,-0.01255720854,0.3275309801,1
1903,865,-0.9928840995,-0.7437024713,1
1903,897,-1.073442817,-1.307230115,1
1903,929,-0.5190038681,-1.156177759,1
1903,961,-0.02058956027,-1.587160826,1
1903,993,0.6066485047,-1.188218713,1
1903,1025,0.9258919954,-1.4596138,1
1903,1057,1.651681662,-2.424539566,1
1903,1089,2.362444401,-0.7596611977,1
1903,1121,4.557128429,0.6610620618,1
1903,1153,2.979008675,-0.6584809422,1
1903,1185,0.917722106,-0.6592075825,1
1903,1217,0.658550024,-0.09940907359,1
1903,1249,0.9155318141,0.8032104969,1
1903,1281,1.257409811,0.3230676651,1
1903,1313,2.274405003,-0.8015741706,1
1903,1345,1.186411381,-0.2578552961,1
1903,1377,0.8204334974,0.6022093892,1
1903,1409,0.3517048359,1.250527382,1
1903,1441,0.7029573917,3.843837738,1
1903,1473,0.8187490702,3.816049576,1
1903,1505,0.8728468418,5.600561142,1
1903,1537,0.7573644519,5.1440835,1
1903,1569,1.058032751,3.284104586,1
1903,1601,3.205758572,1.842926502,1
1903,1633,2.524713039,0.4986689687,1
1903,1665,2.037833691,0.1980625391,1
1903,1697,1.509833813,0.5251762271,1
1903,1729,0.7362712622,0.7150574327,1
1903,1761,0.7689110041,0.2627804279,1
1903,1793,0.8823635578,-0.3843972087,1
1903,1825,1.068256736,-0.542955637,1
1903,1857,2.661521912,-0.912393868,1
1903,1889,3.35904336,-2.594795942,1
1903,1921,0.6437840462,-0.4707907438,1
1903,1953,0.6482078433,0.1072710752,1
1903,1985,0.3855314255,0.166826427,1
1903,2017,-0.3057726026,-0.3334115446,1
1935,33,-0.008792042732,2.131616354,1
1935,65,-0.7364863157,-1.726074934,1
1935,97,-0.5711243153,-1.629908085,1
1935,129,-0.3508509994,-1.262373447,1
1935,161,-0.3937533498,-1.306342363,1
1935,193,-0.2496347427,-1.458358049,1
1935,225,-0.1978231072,-0.9439212084,1
1935,257,-0.4141079783,-0.3958923817,1
1935,289,-0.4410955906,-0.5071897507,1
1935,321,-0.6052533984,-0.8593432903,1
1935,353,-0.5979957581,-0.5737165213,1
1935,385,-0.07531940937,0.3248838782,1
1935,417,1.079982519,0.2113520503,1
1935,449,1.672422767,-0.5460125208,1
1935,481,0.7426267862,-0.7641724348,1
1935,513,-0.1059350073,-0.8575155735,1
1935,545,-0.3539513946,-1.02367425,1
1935,577,-0.9012089968,-1.173584938,1
1935,609,-1.219622016,-1.240743399,1
1935,641,-1.043563128,-1.130271316,1
1935,673,-0.3628779352,-1.397163153,1
1935,705,0.4506971538,-0.7228232622,1
1935,737,1.117072821,-1.687639952,1
1935,769,1.896674871,-2.461397171,1
1935,801,0.5340434313,-1.729172349,1
1935,833,-0.3951148987,-1.287629366,1
1935,865,-0.9512424469,-1.390017033,1
1935,897,-0.6846331954,-2.358240604,1
1935,929,-0.3793948293,-0.8078167439,1
1935,961,-0.3347822428,-1.207010031,1
1935,993,-0.1664506197,-1.689179063,1
1935,1025,-0.119779706,-3.283987999,1
1935,1057,1.474422574,-4.883158684,1
1935,1089,2.628738403,-3.560464621,1
1935,1121,0.7208119631,-4.612339497,1
1935,1153,0.5718348026,-2.78260994,1
1935,1185,1.223792791,-0.599263072,1
1935,1217,1.079108715,0.3863078952,1
1935,1249,1.168729782,1.071712732,1
1935,1281,1.261357546,0.7736158967,1
1935,1313,0.7554790974,-0.3236139119,1
1935,1345,0.7580815554,-0.236581862,1
1935,1377,0.9932822585,0.3246147633,1
1935,1409,3.430350542,6.229298592,1
1935,1441,1.818812728,5.894845963,1
1935,1473,1.446508408,5.099547386,1
1935,1505,1.988534927,7.034545898,1
1935,1537,-0.3362941742,4.001635551,1
1935,1569,0.1184977293,2.840037823,1
1935,1601,3.012293339,3.219660044,1
1935,1633,3.442348003,1.186325192,1
1935,1665,2.915430546,0.4445322156,1
1935,1697,2.275960922,0.4439383745,1
1935,1729,1.697963715,0.7130014896,1
1935,1761,0.5984511375,0.539521575,1
1935,1793,0.6407103539,-0.2943300605,1
1935,1825,1.480663538,-1.154882908,1
1935,1857,0.9897810221,-1.037369251,1
1935,1889,0.7621566653,-1.376807809,1
1935,1921,0.5403966904,-0.5541750193,1
1935,1953,0.5049589872,0.09808212519,1
1935,1985,0.0930390954,-0.01761581749,1
1935,2017,-0.5248497128,-0.4598129392,1
1967,33,-0.26930511,2.923288822,1
1967,65,-0.8363589048,-1.57090199,1
1967,97,-0.9404289126,-2.17810607,1
1967,129,-0.6685807109,-2.383871078,1
1967,161,-0.268802762,-2.474724293,1
1967,193,0.002043232322,-2.010864019,1
1967,225,0.3971939981,-2.149635315,1
1967,257,0.5288698673,-1.843417883,1
1967,289,0.4113356769,-2.019802332,1
1967,321,0.05196291208,-1.884217501,1
1967,353,-0.1665848941,-1.436905742,1
1967,385,0.2445852458,-0.9568568468,1
1967,417,0.6772941351,-0.5782971382,1
1967,449,0.9097318649,-0.814938128,1
1967,481,-0.2361766249,-0.7390145063,1
1967,513,-1.621358991,-0.7659481168,1
1967,545,-1.087024927,-0.546245575,1
1967,577,-1.030696392,-0.5530769229,1
1967,609,-1.353853822,-0.615917027,1
1967,641,-1.333905935,-0.4197624922,1
1967,673,-0.7311906815,-0.372502327,1
1967,705,0.09153764695,0.3725942969,1
1967,737,0.6242299676,-0.442111969,1
1967,769,0.7451844811,-2.026540756,1
1967,801,0.1180686653,-3.171348095,1
1967,833,-0.4878284037,-2.675425529,1
1967,865,-0.9778227806,-1.615635991,1
1967,897,-0.6100795269,-1.033956885,1
1967,929,-0.2447275519,0.2252457142,1
1967,961,-0.7707629204,0.1656447649,1
1967,993,-1.132471561,-1.094421744,1
1967,1025,-0.3505595922,-1.919291019,1
1967,1057,0.6306217909,-1.328072429,1
1967,1089,1.140620351,-2.667453289,1
1967,1121,0.6210011244,-3.431422472,1
1967,1153,0.01295369864,-1.431740999,1
1967,1185,0.8006321192,0.1130368039,1
1967,1217,1.212487578,0.7671447396,1
1967,1249,1.24099493,1.127797484,1
1967,1281,1.119279981,0.7013147473,1
1967,1313,0.4800348282,-0.1188651025,1
1967,1345,6.30512476,-16.80526924,1
1967,1377,0.86194098,-0.2845329046,1
1967,1409,2.852412224,6.33354187,1
1967,1441,5.724802017,4.310572147,1
1967,1473,7.442634583,3.456972837,1
1967,1505,6.139929771,-0.5145308971,1
1967,1537,0.04640626907,2.653313398,1
1967,1569,-0.180185914,0.7031161785,1
1967,1601,2.57542181,4.515903473,1
1967,1633,4.237615585,2.310368538,1
1967,1665,4.756403923,1.008268952,1
1967,1697,3.53643775,0.44880265,1
1967,1729,2.567780018,0.101293236,1
1967,1761,1.407197714,0.5639818311,1
1967,1793,0.8636620641,0.4319185615,1
1967,1825,0.7181246281,-0.5076264143,1
1967,1857,0.3264449835,-1.099457026,1
1967,1889,0.4077070951,-1.638534307,1
1967,1921,0.2549415827,-0.398805052,1
1967,1953,0.02364385128,0.3290105164,1
1967,1985,-0.09922075272,0.3274536133,1
1967,2017,0.1742395163,-0.9796478748,1
1999,33,-19.75668144,4.013580799,1
1999,65,-5.218628407,-5.564695835,1
1999,97,-2.339319706,-3.035318851,1
1999,129,-1.210912704,-3.543797493,1
1999,161,-0.2347854376,-3.196231127,1
1999,193,0.5285160542,-3.075963259,1
1999,225,1.49121058,-3.785901785,1
1999,257,1.674229026,-3.973339319,1
1999,289,1.483838439,-4.649446011,1
1999,321,1.005382061,-2.55911541,1
1999,353,0.7044939995,-3.015714169,1
1999,385,0.6532320976,-3.276656866,1
1999,417,1.158077955,-1.104589939,1
1999,449,0.39581424,-1.363642216,1
1999,481,-0.4783045053,-1.452081561,1
1999,513,-0.9879930019,-0.8370933533,1
1999,545,-1.030611277,-0.02194440365,1
1999,577,-0.188305974,-0.5186941028,1
1999,609,-1.730803967,0.542943716,1
1999,641,-2.528795958,1.071791887,1
1999,673,-1.3821311,0.3118019104,1
1999,705,-0.4973723888,-0.2326701283,1
1999,737,-0.4739260674,0.2298350334,1
1999,769,-0.8440451622,-0.8110319376,1
1999,801,-0.7466535568,-2.756770611,1
1999,833,-0.8608016968,-2.478141069,1
1999,865,-0.2274192572,-1.271894693,1
1999,897,0.09789058566,-0.7662175894,1
1999,929,-0.1605312824,0.3034187555,1
1999,961,-0.5649600625,0.2261379957,1
1999,993,-0.4298112392,-0.8629980087,1
1999,1025,-0.1299443841,-1.726688743,1
1999,1057,-0.09526669979,0.02716341615,1
1999,1089,0.003411054611,0.0806620121,1
1999,1121,-0.1230998039,-0.8948392868,1
1999,1153,-0.2477850914,0.3486552238,1
1999,1185,0.4810010791,1.88742137,1
1999,1217,1.447967529,1.687072158,1
1999,1249,1.216132045,1.397745013,1
1999,1281,0.8693255186,0.2385886908,1
1999,1313,0.6685484648,-0.2796700299,1
1999,1345,-0.07372075319,0.6756185889,1
1999,1377,2.266949177,8.23210907,1
1999,1409,4.109618187,6.016224384,1
1999,1441,5.116378307,4.631556511,1
1999,1473,5.664642811,0.6390519142,1
1999,1505,6.17798996,-4.513141632,1
1999,1537,2.638573885,-1.541762352,1
1999,1569,3.153009892,-0.7263190746,1
1999,1601,4.397336006,3.889650345,1
1999,1633,5.974225998,4.068330765,1
1999,1665,6.944681644,1.989542007,1
1999,1697,5.857823372,0.07540719211,1
1999,1729,3.829932928,-0.7113975286,1
1999,1761,0.6922639608,-0.5580781698,1
1999,1793,0.2074882984,-0.4518887997,1
1999,1825,0.4978767633,-0.2005058825,1
1999,1857,0.4863774776,-0.3093032241,1
1999,1889,-0.4646836519,-0.08932614326,1
1999,1921,-0.8804980516,0.4245871305,1
1999,1953,-0.93572855,0.5467290878,1
1999,1985,0.0684941411,0.1401732564,1
1999,2017,2.600615025,-2.105321884,1
